CAR_DOS,NCC_DOS,NCA_DOS,NCP_DOS,NAC_DOS,NAA_DOS,NAP_DOS,EPA_DOS,ESTADO DOS,PROMEDIO_TRES,NOTA_PROGB,VECES_PROGB,CREDITOS_PROGB,NOTA_FIS_UNO,VECES_FIS_UNO,CREDITOS_FIS_UNO,NOTA_INT,VECES_INT,CREDITOS_INT,NOTA_EYB,VECES_EYB,CREDITOS_EYB,NOTA_ASES,VECES_ASES,CREDITOS_ASES,NOTA_TOP,VECES_TOP,CREDITOS_TOP
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
4,17,17,0,6,6,0,2,3,35.77777778,37,2,3,44,3,3,33,2,3,39,1,2,34,2,3,34,1,3
3,17,17,0,6,6,0,1,1,36.5,31,1,3,37,1,3,30,2,3,36,1,2,45,2,3,38,2,3
4,17,17,0,6,6,0,2,3,33.05555556,43,2,3,31,3,3,36,1,3,46,2,2,38,2,3,30,1,3
2,17,8,9,6,3,3,2,3,35,32,1,3,14,1,3,25,2,3,41,1,2,31,1,3,29,2,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
3,17,17,0,6,6,0,1,1,33.38888889,34,1,3,30,1,3,33,2,3,43,2,2,37,1,3,33,2,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,39.72222222,35,1,3,37,1,3,35,1,3,32,1,2,34,1,3,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,36.22222222,34,1,3,36,1,3,33,1,3,40,1,2,36,1,3,39,1,3
3,17,17,0,6,6,0,2,3,34.88888889,34,2,3,38,1,3,37,3,3,31,1,2,30,1,3,37,2,3
3,17,17,0,6,6,0,1,1,31.72222222,30,2,3,36,1,3,34,2,3,48,1,2,41,2,3,30,1,3
4,17,14,3,6,5,1,1,1,19.11111111,32,2,3,31,1,3,8,2,3,40,1,2,32,2,3,36,2,3
2,17,17,0,6,6,0,1,1,38.11111111,39,1,3,41,1,3,33,1,3,36,2,2,39,1,3,32,2,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,0,17,1,0,6,2,3,0,0,0,3,0,0,3,0,0,3,0,0,2,3,3,3,0,0,3
0,17,17,0,6,6,0,1,1,34.83333333,30,1,3,33,1,3,32,1,3,34,1,2,30,1,3,31,1,3
0,17,0,17,4,0,6,2,3,4,12,1,3,0,0,3,0,0,3,17,1,2,0,1,3,13,1,3
0,17,17,0,6,6,0,1,1,40.16666667,41,1,3,38,1,3,37,1,3,31,1,2,38,1,3,40,1,3
1,17,17,0,6,6,0,1,1,37.5,34,1,3,31,1,3,35,2,3,41,1,2,31,1,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,8,9,4,3,3,2,3,0,34,1,3,0,0,3,0,0,3,31,1,2,27,1,3,34,1,3
0,17,0,17,2,0,6,2,3,10,0,0,3,0,0,3,0,0,3,0,0,2,6,1,3,25,1,3
1,17,17,0,6,6,0,1,1,37.72222222,43,2,3,38,1,3,32,1,3,36,1,2,36,1,3,38,1,3
3,17,17,0,6,6,0,1,1,34.88888889,38,2,3,36,1,3,37,2,3,39,2,2,34,1,3,32,1,3
2,17,11,6,6,4,2,2,3,36.33333333,28,3,3,30,1,3,26,2,3,50,1,2,30,1,3,37,1,3
1,17,17,0,6,6,0,1,1,35.16666667,30,1,3,32,1,3,37,2,3,30,1,2,33,1,3,36,1,3
3,17,17,0,6,6,0,2,3,30.5,30,2,3,38,1,3,31,3,3,37,1,2,31,2,3,32,1,3
4,17,17,0,6,6,0,1,1,31.22222222,33,2,3,37,2,3,31,2,3,30,1,2,32,1,3,33,2,3
3,17,17,0,6,6,0,1,1,35.33333333,38,2,3,42,1,3,44,2,3,37,1,2,40,2,3,35,1,3
1,17,17,0,6,6,0,1,1,36.16666667,42,1,3,32,2,3,30,1,3,30,1,2,37,1,3,38,1,3
3,17,17,0,6,6,0,2,3,35.22222222,33,1,3,38,3,3,44,2,3,41,1,2,31,2,3,32,1,3
0,17,5,12,2,2,4,2,3,43,0,0,3,0,0,3,0,0,3,30,1,2,30,1,3,0,0,3
1,17,17,0,6,6,0,1,1,36.88888889,36,1,3,36,1,3,36,2,3,42,1,2,33,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,39.66666667,30,1,3,30,1,3,45,2,3,30,1,2,35,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,35.66666667,36,1,3,35,1,3,34,1,3,47,2,2,39,1,3,37,1,3
2,17,17,0,6,6,0,1,1,38.33333333,41,2,3,30,2,3,30,1,3,33,1,2,37,1,3,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,36.88888889,35,1,3,42,1,3,33,1,3,43,1,2,48,2,3,34,1,3
0,0,0,0,0,0,0,0,2,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,2,3,31.33333333,37,1,3,41,3,3,30,1,3,36,1,2,30,1,3,33,1,3
0,17,17,0,6,6,0,1,1,30.73333333,39,1,3,30,1,3,30,1,3,43,1,2,35,1,3,32,1,3
1,17,17,0,6,6,0,1,1,38.77777778,31,1,3,37,1,3,32,2,3,33,1,2,40,1,3,41,1,3
4,17,17,0,6,6,0,2,3,33.72222222,35,2,3,43,2,3,36,3,3,41,1,2,35,1,3,31,2,3
2,17,0,17,2,0,6,2,3,22,0,0,3,0,0,3,0,0,3,7,2,2,12,2,3,0,0,3
0,17,0,17,4,0,6,2,3,0,3,1,3,0,0,3,0,0,3,18,1,2,7,1,3,18,1,3
2,17,3,14,3,1,5,2,3,25,0,2,3,0,0,3,0,0,3,0,0,2,0,2,3,31,1,3
1,17,17,0,6,6,0,1,1,39.16666667,31,1,3,40,1,3,35,2,3,45,1,2,37,1,3,36,1,3
0,17,0,17,2,0,6,2,3,9,0,0,3,0,0,3,0,0,3,26,1,2,20,1,3,0,0,3
0,17,17,0,6,6,0,1,1,40.16666667,37,1,3,35,1,3,37,1,3,45,1,2,32,1,3,49,1,3
2,17,17,0,6,6,0,1,1,37.72222222,37,1,3,36,2,3,37,2,3,41,1,2,36,1,3,30,1,3
1,17,17,0,6,6,0,1,1,38.16666667,32,1,3,40,1,3,34,2,3,45,1,2,32,1,3,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,38.11111111,35,2,3,34,1,3,30,1,3,48,1,2,32,1,3,31,1,3
2,17,17,0,6,6,0,1,1,31.17647059,45,1,3,31,2,3,45,1,3,49,2,2,32,1,3,36,1,3
0,17,17,0,6,6,0,1,1,33.5,40,1,3,43,1,3,33,1,3,33,1,2,48,1,3,31,1,3
1,17,17,0,6,6,0,2,3,36.61111111,30,1,3,30,3,3,31,1,3,44,1,2,31,1,3,37,1,3
0,17,17,0,6,6,0,1,1,35.27777778,44,1,3,32,1,3,32,1,3,40,1,2,37,1,3,30,1,3
2,17,11,6,6,4,2,2,3,36.55555556,35,1,3,16,3,3,6,3,3,39,1,2,44,1,3,34,1,3
3,17,17,0,6,6,0,1,1,29.41666667,32,1,3,31,1,3,30,2,3,35,1,2,32,2,3,30,2,3
1,17,17,0,6,6,0,1,1,36.22222222,43,1,3,34,1,3,34,2,3,37,1,2,39,1,3,30,1,3
2,17,17,0,6,6,0,1,1,34.5,31,2,3,30,1,3,32,2,3,42,1,2,34,1,3,33,1,3
1,17,17,0,6,6,0,1,1,35.38888889,31,1,3,40,1,3,32,1,3,41,1,2,35,1,3,33,2,3
0,17,17,0,6,6,0,1,1,39.72222222,38,1,3,32,1,3,37,1,3,41,1,2,36,1,3,31,1,3
0,17,17,0,6,6,0,1,1,37.22222222,37,1,3,38,1,3,30,1,3,32,1,2,46,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,37.61111111,38,1,3,30,1,3,45,1,3,44,1,2,45,1,3,35,1,3
0,17,17,0,6,6,0,1,1,38.61111111,44,1,3,33,1,3,33,1,3,42,1,2,44,1,3,38,1,3
0,17,17,0,6,6,0,1,1,40.66666667,38,1,3,34,1,3,36,1,3,39,1,2,48,1,3,35,1,3
1,17,17,0,6,6,0,1,1,31.44444444,33,1,3,33,1,3,32,2,3,40,1,2,47,1,3,30,1,3
0,17,17,0,6,6,0,1,1,37.33333333,44,1,3,33,1,3,34,1,3,36,1,2,43,1,3,34,1,3
0,17,17,0,6,6,0,1,1,36.11111111,44,1,3,33,1,3,34,1,3,41,1,2,42,1,3,30,1,3
2,17,17,0,6,6,0,1,1,36.88888889,36,1,3,31,2,3,39,2,3,44,1,2,32,1,3,39,1,3
0,17,0,17,1,0,6,2,3,0,0,0,3,0,0,3,0,0,3,12,1,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,37.72222222,32,1,3,30,1,3,30,1,3,39,1,2,37,1,3,36,1,3
0,17,17,0,6,6,0,1,1,35.5,42,1,3,40,1,3,35,1,3,36,1,2,47,1,3,33,1,3
2,17,17,0,6,6,0,2,3,34.27777778,34,1,3,32,2,3,31,1,3,42,1,2,40,3,3,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,33.61111111,41,1,3,33,1,3,31,1,3,39,1,2,36,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,34.72222222,38,1,3,33,1,3,36,2,3,40,1,2,40,1,3,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,2,15,4,1,5,2,3,14,3,1,3,10,1,3,0,0,3,38,1,2,0,0,3,8,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,43.44444444,41,1,3,32,1,3,37,1,3,42,1,2,48,1,3,37,1,3
1,17,17,0,6,6,0,1,1,33.94444444,37,1,3,33,1,3,32,2,3,33,1,2,41,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,34.27777778,42,1,3,34,1,3,30,1,3,37,1,2,33,1,3,35,1,3
2,17,17,0,6,6,0,1,1,35.66666667,37,2,3,32,1,3,33,2,3,39,1,2,43,1,3,30,1,3
1,17,17,0,6,6,0,1,1,36.88888889,36,1,3,30,1,3,38,2,3,38,1,2,33,1,3,31,1,3
1,17,17,0,6,6,0,1,1,34.61111111,30,1,3,30,1,3,30,1,3,38,1,2,34,2,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,11,6,4,4,2,1,1,32,34,1,3,0,0,3,0,0,3,38,1,2,32,1,3,31,1,3
0,17,17,0,6,6,0,1,1,35.44444444,33,1,3,33,1,3,35,1,3,33,1,2,39,1,3,32,1,3
1,17,17,0,6,6,0,1,1,35.53333333,41,1,3,33,2,3,31,1,3,43,1,2,42,1,3,41,1,3
2,17,17,0,6,6,0,1,1,36.44444444,34,1,3,37,2,3,37,2,3,35,1,2,37,1,3,33,1,3
0,17,17,0,6,6,0,1,1,37.33333333,50,1,3,41,1,3,40,1,3,35,1,2,43,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,17,0,6,6,0,1,1,32.27777778,38,2,3,34,1,3,31,1,3,33,1,2,37,1,3,30,2,3
0,17,17,0,6,6,0,1,1,43,36,1,3,38,1,3,31,1,3,42,1,2,46,1,3,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
3,17,17,0,6,6,0,2,3,31.66666667,44,1,3,30,3,3,30,1,3,44,1,2,30,2,3,34,3,3
0,0,0,0,0,0,0,0,2,9,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,5,12,3,2,4,2,3,0,25,1,3,0,0,3,0,0,3,41,1,2,0,0,3,31,1,3
2,17,12,5,5,4,2,1,1,27.33333333,31,1,3,35,2,3,17,2,3,0,0,2,46,1,3,30,1,3
1,17,17,0,6,6,0,1,1,36.38888889,36,1,3,33,1,3,30,2,3,48,1,2,37,1,3,31,1,3
0,17,17,0,6,6,0,1,1,35.55555556,39,1,3,39,1,3,30,1,3,32,1,2,39,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,34,35,1,3,34,1,3,31,2,3,41,1,2,30,1,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,36,30,2,3,36,1,3,33,1,3,34,1,2,45,1,3,32,1,3
1,17,17,0,6,6,0,1,1,36.55555556,39,1,3,33,1,3,39,1,3,40,1,2,48,2,3,40,1,3
0,17,0,17,1,0,6,2,3,0,0,0,3,0,0,3,0,0,3,0,0,2,20,1,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,37.22222222,38,1,3,36,1,3,30,1,3,50,1,2,43,1,3,32,1,3
0,17,17,0,6,6,0,1,1,31.22222222,37,1,3,34,1,3,30,1,3,41,1,2,41,1,3,32,1,3
2,17,14,3,6,5,1,2,3,36.375,33,1,3,30,1,3,25,3,3,30,3,2,30,1,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,6,11,2,2,4,2,3,30,0,0,3,0,0,3,0,0,3,0,0,2,31,1,3,32,1,3
0,17,5,12,3,2,4,2,3,0,29,1,3,0,0,3,0,0,3,39,1,2,0,0,3,31,1,3
2,17,17,0,6,6,0,1,1,35.33333333,40,1,3,36,2,3,36,2,3,37,1,2,40,1,3,32,1,3
0,17,17,0,6,6,0,1,1,37.66666667,40,1,3,36,1,3,33,1,3,41,1,2,40,1,3,38,1,3
1,17,11,6,6,4,2,1,1,24.11111111,37,1,3,20,1,3,27,2,3,41,1,2,45,1,3,34,1,3
0,17,17,0,6,6,0,1,1,36.94444444,46,1,3,37,1,3,32,1,3,36,1,2,42,1,3,35,1,3
0,17,0,17,2,0,6,2,3,0,17,1,3,0,0,3,0,0,3,0,0,2,6,1,3,0,0,3
1,17,17,0,6,6,0,1,1,39.55555556,30,2,3,40,1,3,36,1,3,32,1,2,34,1,3,36,1,3
0,17,0,17,3,0,6,2,3,0,0,0,3,13,1,3,26,1,3,0,0,2,7,1,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
4,17,17,0,6,6,0,2,3,36.16666667,43,3,3,42,2,3,36,2,3,31,1,2,40,1,3,30,2,3
4,17,17,0,6,6,0,2,3,25.47058824,40,2,3,30,3,3,30,3,3,38,2,2,34,1,3,33,1,3
0,17,3,14,3,1,5,2,3,7.25,32,1,3,0,0,3,0,0,3,0,0,2,24,1,3,2,1,3
4,17,17,0,6,6,0,2,3,33.58333333,41,3,3,33,2,3,30,2,3,35,3,2,34,1,3,40,1,3
1,17,17,0,6,6,0,1,1,34,34,1,3,32,1,3,30,2,3,50,1,2,43,1,3,38,1,3
1,17,17,0,6,6,0,1,1,35.11111111,37,1,3,39,1,3,31,2,3,43,1,2,41,1,3,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,41.11111111,48,1,3,38,1,3,34,1,3,44,1,2,50,1,3,35,1,3
0,17,6,11,4,2,4,2,3,26.66666667,17,1,3,0,0,3,0,0,3,4,1,2,36,1,3,33,1,3
1,17,0,17,2,0,6,2,3,31,0,0,3,0,0,3,0,0,3,18,1,2,0,0,3,23,2,3
3,17,11,6,6,4,2,1,1,29.2,25,2,3,20,1,3,30,1,3,40,2,2,35,1,3,30,2,3
0,17,3,14,1,1,5,2,3,0,0,0,3,0,0,3,0,0,3,0,0,2,36,1,3,0,0,3
0,0,0,0,0,0,0,0,2,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,40.55555556,37,1,3,39,1,3,31,1,3,34,1,2,30,1,3,34,1,3
2,17,17,0,6,6,0,1,1,36.83333333,30,1,3,30,2,3,33,2,3,40,1,2,38,1,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,5,12,3,2,4,2,3,0,33,1,3,0,0,3,0,0,3,32,1,2,0,0,3,22,1,3
0,17,17,0,6,6,0,1,1,39,38,1,3,44,1,3,37,1,3,37,1,2,46,1,3,35,1,3
1,17,17,0,6,6,0,2,3,33.33333333,30,1,3,30,3,3,30,1,3,41,1,2,40,1,3,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,17,0,6,6,0,1,1,36.66666667,37,1,3,30,2,3,31,2,3,39,1,2,33,1,3,32,1,3
0,17,8,9,3,3,3,2,3,0,0,0,3,0,0,3,0,0,3,50,1,2,36,1,3,35,1,3
3,17,17,0,6,6,0,1,1,30.72222222,33,2,3,37,2,3,31,1,3,50,1,2,36,1,3,31,2,3
1,17,17,0,6,6,0,1,1,34.94444444,39,2,3,42,1,3,31,1,3,37,1,2,36,1,3,32,1,3
0,17,2,15,1,1,5,2,3,0,0,0,3,0,0,3,0,0,3,43,1,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,34.41666667,30,1,3,31,1,3,41,2,3,38,1,2,36,1,3,30,1,3
0,17,17,0,6,6,0,1,1,35.38888889,41,1,3,43,1,3,33,1,3,35,1,2,30,1,3,32,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,3,14,1,1,5,2,3,0,0,0,3,0,0,3,0,0,3,0,0,2,34,1,3,0,0,3
0,17,17,0,6,6,0,1,1,36.16666667,46,1,3,33,1,3,30,1,3,38,1,2,43,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,34.8,36,1,3,30,1,3,30,2,3,47,1,2,30,1,3,31,1,3
0,17,17,0,6,6,0,1,1,39.88888889,38,1,3,42,1,3,30,1,3,50,1,2,49,1,3,36,1,3
0,17,17,0,6,6,0,1,1,40.61111111,36,1,3,44,1,3,36,1,3,45,1,2,46,1,3,42,1,3
0,17,8,9,4,3,3,2,3,0,20,1,3,0,0,3,0,0,3,42,1,2,34,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,9,8,3,3,3,2,3,17,33,1,3,0,0,3,0,0,3,0,0,2,34,1,3,30,2,3
1,17,17,0,6,6,0,1,1,34,35,1,3,31,2,3,30,1,3,30,1,2,44,1,3,35,1,3
0,17,5,12,2,2,4,2,3,0,0,0,3,0,0,3,0,0,3,47,1,2,39,1,3,0,0,3
1,17,17,0,6,6,0,1,1,36.61111111,30,1,3,31,2,3,33,1,3,42,1,2,37,1,3,30,1,3
1,17,17,0,6,6,0,1,1,34.05555556,36,1,3,31,1,3,31,2,3,39,1,2,30,1,3,32,1,3
0,17,17,0,6,6,0,1,1,27.13333333,31,1,3,38,1,3,30,1,3,47,1,2,31,1,3,31,1,3
1,17,17,0,6,6,0,2,3,36.66666667,38,1,3,30,1,3,38,3,3,42,1,2,46,1,3,32,1,3
0,17,17,0,6,6,0,1,1,31.11111111,32,1,3,34,1,3,39,1,3,33,1,2,32,1,3,30,1,3
0,17,17,0,6,6,0,1,1,35.66666667,40,1,3,34,1,3,33,1,3,39,1,2,40,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,34.27777778,40,1,3,30,1,3,30,1,3,33,2,2,39,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,33.05555556,36,1,3,30,1,3,31,1,3,41,1,2,41,1,3,31,1,3
0,17,11,6,4,4,2,1,1,30.33333333,31,1,3,0,0,3,0,0,3,35,1,2,42,1,3,30,1,3
1,17,8,9,4,3,3,2,3,37.33333333,35,2,3,0,0,3,0,0,3,34,1,2,27,1,3,30,1,3
0,17,17,0,6,6,0,1,1,35.83333333,40,1,3,35,1,3,37,1,3,48,1,2,38,1,3,39,1,3
0,17,17,0,6,6,0,1,1,36,45,1,3,48,1,3,37,1,3,46,1,2,47,1,3,39,1,3
0,17,17,0,6,6,0,1,1,36.11111111,45,1,3,43,1,3,35,1,3,48,1,2,47,1,3,37,1,3
1,17,17,0,6,6,0,1,1,35.33333333,34,1,3,40,2,3,30,1,3,44,1,2,35,1,3,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,28.61111111,34,1,3,34,1,3,43,1,3,33,1,2,33,1,3,33,1,3
0,17,17,0,6,6,0,1,1,38.72222222,46,1,3,32,1,3,31,1,3,45,1,2,46,1,3,49,1,3
0,17,17,0,6,6,0,1,1,37.66666667,38,1,3,35,1,3,32,1,3,41,1,2,44,1,3,33,1,3
0,17,17,0,6,6,0,1,1,22.55555556,33,1,3,37,1,3,31,1,3,30,1,2,32,1,3,38,1,3
1,17,5,12,2,2,4,2,3,43,0,0,3,0,0,3,0,0,3,36,1,2,40,2,3,0,0,3
1,17,17,0,6,6,0,1,1,33.77777778,30,1,3,36,1,3,30,2,3,42,1,2,34,1,3,31,1,3
0,17,5,12,2,2,4,2,3,0,0,0,3,0,0,3,0,0,3,43,1,2,32,1,3,0,0,3
1,17,17,0,6,6,0,1,1,34.83333333,38,1,3,30,1,3,35,1,3,36,1,2,30,1,3,34,2,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,17,0,6,6,0,1,1,35.16666667,41,2,3,35,1,3,38,2,3,39,1,2,41,1,3,35,1,3
1,17,17,0,6,6,0,2,3,34.33333333,30,1,3,39,3,3,37,1,3,37,1,2,43,1,3,30,1,3
1,17,17,0,6,6,0,1,1,36.38888889,32,1,3,30,1,3,37,2,3,41,1,2,38,1,3,40,1,3
1,17,17,0,6,6,0,1,1,35.66666667,37,1,3,30,1,3,30,2,3,35,1,2,34,1,3,36,1,3
1,17,17,0,6,6,0,1,1,34.55555556,34,2,3,30,1,3,30,1,3,41,1,2,39,1,3,34,1,3
2,17,17,0,6,6,0,1,1,36.58823529,41,2,3,31,1,3,36,2,3,30,1,2,42,1,3,46,1,3
1,17,14,3,6,5,1,1,1,35.33333333,32,1,3,9,2,3,31,1,3,47,1,2,43,1,3,36,1,3
0,17,17,0,6,6,0,1,1,40.66666667,48,1,3,40,1,3,36,1,3,44,1,2,36,1,3,36,1,3
2,17,11,6,6,4,2,2,3,28.85714286,34,1,3,6,2,3,30,1,3,33,1,2,39,1,3,18,2,3
0,17,17,0,6,6,0,1,1,39.05555556,37,1,3,30,1,3,34,1,3,37,1,2,42,1,3,41,1,3
1,17,14,3,6,5,1,1,1,35.25,48,1,3,20,2,3,33,1,3,32,1,2,35,1,3,30,1,3
0,17,17,0,6,6,0,1,1,38.5,31,1,3,30,1,3,36,1,3,37,1,2,35,1,3,37,1,3
1,17,17,0,6,6,0,1,1,37.75,31,1,3,30,2,3,31,1,3,43,1,2,32,1,3,30,1,3
1,17,17,0,6,6,0,1,1,34.5,37,1,3,32,1,3,37,2,3,36,1,2,44,1,3,36,1,3
0,17,17,0,6,6,0,1,1,39.61111111,42,1,3,32,1,3,38,1,3,40,1,2,42,1,3,38,1,3
3,17,17,0,6,6,0,1,1,36.88888889,37,1,3,30,1,3,39,2,3,36,2,2,42,1,3,31,2,3
3,17,17,0,6,6,0,1,1,32.2,37,1,3,37,2,3,30,2,3,31,1,2,47,2,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,2,3,33.6,36,1,3,30,1,3,37,3,3,41,1,2,44,1,3,30,1,3
2,17,17,0,6,6,0,1,1,39.55555556,41,2,3,31,1,3,38,2,3,38,1,2,44,1,3,32,1,3
0,17,11,6,4,4,2,1,1,0,30,1,3,0,0,3,0,0,3,35,1,2,40,1,3,30,1,3
0,17,15,2,5,5,1,1,1,35.55555556,33,1,3,30,1,3,36,1,3,0,0,2,41,1,3,31,1,3
0,17,17,0,6,6,0,1,1,36.83333333,44,1,3,40,1,3,31,1,3,42,1,2,42,1,3,32,1,3
0,17,8,9,4,3,3,2,3,0,23,1,3,0,0,3,0,0,3,36,1,2,31,1,3,34,1,3
0,17,17,0,6,6,0,1,1,36,33,1,3,35,1,3,30,1,3,47,1,2,44,1,3,34,1,3
0,17,17,0,6,6,0,1,1,35.8,32,1,3,33,1,3,36,1,3,36,1,2,43,1,3,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,8,9,4,3,3,2,3,0,12,1,3,0,0,3,0,0,3,43,1,2,33,1,3,34,1,3
2,17,17,0,6,6,0,1,1,28.27777778,39,1,3,30,1,3,31,1,3,44,1,2,43,2,3,35,2,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,41.05555556,37,1,3,40,1,3,34,1,3,42,1,2,46,1,3,45,1,3
0,17,3,14,3,1,5,2,3,0,33,1,3,0,0,3,0,0,3,0,0,2,21,1,3,27,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,35.83333333,31,1,3,30,1,3,37,2,3,33,1,2,41,1,3,33,1,3
