CAR_DOS,NCC_DOS,NCA_DOS,NCP_DOS,NAC_DOS,NAA_DOS,NAP_DOS,EPA_DOS,ESTADO DOS,PROMEDIO_TRES,NOTA_CFJC,VECES_CFJC,CREDITOS_CFJC,NOTA_POO,VECES_POO,CREDITOS_POO,NOTA_FIS_DOS,VECES_FIS_DOS,CREDITOS_FIS_DOS,NOTA_MULTI,VECES_MULTI,CREDITOS_MULTI,NOTA_ECUA,VECES_ECUA,CREDITOS_ECUA,NOTA_FOTO,VECES_FOTO,CREDITOS_FOTO,NOTA_SUELOS,VECES_SUELOS,CREDITOS_SUELOS
0,17,17,0,6,6,0,1,1,40.66666667,41,1,1,39,1,3,40,1,3,39,1,3,46,1,3,44,1,2,37,1,3
1,17,17,0,6,6,0,1,1,31.44444444,45,1,1,30,1,3,30,1,3,32,3,3,31,1,3,31,1,2,30,1,3
0,17,17,0,6,6,0,1,1,37.33333333,42,2,1,42,1,3,34,1,3,36,1,3,32,1,3,39,1,2,40,1,3
0,17,17,0,6,6,0,1,1,36.11111111,36,1,1,40,1,3,39,1,3,35,2,3,35,1,3,37,1,2,31,1,3
2,17,17,0,6,6,0,1,1,36.88888889,40,1,1,39,1,3,36,1,3,36,2,3,36,1,3,42,1,2,33,1,3
0,17,0,17,1,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,37.72222222,35,1,1,37,1,3,42,1,3,31,1,3,42,2,3,40,1,2,36,1,3
0,17,17,0,6,6,0,1,1,35.5,40,1,1,37,1,3,30,1,3,31,1,3,41,1,3,40,1,2,34,1,3
2,17,17,0,6,6,0,2,3,34.27777778,41,1,1,38,1,3,31,2,3,30,2,3,35,1,3,42,1,2,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,33.61111111,38,1,1,33,1,3,35,1,3,30,2,3,30,2,3,42,1,2,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,34.72222222,33,1,1,34,1,3,30,1,3,31,1,3,40,2,3,35,1,2,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,2,15,4,1,5,2,3,14,14,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,43.44444444,41,1,1,50,1,3,44,1,3,42,1,3,43,1,3,45,1,2,38,1,3
1,17,17,0,6,6,0,1,1,33.94444444,32,1,1,32,1,3,30,2,3,37,2,3,32,1,3,39,1,2,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,34.27777778,34,1,1,35,1,3,30,1,3,35,2,3,37,1,3,35,1,2,34,1,3
2,17,17,0,6,6,0,1,1,35.66666667,33,1,1,32,1,3,33,1,3,39,2,3,38,1,3,42,1,2,33,1,3
1,17,17,0,6,6,0,1,1,36.88888889,36,1,1,47,1,3,35,2,3,35,2,3,30,1,3,41,1,2,35,1,3
1,17,17,0,6,6,0,1,1,34.61111111,41,1,1,37,1,3,30,1,3,31,3,3,38,1,3,36,1,2,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,11,6,4,4,2,1,1,32,32,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,35.44444444,40,2,1,39,1,3,31,2,3,37,2,3,40,1,3,32,1,2,31,1,3
1,17,17,0,6,6,0,1,1,35.53333333,37,1,1,40,1,3,0,0,3,36,2,3,30,1,3,35,1,2,36,1,3
2,17,17,0,6,6,0,1,1,36.44444444,41,1,1,41,1,3,31,1,3,38,1,3,35,1,3,33,1,2,38,1,3
0,17,17,0,6,6,0,1,1,37.33333333,35,1,1,39,1,3,35,1,3,31,1,3,41,1,3,41,1,2,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,32.27777778,37,1,1,40,1,3,33,2,3,34,1,3,17,1,3,41,1,2,30,1,3
0,17,17,0,6,6,0,1,1,43,41,1,1,50,1,3,42,1,3,41,1,3,44,1,3,44,1,2,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,2,3,31.66666667,36,1,1,30,1,3,0,0,3,32,2,3,0,0,3,43,1,2,24,1,3
0,0,0,0,0,0,0,0,2,9,9,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,3,2,4,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,12,5,5,4,2,1,1,27.33333333,25,1,1,15,1,3,0,0,3,0,0,3,0,0,3,34,1,2,36,1,3
1,17,17,0,6,6,0,1,1,36.38888889,30,2,1,38,1,3,36,2,3,41,2,3,37,1,3,32,1,2,35,1,3
0,17,17,0,6,6,0,1,1,35.55555556,32,1,1,33,1,3,37,1,3,30,3,3,38,2,3,43,1,2,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,34,39,1,1,30,1,3,32,1,3,30,1,3,35,1,3,39,1,2,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,36,39,1,1,34,1,3,30,1,3,33,1,3,41,1,3,39,1,2,39,1,3
1,17,17,0,6,6,0,1,1,36.55555556,40,1,1,32,1,3,31,1,3,38,1,3,46,1,3,36,1,2,35,1,3
0,17,0,17,1,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,37.22222222,38,1,1,39,1,3,34,1,3,34,2,3,35,1,3,43,1,2,40,1,3
0,17,17,0,6,6,0,1,1,31.22222222,40,1,1,38,1,3,36,1,3,30,1,3,17,1,3,30,1,2,33,2,3
2,17,14,3,6,5,1,2,3,36.375,0,1,1,47,2,3,0,0,3,0,0,3,0,0,3,30,1,2,30,2,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,6,11,2,2,4,2,3,30,30,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,3,2,4,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,35.33333333,41,1,1,42,1,3,31,1,3,32,1,3,30,1,3,38,1,2,38,1,3
0,17,17,0,6,6,0,1,1,37.66666667,39,1,1,33,1,3,40,1,3,32,1,3,44,1,3,36,1,2,40,1,3
1,17,11,6,6,4,2,1,1,24.11111111,20,1,1,2,1,3,0,0,3,0,0,3,0,0,3,40,1,2,37,1,3
0,17,17,0,6,6,0,1,1,36.94444444,30,1,1,43,1,3,36,1,3,30,2,3,40,1,3,40,1,2,36,1,3
0,17,0,17,2,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,39.55555556,38,1,1,47,1,3,31,1,3,36,1,3,43,1,3,43,1,2,39,1,3
0,17,0,17,3,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
4,17,17,0,6,6,0,2,3,36.16666667,35,2,1,43,1,3,40,1,3,32,1,3,34,2,3,32,1,2,35,1,3
4,17,17,0,6,6,0,2,3,25.47058824,0,0,1,37,1,3,20,1,3,24,1,3,1,1,3,38,1,2,37,1,3
0,17,3,14,3,1,5,2,3,7.25,17,1,1,4,1,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
4,17,17,0,6,6,0,2,3,33.58333333,34,1,1,0,0,3,33,1,3,36,2,3,0,1,3,33,3,2,32,2,3
1,17,17,0,6,6,0,1,1,34,44,1,1,37,1,3,32,1,3,30,2,3,32,1,3,32,1,2,37,1,3
1,17,17,0,6,6,0,1,1,35.11111111,42,1,1,30,1,3,31,1,3,30,1,3,35,3,3,46,1,2,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,41.11111111,41,1,1,39,1,3,40,1,3,41,1,3,41,1,3,48,1,2,40,1,3
0,17,6,11,4,2,4,2,3,26.66666667,14,1,1,0,0,3,0,0,3,0,0,3,0,0,3,34,1,2,26,1,3
1,17,0,17,2,0,6,2,3,31,31,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,11,6,6,4,2,1,1,29.2,0,0,1,0,0,3,0,0,3,28,1,3,0,0,3,31,1,2,0,0,3
0,17,3,14,1,1,5,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,3,3,2,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,40.55555556,36,1,1,48,1,3,37,1,3,35,2,3,41,1,3,41,1,2,43,1,3
2,17,17,0,6,6,0,1,1,36.83333333,41,1,1,32,1,3,30,1,3,33,1,3,42,1,3,41,1,2,43,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,3,2,4,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,39,35,1,1,42,1,3,37,1,3,35,2,3,42,1,3,44,1,2,37,1,3
1,17,17,0,6,6,0,2,3,33.33333333,30,1,1,35,1,3,0,0,3,30,2,3,0,0,3,35,2,2,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,36.66666667,30,2,1,50,2,3,0,0,3,0,0,3,0,0,3,30,2,2,30,1,3
0,17,8,9,3,3,3,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,1,1,30.72222222,38,1,1,30,1,3,30,1,3,30,3,3,25,1,3,31,1,2,36,1,3
1,17,17,0,6,6,0,1,1,34.94444444,35,1,1,35,1,3,31,2,3,30,2,3,40,2,3,36,1,2,38,1,3
0,17,2,15,1,1,5,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,34.41666667,33,1,1,30,1,3,0,0,3,30,2,3,0,0,3,40,1,2,40,1,3
0,17,17,0,6,6,0,1,1,35.38888889,41,1,1,31,1,3,30,1,3,38,2,3,34,1,3,40,1,2,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,5,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,36.16666667,37,1,1,42,1,3,38,2,3,33,1,3,31,2,3,43,1,2,32,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,34.8,38,1,1,41,1,3,30,1,3,33,3,3,0,0,3,41,1,2,30,1,3
0,17,17,0,6,6,0,1,1,39.88888889,35,1,1,41,1,3,41,1,3,38,1,3,39,1,3,46,1,2,38,1,3
0,17,17,0,6,6,0,1,1,40.61111111,35,1,1,43,1,3,37,1,3,37,1,3,44,1,3,42,1,2,43,1,3
0,17,8,9,4,3,3,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,9,8,3,3,3,2,3,17,32,1,1,12,1,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,34,40,2,1,31,1,3,0,0,3,41,1,3,30,1,3,37,1,2,30,1,3
0,17,5,12,2,2,4,2,3,0,0,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,36.61111111,39,1,1,36,1,3,35,1,3,30,1,3,35,1,3,43,1,2,42,1,3
1,17,17,0,6,6,0,1,1,34.05555556,35,1,1,35,1,3,30,1,3,30,2,3,34,2,3,34,1,2,41,1,3
0,17,17,0,6,6,0,1,1,27.13333333,35,3,1,33,2,3,20,2,3,16,3,3,0,0,3,30,1,2,35,1,3
1,17,17,0,6,6,0,2,3,36.66666667,31,1,1,45,1,3,0,0,3,31,1,3,32,1,3,39,1,2,39,1,3
0,17,17,0,6,6,0,1,1,31.11111111,35,1,1,35,1,3,34,1,3,31,3,3,25,2,3,30,1,2,30,1,3
0,17,17,0,6,6,0,1,1,35.66666667,37,1,1,42,1,3,34,1,3,39,2,3,30,1,3,40,1,2,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,34.27777778,41,1,1,33,1,3,30,2,3,33,1,3,35,1,3,33,1,2,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,33.05555556,37,1,1,36,1,3,32,2,3,30,1,3,32,3,3,39,1,2,30,1,3
0,17,11,6,4,4,2,1,1,30.33333333,35,1,1,28,1,3,0,0,3,0,0,3,0,0,3,32,1,2,30,1,3
1,17,8,9,4,3,3,2,3,37.33333333,37,2,1,0,0,3,0,0,3,0,0,3,0,0,3,41,1,2,35,1,3
0,17,17,0,6,6,0,1,1,35.83333333,34,1,1,37,1,3,36,1,3,31,2,3,35,1,3,43,1,2,36,1,3
0,17,17,0,6,6,0,1,1,36,40,1,1,33,1,3,35,1,3,36,2,3,36,1,3,43,1,2,34,1,3
0,17,17,0,6,6,0,1,1,36.11111111,45,1,1,35,1,3,40,1,3,30,2,3,33,1,3,40,1,2,37,1,3
1,17,17,0,6,6,0,1,1,35.33333333,37,1,1,35,1,3,0,0,3,33,1,3,0,0,3,42,1,2,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,28.61111111,42,2,1,43,1,3,3,1,3,20,1,3,36,1,3,34,1,2,33,2,3
0,17,17,0,6,6,0,1,1,38.72222222,36,1,1,37,1,3,42,1,3,33,1,3,43,1,3,41,1,2,38,1,3
0,17,17,0,6,6,0,1,1,37.66666667,41,1,1,42,1,3,31,1,3,34,1,3,39,2,3,41,1,2,39,1,3
0,17,17,0,6,6,0,1,1,22.55555556,31,2,1,4,1,3,27,2,3,30,2,3,9,1,3,36,1,2,31,1,3
1,17,5,12,2,2,4,2,3,43,43,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,33.77777778,37,1,1,30,1,3,30,1,3,30,1,3,35,1,3,44,1,2,36,1,3
0,17,5,12,2,2,4,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,34.83333333,34,1,1,38,1,3,38,1,3,35,2,3,32,1,3,31,1,2,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,35.16666667,35,1,1,40,1,3,33,1,3,32,1,3,32,1,3,41,1,2,35,1,3
1,17,17,0,6,6,0,2,3,34.33333333,34,1,1,36,1,3,0,0,3,30,1,3,34,1,3,41,1,2,33,1,3
1,17,17,0,6,6,0,1,1,36.38888889,44,1,1,40,1,3,30,1,3,31,2,3,37,1,3,46,1,2,35,1,3
1,17,17,0,6,6,0,1,1,35.66666667,45,1,1,50,1,3,32,1,3,35,1,3,30,1,3,30,1,2,32,1,3
1,17,17,0,6,6,0,1,1,34.55555556,42,1,1,34,1,3,35,2,3,31,1,3,34,2,3,35,1,2,36,1,3
2,17,17,0,6,6,0,1,1,36.58823529,0,0,1,37,1,3,34,1,3,38,2,3,38,1,3,41,1,2,33,1,3
1,17,14,3,6,5,1,1,1,35.33333333,36,1,1,35,2,3,0,0,3,41,1,3,30,1,3,37,2,2,34,1,3
0,17,17,0,6,6,0,1,1,40.66666667,41,1,1,43,1,3,43,1,3,32,1,3,44,1,3,44,1,2,39,1,3
2,17,11,6,6,4,2,2,3,28.85714286,40,2,1,0,1,3,0,0,3,33,1,3,21,1,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,39.05555556,30,1,1,40,1,3,40,2,3,32,1,3,44,1,3,44,1,2,39,1,3
1,17,14,3,6,5,1,1,1,35.25,34,1,1,45,1,3,0,0,3,30,1,3,0,0,3,37,1,2,30,1,3
0,17,17,0,6,6,0,1,1,38.5,44,1,1,42,1,3,38,1,3,30,1,3,37,2,3,44,1,2,40,1,3
1,17,17,0,6,6,0,1,1,37.75,39,1,1,43,1,3,0,0,3,28,1,3,0,0,3,42,1,2,39,1,3
1,17,17,0,6,6,0,1,1,34.5,35,1,1,39,1,3,30,1,3,30,2,3,33,1,3,41,1,2,36,1,3
0,17,17,0,6,6,0,1,1,39.61111111,35,1,1,47,1,3,37,1,3,40,1,3,42,1,3,39,1,2,34,1,3
3,17,17,0,6,6,0,1,1,36.88888889,42,2,1,31,1,3,35,1,3,37,1,3,41,1,3,41,1,2,36,1,3
3,17,17,0,6,6,0,1,1,32.2,43,1,1,31,1,3,32,2,3,24,2,3,0,0,3,37,1,2,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,2,3,33.6,33,1,1,36,1,3,28,1,3,34,1,3,0,0,3,39,1,2,33,1,3
2,17,17,0,6,6,0,1,1,39.55555556,34,1,1,45,1,3,42,1,3,32,1,3,39,1,3,42,1,2,40,1,3
0,17,11,6,4,4,2,1,1,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,15,2,5,5,1,1,1,35.55555556,36,1,1,30,1,3,44,1,3,31,1,3,35,2,3,44,1,2,32,1,3
0,17,17,0,6,6,0,1,1,36.83333333,36,1,1,38,1,3,40,1,3,30,1,3,34,1,3,45,1,2,37,1,3
0,17,8,9,4,3,3,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,36,35,1,1,34,1,3,36,1,3,30,1,3,44,1,3,41,1,2,33,1,3
0,17,17,0,6,6,0,1,1,35.8,31,1,1,44,2,3,0,0,3,33,1,3,33,1,3,34,1,2,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,8,9,4,3,3,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,28.27777778,34,1,1,30,1,3,23,2,3,31,3,3,35,1,3,20,1,2,26,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,41.05555556,39,1,1,47,1,3,40,1,3,36,1,3,44,1,3,44,1,2,37,1,3
0,17,3,14,3,1,5,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,35.83333333,31,1,1,41,1,3,33,1,3,35,1,3,33,1,3,40,1,2,36,1,3
1,17,17,0,6,6,0,1,1,34.83333333,32,1,1,41,1,3,32,1,3,31,1,3,34,1,3,41,1,2,33,1,3
0,17,9,8,4,3,3,2,3,27,27,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,33.83333333,34,1,1,35,1,3,32,1,3,30,1,3,31,1,3,43,1,2,35,1,3
1,17,17,0,6,6,0,1,1,34.83333333,39,1,1,50,2,3,29,1,3,31,1,3,23,1,3,42,1,2,35,1,3
2,17,17,0,6,6,0,2,3,33.16666667,36,1,1,31,1,3,0,0,3,28,1,3,0,0,3,40,1,2,35,2,3
1,17,17,0,6,6,0,1,1,37.22222222,37,1,1,45,1,3,34,1,3,34,1,3,35,1,3,42,1,2,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,30.41666667,38,1,1,0,0,3,0,0,3,24,1,3,26,1,3,42,1,2,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
5,17,17,0,6,6,0,2,3,33.33333333,42,1,1,0,0,3,32,1,3,33,1,3,0,0,3,35,1,2,31,1,3
0,17,17,0,6,6,0,1,1,35.61111111,38,1,1,34,1,3,34,1,3,36,1,3,33,1,3,42,1,2,36,1,3
0,17,0,17,6,0,6,2,3,27,27,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,2,3,34.72222222,38,1,1,45,1,3,30,1,3,30,1,3,31,1,3,40,1,2,33,1,3
2,17,17,0,6,6,0,1,1,32.8,33,2,1,0,1,3,36,3,3,33,1,3,30,3,3,30,1,2,34,2,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,14,3,6,5,1,2,3,31.75,36,2,1,36,1,3,0,0,3,30,1,3,0,0,3,30,1,2,29,1,3
1,17,14,3,6,5,1,2,3,38.08333333,34,1,1,39,1,3,0,0,3,37,2,3,0,0,3,45,1,2,35,1,3
1,17,17,0,6,6,0,1,1,35.33333333,36,1,1,36,1,3,37,2,3,36,1,3,0,0,3,34,1,2,33,1,3
1,17,17,0,6,6,0,1,1,37.16666667,38,1,1,44,1,3,36,1,3,32,1,3,35,1,3,41,1,2,36,1,3
1,17,14,3,6,5,1,1,1,33.22222222,34,1,1,32,1,3,0,0,3,0,0,3,0,0,3,38,1,2,31,1,3
2,17,11,6,6,4,2,2,3,16.11111111,31,1,1,16,2,3,0,0,3,0,0,3,0,1,3,24,2,2,6,1,3
1,17,17,0,6,6,0,1,1,35.88888889,30,1,1,40,1,3,35,1,3,38,2,3,32,2,3,38,1,2,35,1,3
0,17,17,0,6,6,0,1,1,37.05555556,37,1,1,50,1,3,36,1,3,31,2,3,30,1,3,42,1,2,35,1,3
0,17,8,9,3,3,3,2,3,29.22222222,1,1,1,28,2,3,0,0,3,0,0,3,0,0,3,38,1,2,34,1,3
1,17,17,0,6,6,0,1,1,35.83333333,39,1,1,42,2,3,31,1,3,35,3,3,35,3,3,39,2,2,33,1,3
1,17,17,0,6,6,0,1,1,36.16666667,44,2,1,40,1,3,32,1,3,39,1,3,33,1,3,38,2,2,33,1,3
1,17,17,0,6,6,0,1,1,33.83333333,33,1,1,32,1,3,27,2,3,35,1,3,42,1,3,36,1,2,32,1,3
0,17,17,0,6,6,0,1,1,37.55555556,35,2,1,34,1,3,32,1,3,35,2,3,49,2,3,40,1,2,37,1,3
2,17,14,3,6,5,1,2,3,33.66666667,35,1,1,31,2,3,0,0,3,0,0,3,0,0,3,38,1,2,33,2,3
2,17,17,0,6,6,0,1,1,37.11111111,41,1,1,42,1,3,30,1,3,30,2,3,40,2,3,45,1,2,37,1,3
0,17,0,17,1,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,34.66666667,39,1,1,38,1,3,30,1,3,30,1,3,34,1,3,42,1,2,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,39.66666667,39,2,1,50,1,3,38,1,3,32,1,3,39,1,3,42,1,2,38,1,3
1,17,14,3,6,5,1,2,3,37.88888889,37,2,1,43,1,3,0,0,3,0,0,3,0,0,3,41,1,2,31,1,3
2,17,17,0,6,6,0,2,3,36.08333333,33,1,1,35,1,3,0,0,3,33,3,3,0,0,3,41,1,2,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,38.61111111,32,1,1,50,1,3,30,1,3,34,1,3,41,1,3,42,1,2,38,1,3
1,17,17,0,6,6,0,1,1,34.6,36,2,1,37,1,3,0,0,3,30,1,3,30,1,3,45,1,2,34,1,3
0,17,17,0,6,6,0,1,1,37.44444444,33,1,1,47,1,3,36,1,3,34,1,3,34,1,3,43,1,2,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,40.61111111,36,1,1,47,1,3,41,1,3,35,1,3,44,1,3,46,1,2,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,30.75,30,1,1,36,1,3,0,0,3,18,1,3,0,0,3,39,1,2,33,1,3
2,17,11,6,4,4,2,1,1,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,36.27777778,34,1,1,40,1,3,30,1,3,33,1,3,38,1,3,44,1,2,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
