CAR_DOS,NCC_DOS,NCA_DOS,NCP_DOS,NAC_DOS,NAA_DOS,NAP_DOS,EPA_DOS,PROMEDIO_TRES,NOTA_ALGEBRA,VECES_ALGEBRA,CREDITOS_ALGEBRA,NOTA_INT,VECES_INT,CREDITOS_INT,NOTA_HIST,VECES_HIST,CREDITOS_HIST,NOTA_POO,VECES_POO,CREDITOS_POO,NOTA_FIS_DOS,VECES_FIS_DOS,CREDITOS_FIS_DOS,NOTA_CIR_UNO,VECES_CIR_UNO,CREDITOS_CIR_UNO
2,17,11,6,6,4,2,1,2.86429E+14,40,1,3,29,2,3,35,1,2,46,1,3,32,1,3,27.5,2,3
2,17,11,6,6,4,2,1,8.28571E+14,30,1,3,15.33333333,3,3,35,1,2,40,1,3,30,1,3,14.66666667,3,3
0,17,5,12,2,2,0,1,0,35,1,3,0,0,3,40,1,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,17,0,6,6,0,1,2.47222E+14,34,1,3,31,1,3,38,1,2,43,1,3,36,1,3,32,1,3
3,17,11,6,6,3,3,2,1.55556E+14,31,1,3,24.5,2,3,36,1,2,43,1,3,23,2,3,29.5,2,3
2,17,17,0,6,4,2,1,3.38333E+14,32,1,3,33,1,3,37,1,2,30,2,3,34,1,3,34,2,3
1,17,14,3,6,5,1,1,3.39444E+14,38,1,3,31,1,3,39,1,2,35,1,3,33,1,3,23.5,2,3
2,17,17,0,6,4,2,1,3.92222E+14,38,1,3,33,1,3,39,1,2,32.5,2,3,38,1,3,35,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
1,17,17,0,6,5,1,1,3.04722E+14,30.5,2,3,32,1,3,32,1,2,34,1,3,31,1,3,34,1,3
1,17,3,14,3,2,1,1,2.27778E+14,14,2,3,0,0,3,0,0,2,37,1,3,0,0,3,25,1,3
1,17,17,0,6,5,1,1,3.67778E+14,32,1,3,30,1,3,47,1,2,34,1,3,37,1,3,34,2,3
1,17,17,0,6,5,1,1,3.08056E+14,31.5,2,3,30,1,3,40,1,2,35,1,3,32,1,3,35,1,3
1,17,14,3,6,5,1,1,2.96111E+14,34,1,3,30,1,3,44,1,2,28,2,3,33,1,3,30,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,17,0,6,6,0,1,3.71111E+14,36,1,3,30,1,3,35,1,2,33,1,3,32,1,3,40,1,3
2,17,8,9,6,4,2,1,2.22222E+14,15.5,2,3,20,1,3,40,1,2,30,1,3,33,1,3,6.5,2,3
2,17,0,17,2,0,2,1,3.44444E+14,0,1,3,0,0,3,0,1,2,19.33333333,3,3,0,0,3,10,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
3,17,8,9,6,3,3,2,1.53889E+14,32,1,3,26,2,3,34,1,2,30,1,3,21.66666667,3,3,24,2,3
0,17,17,0,6,6,0,1,3.38889E+14,30,1,3,36,1,3,35,1,2,33,1,3,34,1,3,30,1,3
0,17,17,0,6,6,0,1,3.39722E+14,35,1,3,32,1,3,39,1,2,35,1,3,33,1,3,31,1,3
0,17,0,17,3,3,0,1,0,27,1,3,9,1,3,0,0,2,7,1,3,0,0,3,0,0,3
0,17,17,0,6,6,0,1,3.42778E+14,34,1,3,38,1,3,46,1,2,37,1,3,31,1,3,34,1,3
2,17,17,0,6,4,2,1,3.71111E+14,38,1,3,31,1,3,37,1,2,30,2,3,35,1,3,30,2,3
1,17,14,3,6,5,1,2,2.68333E+14,30,1,3,31,1,3,37,1,2,30,1,3,32,1,3,28,2,3
2,17,5,12,4,2,2,1,1.65556E+14,25.33333333,3,3,0,0,3,35,1,2,47,1,3,0,0,3,15,2,3
3,17,5,12,5,2,3,2,2.51111E+14,35,1,3,28.5,2,3,45,1,2,0,0,3,28.5,2,3,28,2,3
1,17,17,0,6,5,1,1,32.75,33,1,3,39,1,3,33,1,2,39,1,3,38,1,3,32.66666667,3,3
2,17,14,3,6,4,2,1,2.88333E+14,30,1,3,27.5,2,3,39,1,2,39,1,3,31,1,3,30,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
1,17,17,0,6,5,1,1,3.53333E+14,33,1,3,31,2,3,40,1,2,48,1,3,30,1,3,30,1,3
1,17,5,12,6,5,1,1,1.66667E+14,26.5,2,3,27,1,3,40,1,2,30,1,3,15,1,3,14,1,3
3,17,0,17,3,0,3,2,0,10.33333333,3,3,0,0,3,0,0,2,10.66666667,3,3,8.333333333,3,3,0,0,3
1,17,5,12,6,5,1,1,0,10,1,3,15,1,3,39,1,2,36,1,3,20,1,3,21,2,3
1,17,17,0,6,5,1,1,3.62222E+14,30,1,3,33,1,3,35,1,2,37,1,3,32,1,3,33.5,2,3
4,17,8,9,6,2,4,2,2.61111E+14,26,2,3,23.33333333,3,3,44,1,2,24.33333333,3,3,39,1,3,30.5,2,3
0,17,17,0,6,6,0,1,3.93889E+14,38,1,3,45,1,3,46,1,2,49,1,3,32,1,3,34,1,3
0,17,17,0,6,6,0,1,3.80556E+14,36,1,3,40,1,3,36,1,2,43,1,3,45,1,3,33,1,3
2,17,2,15,4,2,2,1,0,5,1,3,1.5,2,3,30,1,2,0,0,3,0,0,3,1,2,3
0,17,17,0,6,6,0,1,3.56111E+14,39,1,3,32,1,3,46,1,2,41,1,3,31,1,3,30,1,3
3,17,11,6,6,3,3,2,3.00833E+14,27.66666667,3,3,31,1,3,33,1,2,35,1,3,27.33333333,3,3,31,3,3
0,17,17,0,6,6,0,1,3.12778E+14,31,1,3,36,1,3,33,1,2,47,1,3,30,1,3,30,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
1,17,14,3,6,5,1,1,3.30556E+14,36,1,3,37,1,3,39,1,2,28.5,2,3,39,1,3,30,1,3
2,17,11,6,6,4,2,1,3.94444E+14,31,1,3,20.66666667,3,3,35,1,2,31,1,3,34,1,3,15,3,3
4,17,5,12,6,2,4,2,1.39444E+14,27.5,2,3,28,2,3,37,1,2,30,1,3,29,2,3,29,2,3
0,17,0,17,5,5,0,1,0,0,1,3,22,1,3,22,1,2,5,1,3,15,1,3,8,1,3
1,17,14,3,6,5,1,1,3.52222E+14,34,1,3,29,2,3,33,1,2,38,1,3,34,1,3,34,1,3
1,17,2,15,2,1,1,1,5.11111E+14,18,2,3,0,0,3,35,1,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
2,17,14,3,6,4,2,1,3.39722E+14,38,1,3,24,2,3,45,1,2,36,1,3,31,1,3,30.5,2,3
0,17,17,0,6,6,0,1,3.55278E+14,32,1,3,33,1,3,45,1,2,33,1,3,36,1,3,31,1,3
0,17,0,17,1,1,0,1,0.777777778,0,0,3,0,0,3,3,1,2,0,0,3,0,0,3,0,0,3
0,17,17,0,6,6,0,1,3.33889E+14,36,1,3,32,1,3,43,1,2,33,1,3,31,1,3,32,1,3
0,17,0,17,5,5,0,1,0,0,1,3,16,1,3,18,1,2,9,1,3,7,1,3,12,1,3
1,17,14,3,6,5,1,1,2.42778E+14,29,2,3,31,1,3,40,1,2,43,1,3,39,1,3,37,1,3
3,17,8,9,6,3,3,2,2.12778E+14,30,1,3,28.5,2,3,41,1,2,24,2,3,32,1,3,24.5,2,3
0,17,17,0,6,6,0,1,3.41667E+14,38,1,3,33,1,3,37,1,2,50,1,3,33,1,3,33,1,3
0,17,6,11,3,3,0,1,0,36,1,3,26,1,3,0,0,2,0,0,3,0,0,3,30,1,3
0,17,17,0,6,6,0,1,3.64444E+14,42,1,3,42,1,3,40,1,2,45,1,3,35,1,3,33,1,3
1,17,14,3,6,5,1,1,2.91667E+14,30,1,3,30,1,3,45,1,2,29,2,3,35,1,3,30,1,3
0,17,17,0,6,6,0,1,33.75,40,1,3,43,1,3,39,1,2,46,1,3,36,1,3,37,1,3
3,17,11,6,6,3,3,2,2.5,33.5,2,3,32,1,3,44,1,2,30,1,3,23.5,2,3,15,3,3
0,17,17,0,6,6,0,1,4.03333E+14,43,1,3,49,1,3,45,1,2,35,1,3,45,1,3,40,1,3
0,17,17,0,6,6,0,1,3.64444E+14,34,1,3,35,1,3,43,1,2,50,1,3,42,1,3,32,1,3
0,17,17,0,6,6,0,1,3.57222E+14,39,1,3,40,1,3,39,1,2,36,1,3,34,1,3,43,1,3
3,17,11,6,6,3,3,2,3.46389E+14,29,2,3,23.5,2,3,35,1,2,33,1,3,35,1,3,32,2,3
1,17,14,3,6,5,1,1,3.61111E+14,36,1,3,31,1,3,44,1,2,33,1,3,34,1,3,27.5,2,3
1,17,17,0,6,5,1,1,3.21389E+14,31,1,3,32,1,3,42,1,2,34,1,3,32,1,3,33,2,3
5,17,2,15,6,1,5,2,4.83333E+14,22.33333333,3,3,27,3,3,37,1,2,28.5,2,3,29.33333333,3,3,28.5,2,3
3,17,8,9,6,3,3,2,5,27.5,2,3,26.5,2,3,37,1,2,31,1,3,30,1,3,25.66666667,3,3
3,17,6,11,5,2,3,2,0.666666667,32,1,3,19.5,2,3,17,2,2,30,1,3,0,0,3,9.5,2,3
2,17,11,6,6,4,2,2,3.46111E+14,28.5,2,3,33,1,3,38,1,2,30,1,3,27,2,3,30,1,3
2,17,11,6,6,4,2,2,1.54444E+14,31,1,3,24.33333333,3,3,33,1,2,30,1,3,39,1,3,28.33333333,3,3
0,17,17,0,6,6,0,1,36.25,31,1,3,31,1,3,39,1,2,38,1,3,38,1,3,30,1,3
0,17,17,0,6,6,0,1,2.90833E+14,33,1,3,40,1,3,40,1,2,34,1,3,30,1,3,36,1,3
4,17,2,15,5,1,4,2,0.666666667,19,4,3,23.75,4,3,35,1,2,0,0,3,14.66666667,3,3,5.75,4,3
4,17,14,3,6,2,4,2,3.21389E+14,33,2,3,27.5,2,3,37,1,2,36,1,3,29.5,2,3,33,2,3
0,17,17,0,6,6,0,1,3.67222E+14,36,1,3,31,1,3,39,1,2,38,1,3,37,1,3,31,1,3
0,17,17,0,6,6,0,1,3.74167E+14,33,1,3,30,1,3,35,1,2,44,1,3,41,1,3,34,1,3
1,17,17,0,6,5,1,1,3.11667E+14,31,1,3,30,2,3,39,1,2,41,1,3,40,1,3,35,1,3
3,17,8,9,6,3,3,2,0,23,2,3,32,1,3,43,1,2,34,1,3,22.5,2,3,27.5,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,0,17,4,4,0,1,0,0,1,3,10,1,3,15,1,2,11,1,3,0,1,3,7,1,3
3,17,14,3,6,3,3,2,2.68333E+14,35,1,3,27.5,2,3,40,1,2,35,1,3,29.5,2,3,32.5,2,3
0,17,15,2,5,5,0,1,1.88333E+14,34,1,3,30,1,3,0,0,2,36,1,3,30,1,3,30,1,3
0,17,2,15,2,2,0,1,1.66667E+14,0,0,3,0,0,3,35,1,2,4,1,3,0,0,3,0,0,3
0,17,17,0,6,6,0,1,3.56111E+14,36,1,3,35,1,3,36,1,2,41,1,3,31,1,3,37,1,3
0,17,17,0,6,6,0,1,3.87778E+14,37,1,3,31,1,3,40,1,2,35,1,3,32,1,3,30,1,3
5,17,2,15,6,1,5,2,6.16667E+14,19.33333333,3,3,29,2,3,37,1,2,25,3,3,23,2,3,29,2,3
0,17,2,15,4,4,0,1,0,24,1,3,22,1,3,37,1,2,0,0,3,0,0,3,22,1,3
0,17,8,9,4,4,0,1,0,0,0,3,31,1,3,34,1,2,0,0,3,32,1,3,29,1,3
0,17,17,0,6,6,0,1,3.66111E+14,38,1,3,35,1,3,36,1,2,38,1,3,30,1,3,33,1,3
4,17,6,11,6,2,4,2,2.40278E+14,25.5,2,3,24.33333333,3,3,20.5,2,2,30,1,3,31,1,3,26.5,2,3
1,17,3,14,4,3,1,1,5.41667E+14,32,1,3,0,0,3,13,1,2,19,1,3,0,0,3,22.5,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,17,0,6,6,0,1,3.32778E+14,30,1,3,35,1,3,37,1,2,35,1,3,34,1,3,30,1,3
2,17,14,3,6,4,2,1,1.43889E+14,34,1,3,33,1,3,43,1,2,45,1,3,32,2,3,28,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
3,17,12,5,6,3,3,2,2.42778E+14,30,1,3,38,1,3,6.5,2,2,31,2,3,30,1,3,28.33333333,3,3
3,17,14,3,6,3,3,2,2.52778E+14,34,1,3,34,1,3,39,1,2,1.333333333,3,3,31,2,3,31,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
4,17,5,12,6,2,4,2,2.25556E+14,24.5,2,3,33,1,3,30,1,2,28.5,2,3,27.5,2,3,26.5,2,3
3,17,0,17,3,0,3,2,0,1.333333333,3,3,0,0,3,1,3,2,0,0,3,11.66666667,3,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
3,17,8,9,6,3,3,2,2.65556E+14,24,2,3,24.33333333,3,3,38,1,2,43,1,3,30,1,3,29,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,17,0,6,6,0,1,3.62222E+14,32,1,3,30,1,3,35,1,2,44,1,3,42,1,3,32,1,3
0,17,0,17,3,3,0,1,0,4,1,3,0,0,3,0,1,2,5,1,3,6,1,3,0,1,3
3,17,11,6,6,3,3,2,5.11111E+14,30,1,3,27.5,2,3,46,1,2,30,2,3,30,1,3,25.5,2,3
1,17,14,3,6,5,1,2,3.27222E+14,33,1,3,30,1,3,41,1,2,35,1,3,14.33333333,3,3,39,1,3
1,17,14,3,6,5,1,1,3.78889E+14,36,1,3,41,1,3,40,1,2,34,1,3,41,1,3,29,2,3
0,17,17,0,6,6,0,1,3.66667E+14,42,1,3,34,1,3,37,1,2,39,1,3,36,1,3,34,1,3
1,17,14,3,6,5,1,2,2.78611E+14,31,1,3,24.5,2,3,36,1,2,33,1,3,32,1,3,30,1,3
0,17,17,0,6,6,0,1,3.67222E+14,33,1,3,33,1,3,40,1,2,33,1,3,39,1,3,38,1,3
2,17,8,9,6,4,2,1,10,24.66666667,3,3,27,1,3,31,1,2,32,1,3,31,1,3,27.5,2,3
4,17,14,3,6,2,4,2,3.22222E+14,32,1,3,29.5,2,3,30,3,2,30,1,3,30.5,2,3,17,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,2,0,0,3,0,0,3,0,0,3
0,17,17,0,6,6,0,1,3.46111E+14,38,1,3,37,1,3,39,1,2,39,1,3,38,1,3,30,1,3
0,17,17,0,6,6,0,1,3.58333E+14,42,1,3,34,1,3,44,1,2,34,1,3,40,1,3,39,1,3
1,17,0,17,2,1,1,1,0,0,0,3,3.5,2,3,0,1,2,0,0,3,0,1,3,3,1,3
2,17,11,6,6,4,2,2,2.77222E+14,29,2,3,30,1,3,37,1,2,30,1,3,28,2,3,35,1,3
2,17,9,8,5,3,2,1,0,30,1,3,30,1,3,0,0,2,24,2,3,30,1,3,13,2,3
0,17,17,0,6,6,0,1,36,31,1,3,38,1,3,40,1,2,39,1,3,36,1,3,38,1,3
2,17,11,6,6,4,2,2,2.98056E+14,35,1,3,28,2,3,30,1,2,43,1,3,35,1,3,18,2,3
4,17,0,17,5,1,4,2,0,5,2,3,7.5,2,3,1.5,2,2,2.5,2,3,0,0,3,10,1,3
2,17,11,6,5,3,2,1,2.33333E+14,38,1,3,31,1,3,38,1,2,0,0,3,30.5,2,3,25.66666667,3,3
0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,1,2,0,1,3,0,0,3,0,1,3
0,17,0,17,3,3,0,1,0,2,1,3,0,0,3,28,1,2,6,1,3,0,0,3,0,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,2,15,6,6,0,1,0,22,1,3,17,1,3,43,1,2,23,1,3,28,1,3,16,1,3
4,17,2,15,5,1,4,2,0,9.5,2,3,13,2,3,41,1,2,0,0,3,27.5,2,3,5,2,3
0,17,5,12,3,3,0,1,2.22222E+14,25,1,3,0,0,3,40,1,2,32,1,3,0,0,3,0,0,3
5,17,3,14,6,1,5,2,0,17,3,3,28.5,2,3,20.33333333,3,2,24.66666667,3,3,29,2,3,30,1,3
4,17,3,14,5,1,4,2,2.31667E+14,22.66666667,3,3,24.5,2,3,29.33333333,3,2,0,0,3,31,1,3,21.5,2,3
3,17,8,9,6,3,3,2,2.22778E+14,27,2,3,22.5,2,3,38,1,2,37,1,3,33,1,3,19,2,3
3,17,15,2,6,3,3,2,2.70556E+14,30,4,3,30,1,3,26.5,4,2,31,1,3,30,2,3,33,1,3
3,17,8,9,6,3,3,2,3.72222E+14,32,1,3,8.5,2,3,38,1,2,30,1,3,22.5,2,3,19.5,2,3
1,17,17,0,6,5,1,1,2.94444E+14,36,1,3,30,1,3,39,1,2,38,1,3,30,1,3,29.5,2,3
3,17,8,9,6,3,3,2,0,27.5,2,3,24.5,2,3,44,1,2,39,1,3,31,1,3,19,2,3
3,17,0,17,4,1,3,2,0,13.5,2,3,0,0,3,26,2,2,5,2,3,0,0,3,8,1,3
4,17,8,9,6,2,4,2,17,30,1,3,19.5,2,3,31,2,2,33,1,3,11.5,2,3,29,3,3
1,17,17,0,6,5,1,2,3.21944E+14,30,1,3,30,1,3,39,1,2,31,1,3,32,1,3,30,2,3
3,17,17,0,6,3,3,2,32.25,30,1,3,30,1,3,31,2,2,30.5,2,3,32,1,3,30,2,3
0,17,17,0,6,6,0,1,3.62778E+14,30,1,3,31,1,3,39,1,2,35,1,3,30,1,3,31,1,3
2,17,11,6,6,4,2,1,19.75,28.66666667,3,3,30,1,3,34,1,2,32,1,3,32,1,3,22,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
1,17,17,0,6,5,1,1,3.39444E+14,35,1,3,39,1,3,36,1,2,37,1,3,40,1,3,32.5,2,3
3,17,5,12,6,3,3,2,9.16667E+14,22.5,2,3,21.5,2,3,32,1,2,17,1,3,31,1,3,20,2,3
4,17,6,11,6,2,4,2,1.07778E+14,28,3,3,27,2,3,27.66666667,3,2,31,1,3,32,1,3,28,3,3
2,17,11,6,6,4,2,1,3.77778E+14,30,1,3,22,2,3,39,1,2,33,1,3,30,1,3,26.5,4,3
0,17,17,0,6,6,0,1,3.43889E+14,34,1,3,33,1,3,38,1,2,33,1,3,39,1,3,32,1,3
0,17,17,0,6,6,0,1,3.55556E+14,36,1,3,33,1,3,39,1,2,32,1,3,39,1,3,36,1,3
1,17,17,0,6,5,1,1,3.38889E+14,33,1,3,37,1,3,43,1,2,40,1,3,31,1,3,33,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
1,17,14,3,6,5,1,1,3.48056E+14,35,1,3,27,2,3,41,1,2,36,1,3,30,1,3,34,1,3
1,17,9,8,6,5,1,1,2.38889E+14,13,1,3,25,1,3,19,2,2,35,1,3,33,1,3,30,1,3
5,17,8,9,6,1,5,2,2.71944E+14,23,3,3,29.5,2,3,33,1,2,25.66666667,3,3,29.5,2,3,29.33333333,3,3
2,17,0,17,2,0,2,1,0,0,0,3,0,0,3,26.5,2,2,0,0,3,0,0,3,9.5,2,3
1,17,14,3,6,5,1,1,2.56667E+14,30,1,3,30,1,3,37,1,2,41,1,3,33,1,3,26,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
2,17,17,0,6,4,2,1,3.32222E+14,29.5,2,3,36,1,3,49,1,2,43,1,3,31,2,3,30,1,3
2,17,11,6,6,4,2,2,25.5,33,1,3,27.5,2,3,36,1,2,32,1,3,35,1,3,28.5,2,3
0,17,17,0,6,6,0,1,39,30,1,3,41,1,3,50,1,2,32,1,3,37,1,3,33,1,3
2,17,14,3,6,4,2,2,3.10556E+14,29.5,2,3,28,2,3,41,1,2,31,1,3,30,1,3,30,1,3
0,17,0,17,2,2,0,1,0,0,1,3,0,1,3,6,1,2,0,1,3,8,1,3,0,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,17,0,6,6,0,1,3.31111E+14,30,1,3,34,1,3,44,1,2,30,1,3,36,1,3,31,1,3
4,17,3,14,4,0,4,2,0.611111111,9,2,3,0,0,3,24.5,2,2,9.666666667,3,3,0,0,3,30.5,2,3
1,17,5,12,4,3,1,1,3.94444E+14,14,1,3,0,0,3,36,1,2,12.5,2,3,0,0,3,30,1,3
3,17,12,5,6,3,3,2,34.75,27,2,3,35,1,3,25.5,2,2,37,1,3,31,1,3,33,2,3
0,17,2,15,2,2,0,1,0,0,0,3,0,0,3,38,1,2,0,0,3,0,0,3,21,1,3
0,17,17,0,6,6,0,1,3.55556E+14,39,1,3,34,1,3,47,1,2,44,1,3,40,1,3,41,1,3
2,17,14,3,6,4,2,1,2.08333E+14,29.5,2,3,30,1,3,38,1,2,34,1,3,36,1,3,27,3,3
1,17,0,17,2,1,1,1,7.27778E+14,3.5,2,3,0,1,3,0,0,2,0,0,3,10,1,3,0,1,3
2,17,17,0,6,4,2,1,3.32778E+14,30,1,3,31.66666667,3,3,39,1,2,36,1,3,32,2,3,34,1,3
3,17,14,3,6,3,3,2,3.57778E+14,34,1,3,18.33333333,3,3,39,1,2,36.5,2,3,32,1,3,29.5,2,3
0,17,17,0,6,6,0,1,4.05556E+14,31,1,3,34,1,3,48,1,2,38,1,3,38,1,3,40,1,3
1,17,17,0,6,5,1,1,3.50556E+14,33,1,3,29.5,2,3,49,1,2,31,1,3,32,1,3,40,1,3
2,17,17,0,6,4,2,1,3.53333E+14,33,1,3,29.5,2,3,36,1,2,35,1,3,33,1,3,32.5,2,3
0,17,17,0,6,6,0,1,3.18889E+14,30,1,3,32,1,3,32,1,2,44,1,3,31,1,3,38,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
2,17,11,6,6,4,2,2,2.50556E+14,25,3,3,33,1,3,40,1,2,36,1,3,30,1,3,25,2,3
0,17,6,11,3,3,0,1,2.16667E+14,39,1,3,17,1,3,0,0,2,39,1,3,0,0,3,0,0,3
2,17,3,14,4,2,2,1,0,18,2,3,0,0,3,24.5,2,2,30,1,3,0,0,3,1,1,3
3,17,8,9,6,3,3,2,2.27778E+14,23,3,3,10.5,2,3,36,1,2,34,1,3,30,1,3,25.33333333,3,3
1,17,14,3,6,5,1,1,3.21944E+14,33,1,3,34,1,3,42,1,2,40,1,3,31,1,3,29,2,3
3,17,8,9,6,3,3,2,2.92222E+14,30,1,3,26.5,2,3,38,1,2,23,2,3,34,1,3,26.33333333,3,3
0,17,17,0,6,6,0,1,3.97778E+14,42,1,3,41,1,3,47,1,2,50,1,3,40,1,3,44,1,3
4,17,9,8,6,2,4,2,1.48333E+14,30,1,3,29,2,3,21,2,2,32,1,3,31,3,3,23,3,3
0,17,3,14,6,6,0,1,0,16,1,3,43,1,3,27,1,2,6,1,3,22,1,3,15,1,3
1,17,17,0,6,5,1,1,3.48333E+14,31,1,3,33,1,3,46,1,2,44,1,3,37,1,3,31,2,3
3,17,3,14,3,0,3,2,0,9,2,3,0,0,3,0,0,2,38.5,2,3,0,0,3,26.5,2,3
1,17,14,3,6,5,1,1,3.20833E+14,30,1,3,31,1,3,45,1,2,47,1,3,32,1,3,27.5,2,3
6,17,5,12,6,0,6,2,1.05833E+14,25,2,3,28.5,2,3,32,2,2,24,3,3,30.5,2,3,13.5,2,3
1,17,17,0,6,5,1,1,3.75556E+14,40,1,3,34,2,3,39,1,2,37,1,3,39,1,3,32,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
2,17,11,6,6,4,2,1,3.00278E+14,30,1,3,28,2,3,33,1,2,38,1,3,36,1,3,29,2,3
3,17,11,6,6,3,3,2,0,18.5,2,3,31,1,3,36,1,2,34,1,3,30,2,3,15,2,3
3,17,3,14,5,2,3,2,4.72222E+14,17,2,3,28.5,2,3,0,0,2,13,1,3,37,1,3,29.33333333,3,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
2,17,14,3,6,4,2,1,3.33333E+14,30,1,3,28,2,3,38,1,2,40,1,3,34,1,3,29.5,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
3,17,2,15,4,1,3,2,0,26.33333333,3,3,0,0,3,37,1,2,10.66666667,3,3,0,0,3,16,3,3
3,17,8,9,6,3,3,2,1.24722E+14,25,2,3,22.5,4,3,31,1,2,26,2,3,31,1,3,35,1,3
0,17,17,0,6,6,0,1,3.24444E+14,39,1,3,33,1,3,38,1,2,38,1,3,35,1,3,30,1,3
1,17,14,3,6,5,1,1,2.90556E+14,30,1,3,39,1,3,40,1,2,34,1,3,32,1,3,26.66666667,3,3
2,17,2,15,2,0,2,1,0,22.5,2,3,0,0,3,32,2,2,0,0,3,0,0,3,0,0,3
2,17,3,14,5,3,2,1,0,16,2,3,8,1,3,1,1,2,0,0,3,33,1,3,24,2,3
1,17,17,0,6,5,1,1,2.33333E+14,30,2,3,31,1,3,48,1,2,44,1,3,39,1,3,30,1,3
1,17,17,0,6,5,1,1,3.26667E+14,30,2,3,32,1,3,35,1,2,34,1,3,38,1,3,33,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,0,17,1,1,0,1,1.66667E+14,0,0,3,0,0,3,0,0,2,0,1,3,0,0,3,19,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
3,17,0,17,3,0,3,2,0,5.5,2,3,0,0,3,15,2,2,0,0,3,0,0,3,7.5,2,3
0,17,17,0,6,6,0,1,3.44167E+14,35,1,3,40,1,3,41,1,2,36,1,3,31,1,3,40,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
1,17,8,9,4,3,1,1,3.77778E+14,33,1,3,0,0,3,46,1,2,36,1,3,0,0,3,16,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
2,17,14,3,6,4,2,1,3.53889E+14,24.5,2,3,32,1,3,46,1,2,39,1,3,33,1,3,29.5,2,3
2,17,5,12,4,2,2,1,2.22222E+14,25,2,3,0,0,3,30,1,2,42,1,3,0,0,3,18.5,2,3
0,17,3,14,4,4,0,2,5.88889E+14,24,1,3,0,0,3,25,1,2,17,1,3,0,0,3,30,1,3
