NOTA_EI_DOS,VECES_EI_DOS,CREDITOS_EI_DOS,NOTA_L_DOS,VECES_L_DOS,CREDITOS_L_DOS,NOTA_HIST,VECES_HIST,CREDITOS_HIST,NOTA_CCON,VECES_CCON,CREDITOS_CCON,NOTA_FGEP,VECES_FGEP,CREDITOS_FGEP,NOTA_SUBEL,VECES_SUBEL,CREDITOS_SUBEL,NOTA_AIELEC,VECES_AIELEC,CREDITOS_AIELEC,CAR_OCHO,NCC_OCHO,NCA_OCHO,NCP_OCHO,NAC_OCHO,NAA_OCHO,NAP_OCHO,EPA_OCHO,PROMEDIO_NUEVE
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,45,1,2,43,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,47
0,0,3,43,1,2,47,1,2,46,1,1,37,1,2,33,2,3,39,1,2,1,15,12,3,7,6,1,2,30.18181818
0,0,3,0,0,2,45,1,2,46,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,16,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,0,2,1,0,1,2,0
0,0,3,39,1,2,45,1,2,46,1,1,33,1,2,30,1,3,0,0,2,0,10,10,0,5,5,0,1,43.8
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,36
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,47,1,2,48,1,1,41,2,2,0,0,3,38,1,2,1,9,7,2,5,4,1,1,40.8
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,30,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,2,0
0,0,3,40,1,2,0,0,2,45,1,1,40,1,2,0,0,3,32,1,2,0,7,7,0,4,4,0,1,44.66666667
0,0,3,39,2,2,43,1,2,40,1,1,42,2,2,23,1,3,30,1,2,2,16,9,7,8,5,3,2,32.66666667
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,43,1,2,45,1,1,37,1,2,19,1,3,41,1,2,0,10,7,3,5,4,1,1,41.6
0,0,3,37,1,2,40,1,2,41,1,1,34,1,2,14,1,3,30,1,2,0,12,9,3,6,5,1,2,43.14285714
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,36,1,2,32,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,4,4,0,2,2,0,1,39
0,0,3,0,0,2,42,1,2,45,1,1,36,1,2,31,1,3,31,1,2,0,10,10,0,5,5,0,1,34.66666667
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,35,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,44
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,30,1,2,40,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,37
0,0,3,23,1,2,40,1,2,46,1,1,0,0,2,0,0,3,0,0,2,0,5,3,2,3,2,1,1,43
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,1,2,33,1,1,0,0,2,0,0,3,0,0,2,0,3,1,2,2,1,1,2,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,42,1,2,38,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,46,1,2,42,1,2,44,1,1,35,1,2,34,1,3,31,1,2,0,12,12,0,6,6,0,1,44.42857143
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,44,1,2,45,1,1,36,1,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,38
0,0,3,0,0,2,46,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,48,1,2,44,1,2,45,1,1,35,2,2,32,2,3,32,1,2,2,17,12,5,8,6,2,2,35
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,39,1,2,39,1,2,39,1,1,35,1,2,0,0,3,0,0,2,0,7,7,0,4,4,0,1,37.33333333
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,48,1,2,45,1,2,48,1,1,42,1,2,34,1,3,45,1,2,0,12,12,0,6,6,0,1,41.77777778
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,5,1,2,36,1,2,23,2,1,0,0,2,0,0,3,0,0,2,1,6,2,4,4,1,3,2,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,43
0,0,3,0,0,2,43,1,2,43,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,0,0,2,46,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,27.75
0,0,3,43,1,2,32,1,2,46,1,1,38,1,2,30,1,3,31,1,2,0,12,12,0,6,6,0,1,39.42857143
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,43,1,2,47,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,39,1,2,41,1,2,43,1,1,41,1,2,19,1,3,43,1,2,0,12,9,3,6,5,1,1,40.33333333
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,47,1,2,46,1,2,48,1,1,50,1,2,33,1,3,33,1,2,0,12,12,0,6,6,0,1,44.28571429
0,0,3,36,1,2,45,1,2,39,1,1,34,1,2,18,1,3,0,0,2,0,10,7,3,5,4,1,1,45.28571429
0,0,3,50,1,2,34,1,2,49,1,1,39,1,2,11,1,3,37,1,2,0,12,9,3,6,5,1,1,46.6
0,0,3,0,0,2,16,1,2,43,1,1,0,0,2,0,0,3,0,0,2,0,3,1,2,2,1,1,2,0
0,0,3,44,1,2,35,1,2,43,1,1,48,1,2,35,1,3,41,1,2,0,12,12,0,6,6,0,1,41.42857143
0,0,3,0,0,2,0,0,2,46,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,26
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,47,1,2,43,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,44
0,0,3,35,1,2,42,1,2,36,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,46
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,35,1,2,0,1,1,0,0,2,0,0,3,0,0,2,0,3,2,1,2,1,1,2,33
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,46,1,2,48,1,2,47,1,1,30,1,2,31,2,3,41,1,2,1,15,12,3,7,6,1,2,45.4
0,0,3,34,1,2,45,1,2,32,1,1,48,1,2,0,0,3,30,1,2,0,9,9,0,5,5,0,1,40
0,0,3,0,0,2,44,1,2,44,1,1,26,1,2,0,0,3,0,0,2,0,5,3,2,3,2,1,1,43
0,0,3,0,0,2,0,0,2,30,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,2,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,45,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,39,1,2,45,2,2,46,1,1,0,0,2,0,0,3,0,0,2,1,7,5,2,4,3,1,2,37.33333333
0,0,3,43,1,2,39,1,2,34,1,1,48,1,2,0,0,3,35,1,2,0,9,9,0,5,5,0,1,41.66666667
0,0,3,0,0,2,0,0,2,44,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,15,1,2,41,1,2,36,1,1,0,0,2,0,0,3,0,0,2,0,5,3,2,3,2,1,2,35
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,45,1,2,47,1,1,34,1,2,34,1,3,37,1,2,0,10,10,0,5,5,0,1,44.4
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,41,1,2,46,1,2,44,1,1,32,1,2,0,0,3,33,1,2,0,9,9,0,5,5,0,1,41.28571429
0,0,3,36,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,44,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,0
0,0,3,42,1,2,36,1,2,48,1,1,38,1,2,0,0,3,36,1,2,0,9,9,0,5,5,0,1,42.8
0,0,3,0,0,2,40,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,43
0,0,3,40,1,2,46,1,2,41,1,1,35,1,2,37,1,3,45,1,2,0,12,12,0,6,6,0,1,40.66666667
0,0,3,0,0,2,0,0,2,44,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,47,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,0
0,0,3,0,0,2,42,2,2,38,1,1,0,0,2,0,0,3,30,1,2,1,7,5,2,4,3,1,2,41
0,0,3,0,0,2,15,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,0,2,1,0,1,2,0
0,0,3,30,1,2,37,2,2,44,1,1,0,0,2,0,0,3,0,0,2,1,7,5,2,4,3,1,2,40
0,0,3,28,1,2,44,1,2,42,1,1,0,0,2,0,0,3,0,0,2,0,5,3,2,3,2,1,1,43
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,38,1,2,43,1,2,43,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,40,1,2,37,1,2,46,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,24.4
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,9,1,1,0,0,2,0,0,3,0,0,2,0,1,0,1,1,0,1,2,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,42,1,2,34,1,2,47,1,1,37,1,2,30,1,3,38,1,2,0,12,12,0,6,6,0,1,44.6
0,0,3,44,1,2,45,1,2,38,1,1,36,1,2,30,1,3,31,1,2,0,12,12,0,6,6,0,1,39.2
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,32,1,2,42,1,2,43,1,1,38,1,2,40,1,3,33,1,2,0,12,12,0,6,6,0,1,42.33333333
0,0,3,0,0,2,0,0,2,47,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,39
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,43,1,2,44,1,1,39,1,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,0
0,0,3,0,0,2,39,1,2,27,2,1,0,0,2,0,0,3,0,0,2,1,4,2,2,3,1,2,2,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,47,1,2,47,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,43
0,0,3,0,0,2,43,2,2,48,1,1,0,0,2,0,0,3,30,1,2,1,7,5,2,4,3,1,2,39
0,0,3,0,0,2,30,1,2,37,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,47,1,2,47,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,36
0,0,3,0,0,2,15,1,2,30,1,1,0,0,2,0,0,3,0,0,2,0,3,1,2,2,1,1,2,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,42,1,2,43,1,2,38,1,1,34,1,2,0,0,3,0,0,2,0,7,7,0,4,4,0,1,40.2
0,0,3,0,0,2,0,0,2,43,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,30,1,2,45,1,1,33,1,2,0,0,3,34,1,2,0,7,7,0,4,4,0,1,43.33333333
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,44,1,2,46,3,2,45,1,1,48,1,2,0,0,3,0,0,2,1,11,7,4,6,4,2,2,40
0,0,3,0,0,2,0,0,2,28,2,1,0,0,2,0,0,3,0,0,2,1,2,0,2,2,0,2,2,27
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,43,1,1,0,0,2,0,0,3,30,1,2,0,3,3,0,2,2,0,1,35
0,0,3,0,0,2,39,2,2,0,0,1,0,0,2,0,0,3,0,0,2,1,4,2,2,2,1,1,2,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,43,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,35.33333333
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,42,1,2,42,1,2,46,1,1,27,1,2,0,0,3,22,1,2,0,9,5,4,5,3,2,1,41.6
0,0,3,0,0,2,45,1,2,44,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,44
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,38,2,2,44,1,1,0,0,2,0,0,3,0,0,2,1,5,3,2,3,2,1,2,30
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,28,2,2,18,1,2,47,1,1,0,0,2,0,0,3,0,0,2,1,7,1,6,4,1,3,2,0
0,0,3,41,1,2,41,1,2,44,1,1,38,1,2,18,1,3,31,1,2,0,12,9,3,6,5,1,1,38.71428571
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,32,1,2,0,0,2,31,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,2,35
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,50,1,2,49,1,2,43,1,1,0,0,2,23,1,3,33,1,2,0,10,7,3,5,4,1,1,45.8
0,0,3,0,0,2,42,1,2,36,2,1,0,0,2,0,0,3,30,1,2,1,6,5,1,4,3,1,2,35
0,0,3,0,0,2,0,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,0,2,1,0,1,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,42,1,2,39,1,1,0,0,2,0,0,3,35,1,2,0,5,5,0,3,3,0,1,42
0,0,3,33,1,2,41,1,2,39,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,0
0,0,3,0,0,2,0,0,2,47,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,35,1,2,33,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,33,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,35,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,0
0,0,3,41,1,2,44,1,2,44,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,42.8
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,41,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,43
0,0,3,0,0,2,0,1,2,36,1,1,0,0,2,0,0,3,0,0,2,0,3,1,2,2,1,1,2,23
0,0,3,38,1,2,31,1,2,45,1,1,7,1,2,0,0,3,0,0,2,0,7,5,2,4,3,1,2,45.33333333
0,0,3,0,0,2,0,2,2,44,1,1,0,0,2,0,0,3,0,0,2,1,5,1,4,3,1,2,2,0
0,0,3,0,0,2,43,1,2,36,1,1,39,2,2,0,0,3,0,0,2,1,7,5,2,4,3,1,2,34
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,40,1,2,39,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,34,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,44
0,0,3,0,0,2,16,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,0,2,1,0,1,2,0
0,0,3,0,0,2,30,1,2,35,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,2,33
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,40,1,2,40,2,2,35,1,1,0,0,2,0,0,3,0,0,2,1,7,5,2,4,3,1,2,39.66666667
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,38,1,2,0,0,2,44,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,38.66666667
0,0,3,37,1,2,0,0,2,44,1,1,39,1,2,0,0,3,38,1,2,0,7,7,0,4,4,0,1,40
0,0,3,40,1,2,34,1,2,37,1,1,30,1,2,0,0,3,0,0,2,0,7,7,0,4,4,0,1,39
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,46,1,2,35,1,2,39,1,1,39,1,2,24,1,3,31,1,2,0,12,9,3,6,5,1,1,40.28571429
0,0,3,0,0,2,41,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,0
0,0,3,22,1,2,0,0,2,40,1,1,0,0,2,0,0,3,0,0,2,0,3,1,2,2,1,1,2,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,43,1,2,42,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,37
0,0,3,45,1,2,35,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,4,4,0,2,2,0,1,24.4
0,0,3,38,2,2,0,0,2,48,1,1,0,0,2,0,0,3,0,0,2,1,5,3,2,3,2,1,2,39
0,0,3,0,0,2,49,1,2,39,1,1,44,1,2,30,1,3,0,0,2,0,8,8,0,4,4,0,1,47
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,43,1,2,0,0,2,35,1,1,35,1,2,0,0,3,35,2,2,1,9,7,2,5,4,1,2,44
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,40,1,2,45,2,2,38,1,1,0,0,2,0,0,3,0,0,2,1,7,5,2,4,3,1,2,35
0,0,3,0,0,2,41,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,39
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,42,1,2,40,1,2,43,1,1,36,1,2,0,0,3,37,1,2,0,9,9,0,5,5,0,1,42
0,0,3,0,0,2,41,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,35
0,0,3,39,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,36
0,0,3,36,1,2,0,0,2,43,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,41.66666667
