NOTA_SEGUNDA_LENGUA_TRES,VECES_SEGUNDA_LENGUA_TRES,CREDITOS_SEGUNDA_LENGUA_TRES,NOTA_HOMBRE,VECES_HOMBRE,CREDITOS_HOMBRE,NOTA_GT_DOS,VECES_GT_DOS,CREDITOS_GT_DOS,NOTA_MAT_ESP,VECES_MAT_ESP,CREDITOS_MAT_ESP,NOTA_MOD_PROG_UNO,VECES_MOD_PROG_UNO,CREDITOS_MOD_PROG_UNO,NOTA_A_SISTEMAS,VECES_A_SISTEMAS,CREDITOS_A_SISTEMAS,NOTA_METODOS_NUM,VECES_METODOS_NUM,CREDITOS_METODOS_NUM,NOTA_FUND_BASES,VECES_FUND_BASES,CREDITOS_FUND_BASES,NOTA_MAT_DIS,VECES_MAT_DIS,CREDITOS_MAT_DIS,CAR_CUATRO,NCC_CUATRO,NCA_CUATRO,NCP_CUATRO,NAC_CUATRO,NAA_CUATRO,NAP_CUATRO,EPA_CUATRO,PROMEDIO_CINCO
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,2,41,1,1,50,1,1,31,1,3,41,1,3,41,1,2,33,1,1,36,1,2,42,1,3,0,18,18,0,9,9,0,1,37.84210526
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,2,0,0,0,40,1,1,27,2,3,45,1,3,40,1,2,35,1,1,38,1,2,38,1,3,1,20,14,6,9,7,2,1,37.0625
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,2,46,1,1,47,1,1,41,1,3,48,1,3,43,1,2,39,1,1,38,1,2,39,1,3,0,18,18,0,9,9,0,1,44.57894737
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,2,37,1,1,0,0,0,32,1,3,45,1,3,41,1,2,35,1,1,34,1,2,41,1,3,0,17,17,0,8,8,0,1,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.25,4,2,44,1,1,0,0,0,0,0,0,3,9,1,8,5,1,4,2,0
37.5,2,2,45,1,1,44,1,1,30.5,2,3,40,1,3,46,1,2,42,1,1,32,1,2,34,1,3,2,23,18,5,11,9,2,2,43.09090909
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,2,44,1,1,0,0,0,42,1,3,49,1,3,46,1,2,44,1,1,46,1,2,42,1,3,0,17,17,0,8,8,0,1,45.07142857
0,0,0,31,1,1,0,0,0,0,0,0,29,2,3,37,1,2,31,2,1,34,1,2,0,0,0,2,13,6,7,7,4,3,2,32
30,1,2,37,1,1,0,0,0,27,3,3,28,2,3,43,1,2,31,2,1,30,1,2,34,1,3,4,27,11,16,12,6,6,2,12.875
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,40,1,1,50,1,1,30,1,3,43,1,3,41,1,2,33,1,1,37,1,2,42,1,3,0,16,16,0,8,8,0,1,41.29411765
45,1,2,40,1,1,0,0,0,39,1,3,48,1,3,45,1,2,41,1,1,45,1,2,37,1,3,0,17,17,0,8,8,0,1,43
0,0,0,46,1,1,50,1,1,33,1,3,42,1,3,45,1,2,38,1,1,33,1,2,33,1,3,0,16,16,0,8,8,0,1,41.36842105
39,1,2,38,1,1,0,0,0,0,0,0,43,1,3,42,1,2,42,1,1,45,1,2,35,1,3,0,14,14,0,7,7,0,1,38.875
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,3,0,5,3,2,2,1,1,2,17
40,1,2,46,1,1,50,1,1,29,2,3,41,1,3,41,1,2,30,1,1,43,1,2,0,0,0,1,18,12,6,9,7,2,1,41.25
0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,1,2,0
20,2,2,40,1,1,50,1,1,0,0,0,22,2,3,40,1,2,41,1,1,0,0,0,33,1,3,2,18,8,10,9,5,4,2,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,2,38,1,1,42,1,1,31,1,3,42,1,3,31,2,2,30,1,1,37,1,2,35,2,3,2,23,18,5,11,9,2,2,26.38235294
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,2,0,0,0,0,0,0,30,1,3,39,1,3,45,1,2,0,0,0,36,1,2,30,2,3,1,18,15,3,7,6,1,2,35.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,2,40,1,1,42,1,1,39,1,3,48,1,3,45,1,2,39,1,1,41,1,2,41,1,3,0,18,18,0,9,9,0,1,43.23529412
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,2,41,1,1,0,0,0,36,1,3,41,1,3,46,1,2,37,1,1,38,1,2,41,1,3,0,17,17,0,8,8,0,1,43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,2,32,1,1,50,1,1,0,0,0,0,0,0,32,1,2,41,1,1,32,1,2,30.5,2,3,1,15,12,3,8,7,1,2,28
0,0,0,0,0,0,45,1,1,37,1,3,35,1,3,43,1,2,41,1,1,35.5,2,2,50,1,3,1,17,15,2,8,7,1,1,41.28571429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,43,1,1,43,1,1,0,0,0,0,0,0,43,1,2,42,1,1,32,1,2,33,1,3,0,10,10,0,6,6,0,1,37.85714286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,30,1,1,0,0,0,0,0,0,36,1,3,38,1,2,38,1,1,29,3,2,34,1,3,2,16,10,6,8,5,3,2,38.57142857
0,0,0,0,0,0,0,0,0,34,1,3,34,1,3,0,0,0,31,1,1,41,1,2,30,1,3,0,12,12,0,5,5,0,1,35.28571429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,35,1,1,0,0,0,0,0,0,44,1,3,37,1,2,31,1,1,32,1,2,34,1,3,0,12,12,0,6,6,0,1,37.85714286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,50,1,1,0,0,0,0,0,0,44,1,2,25.5,2,1,30,1,2,38,1,3,1,10,8,2,6,4,2,1,30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,2,30,1,1,0,0,0,0,0,0,47,1,3,37,1,2,42,1,1,42,1,2,32,2,3,1,17,14,3,8,7,1,1,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,2,44,1,1,45,1,1,0,0,0,45,1,3,45,1,2,39,1,1,43,1,2,40,1,3,0,15,15,0,8,8,0,1,30.88235294
41,1,2,38,1,1,45,1,1,0,0,0,43,1,3,45,1,2,43,1,1,39,1,2,30,1,3,0,15,15,0,8,8,0,1,26.17391304
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,2,42,1,1,50,1,1,31,1,3,40,1,3,43,1,2,40,1,1,33,1,2,43,1,3,0,18,18,0,9,9,0,1,37.41176471
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,2,0,0,0,50,1,1,0,0,0,0,0,0,35,1,2,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,11,1,3,0,0,0,0,0,0,0,0,0,30,1,3,0,6,3,3,2,1,1,2,30
34,1,2,42,1,1,40,1,1,31.5,2,3,39,1,3,41,1,2,34,1,1,34,1,2,41,1,3,1,21,18,3,10,9,1,2,39.92857143
0,0,0,0,0,0,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
0,0,0,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,35,1,1,0,0,0,13,2,3,0,0,0,26.5,2,2,41,1,1,0,0,0,39,1,3,2,15,5,10,7,3,4,2,43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,33,1,1,0,0,0,0,0,0,0,3,1,2,2,1,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,46,1,1,50,1,1,33,1,3,35,1,3,46,1,2,31,1,1,37,1,2,30,1,3,0,16,16,0,8,8,0,1,27.58823529
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,3,0,3,0,3,1,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,13,1,3,0,0,0,0,0,0,0,0,0,30,1,3,0,6,3,3,2,1,1,2,18.875
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,2,0,0,0,50,1,1,0,0,0,0,0,0,42,1,2,41,1,1,0,0,0,0,0,0,0,6,6,0,4,4,0,1,0
40,1,2,0,0,0,0,0,0,0,0,0,0,0,0,44,1,2,31,1,1,0,0,0,0,0,0,0,5,5,0,3,3,0,1,46
45,1,2,44,1,1,0,0,0,0,0,0,44,1,3,38,1,2,38,1,1,34,1,2,40,1,3,0,14,14,0,7,7,0,1,41.625
14,1,2,36,1,1,0,0,0,0,0,0,0,0,0,11,1,2,0,0,0,0,0,0,0,0,0,0,5,1,4,3,1,2,2,5.333333333
0,0,0,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,44,1,1,26.5,2,3,41,1,3,44,1,2,37,1,1,40,1,2,35,1,3,1,18,12,6,8,6,2,2,40.75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,2,39,1,1,0,0,0,0,0,0,0,3,3,0,2,2,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,34,1,3,45,1,2,42,1,1,33,1,2,0,0,0,0,8,8,0,4,4,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,2,36,1,1,0,0,0,0,0,0,0,0,0,30,2,2,37,1,1,0,0,0,30,1,3,1,11,7,4,6,4,2,2,34
37,1,2,44,1,1,0,0,0,0,0,0,19.33333333,3,3,40,1,2,34,1,1,0,0,0,0,0,0,2,15,6,9,7,4,3,2,30.45454545
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,2,39,1,1,26,1,2,0,0,0,0,5,3,2,3,2,1,1,12
0,0,0,40,1,1,0,0,0,29.5,2,3,40,1,3,41,1,2,41,1,1,41,1,2,43,1,3,1,18,12,6,8,6,2,1,36.35714286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,2,42,1,1,50,1,1,30,1,3,48,1,3,45,1,2,41,1,1,42,1,2,31,1,3,0,18,18,0,9,9,0,1,41.9375
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,1,2,0,0,0,0,0,0,1,1,3,0,6,0,6,3,0,3,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,45,1,1,0,0,0,32,1,3,38,1,3,42,1,2,43,1,1,40,1,2,40,1,3,0,15,15,0,7,7,0,1,32.27272727
0,0,0,35,1,1,0,0,0,0,0,0,39,1,3,41,1,2,42,1,1,34,1,2,41,1,3,0,12,12,0,6,6,0,1,26.67647059
43,1,2,36,1,1,44,1,1,23.5,2,3,40,1,3,47,1,2,43,1,1,33.5,2,2,50,1,3,2,23,15,8,11,8,3,2,43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,2,0,0,0,21,1,2,30,1,3,0,7,5,2,3,2,1,2,0
0,0,0,44,1,1,0,0,0,0,0,0,38,1,3,40,1,2,31,1,1,40,1,2,30,1,3,0,12,12,0,6,6,0,1,39.64285714
37,1,2,43,1,1,0,0,0,32,1,3,41,1,3,44,1,2,43,1,1,36,1,2,44,1,3,0,17,17,0,8,8,0,1,40.78571429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,43,1,3,34,1,2,42,1,1,25.66666667,3,2,37,1,3,2,15,9,6,7,4,3,2,27
0,0,0,38,1,1,0,0,0,0,0,0,35,1,3,39,1,2,30,1,1,28.5,2,2,40,1,3,1,14,10,4,7,5,2,2,21.81578947
0,0,0,0,0,0,0,0,0,30,1,3,32,1,3,43,1,2,38,1,1,36,1,2,31,1,3,0,14,14,0,6,6,0,1,30.625
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.5,2,2,39,1,1,0,0,0,0,0,0,37,1,3,41,1,2,41,1,1,33.66666667,3,2,30,1,3,3,20,14,6,10,7,3,2,16.6
44,1,2,36,1,1,0,0,0,31,1,3,40,1,3,40,1,2,42,1,1,41,1,2,35,1,3,0,17,17,0,8,8,0,1,35.5
0,0,0,40,1,1,0,0,0,0,0,0,37,1,3,39,1,2,42,1,1,32,1,2,38,1,3,0,12,12,0,6,6,0,1,29.75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,2,0,0,0,32,2,2,33,1,3,1,9,7,2,4,3,1,2,13.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,2,0,0,0,0,0,0,0,0,0,0,0,0,39,1,2,34,1,1,0,0,0,36,1,3,0,8,8,0,4,4,0,1,14
0,0,0,0,0,0,50,1,1,39,1,3,43,1,3,40,1,2,42,1,1,36,1,2,43,1,3,0,15,15,0,7,7,0,1,39.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2,2,41,1,1,48,1,1,30,1,3,45,1,3,46,1,2,40,1,1,33,1,2,41,1,3,1,20,18,2,10,9,1,1,40.41176471
46,1,2,43,1,1,40,1,1,30,1,3,47,1,3,46,1,2,42,1,1,31,1,2,39,1,3,0,18,18,0,9,9,0,1,39
0,0,0,0,0,0,0,0,0,0,0,0,39,1,3,41,1,2,41,1,1,37,1,2,33,1,3,0,11,11,0,5,5,0,1,39.8125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,36,1,1,40,1,1,0,0,0,44,1,3,41,1,2,41,1,1,34,1,2,0,0,0,0,10,10,0,6,6,0,1,30.66666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,2,0,0,0,40,1,1,33.5,2,3,42,1,3,42,1,2,42,1,1,37,1,2,41,1,3,1,20,17,3,9,8,1,1,32.825
42,1,2,36,1,1,50,1,1,0,0,0,36,1,3,39,1,2,41,1,1,27,1,2,36,1,3,0,15,13,2,8,7,1,1,35
0,0,0,0,0,0,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,2,30,1,1,8,1,2,0,0,0,0,5,1,4,3,1,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,2,44,1,1,50,1,1,37,1,3,44,1,3,46,1,2,44,1,1,35,1,2,37,1,3,0,18,18,0,9,9,0,1,43.41176471
0,0,0,36,1,1,40,1,1,0,0,0,33,1,3,41,1,2,0,0,0,0,0,0,22,1,3,0,10,7,3,5,4,1,1,35.63636364
42,1,2,42,1,1,47,1,1,30,1,3,50,1,3,41,1,2,42,1,1,31,1,2,34,1,3,0,18,18,0,9,9,0,1,39.76470588
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,40,1,1,0,0,0,24,2,3,37,1,2,0,0,0,0,0,0,39,1,3,1,12,6,6,5,3,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,47,1,3,43,1,2,44,1,1,43,1,2,0,0,0,0,8,8,0,4,4,0,1,43.5
0,0,0,0,0,0,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
0,0,0,41,1,1,50,1,1,30,2,3,40,1,3,41,1,2,41,1,1,30,2,2,39,1,3,2,21,16,5,10,8,2,2,39.11764706
