CAR_UNO,NCC_UNO,NCA_UNO,NCP_UNO,NAC_UNO,NAA_UNO,NAP_UNO,EPA_UNO,PROMEDIO_DOS,NOTA_DIF,VECES_DIF,CREDITOS_DIF,NOTA_FIS_UNO,VECES_FIS_UNO,CREDITOS_FIS_UNO,NOTA_CFJC,VECES_CFJC,CREDITOS_CFJC,NOTA_TEXTOS,VECES_TEXTOS,CREDITOS_TEXTOS,NOTA_SEM,VECES_SEM,CREDITOS_SEM,NOTA_PROGB,VECES_PROGB,CREDITOS_PROGB,NOTA_ALGEBRA,VECES_ALGEBRA,CREDITOS_ALGEBRA
0,17,5,12,7,3,4,2,0,7,1,4,21,1,3,31,1,1,24,1,2,46,1,1,41,1,3,9,1,3
1,21,17,4,8,7,1,2,31,44,2,4,41,1,3,41,1,1,41,1,2,43,1,1,38,1,3,30,1,3
0,17,17,0,7,7,0,1,39.25,41,1,4,38,1,3,40,1,1,42,1,2,43,1,1,46,1,3,44,1,3
0,17,17,0,7,7,0,1,36.4375,30,1,4,45,1,3,42,1,1,50,1,2,42,1,1,46,1,3,48,1,3
1,21,17,4,8,7,1,2,29.68421053,35,2,4,33,1,3,38,1,1,41,1,2,42,1,1,40,1,3,30,1,3
3,29,13,16,12,5,7,2,11.3125,31,2,4,35,1,3,25,3,1,39,1,2,42,1,1,31,1,3,16,3,3
0,17,0,17,7,0,7,2,0,4,1,4,0,1,3,10,1,1,0,1,2,0,1,1,9,1,3,9,1,3
1,19,17,2,9,7,2,1,17.90322581,33,1,4,34,1,3,34,3,1,45,1,2,42,1,1,42,1,3,32,1,3
0,17,17,0,7,7,0,1,37.6875,36,1,4,42,1,3,39,1,1,44,1,2,42,1,1,45,1,3,43,1,3
2,24,17,7,9,7,2,2,13.33333333,41,2,4,34,1,3,33,1,1,34,1,2,41,1,1,34,1,3,36,2,3
0,17,3,14,7,2,5,2,0,13,1,4,22,1,3,19,1,1,37,1,2,42,1,1,21,1,3,6,1,3
2,24,10,14,9,5,4,2,35.33333333,26,2,4,29,2,3,35,1,1,35,1,2,42,1,1,41,1,3,30,1,3
2,22,17,5,9,7,2,2,28.4,41,2,4,30,1,3,42,2,1,35,1,2,41,1,1,34,1,3,31,1,3
1,21,17,4,8,7,1,1,31.05263158,42,2,4,41,1,3,31,1,1,41,1,2,42,1,1,42,1,3,35,1,3
1,18,17,1,8,7,1,1,32.38888889,34,1,4,42,1,3,42,2,1,36,1,2,42,1,1,37,1,3,35,1,3
0,17,7,10,7,4,3,2,0,8,1,4,27,1,3,30,1,1,41,1,2,42,1,1,37,1,3,15,1,3
0,17,17,0,7,7,0,1,34.05263158,35,1,4,40,1,3,35,1,1,41,1,2,43,1,1,38,1,3,34,1,3
2,22,17,5,9,7,2,2,36.75,40,2,4,38,1,3,35,2,1,38,1,2,42,1,1,39,1,3,30,1,3
0,17,2,15,7,2,5,2,0,7,1,4,18,1,3,35,1,1,27,1,2,42,1,1,20,1,3,9,1,3
1,21,17,4,8,7,1,2,32.5,39,2,4,36,1,3,40,1,1,40,1,2,42,1,1,43,1,3,36,1,3
2,22,17,5,9,7,2,2,21.40909091,35,2,4,30,1,3,36,2,1,34,1,2,41,1,1,34,1,3,32,1,3
0,17,1,16,7,1,6,2,0,1,1,4,0,1,3,8,1,1,0,1,2,41,1,1,12,1,3,5,1,3
3,26,16,10,11,6,5,2,15.72727273,37,2,4,31,1,3,28,3,1,43,1,2,42,1,1,45,1,3,35,2,3
1,21,17,4,8,7,1,2,34.46153846,39,2,4,31,1,3,32,1,1,50,1,2,42,1,1,47,1,3,31,1,3
3,25,17,8,10,7,3,2,24.72,34,2,4,33,1,3,31,2,1,34,1,2,42,1,1,47,1,3,31,2,3
1,21,17,4,8,7,1,2,22.48,39,2,4,30,1,3,38,1,1,45,1,2,42,1,1,50,1,3,32,1,3
3,27,17,10,10,7,3,2,11.02857143,43,2,4,32,2,3,31,1,1,38,1,2,42,1,1,47,1,3,36,2,3
1,21,17,4,8,7,1,1,32,38,2,4,38,1,3,40,1,1,48,1,2,43,1,1,50,1,3,43,1,3
2,24,17,7,9,7,2,2,24.54545455,31,2,4,30,1,3,35,1,1,36,1,2,42,1,1,48,1,3,31,2,3
2,24,17,7,9,7,2,2,22.48,34,2,4,30,1,3,31,1,1,40,1,2,42,1,1,46,1,3,34,2,3
1,21,17,4,8,7,1,1,43,47,2,4,32,1,3,30,1,1,45,1,2,42,1,1,50,1,3,33,1,3
0,17,3,14,7,1,6,2,0,1,1,4,4,1,3,0,1,1,5,1,2,0,1,1,31,1,3,5,1,3
2,31,17,14,11,7,4,2,15.26470588,44,3,4,39,1,3,30,1,1,45,1,2,41,1,1,45,1,3,32,3,3
0,17,17,0,7,7,0,1,0,31,1,4,47,1,3,34,1,1,46,1,2,42,1,1,41,1,3,47,1,3
1,21,17,4,8,7,1,1,26.31818182,48,2,4,43,1,3,33,1,1,46,1,2,42,1,1,45,1,3,32,1,3
0,17,13,4,7,6,1,1,0,24,1,4,30,1,3,37,1,1,44,1,2,41,1,1,49,1,3,32,1,3
2,24,17,7,9,7,2,2,23.38461538,44,2,4,32,1,3,30,1,1,41,1,2,43,1,1,50,1,3,37,2,3
4,28,17,11,12,7,5,2,19.43478261,37,2,4,33,2,3,31,3,1,39,2,2,41,1,1,42,1,3,31,1,3
2,22,17,5,9,7,2,2,18.92592593,31,2,4,30,1,3,32,2,1,40,1,2,42,1,1,43,1,3,30,1,3
0,17,17,0,7,7,0,1,44.625,41,1,4,48,1,3,33,1,1,47,1,2,43,1,1,47,1,3,39,1,3
0,17,1,16,7,1,6,2,0,4,1,4,2,1,3,25,1,1,14,1,2,42,1,1,19,1,3,2,1,3
1,21,17,4,8,7,1,2,38.25,33,2,4,32,1,3,36,1,1,42,1,2,43,1,1,38,1,3,37,1,3
1,20,17,3,8,7,1,2,34.30769231,31,1,4,30,1,3,33,1,1,36,1,2,43,1,1,34,2,3,45,1,3
4,32,13,19,13,5,8,2,7.9,30,2,4,30,1,3,22,3,1,35,1,2,43,1,1,27,3,3,37,2,3
3,25,17,8,10,7,3,2,40.8125,41,2,4,38,1,3,41,2,1,35,1,2,42,1,1,40,2,3,35,1,3
3,25,17,8,10,7,3,2,30.63157895,34,2,4,34,1,3,35,2,1,38,1,2,42,1,1,34,1,3,36,2,3
6,33,1,32,13,1,12,2,0,25,2,4,15,2,3,19,2,1,14,2,2,42,1,1,21,2,3,20,2,3
0,17,0,17,7,0,7,2,0,0,1,4,0,1,3,0,1,1,0,1,2,0,1,1,10,1,3,0,1,3
2,24,17,7,9,7,2,2,35,32,2,4,34,1,3,38,1,1,38,1,2,43,1,1,35,1,3,32,2,3
0,17,17,0,7,7,0,1,16,45,1,4,38,1,3,34,1,1,37,1,2,43,1,1,38,1,3,40,1,3
5,31,3,28,12,2,10,2,0,6,2,4,8,2,3,44,2,1,43,1,2,8,1,1,11,2,3,7,2,3
2,28,17,11,10,7,3,2,23.77272727,34,3,4,33,1,3,38,1,1,35,1,2,35,1,1,32,1,3,31,2,3
0,17,0,17,7,0,7,2,0,0,1,4,0,1,3,0,1,1,0,1,2,0,1,1,10,1,3,1,1,3
6,33,1,32,13,1,12,2,0,11,2,4,6,2,3,17,2,1,26,2,2,42,1,1,14,2,3,13,2,3
0,17,5,12,7,3,4,2,0,8,1,4,13,1,3,35,1,1,12,1,2,42,1,1,21,1,3,34,1,3
0,17,17,0,7,7,0,1,35,30,1,4,34,1,3,39,1,1,40,1,2,43,1,1,38,1,3,36,1,3
0,17,0,17,7,0,7,2,0,0,1,4,0,1,3,0,1,1,0,1,2,0,1,1,10,1,3,0,1,3
5,32,0,32,12,0,12,2,0,2,2,4,9,2,3,15,1,1,12,2,2,0,1,1,14,2,3,2,2,3
0,17,10,7,7,5,2,2,0,7,1,4,30,1,3,30,1,1,39,1,2,41,1,1,34,1,3,13,1,3
5,31,3,28,12,2,10,2,0,9,2,4,13,2,3,23,2,1,30,1,2,41,1,1,16,2,3,9,2,3
0,17,17,0,7,7,0,1,30.94736842,31,1,4,36,1,3,36,1,1,40,1,2,41,1,1,42,1,3,30,1,3
3,27,7,20,10,4,6,2,0,13,2,4,23,2,3,36,1,1,37,1,2,41,1,1,39,1,3,14,2,3
1,21,17,4,8,7,1,1,24.16,44,2,4,36,1,3,41,1,1,44,1,2,43,1,1,42,1,3,37,1,3
2,24,13,11,9,6,3,2,31,17,2,4,30,1,3,36,1,1,41,1,2,43,1,1,40,1,3,36,2,3
2,24,17,7,9,7,2,2,22.32,33,2,4,35,1,3,37,1,1,39,1,2,43,1,1,41,1,3,38,2,3
1,21,17,4,8,7,1,2,32.36842105,39,2,4,30,1,3,41,1,1,38,1,2,43,1,1,45,1,3,36,1,3
0,17,17,0,7,7,0,1,35.0625,35,1,4,39,1,3,37,1,1,38,1,2,41,1,1,43,1,3,47,1,3
1,21,17,4,8,7,1,2,31.36842105,30,2,4,40,1,3,36,1,1,39,1,2,41,1,1,40,1,3,30,1,3
3,25,16,9,10,6,4,2,11.5,35,2,4,30,1,3,27,2,1,38,1,2,41,1,1,37,1,3,37,2,3
2,24,17,7,9,7,2,2,25,39,2,4,30,1,3,35,1,1,42,1,2,43,1,1,43,1,3,39,2,3
0,17,17,0,7,7,0,1,37.4375,30,1,4,37,1,3,41,1,1,41,1,2,42,1,1,43,1,3,36,1,3
1,21,17,4,8,7,1,2,20.57142857,33,2,4,39,1,3,38,1,1,39,1,2,41,1,1,40,1,3,30,1,3
0,17,17,0,7,7,0,1,38.5,36,1,4,39,1,3,42,1,1,40,1,2,41,1,1,44,1,3,43,1,3
2,24,17,7,9,7,2,2,22.28,36,2,4,30,1,3,39,1,1,45,1,2,43,1,1,44,1,3,35,2,3
0,17,0,17,7,0,7,2,0,0,1,4,3,1,3,12,1,1,12,1,2,0,1,1,21,1,3,3,1,3
0,17,1,16,7,1,6,2,0,4,1,4,15,1,3,18,1,1,29,1,2,43,1,1,22,1,3,8,1,3
0,17,17,0,7,7,0,1,37.6875,32,1,4,36,1,3,41,1,1,43,1,2,41,1,1,39,1,3,37,1,3
1,21,17,4,8,7,1,2,23.65217391,36,2,4,35,1,3,33,1,1,38,1,2,41,1,1,44,1,3,30,1,3
0,17,3,14,7,2,5,2,0,6,1,4,13,1,3,24,1,1,31,1,2,43,1,1,18,1,3,21,1,3
0,17,17,0,7,7,0,1,36.9375,30,1,4,43,1,3,45,1,1,50,1,2,43,1,1,47,1,3,47,1,3
0,17,17,0,7,7,0,1,38.8125,32,1,4,33,1,3,35,1,1,40,1,2,45,1,1,39,1,3,35,1,3
1,21,17,4,8,7,1,1,26,38,2,4,43,1,3,42,1,1,43,1,2,44,1,1,45,1,3,38,1,3
1,21,17,4,8,7,1,1,39.3125,39,2,4,35,1,3,46,1,1,44,1,2,43,1,1,47,1,3,40,1,3
1,21,17,4,8,7,1,2,14.43333333,31,2,4,33,1,3,39,1,1,43,1,2,45,1,1,50,1,3,36,1,3
2,31,17,14,11,7,4,2,25.25,33,3,4,35,3,3,30,1,1,42,1,2,45,1,1,37,1,3,33,1,3
1,21,17,4,8,7,1,1,27.36363636,39,2,4,39,1,3,44,1,1,37,1,2,43,1,1,40,1,3,42,1,3
0,17,1,16,7,1,6,2,0,1,1,4,0,1,3,0,1,1,14,1,2,45,1,1,10,1,3,4,1,3
2,27,17,10,10,7,3,2,22.625,32,2,4,35,3,3,33,1,1,34,1,2,45,1,1,33,1,3,35,1,3
1,21,17,4,8,7,1,1,21.16,42,2,4,35,1,3,40,1,1,40,1,2,45,1,1,41,1,3,40,1,3
0,17,17,0,7,7,0,1,39.3125,42,1,4,41,1,3,43,1,1,46,1,2,44,1,1,45,1,3,49,1,3
1,21,17,4,8,7,1,1,32.52631579,45,2,4,35,1,3,38,1,1,43,1,2,44,1,1,47,1,3,35,1,3
1,18,17,1,8,7,1,1,22.25,30,1,4,34,1,3,33,2,1,43,1,2,45,1,1,43,1,3,34,1,3
0,10,10,0,5,5,0,1,0,0,0,4,0,0,3,42,1,1,44,1,2,45,1,1,47,1,3,40,1,3
1,21,17,4,8,7,1,1,31.10526316,46,2,4,30,1,3,41,1,1,42,1,2,44,1,1,44,1,3,34,1,3
1,17,15,2,8,6,2,1,19.17857143,37,1,4,44,1,3,35,3,1,0,0,2,45,1,1,35,1,3,43,1,3
1,21,17,4,8,7,1,1,38.4375,35,2,4,43,1,3,45,1,1,45,1,2,43,1,1,43,1,3,35,1,3
0,17,17,0,7,7,0,1,28.22727273,35,1,4,35,1,3,42,1,1,36,1,2,44,1,1,45,1,3,37,1,3
1,21,17,4,8,7,1,1,40.5,43,2,4,36,1,3,46,1,1,45,1,2,45,1,1,47,1,3,42,1,3
0,17,6,11,7,3,4,2,0,4,1,4,19,1,3,27,1,1,32,1,2,45,1,1,31,1,3,25,1,3
0,17,17,0,7,7,0,1,42.1875,39,1,4,37,1,3,46,1,1,42,1,2,44,1,1,50,1,3,38,1,3
0,17,9,8,7,4,3,2,0,6,1,4,21,1,3,27,1,1,35,1,2,45,1,1,46,1,3,33,1,3
0,15,12,3,6,5,1,1,20.35714286,38,1,4,43,1,3,36,1,1,0,0,2,45,1,1,9,1,3,42,1,3
0,17,17,0,7,7,0,1,39.625,30,1,4,41,1,3,37,1,1,42,1,2,44,1,1,40,1,3,44,1,3
0,17,7,10,7,4,3,2,0,4,1,4,21,1,3,32,1,1,33,1,2,44,1,1,46,1,3,23,1,3
0,16,7,9,6,3,3,2,0,16,1,4,22,1,3,0,0,1,22,1,2,44,1,1,40,1,3,33,1,3
1,25,13,12,9,6,3,2,24.6,24,3,4,36,1,3,32,1,1,38,1,2,45,1,1,43,1,3,35,1,3
0,17,1,16,7,1,6,2,0,4,1,4,9,1,3,16,1,1,10,1,2,44,1,1,12,1,3,7,1,3
2,24,17,7,9,7,2,2,34.36842105,31,2,4,32,2,3,39,1,1,42,1,2,45,1,1,41,1,3,38,1,3
0,15,0,15,5,0,5,2,10,0,1,4,0,1,3,0,0,1,1,1,2,0,0,1,0,1,3,0,1,3
0,17,17,0,7,7,0,1,39.5625,36,1,4,43,1,3,39,1,1,45,1,2,45,1,1,50,1,3,41,1,3
1,19,8,11,8,4,4,2,13,7,1,4,8,1,3,41,1,1,21,2,2,44,1,1,36,1,3,33,1,3
0,17,5,12,7,3,4,2,9.75,10,1,4,12,1,3,42,1,1,13,1,2,44,1,1,44,1,3,8,1,3
1,21,17,4,8,7,1,1,36.78947368,49,2,4,34,1,3,42,1,1,43,1,2,44,1,1,44,1,3,35,1,3
3,28,11,17,11,5,6,2,14.2,30,1,4,23,3,3,32,1,1,30,2,2,45,1,1,43,1,3,25,2,3
1,21,17,4,8,7,1,2,25.72727273,44,2,4,30,1,3,37,1,1,38,1,2,45,1,1,45,1,3,34,1,3
1,23,17,6,9,7,2,2,26.75,30,1,4,38,3,3,43,1,1,42,1,2,44,1,1,50,1,3,39,1,3
0,17,17,0,7,7,0,1,42,49,1,4,33,1,3,41,1,1,42,1,2,46,1,1,43,1,3,40,1,3
1,21,17,4,8,7,1,2,28,40,2,4,32,1,3,40,1,1,32,1,2,44,1,1,33,1,3,42,1,3
0,17,1,16,7,1,6,2,0,10,1,4,15,1,3,26,1,1,8,1,2,43,1,1,13,1,3,11,1,3
1,21,17,4,8,7,1,1,17.6,38,2,4,36,1,3,34,1,1,40,1,2,45,1,1,49,1,3,37,1,3
0,17,17,0,7,7,0,1,30.57894737,42,1,4,37,1,3,44,1,1,44,1,2,44,1,1,31,1,3,34,1,3
3,26,17,9,10,7,3,2,19.28,36,2,4,38,1,3,37,1,1,38,2,2,44,1,1,50,1,3,31,2,3
2,23,17,6,9,7,2,2,33.26315789,33,1,4,34,2,3,41,1,1,36,1,2,44,1,1,41,2,3,38,1,3
0,17,1,16,7,1,6,2,0,6,1,4,15,1,3,24,1,1,4,1,2,44,1,1,12,1,3,9,1,3
0,14,4,10,6,3,3,2,17.66666667,15,1,4,0,0,3,44,1,1,30,1,2,44,1,1,18,1,3,18,1,3
1,21,17,4,8,7,1,2,27.27272727,44,2,4,34,1,3,42,1,1,31,1,2,46,1,1,39,1,3,34,1,3
0,17,3,14,7,2,5,2,0,4,1,4,14,1,3,16,1,1,36,1,2,45,1,1,19,1,3,23,1,3
0,17,1,16,7,1,6,2,0,1,1,4,7,1,3,0,1,1,11,1,2,45,1,1,12,1,3,8,1,3
0,17,1,16,7,1,6,2,0,3,1,4,8,1,3,12,1,1,9,1,2,44,1,1,13,1,3,13,1,3
0,13,1,12,5,1,4,2,0,16,1,4,6,1,3,0,0,1,0,1,2,45,1,1,0,0,3,8,1,3
0,17,1,16,7,1,6,2,0,1,1,4,2,1,3,0,1,1,13,1,2,44,1,1,12,1,3,3,1,3
0,17,5,12,7,3,4,2,0,11,1,4,33,1,3,31,1,1,15,1,2,44,1,1,17,1,3,20,1,3
1,20,2,18,8,2,6,2,0,20,1,4,29,2,3,39,1,1,4,1,2,44,1,1,15,1,3,15,1,3
0,17,17,0,7,7,0,1,24.92,42,1,4,30,1,3,37,1,1,42,1,2,46,1,1,36,1,3,33,1,3
2,24,17,7,9,7,2,2,38.5625,42,2,4,35,2,3,39,1,1,38,1,2,44,1,1,34,1,3,30,1,3
0,5,4,1,3,2,1,1,0,0,0,4,0,0,3,28,1,1,0,0,2,44,1,1,40,1,3,0,0,3
0,17,4,13,7,2,5,2,0,5,1,4,17,1,3,28,1,1,17,1,2,44,1,1,39,1,3,25,1,3
5,42,4,38,17,2,15,2,11.5,23,3,4,36,2,3,16,3,1,20,4,2,45,1,1,9,1,3,20,3,3
0,17,1,16,7,1,6,2,0,5,1,4,14,1,3,0,1,1,0,1,2,43,1,1,10,1,3,21,1,3
0,10,10,0,5,5,0,1,0,0,0,4,31,1,3,42,1,1,39,1,2,43,1,1,36,1,3,0,0,3
0,17,4,13,7,2,5,2,0,7,1,4,17,1,3,17,1,1,22,1,2,44,1,1,34,1,3,22,1,3
6,60,1,59,22,1,21,2,0,8,4,4,16,3,3,15,2,1,8,4,2,45,1,1,27,4,3,13,4,3
0,15,15,0,6,6,0,1,25.61904762,35,1,4,32,1,3,37,1,1,0,0,2,45,1,1,50,1,3,40,1,3
2,27,17,10,10,7,3,2,35.1875,44,2,4,40,3,3,43,1,1,41,1,2,44,1,1,44,1,3,30,1,3
1,23,17,6,9,7,2,2,24.5,44,1,4,38,3,3,38,1,1,40,1,2,43,1,1,41,1,3,33,1,3
3,27,17,10,12,7,5,2,20.73913043,30,2,4,30,2,3,34,4,1,36,1,2,44,1,1,45,1,3,32,1,3
0,10,5,5,5,3,2,2,0,0,0,4,30,1,3,38,1,1,10,1,2,44,1,1,22,1,3,0,0,3
0,17,17,0,7,7,0,1,27.63636364,40,1,4,31,1,3,39,1,1,39,1,2,45,1,1,42,1,3,33,1,3
0,17,17,0,7,7,0,1,35.42105263,43,1,4,30,1,3,43,1,1,46,1,2,44,1,1,41,1,3,48,1,3
4,28,17,11,12,7,5,2,21.12,35,2,4,32,2,3,39,3,1,30,2,2,37,1,1,34,1,3,30,1,3
1,23,17,6,9,7,2,2,27.36842105,30,1,4,33,3,3,40,1,1,37,1,2,37,1,1,43,1,3,37,1,3
0,17,17,0,7,7,0,1,25,37,1,4,36,1,3,41,1,1,38,1,2,42,1,1,46,1,3,39,1,3
2,27,17,10,10,7,3,2,29.52631579,42,2,4,37,3,3,36,1,1,37,1,2,38,1,1,41,1,3,33,1,3
3,24,0,24,10,0,10,2,0,16,1,4,19,2,3,25,2,1,2,1,2,0,1,1,27,2,3,25,1,3
2,24,17,7,9,7,2,2,35.9375,37,2,4,33,2,3,40,1,1,38,1,2,39,1,1,37,1,3,36,1,3
0,17,17,0,7,7,0,1,21.28,34,1,4,32,1,3,38,1,1,36,1,2,36,1,1,36,1,3,36,1,3
2,24,17,7,10,7,3,2,26.81818182,37,1,4,40,3,3,39,2,1,36,1,2,37,1,1,41,1,3,39,1,3
0,17,17,0,7,7,0,1,38.5,37,1,4,33,1,3,44,1,1,46,1,2,45,1,1,44,1,3,36,1,3
1,21,17,4,8,7,1,2,25.27272727,31,2,4,32,1,3,39,1,1,37,1,2,32,1,1,33,1,3,41,1,3
0,17,17,0,7,7,0,1,37.9375,37,1,4,34,1,3,43,1,1,40,1,2,45,1,1,47,1,3,39,1,3
0,17,4,13,7,3,4,2,0,8,1,4,27,1,3,40,1,1,35,1,2,44,1,1,16,1,3,19,1,3
0,17,17,0,7,7,0,1,41.42857143,34,1,4,39,1,3,40,1,1,45,1,2,44,1,1,39,1,3,45,1,3
3,27,17,10,10,7,3,2,22,35,2,4,30,1,3,40,1,1,31,1,2,42,1,1,30,2,3,34,2,3
1,25,17,8,9,7,2,2,21.04166667,33,3,4,30,1,3,39,1,1,35,1,2,43,1,1,35,1,3,30,1,3
1,21,17,4,8,7,1,2,36.75,47,2,4,35,1,3,37,1,1,35,1,2,44,1,1,38,1,3,37,1,3
0,17,0,17,7,0,7,2,0,0,1,4,0,1,3,0,1,1,10,1,2,25,1,1,12,1,3,0,1,3
1,21,17,4,8,7,1,2,28.94736842,31,2,4,33,1,3,36,1,1,35,1,2,36,1,1,34,1,3,30,1,3
1,21,17,4,8,7,1,2,29.89473684,30,2,4,38,1,3,38,1,1,39,1,2,43,1,1,31,1,3,30,1,3
4,30,4,26,11,3,8,2,0,6,2,4,28,2,3,35,1,1,34,1,2,43,1,1,13,2,3,8,2,3
0,17,2,15,7,2,5,2,0,3,1,4,14,1,3,38,1,1,10,1,2,41,1,1,14,1,3,0,1,3
0,17,17,0,7,7,0,1,40.0625,36,1,4,41,1,3,42,1,1,47,1,2,42,1,1,39,1,3,38,1,3
3,27,17,10,10,7,3,2,20.32142857,39,2,4,35,1,3,41,1,1,38,1,2,42,1,1,32,2,3,30,2,3
5,31,3,28,12,2,10,2,0,5,2,4,21,2,3,21,2,1,35,1,2,40,1,1,11,2,3,13,2,3
3,27,17,10,10,7,3,2,13.03571429,31,2,4,35,1,3,38,1,1,45,1,2,44,1,1,41,2,3,43,2,3
3,27,17,10,10,7,3,2,24.5,39,2,4,32,1,3,36,1,1,33,1,2,42,1,1,43,2,3,44,2,3
4,36,11,25,13,5,8,2,5.111111111,34,2,4,26,3,3,32,1,1,32,1,2,42,1,1,19,3,3,31,2,3
0,17,17,0,7,7,0,1,35,30,1,4,35,1,3,39,1,1,34,1,2,42,1,1,38,1,3,30,1,3
1,21,13,8,8,6,2,2,2.857142857,16,2,4,38,1,3,38,1,1,40,1,2,41,1,1,33,1,3,33,1,3
4,30,11,19,11,5,6,2,0,30,2,4,11,2,3,33,1,1,31,1,2,42,1,1,14,2,3,30,2,3
3,27,7,20,10,4,6,2,19.33333333,17,2,4,32,1,3,38,1,1,35,1,2,45,1,1,17,2,3,22,2,3
0,17,17,0,7,7,0,1,30.6875,30,1,4,36,1,3,40,1,1,40,1,2,44,1,1,48,1,3,34,1,3
0,17,17,0,7,7,0,1,32,37,1,4,45,1,3,37,1,1,36,1,2,45,1,1,47,1,3,47,1,3
0,17,17,0,7,7,0,1,37.75,30,1,4,35,1,3,37,1,1,43,1,2,42,1,1,45,1,3,35,1,3
0,17,17,0,7,7,0,1,39.75,34,1,4,40,1,3,39,1,1,44,1,2,42,1,1,50,1,3,41,1,3
3,27,10,17,10,5,5,2,5.666666667,22,2,4,22,2,3,35,1,1,33,1,2,42,1,1,40,1,3,34,2,3
0,17,17,0,7,7,0,1,17.17857143,34,1,4,36,1,3,36,1,1,35,1,2,42,1,1,50,1,3,38,1,3
0,17,1,16,7,1,6,2,0,0,1,4,0,1,3,16,1,1,10,1,2,43,1,1,0,1,3,0,1,3
1,21,17,4,8,7,1,2,18.32142857,38,2,4,34,1,3,37,1,1,35,1,2,44,1,1,41,1,3,32,1,3
5,47,2,45,17,2,15,2,0,1,3,4,20,3,3,30,1,1,26,3,2,44,1,1,19,3,3,5,3,3
0,17,17,0,7,7,0,1,23.56521739,32,1,4,33,1,3,36,1,1,33,1,2,45,1,1,44,1,3,38,1,3
0,17,17,0,7,7,0,1,35,33,1,4,37,1,3,37,1,1,40,1,2,41,1,1,46,1,3,30,1,3
1,21,17,4,8,7,1,2,29.68421053,42,2,4,39,1,3,33,1,1,37,1,2,42,1,1,45,1,3,30,1,3
0,17,13,4,7,6,1,1,0,20,1,4,37,1,3,44,1,1,36,1,2,46,1,1,47,1,3,33,1,3
0,17,17,0,7,7,0,1,29.31578947,30,1,4,36,1,3,30,1,1,30,1,2,43,1,1,44,1,3,35,1,3
0,17,1,16,7,1,6,2,0,0,1,4,0,1,3,15,1,1,10,1,2,42,1,1,2,1,3,0,1,3
2,24,17,7,9,7,2,2,36.375,37,2,4,39,2,3,36,1,1,36,1,2,44,1,1,41,1,3,30,1,3
2,24,17,7,9,7,2,2,29.10526316,39,2,4,38,2,3,39,1,1,35,1,2,43,1,1,45,1,3,31,1,3
0,17,1,16,7,1,6,2,0,0,1,4,4,1,3,16,1,1,18,1,2,44,1,1,7,1,3,1,1,3
4,29,4,25,11,2,9,2,0,9,2,4,28,2,3,16,1,1,25,2,2,43,1,1,37,1,3,26,2,3
1,21,17,4,8,7,1,2,36.875,38,2,4,36,1,3,41,1,1,41,1,2,43,1,1,43,1,3,38,1,3
0,17,17,0,7,7,0,1,24.68181818,35,1,4,37,1,3,40,1,1,41,1,2,44,1,1,36,1,3,37,1,3
0,17,17,0,7,7,0,1,37.5,30,1,4,40,1,3,40,1,1,38,1,2,44,1,1,45,1,3,43,1,3
1,21,17,4,8,7,1,1,29.78947368,40,2,4,34,1,3,43,1,1,39,1,2,44,1,1,45,1,3,38,1,3
0,17,3,14,7,2,5,2,0,8,1,4,23,1,3,23,1,1,30,1,2,44,1,1,19,1,3,17,1,3
1,21,17,4,8,7,1,2,15.24,30,2,4,34,1,3,39,1,1,34,1,2,44,1,1,34,1,3,30,1,3
0,17,17,0,7,7,0,1,6.285714286,38,1,4,40,1,3,32,1,1,30,1,2,42,1,1,36,1,3,40,1,3
1,21,17,4,8,7,1,2,19.29411765,37,2,4,30,1,3,37,1,1,39,1,2,44,1,1,46,1,3,30,1,3
2,24,10,14,9,5,4,2,13.8,19,2,4,28,2,3,37,1,1,34,1,2,43,1,1,37,1,3,37,1,3
1,21,17,4,8,7,1,2,28.375,36,2,4,30,1,3,45,1,1,40,1,2,44,1,1,30,1,3,36,1,3
1,21,17,4,8,7,1,2,16.18181818,30,2,4,35,1,3,38,1,1,33,1,2,44,1,1,38,1,3,30,1,3
2,24,10,14,9,5,4,2,13.6,21,2,4,31,1,3,39,1,1,36,1,2,43,1,1,39,1,3,20,2,3
0,17,4,13,7,3,4,2,0,0,1,4,11,1,3,33,1,1,33,1,2,44,1,1,22,1,3,23,1,3
1,21,17,4,8,7,1,2,24.5,34,2,4,32,1,3,43,1,1,41,1,2,44,1,1,36,1,3,37,1,3
0,17,17,0,7,7,0,1,29.89473684,33,1,4,32,1,3,37,1,1,33,1,2,43,1,1,41,1,3,43,1,3
1,21,17,4,8,7,1,2,23.33333333,33,2,4,31,1,3,35,1,1,36,1,2,43,1,1,33,1,3,37,1,3
0,17,1,16,7,1,6,2,0,0,1,4,18,1,3,20,1,1,25,1,2,44,1,1,26,1,3,8,1,3
2,24,10,14,9,5,4,2,19.25,12,2,4,34,1,3,35,1,1,34,1,2,45,1,1,45,1,3,24,2,3
1,21,17,4,8,7,1,2,20.8,31,2,4,35,1,3,43,1,1,40,1,2,44,1,1,35,1,3,44,1,3
1,21,17,4,8,7,1,2,29.78947368,32,2,4,31,1,3,43,1,1,39,1,2,44,1,1,46,1,3,32,1,3
0,17,1,16,7,1,6,2,0,1,1,4,2,1,3,16,1,1,13,1,2,44,1,1,17,1,3,1,1,3
