NUMERO;ID;GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;CORTE_INGRESO;PROMEDIO_UNO;CAR_UNO;NCC_UNO;NCA_UNO;NCP_UNO;NAC_UNO;NAA_UNO;NAP_UNO;EPA_UNO;PROMEDIO_DOS;CAR_DOS;NCC_DOS;NCA_DOS;NCP_DOS;NAC_DOS;NAA_DOS;NAP_DOS;EPA_DOS;PROMEDIO_TRES;CAR_TRES;NCC_TRES;NCA_TRES;NCP_TRES;NAC_TRES;NAA_TRES;NAP_TRES;EPA_TRES;PROMEDIO_CUATRO;CAR_CUATRO;NCC_CUATRO;NCA_CUATRO;NCP_CUATRO;NAC_CUATRO;NAA_CUATRO;NAP_CUATRO;EPA_CUATRO;PROMEDIO_CINCO;CAR_CINCO;NCC_CINCO;NCA_CINCO;NCP_CINCO;NAC_CINCO;NAA_CINCO;NAP_CINCO;EPA_CINCO;PROMEDIO_SEIS;CAR_SEIS;NCC_SEIS;NCA_SEIS;NCP_SEIS;NAC_SEIS;NAA_SEIS;NAP_SEIS;EPA_SEIS;PROMEDIO_SIETE;CAR_SIETE;NCC_SIETE;NCA_SIETE;NCP_SIETE;NAC_SIETE;NAA_SIETE;NAP_SIETE;EPA_SIETE;PROMEDIO_OCHO;CAR_OCHO;NCC_OCHO;NCA_OCHO;NCP_OCHO;NAC_OCHO;NAA_OCHO;NAP_OCHO;EPA_OCHO;PROMEDIO_NUEVE;CAR_NUEVE;NCC_NUEVE;NCA_NUEVE;NCP_NUEVE;NAC_NUEVE;NAA_NUEVE;NAP_NUEVE;EPA_NUEVE;PROMEDIO_DIEZ;CAR_DIEZ;NCC_DIEZ;NCA_DIEZ;NCP_DIEZ;NAC_DIEZ;NAA_DIEZ;NAP_DIEZ;EPA_DIEZ;SEMESTRES_CURSADOS;ESTADO_FINAL;NOTA_DIF;VECES_DIF;CREDITOS_DIF;NOTA_FIS_UNO;VECES_FIS_UNO;CREDITOS_FIS_UNO;NOTA_CFJC;VECES_CFJC;CREDITOS_CFJC;NOTA_TEXTOS;VECES_TEXTOS;CREDITOS_TEXTOS;NOTA_SEM;VECES_SEM;CREDITOS_SEM;NOTA_PROGB;VECES_PROGB;CREDITOS_PROGB;NOTA_ALGEBRA;VECES_ALGEBRA;CREDITOS_ALGEBRA;NOTA_INT;VECES_INT;CREDITOS_INT;NOTA_DEM;VECES_DEM;CREDITOS_DEM;NOTA_POO;VECES_POO;CREDITOS_POO;NOTA_FIS_DOS;VECES_FIS_DOS;CREDITOS_FIS_DOS;NOTA_CIR_UNO;VECES_CIR_UNO;CREDITOS_CIR_UNO;NOTA_EYB;VECES_EYB;CREDITOS_EYB;NOTA_HCI;VECES_HCI;CREDITOS_HCI;NOTA_MULTI;VECES_MULTI;CREDITOS_MULTI;NOTA_CIR_DOS;VECES_CIR_DOS;CREDITOS_CIR_DOS;NOTA_FIS_TRES;VECES_FIS_TRES;CREDITOS_FIS_TRES;NOTA_ECUA;VECES_ECUA;CREDITOS_ECUA;NOTA_EL_UNO;VECES_EL_UNO;CREDITOS_EL_UNO;NOTA_TERMO;VECES_TERMO;CREDITOS_TERMO;NOTA_MPI;VECES_MPI;CREDITOS_MPI;NOTA_PYE;VECES_PYE;CREDITOS_PYE;NOTA_ELD;VECES_ELD;CREDITOS_ELD;NOTA_EL_DOS;VECES_EL_DOS;CREDITOS_EL_DOS;NOTA_CIR_TRES;VECES_CIR_TRES;CREDITOS_CIR_TRES;NOTA_GEE;VECES_GEE;CREDITOS_GEE;NOTA_ME;VECES_ME;CREDITOS_ME;NOTA_EE_UNO;VECES_EE_UNO;CREDITOS_EE_UNO;NOTA_IYM;VECES_IYM;CREDITO_IYM;NOTA_ASD;VECE_ASD;CREDITOS_ASD;NOTA_CEM;VECES_CEM;CREDITOS_CEM;NOTA_INSE;VECES_INSE;CREDITOS_INSE;NOTA_GENH;VECES_GENH;CREDITOS_GENH;NOTA_IO_UNO;VECES_IO_UNO;CREDITOS_IO_UNO;NOTA_INGECO;VECES_INGECO;CREDITOS_INGECO;NOTA_DDP;VECES_DDP;CREDITOS_DDP;NOTA_IO_DOS;VECES_IO_DOS;CREDITOS_IO_DOS;NOTA_CONEM;VECES_CONEM;CREDITOS_CONEM;NOTA_TDE;VECES_TDE;CREDITOS_TDE;NOTAS_RDC;VECES_RDC;CREDITOS_RDC;NOTA_CTRL;VECES_CTRL;CREDITOS_CTRL;NOTA_L_UNO;VECES_L_UNO;CREDITOS_L_UNO;NOTA_EI_UNO;VECES_EI_UNO;CREDITOS_EI_UNO;NOTA_ECO;VECES_ECO;CREDITOS_ECO;NOTA_AUTO;VECES_AUTO;CREDITOS_AUTO;NOTA_MAQEL;VECES_MAQEL;CREDITOS_MAQEL;NOTA_ELECPOT;VECES_ELECPOT;CREDITOS_ELECPOT;NOTA_ASP;VECES_ASP;CREDITOS_ASP;NOTA_EI_DOS;VECES_EI_DOS;CREDITOS_EI_DOS;NOTA_L_DOS;VECES_L_DOS;CREDITOS_L_DOS;NOTA_HIST;VECES_HIST;CREDITOS_HIST;NOTA_CCON;VECES_CCON;CREDITOS_CCON;NOTA_FGEP;VECES_FGEP;CREDITOS_FGEP;NOTA_SUBEL;VECES_SUBEL;CREDITOS_SUBEL;NOTA_AIELEC;VECES_AIELEC;CREDITOS_AIELEC;NOTA_EI_TRES;VECES_EI_TRES;CREDITOS_EI_TRES;NOTA_L_TRES;VECES_L_TRES;CREDITOS_L_TRES;NOTA_EE_DOS;VECES_EE_DOS;CREDITOS_EE_DOS;NOTA_EI_CUATRO;VECES_EI_CUATRO;CREDITOS_EI_CUATRO;NOTA_HSE;VECES_HSE;CREDITOS_HSE;NOTA_ADMIN;VECES_ADMIN;CREDITOS_ADMIN;NOTA_PROTELEC;VECES_PROTELEC;CREDITOS_PROTELEC;NOTA_TGUNO;VECES_TGUNO;CREDITOS_TGUNO;NOTA_EE_TRES;VECES_EE_TRES;CREDITOS_EE_TRES;NOTA_EI_CINCO;VECES_EI_CINCO;CREDITOS_EI_CINCO;NOTA_EI_SEIS;VECES_EI_SEIS;CREDITOS_EI_SEIS;NOTA_TGDOS;VECES_TGDOS;CREDITOS_TGDOS;NAR_TOTAL;NAC_TOTAL;NAA_TOTAL;NAP_TOTAL;NSC_TOTAL;PROMEDIO_TOTAL
1003;3,18602E+19;0;2;15;1;20;5;394;68;68;52;56;58;58;51;0;49;58;16;2;10;3;2013;3;14,9;4;40;14;26;14;6;8;2;21,3125;1;16;4;12;7;3;4;2;25;0;3;0;3;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5;35;3;4;37;3;3;36;1;1;43;1;2;43;1;1;39;2;3;21;3;3;16;1;3;30;1;1;23;2;3;25;1;3;0;0;3;40;1;2;39;1;1;0;0;3;0;0;3;25;1;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;5;22;9;13;11;6,12125
1004;3,18602E+19;0;2;20;1;73;15;398;61;61;59;58;53;53;61;0;50;60;20;6;10;3;2013;3;37,64705882;0;17;17;0;7;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5;36;1;4;35;1;3;37;1;1;40;1;2;46;1;1;40;1;3;36;1;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;7;7;0;11;3,764705882
1005;3,18602E+19;1;2;10;1;20;5;382;62;62;63;57;50;50;45;0;51;70;10;3;10;2;2013;3;41,70588235;0;17;17;0;7;7;0;1;43,1875;0;16;16;0;7;7;0;1;18,33333333;0;9;3;6;3;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;5;41;1;4;38;1;3;49;1;1;45;1;2;49;1;1;38;1;3;43;1;3;40;1;3;50;1;1;48;1;3;43;1;3;38;1;3;42;1;2;50;1;1;0;1;3;0;0;3;43;1;3;12;1;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;17;15;2;15;10,32267157
1006;3,18602E+19;0;2;15;1;20;5;395;68;68;53;64;53;53;62;0;42;61;15;3;10;3;2013;3;16,3125;3;32;9;23;12;4;8;2;37,14285714;0;7;7;0;4;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;2;0;2;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;29;3;4;29;3;3;16;2;1;38;1;2;44;1;1;31;1;3;30;1;3;0;0;3;32;1;1;37;1;3;0;0;3;0;0;3;35;1;2;47;1;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;15;1;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;3;17;8;9;2;6,845535714
1007;3,18602E+19;0;0;1;0;0;0;391;61;61;57;56;60;60;51;0;50;61;1;5;10;3;2013;3;34,05882353;0;17;17;0;7;7;0;1;30,36842105;1;19;16;3;8;7;1;1;24,44444444;3;27;18;9;9;6;3;2;35,94117647;0;17;17;0;7;7;0;1;31,41176471;1;17;14;3;7;6;1;2;33,42105263;1;19;17;2;8;7;1;1;21,85185185;4;27;15;12;11;6;5;2;37,71428571;0;7;7;0;4;4;0;1;38,2;0;5;5;0;3;3;0;1;0;0;0;0;0;0;0;0;0;1;2;32;1;4;31;1;3;32;1;1;35;1;2;46;1;1;38;1;3;32;1;3;30;1;3;44;1;1;42;1;3;31;2;3;34;1;3;37;1;2;48;1;1;30;1;3;35;2;3;31;2;3;38;2;3;48;1;3;38;1;3;32;1;2;40;1;2;39;1;3;33;1;3;32;1;2;32;1;2;41;1;3;0;0;3;42;1;3;37;1;2;34;2;3;32;1;2;35;1;2;49;1;2;37;1;2;47;1;3;36;1;2;41;1;3;31;1;3;31;1;2;35;2;2;43;1;2;0;0;3;39;3;2;30;2;2;39;2;3;44;2;3;39;1;3;0;0;3;40;1;2;35;1;2;36;1;1;39;1;2;0;0;3;0;0;2;0;0;3;39;1;2;0;0;2;0;0;3;37;1;1;0;0;2;0;0;2;38;1;2;0;0;2;0;0;3;0;0;3;0;0;2;10;64;53;11;1;28,74118204
1008;3,18602E+19;0;1;20;1;214;12;367;63;63;70;56;43;43;51;0;45;43;20;6;10;2;2013;3;17,35294118;5;34;17;17;13;7;6;2;17,61111111;1;18;1;17;7;1;6;2;26;0;3;0;3;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;40;3;4;32;2;3;40;2;1;31;2;2;43;1;1;30;1;3;33;2;3;17;1;3;0;0;1;29;2;3;26;1;3;15;1;3;4;1;2;48;1;1;0;0;3;0;0;3;26;1;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;6;21;8;13;6;6,096405229
1009;3,18602E+19;0;1;22;1;180;15;393;73;73;50;53;52;52;52;0;55;45;22;6;10;2;2013;3;22,2;3;25;17;8;10;7;3;2;31,26315789;1;19;16;3;8;7;1;1;24,22222222;2;27;18;9;9;6;3;2;29,33333333;1;18;15;3;7;6;1;2;26,55555556;2;18;14;4;8;6;2;2;40,33333333;0;15;15;0;6;6;0;1;23,23529412;1;17;10;7;7;4;3;2;30,57142857;1;14;9;5;7;5;2;2;39,33333333;0;3;3;0;2;2;0;1;0;0;0;0;0;0;0;0;0;3;2;30;2;4;32;1;3;31;2;1;36;1;2;35;1;1;36;1;3;31;2;3;41;2;3;33;1;1;40;1;3;33;1;3;33;1;3;40;1;2;40;1;1;46;1;3;39;3;3;33;1;3;39;2;3;31;1;3;30;1;3;0;0;2;40;1;2;40;2;3;38;1;3;30;1;2;32;1;2;30;1;3;0;0;3;40;1;3;31;2;2;30;1;3;30;2;2;35;1;2;38;1;2;38;1;2;50;1;3;0;0;2;33;1;3;42;1;3;45;1;2;32;1;2;37;3;2;0;0;3;30;1;2;0;0;2;30;1;3;26;1;3;31;1;3;0;0;3;44;1;2;42;1;2;43;1;1;30;2;2;27;1;3;36;1;2;0;0;3;0;0;2;0;0;2;0;0;3;34;1;1;0;0;2;0;0;2;42;1;2;0;0;2;0;0;3;0;0;3;0;0;2;11;64;49;15;3;26,70476584
1010;3,18602E+19;0;0;20;0;0;0;378;65;65;57;54;57;57;46;0;43;48;10;3;10;2;2013;3;25,70833333;2;24;17;7;9;7;2;2;25,16;3;25;16;9;10;7;3;2;21,2;4;30;18;12;10;6;4;2;27,04545455;2;22;17;5;9;7;2;2;21,5;2;22;14;8;9;6;3;2;27,86666667;2;15;9;6;7;4;3;2;16,2;2;10;4;6;5;2;3;2;31,22222222;1;9;7;2;5;4;1;2;42;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;3;6;34;2;4;39;2;3;40;1;1;40;1;2;43;1;1;33;1;3;34;1;3;31;2;3;48;1;1;45;1;3;38;2;3;37;2;3;39;1;2;50;1;1;44;2;3;30;1;3;38;2;3;37;2;3;30;2;3;33;1;3;41;1;2;44;1;2;31;1;3;36;2;3;31;2;2;30;1;2;34;1;3;0;0;3;36;1;3;35;1;2;31;3;3;39;2;2;30;1;2;32;1;2;34;1;2;50;1;3;27;2;2;0;0;3;0;0;3;42;1;2;31;2;2;38;1;2;0;0;3;0;2;2;43;2;2;0;0;3;0;0;3;0;0;3;0;0;3;41;1;2;39;1;2;47;1;1;37;2;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;42;1;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;18;65;44;21;3;23,79026768
1011;3,18602E+19;1;2;18;1;20;5;414;64;64;45;74;55;55;60;0;50;75;16;2;10;3;2013;3;26,84;1;25;17;8;9;7;2;2;33,15789474;1;19;16;3;8;7;1;1;36,16666667;0;18;18;0;6;6;0;1;26,35;2;20;15;5;8;6;2;2;23,65;1;20;14;6;8;6;2;2;30,15789474;1;19;15;4;8;6;2;2;38,1;0;10;10;0;4;4;0;1;39,6;0;5;5;0;3;3;0;1;37;0;3;3;0;2;2;0;1;0;0;0;0;0;0;0;0;0;3;2;42;3;4;42;1;3;35;1;1;41;1;2;44;1;1;36;1;3;36;1;3;30;1;3;42;1;1;43;1;3;42;1;3;37;2;3;42;1;2;48;1;1;35;1;3;34;1;3;42;1;3;35;1;3;30;1;3;41;1;3;0;0;2;34;1;2;42;2;3;32;1;3;31;2;2;32;1;2;37;1;3;0;0;3;30;1;3;36;1;2;31;3;3;40;1;2;35;1;2;34;1;2;42;3;2;50;1;3;0;0;2;42;1;3;31;1;3;30;1;2;30;1;2;43;1;2;0;0;3;35;1;2;0;0;2;35;1;3;0;0;3;40;1;3;0;0;3;42;1;2;0;0;2;48;1;1;33;1;2;0;0;3;0;0;2;0;0;3;36;1;2;0;0;2;0;0;3;39;1;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;6;56;47;9;3;29,10224561
1012;3,18602E+19;0;1;20;1;55;7;377;70;70;57;51;48;48;52;0;45;45;8;3;10;2;2013;3;22,68965517;3;29;17;12;11;7;4;2;15;3;34;10;24;13;5;8;2;6,8;1;15;0;15;5;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,5;1;4;0;4;2;0;2;2;19;0;4;2;2;2;1;1;2;41,33333333;0;3;3;0;2;2;0;1;45;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;14;7;30;1;4;45;2;3;36;1;1;41;1;2;45;1;1;45;2;3;35;3;3;33;3;3;40;1;1;40;1;3;26;3;3;13;3;3;44;1;2;46;1;1;0;1;3;0;0;3;26;3;3;8;1;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;3;2;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;38;1;2;0;0;3;0;1;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;38;1;2;48;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;45;1;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;8;36;16;20;14;15,13229885
1013;3,18602E+19;0;0;4;0;0;0;401;56;56;57;53;61;61;58;0;58;59;3;1;10;2;2013;3;25,375;2;24;17;7;9;7;2;2;24,16;3;25;16;9;10;7;3;2;17;5;36;18;18;12;6;6;2;30;1;20;17;3;8;7;1;2;20;3;22;12;10;9;5;4;2;32,69230769;1;13;11;2;5;4;1;1;17,90909091;1;11;5;6;5;2;3;2;39,14285714;0;7;7;0;4;4;0;1;36;0;3;3;0;2;2;0;1;0;0;0;0;0;0;0;0;0;3;2;30;2;4;39;1;3;47;1;1;37;1;2;35;1;1;42;1;3;30;2;3;30;2;3;37;1;1;47;1;3;34;2;3;33;2;3;43;1;2;49;1;1;37;2;3;33;3;3;34;2;3;30;2;3;30;2;3;40;1;3;31;1;2;34;1;2;38;1;3;41;1;3;30;1;2;40;1;2;31;2;3;0;0;3;30;2;3;22;2;2;32;2;3;34;1;2;33;1;2;38;1;2;34;2;2;44;1;3;0;0;2;42;1;3;33;1;3;0;0;2;0;0;2;40;1;2;0;0;3;0;3;2;0;0;2;0;0;3;39;1;3;0;0;3;0;0;3;37;1;2;38;1;2;34;1;1;45;1;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;42;1;1;33;1;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;16;64;44;20;3;24,22792557
1014;3,18602E+19;1;2;15;1;20;5;389;64;64;53;52;61;61;62;0;39;46;18;3;10;2;2013;3;34,05555556;1;18;17;1;8;7;1;1;36,6875;0;16;16;0;7;7;0;1;33,42857143;1;21;18;3;7;6;1;1;31,68421053;1;19;17;2;8;7;1;2;32;1;17;14;3;7;6;1;1;34,9;1;20;17;3;8;7;1;1;34,93333333;0;15;15;0;6;6;0;1;36,3;0;10;10;0;5;5;0;1;42,2;0;5;5;0;3;3;0;1;0;0;0;0;0;0;0;0;0;3;2;30;1;4;34;1;3;45;2;1;43;1;2;47;1;1;36;1;3;35;1;3;30;1;3;48;1;1;38;1;3;31;1;3;36;1;3;45;1;2;44;1;1;37;1;3;39;1;3;31;1;3;48;1;3;42;2;3;37;1;3;34;1;2;42;1;2;30;1;3;31;1;3;40;2;2;32;1;2;41;1;3;0;0;3;43;1;3;33;1;2;41;2;3;35;1;2;34;1;2;44;1;2;30;1;2;50;1;3;39;1;2;39;2;3;43;1;3;46;1;2;36;1;2;40;1;2;0;0;3;36;1;2;30;1;2;36;1;3;31;1;3;37;1;3;0;0;3;31;1;2;46;1;2;48;1;1;34;1;2;31;1;3;0;0;2;0;0;3;38;1;2;0;0;2;0;0;3;45;1;1;0;0;2;0;0;2;45;1;2;0;0;2;0;0;3;0;0;3;0;0;2;5;59;54;5;3;31,61891708
1015;3,18602E+19;0;1;20;1;203;15;376;68;68;56;56;54;54;55;0;37;39;20;6;10;2;2013;3;10,82352941;0;17;0;17;7;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;5;9;1;4;13;1;3;17;1;1;19;1;2;0;1;1;15;1;3;3;1;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;7;0;7;12;1,082352941
1016;3,18602E+19;0;1;10;1;20;5;381;67;67;55;58;53;53;54;0;42;39;8;3;10;2;2013;3;21,85714286;1;21;10;11;8;5;3;2;12,85714286;0;7;2;5;4;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;17;2;4;35;1;3;37;1;1;38;1;2;35;1;1;41;1;3;5;1;3;0;0;3;5;1;1;2;1;3;0;0;3;0;0;3;31;1;2;17;1;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;1;12;6;6;2;3,471428571
1017;3,18602E+19;0;1;1;1;20;5;401,54;64,16;64,16;45,57;59,89;61,07;61,07;48,79;0;51,28;48,4;11;5;10;2;2013;3;29,41666667;2;24;17;7;9;7;2;2;15,46875;4;32;14;18;12;6;6;2;17,41666667;5;36;18;18;12;6;6;2;10,19047619;3;21;0;21;9;0;9;2;2;1;6;0;6;2;0;2;2;7;1;4;0;4;2;0;2;2;42;0;2;2;0;1;1;0;1;40;0;3;3;0;2;2;0;1;47;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;5;38;2;4;41;1;3;47;1;1;42;1;2;42;1;1;44;1;3;42;2;3;32;3;3;45;1;1;33;2;3;39;3;3;31;2;3;0;0;2;45;1;1;36;2;3;33;2;3;39;3;3;30;2;3;40;2;3;31;1;3;0;0;2;26;3;2;0;0;3;27;2;3;15;2;2;0;1;2;17;1;3;0;0;3;0;0;3;0;0;2;4;2;3;0;0;2;0;0;2;0;0;2;14;2;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;42;1;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;45;1;2;30;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;47;1;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;16;50;23;27;1;21,04925595
