NUMERO;ID;GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;CORTE_INGRESO;PROMEDIO_UNO;CAR_UNO;NCC_UNO;NCA_UNO;NCP_UNO;NAC_UNO;NAA_UNO;NAP_UNO;EPA_UNO;RENDIMIENTO_1;PROMEDIO_DOS;CAR_DOS;NCC_DOS;NCA_DOS;NCP_DOS;NAC_DOS;NAA_DOS;NAP_DOS;EPA_DOS;RENDIMIENTO_2;PROMEDIO_TRES;CAR_TRES;NCC_TRES;NCA_TRES;NCP_TRES;NAC_TRES;NAA_TRES;NAP_TRES;EPA_TRES;RENDIMIENTO_3;PROMEDIO_CUATRO;CAR_CUATRO;NCC_CUATRO;NCA_CUATRO;NCP_CUATRO;NAC_CUATRO;NAA_CUATRO;NAP_CUATRO;EPA_CUATRO;RENDIMIENTO_4;PROMEDIO_CINCO;CAR_CINCO;NCC_CINCO;NCA_CINCO;NCP_CINCO;NAC_CINCO;NAA_CINCO;NAP_CINCO;EPA_CINCO;RENDIMIENTO_5;PROMEDIO_SIES;CAR_SEIS;NCC_SEIS;NCA_SEIS;NCP_SEIS;NAC_SEIS;NAA_SEIS;NAP_SEIS;EPA_SEIS;RENDIMIENTO_6;PROMEDIO_SIETE;CAR_SIETE;NCC_SIETE;NCA_SIETE;NCP_SIETE;NAC_SIETE;NAA_SIETE;NAP_SIETE;EPA_SIETE;RENDIMIENTO_7;PROMEDIO_OCHO;CAR_OCHO;NCC_OCHO;NCA_OCHO;NCP_OCHO;NAC_OCHO;NAA_OCHO;NAP_OCHO;EPA_OCHO;RENDIMIENTO_8;PROMEDIO_NUEVE;CAR_NUEVE;NCC_NUEVE;NCA_NUEVE;NCP_NUEVE;NAC_NUEVE;NAA_NUEVE;NAP_NUEVE;EPA_NUEVE;RENDIMIENTO_9;PROMEDIO_DIEZ;CAR_DIEZ;NCC_DIEZ;NCA_DIEZ;NCP_DIEZ;NAC_DIEZ;NAA_DIEZ;NAP_DIEZ;EPA_DIEZ;RENDIMIENTO_10;NOTA_DIFERENCIAL;VECES_DIFERENCIAL;CREDITOS_DIFERENCIAL;NOTA_PROG_BASICA;VECES_PROG_BASICA;CREDITOS_PROG_BASICA;NOTA_CATEDRA_FJC;VECES_CATEDRA_FJC;CREDITOS_CATEDRA_FJC;NOTA_TEXTOS;VECES_TEXTOS;CREDITOS_TEXTOS;NOTA_SEMINARIO;VECES_SEMINARIO;CREDITOS_SEMINARIO;NOTA_CATEDRA_DEM;VECES_CATEDRA_DEM;CREDITOS_CATEDRA_DEM;NOTA_CATEDRA_CON;VECES_CATEDRA_CON;CREDITOS_CATEDRA_CON;NOTA_LOGICA;VECES_LOGICA;CREDITOS_LOGICA;NOTA_EE_UNO;VECES_EE_UNO;CREDITOS_EE_UNO;NOTA_SEGUNDA_LENGUA_UNO;VECES_SEGUNDA_LENGUA_UNO;CREDITOS_SEGUNDA_LENGUA_UNO;NOTA_EI_UNO;VECES_EI_UNO;CREDITOS_EI_UNO;NOTA_FISICA_UNO;VECES_FISICA_UNO;CREDITOS_FISICA_UNO;NOTA_INTEGRAL;VECES_INTEGRAL;CREDITOS_INTEGRAL;NOTA_ALGEBRA;VECES_ALGEBRA;CREDITOS_ALGEBRA;NOTA_PROG_ORIENTADA;VECES_PROG_ORIENTADA;CREDITOS_PROG_ORIENTADA;NOTA_ETICA;VECES_ETICA;CREDITOS_ETICA;NOTA_GT_UNO;VECES_GT_UNO;CREDITOS_GT_UNO;NOTA_SEGUNDA_LENGUA_DOS;VECES_SEGUNDA_LENGUA_DOS;CREDITOS_SEGUNDA_LENGUA_DOS;NOTA_EE_DOS;VECES_EE_DOS;CREDITOS_EE_DOS;NOTA_FISICA_DOS;VECES_FISICA_DOS;CREDITOS_FISICA_DOS;NOTA_MULTIVARIADO;VECES_MULTIVARIADO;CREDITOS_MULTIVARIADO;NOTA_ECUACIONES;VECES_ECUACIONES;CREDITOS_ECUACIONES;NOTA_TGS;VECES_TGS;CREDITOS_TGS;NOTA_PROG_AVANZADA;VECES_PROG_AVANZADA;CREDITOS_PROG_AVANZADA;NOTA_SEGUNDA_LENGUA_TRES;VECES_SEGUNDA_LENGUA_TRES;CREDITOS_SEGUNDA_LENGUA_TRES;NOTA_HOMBRE;VECES_HOMBRE;CREDITOS_HOMBRE;NOTA_GT_DOS;VECES_GT_DOS;CREDITOS_GT_DOS;NOTA_MAT_ESP;VECES_MAT_ESP;CREDITOS_MAT_ESP;NOTA_MOD_PROG_UNO;VECES_MOD_PROG_UNO;CREDITOS_MOD_PROG_UNO;NOTA_A_SISTEMAS;VECES_A_SISTEMAS;CREDITOS_A_SISTEMAS;NOTA_METODOS_NUM;VECES_METODOS_NUM;CREDITOS_METODOS_NUM;NOTA_FUND_BASES;VECES_FUND_BASES;CREDITOS_FUND_BASES;NOTA_MAT_DIS;VECES_MAT_DIS;CREDITOS_MAT_DIS;NOTA_EE_TRES;VECES_EE_TRES;CREDITOS_EE_TRES;NOTA_FISICA_TRES;VECES_FISICA_TRES;CREDITOS_FISICA_TRES;NOTA_ARQ_COMP;VECES_ARQ_COMP;CREDITOS_ARQ_COMP;NOTA_MOD_PROG_DOS;VECES_MOD_PROG_DOS;CREDITOS_MOD_PROG_DOS;NOTA_CIENCIAS_COMP_UNO;VECES_CIENCIAS_COMP_UNO;CREDITOS_CIENCIAS_COMP_UNO;NOTA_INV_OP_UNO;VECES_INV_OP_UNO;CREDITOS_INV_OP_UNO;NOTA_PROB;VECES_PROB;CREDITOS_PROB;NOTA_HISTORIA_COL;VECES_HISTORIA_COL;CREDITOS_HISTORIA_COL;NOTA_GI_UNO;VECES_GI_UNO;CREDITOS_GI_UNO;NOTA_CIBERNETICA_UNO;VECES_CIBERNETICA_UNO;CREDITOS_CIBERNETICA_UNO;NOTA_REDES_COM_UNO;VECES_REDES_COM_UNO;CREDITOS_REDES_COM_UNO;NOTA_CIENCIAS_COMP_DOS;VECES_CIENCIAS_COMP_DOS;CREDITOS_CIENCIAS_COMP_DOS;NOTA_INV_OP_DOS;VECES_INV_OP_DOS;CREDITOS_INV_OP_DOS;NOTA_ESTADISTICA;VECES_ESTADISTICA;CREDITOS_ESTADISTICA;NOTA_EI_DOS;VECES_EI_DOS;CREDITOS_EI_DOS;NOTA_ECONOMIA;VECES_ECONOMIA;CREDITOS_ECONOMIA;NOTA_GT_TRES;VECES_GT_TRES;CREDITOS_GT_TRES;NOTA_CIBERNETICA_UDOS;VECES_CIBERNETICA_DOS;CREDITOS_CIBERNETICA_DOS;NOTA_REDES_COM_DOS;VECES_REDES_COM_DOS;CREDITOS_REDES_COM_DOS;NOTA_INV_OP_TRES;VECES_INV_OP_TRES;CREDITOS_INV_OP_TRES;NOTA_F_ING_SOF;VECES_F_ING_SOF;CREDITOS_F_ING_SOF;NOTA_GI_DOS;VECES_GI_DOS;CREDITOS_GI_DOS;NOTA_FUND_IA;VECES_FUND_IA;CREDITOS_FUND_IA;NOTA_EI_OP_AI;VECES_EI_OP_AI;CREDITOS_EI_OP_AI;NOTA_EE_CUATRO;VECES_EE_CUATRO;CREDITOS_EE_CUATRO;NOTA_EI_OP_BI;VECES_EI_OP_BI;CREDITOS_EI_OP_BI;NOTA_ING_ECONOMICA;VECES_ING_ECONOMICA;CREDITOS_ING_ECONOMICA;NOTA_CIBERNETICA_TRES;VECES_CIBERNETICA_TRES;CREDITOS_CIBERNETICA_TRES;NOTA_REDES_COM_TRES;VECES_REDES_COM_TRES;CREDITOS_REDES_COM_TRES;NOTA_DIS_ARQ_SOFT;VECES_DIS_ARQ_SOFT;CRADITOS_DIS_ARQ_SOFT;NOTA_EI_OP_AII;VECES_EI_OP_AII;CREDITOS_EI_OP_AII;NOTA_EI_OP_BII;VECES_EI_OP_BII;CREDITOS_EI_OP_BII;NOTA_EI_OP_CI;VECES_EI_OP_CI;CREDITOS_EI_OP_CI;NOTA_GES_CAL_VAL_SOFT;VECES_GES_CAL_VAL_SOFT;CREDITOS_GES_CAL_VAL_SOFT;NOTA_SIS_OP;VECES_SIS_OP;CREDITOS_SIS_OP;NOTA_GRADO_UNO;VECES_GRADO_UNO;CREDITOS_GRADO_UNO;NOTA_EI_OP_AIII;VECES_EI_OP_AIII;CREDITOS_EI_OP_AIII;NOTA_EI_OP_BIII;VECES_EI_OP_BIII;CREDITOS_EI_OP_BIII;NOTA_EI_OP_CII;VECES_EI_OP_CII;CREDITOS_EI_OP_CII;NOTA_EI_OP_DI;VECES_EI_OP_DI;CREDITOS_EI_OP_DI;NOTA_FOGEP;VECES_FOGEP;CREDITOS_FOGEP;NOTA_GRADO_DOS;VECES_GRADO_DOS;CREDITOS_GRADO DOS;NAR_TOTAL;NAC_TOTAL;NAA_TOTAL;NAP_TOTAL;NSC_TOTAL;PROMEDIO_TOTAL;ESTADO_FINAL;PG_ICFES_APROX;PROMEDIO_APROX;PROMEDIO_CATEGORIAS;RENDIMIENTO_CREDITOS;RENDIMIENTO_FINAL
1618;31907733561684600000;0;0;11;0;0;0;334;76;0;0;0;0;59;67;65;0;67;11;5;10;3;2016;3;26,9;1;22;14;8;10;8;2;2;1;27;2;24;15;9;9;6;3;2;1;38,5;0;12;12;0;5;5;0;1;2;36;0;12;12;0;6;6;0;1;2;48;0;3;3;0;1;1;0;1;4;45;0;2;2;0;1;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;2;4;44;1;3;40;1;1;31;1;2;44;1;1;32;1;1;46;1;1;30;1;3;35;1;2;46;1;2;32;1;2;36;1;3;26;2;3;32;2;3;43;1;3;39;1;2;0;0;0;37;1;2;50;1;2;34;1;3;0;0;0;0;0;0;36;1;2;38;1;3;0;0;0;42;1;1;0;0;0;0;0;0;33;1;3;37;1;2;44;1;1;34;1;2;35;1;3;0;0;0;0;0;0;0;0;0;48;1;3;0;0;0;0;0;0;0;0;0;45;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;32;27;5;5;31,51333333;2;350;32;30;1;2
1619;31907733563267200000;0;0;22;0;0;0;345;82;0;0;0;0;62;69;69;0;52;22;6;10;3;2016;3;25,3;1;20;12;8;9;7;2;2;1;21;0;10;5;5;4;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;2;4;40;1;3;30;1;1;33;1;2;44;1;1;33;1;1;39;1;1;36;1;3;0;0;0;0;0;0;7;1;2;0;0;0;0;0;0;9;1;3;30;1;3;37;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;9;4;2;23,7;9;350;24;20;0;1
1620;31907733564849700000;0;0;8;0;0;0;329;74;0;0;0;0;61;69;60;0;63;8;3;10;4;2016;3;14,4;5;27;6;21;13;3;10;2;1;41;0;2;2;0;1;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;4;24;2;3;10;1;1;34;2;2;45;1;1;29;2;1;18;2;1;37;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;14;4;10;2;16,20689655;13;350;16;20;0;1
1621;31907733571180000000;0;0;18;0;0;0;368;82;0;0;0;0;69;69;74;0;74;18;3;10;2;2016;3;15,6;3;24;8;16;11;5;6;2;1;15;0;10;2;8;4;1;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;4;36;1;3;33;1;1;32;1;2;43;1;1;15;2;1;41;1;1;19;2;3;0;0;0;0;1;2;0;0;0;12;1;3;0;0;0;0;0;0;19;1;3;30;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;15;6;9;2;15,52941176;9;350;16;20;0;1
1622;31907733574345100000;0;0;8;0;0;0;345;82;0;0;0;0;69;64;57;0;82;8;3;10;3;2016;3;14,1;3;24;8;16;11;5;6;2;1;5;0;5;0;5;2;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;4;37;1;3;35;1;1;30;1;2;18;2;1;32;1;1;40;1;1;9;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;3;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;13;5;8;2;12,51724138;13;350;13;10;0;1
1623;31907733575927700000;0;0;18;0;0;0;345;75;0;0;0;0;69;69;66;0;60;18;3;10;2;2016;3;21,0;3;25;10;15;11;6;5;2;1;34;0;9;6;3;4;3;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;2;4;50;1;3;34;1;1;26;2;2;41;1;1;31;1;1;38;1;1;31;2;3;0;0;0;36;1;2;0;0;0;20;1;3;0;0;0;0;0;0;41;1;3;0;0;0;50;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;15;9;6;2;24,39705882;13;350;24;20;0;1
1624;31907733577510300000;0;0;1;0;0;0;380;77;0;0;0;0;78;77;75;0;67;11;5;10;3;2016;3;10,3;9;34;6;28;17;3;14;2;1;13;1;11;2;9;4;1;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;3;4;30;1;3;8;3;1;30;2;2;38;1;1;23;3;1;18;2;1;19;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;3;12;2;3;35;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;21;4;17;3;11,10740741;9;400;11;10;0;1
1625;31907733579092800000;0;0;15;0;0;0;331;78;0;0;0;0;57;68;62;0;65;15;3;10;3;2016;3;17,0;0;16;5;11;8;4;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;19;1;3;24;1;1;31;1;2;38;1;1;32;1;1;40;1;1;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;4;1;17;9;350;17;20;0;1
1626;31907733582258000000;0;0;11;0;0;0;340;74;0;0;0;0;63;65;64;0;85;11;5;10;2;2016;3;21,6;3;25;11;14;11;6;5;2;1;20;3;25;10;15;9;4;5;2;1;19,14285714;1;14;2;12;5;1;4;2;1;21,33333333;0;6;3;3;3;2;1;2;1;0;0;0;0;0;0;0;0;0;0;43;0;2;2;0;1;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;3;4;50;1;3;31;1;1;31;1;2;38;1;1;18;2;1;40;1;1;33;1;3;0;0;0;0;0;0;34;1;2;28;2;3;33;1;3;24;3;3;32;1;3;39;1;2;0;0;0;0;0;0;0;0;0;0;0;0;7;1;3;26;1;3;44;1;2;27;2;3;0;0;0;0;0;0;0;0;0;0;0;0;8;1;3;37;1;2;30;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;29;14;15;4;21,06481481;11;350;21;20;0;1
1627;31907733585423100000;0;0;12;0;0;0;368;70;0;0;0;0;70;76;75;0;84;12;3;10;3;2016;3;29,3;1;22;14;8;10;8;2;2;1;30;1;21;15;6;8;6;2;2;2;29,88461538;1;13;10;3;5;4;1;2;1;39;0;12;12;0;6;6;0;1;2;42;0;3;3;0;1;1;0;1;3;41;0;2;2;0;1;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;2;4;44;1;3;42;1;1;33;1;2;44;1;1;32;1;1;45;1;1;31;1;3;45;1;2;45;1;2;36;1;2;32;1;3;23;2;3;30;1;3;45;1;3;42;1;2;0;0;0;42;1;2;0;0;0;31;2;3;0;0;0;0;0;0;45;1;2;41;1;3;42;1;2;35;1;1;0;0;0;0;0;0;45;1;3;37;1;2;41;1;1;0;0;0;33;1;3;0;0;0;0;0;0;0;0;0;42;1;3;0;0;0;0;0;0;0;0;0;41;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;31;26;5;5;32,11643836;2;350;32;30;1;2
1628;31907733587005700000;0;0;10;0;0;0;373;86;0;0;0;0;64;74;69;0;92;6;5;10;2;2016;3;39,3;0;18;16;2;9;8;1;1;2;37;0;18;18;0;7;7;0;1;2;38,125;0;16;16;0;6;6;0;1;2;25,76315789;2;19;11;8;8;5;3;2;1;36,25;0;12;12;0;4;4;0;1;2;44,2;0;5;5;0;2;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;1;4;50;1;3;41;1;1;32;1;2;45;1;1;42;1;1;44;1;1;49;1;3;21;1;2;45;1;2;34;1;2;43;1;3;30;1;3;32;1;3;36;1;3;42;1;2;0;0;0;35;1;2;0;0;0;44;1;3;40;1;3;30;1;3;39;1;2;40;1;3;0;0;0;0;0;0;0;0;0;28;2;3;41;1;3;41;1;2;30;1;1;32;2;2;36;1;3;0;0;0;0;0;0;0;0;0;33;1;3;41;1;3;35;1;3;36;1;3;43;1;2;45;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;36;32;4;5;35,53977273;2;350;36;40;2;2
1629;31907733588588200000;0;0;10;0;0;0;365;83;0;0;0;0;69;69;71;0;73;9;4;10;3;2016;3;10,1;0;16;0;16;8;0;8;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;4;17;1;3;15;1;1;12;1;2;23;1;1;11;1;1;7;1;1;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;1;10,125;9;350;10;10;0;1
