CAR_SEIS,NCC_SEIS,NCA_SEIS,NCP_SEIS,NAC_SEIS,NAA_SEIS,NAP_SEIS,EPA_SEIS,PROMEDIO_SIETE,NOTA_L_DOS,VECES_L_DOS,CREDITOS_L_DOS,NOTA_EE_TRES,VECES_EE_TRES,CREDITOS_EE_TRES,NOTA_COMANA,VECES_COMANA,CREDITOS_COMANA,NOTA_MOYGE,VECES_COYGE,CREDITOS_COYGE,NOTA_DDM,VECES_DDM,CREDITOS_DDM,NOTAS_SYS,VECES_SYS,CREDITOS_SYS,NOTA_CCON,VECES_CCON,CREDITOS_CCON
0,16,14,2,6,6,0,2,3.84667E+14,41,1,2,0,1,2,34,1,3,38,1,3,33,1,3,34,1,2,40,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,45,1,1
1,16,11,5,4,3,1,2,3.05333E+14,0,0,2,0,1,2,30,1,3,37,1,3,30.5,2,3,30,1,2,0,0,1
0,16,1,15,1,1,0,2,2.06667E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,36,1,1
0,16,8,8,4,4,0,2,2.52667E+14,44,1,2,0,1,2,36,1,3,0,0,3,0,0,3,37,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,0,16,1,0,1,2,4,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,25,2,1
0,16,3,13,3,3,0,2,1.25333E+14,41,1,2,0,1,2,0,0,3,22,1,3,0,0,3,0,0,2,45,1,1
0,16,1,15,1,1,0,2,2.8,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,46,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,11,5,5,4,1,2,9.93333E+14,33.5,2,2,0,1,2,30,1,3,45,1,3,0,0,3,35,1,2,48,1,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,31,1,1
0,16,9,7,4,4,0,2,1.93333E+14,38,1,2,0,1,2,30,1,3,32,1,3,0,0,3,0,0,2,49,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
3,16,3,13,5,2,3,2,12.2,42,1,2,0,1,2,25,3,3,0,0,3,14.5,2,3,24.5,2,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,0,16,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,10,1,1
0,16,6,10,3,3,0,2,22.6,0,0,2,0,1,2,0,0,3,0,0,3,46,1,3,32,1,2,42,1,1
2,16,10,6,7,5,2,2,5.2,31,1,2,44,1,2,26.66666667,3,3,31,1,3,15.5,2,3,36,1,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,14,2,6,6,0,1,29.6,44,1,2,0,1,2,35,1,3,41,1,3,36,1,3,39,1,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,9,7,4,4,0,2,0,39,1,2,0,1,2,31,1,3,32,1,3,0,0,3,0,0,2,40,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,35.4,37,1,2,50,1,2,32,1,3,37,1,3,30,1,3,33,1,2,35,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,6,10,4,3,1,2,5.48889E+14,44,1,2,0,1,2,17,2,3,41,1,3,0,0,3,0,0,2,31,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,1.85333E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,32,1,1
0,16,4,12,2,2,0,2,1.60667E+14,0,0,2,0,1,2,30,1,3,0,0,3,0,0,3,0,0,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,2,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,30,1,1
1,16,4,12,3,2,1,2,3.19333E+14,42,1,2,50,1,2,0,0,3,25.5,2,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,1,15,2,1,1,2,0,0,0,2,0,1,2,0,0,3,23.5,2,3,0,0,3,0,0,2,44,1,1
0,16,12,4,5,5,0,1,3.43333E+14,45,1,2,0,1,2,40,1,3,50,1,3,44,1,3,0,0,2,42,1,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,38,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,2,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,16,0,7,6,1,1,3.76667E+14,38,1,2,50,1,2,31,1,3,43,1,3,35,2,3,32,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,11,5,5,4,1,2,2.22667E+14,46,1,2,0,1,2,30,1,3,33,1,3,0,0,3,33,2,2,49,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,34.6,42,1,2,45,1,2,33,1,3,39,1,3,32,1,3,30,1,2,45,1,1
0,16,14,2,6,6,0,1,3.06667E+14,0,0,2,33,1,2,31,1,3,43,1,3,44,1,3,31,1,2,48,1,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,45,1,1
1,16,8,8,5,4,1,2,1.46667E+14,41,1,2,0,1,2,18.5,2,3,40,1,3,0,0,3,31,1,2,46,1,1
1,16,8,8,5,4,1,2,7.9,35,1,2,0,1,2,37,1,3,29.5,2,3,0,0,3,33,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,4.6,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,35,1,1
0,16,8,8,3,3,0,2,2.31333E+14,0,0,2,0,1,2,37,1,3,40,1,3,0,0,3,37,1,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
2,16,6,10,5,3,2,2,9.53333E+14,0,0,2,0,1,2,18,2,3,37,1,3,16.5,2,3,33,1,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,2.80667E+14,44,1,2,41,1,2,37,1,3,36,1,3,31,1,3,30,1,2,45,1,1
0,16,12,4,5,5,0,2,3.10667E+14,0,0,2,0,1,2,33,1,3,33,1,3,44,1,3,32,1,2,49,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,2,14,1,1,0,2,0,44,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,2.88667E+14,41,1,2,43,1,2,33,1,3,43,1,3,32,1,3,34,1,2,46,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,14,2,6,6,0,2,2.08667E+14,42,1,2,0,1,2,30,1,3,39,1,3,31,1,3,34,1,2,45,1,1
0,16,16,0,7,7,0,1,2.72667E+14,33,1,2,49,1,2,35,1,3,31,1,3,35,1,3,38,1,2,42,1,1
0,16,12,4,5,5,0,2,2.84667E+14,0,0,2,0,1,2,31,1,3,40,1,3,31,1,3,32,1,2,46,1,1
0,16,16,0,7,7,0,1,3.29333E+14,40,1,2,47,1,2,33,1,3,43,1,3,32,1,3,34,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,1.06667E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,3.6,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,12,4,5,4,1,2,2.97333E+14,0,0,2,0,1,2,31,2,3,43,1,3,32,1,3,33,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,33.4,45,1,2,37,1,2,30,1,3,43,1,3,35,1,3,33,1,2,46,1,1
0,16,11,5,5,5,0,2,10.8,42,1,2,0,1,2,30,1,3,33,1,3,0,0,3,35,1,2,47,1,1
3,16,5,11,5,2,3,2,1.57333E+14,34,2,2,0,1,2,26.33333333,3,3,0,0,3,24.5,2,3,30,1,2,34,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,4.4,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,47,1,1
0,16,2,14,2,2,0,2,0,37,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,16,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,14,2,6,6,0,1,3.76667E+14,48,1,2,0,1,2,44,1,3,42,1,3,44,1,3,32,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,14,2,6,6,0,1,35.4,36,1,2,0,1,2,46,1,3,41,1,3,44,1,3,34,1,2,44,1,1
0,16,16,0,7,7,0,1,3.00667E+14,41,1,2,34,1,2,39,1,3,45,1,3,44,1,3,37,1,2,48,1,1
0,16,7,9,3,3,0,2,1.72333E+14,0,0,2,0,1,2,0,0,3,30,1,3,33,1,3,0,0,2,47,1,1
0,16,2,14,1,1,0,2,5.86667E+14,44,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,14,2,6,6,0,1,3.66667E+14,44,1,2,0,1,2,34,1,3,34,1,3,45,1,3,34,1,2,48,1,1
0,16,14,2,6,6,0,1,3.16667E+14,39,1,2,0,1,2,33,1,3,34,1,3,47,1,3,38,1,2,30,1,1
0,16,3,13,2,2,0,2,4.66667E+14,34,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,34,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,14,2,6,6,0,1,3.84667E+14,46,1,2,0,1,2,39,1,3,47,1,3,46,1,3,38,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,6,10,3,3,0,2,2.8,44,1,2,0,1,2,0,0,3,35,1,3,0,0,3,0,0,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,16,0,7,6,1,1,1.79333E+14,44,1,2,40,1,2,32,1,3,35,1,3,36,1,3,32,2,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,3,3,0,2,4.26667E+14,0,0,2,0,1,2,28,1,3,0,0,3,25,1,3,0,0,2,45,1,1
0,16,3,13,2,2,0,2,2,48,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,44,1,1
1,16,11,5,6,5,1,1,3.62667E+14,43,1,2,0,1,2,39,1,3,28,2,3,42,1,3,38,1,2,36,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,14,2,6,6,0,1,3.50667E+14,0,0,2,49,1,2,33,1,3,38,1,3,48,1,3,35,1,2,45,1,1
0,16,11,5,6,6,0,1,27,0,0,2,50,1,2,30,1,3,29,1,3,48,1,3,30,1,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,2,14,1,1,0,2,0,39,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
2,16,11,5,6,4,2,2,25.8,41,1,2,0,1,2,30,1,3,28.5,2,3,47,1,3,32.5,2,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,6,10,3,3,0,2,7.2,0,0,2,48,1,2,0,0,3,40,1,3,0,0,3,0,0,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,11,5,5,5,0,2,3.32667E+14,43,1,2,0,1,2,35,1,3,41,1,3,0,0,3,37,1,2,45,1,1
0,16,9,7,5,5,0,2,1.78667E+14,41,1,2,0,1,2,23,1,3,33,1,3,40,1,3,0,0,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,4,12,2,2,0,2,5.6,0,0,2,0,1,2,0,0,3,34,1,3,0,0,3,0,0,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,12,4,5,5,0,2,32.3,0,0,2,0,1,2,30,1,3,32,1,3,45,1,3,36,1,2,45,1,1
0,16,10,6,4,4,0,2,1.02667E+14,0,0,2,0,1,2,35,1,3,32,1,3,32,1,3,0,0,2,46,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,8,8,4,3,1,2,1.49333E+14,45,1,2,0,1,2,30,1,3,0,0,3,0,0,3,33,1,2,37.5,2,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,2,14,2,2,0,2,9.33333E+14,40,1,2,0,1,2,0,0,3,28,1,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,2.66667E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,34,1,1
0,16,1,15,1,1,0,2,4.73333E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,2,2,0,2,6.8,14,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,48,1,1
1,16,11,5,6,5,1,1,23.4,41,1,2,0,1,2,23,2,3,42,1,3,46,1,3,30,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,14,2,6,6,0,2,3.00667E+14,0,0,2,38,1,2,32,1,3,34,1,3,36,1,3,34,1,2,44,1,1
0,16,12,4,5,5,0,2,35.8,0,0,2,0,1,2,33,1,3,35,1,3,43,1,3,38,1,2,49,1,1
0,16,6,10,3,3,0,2,1.50667E+14,48,1,2,0,1,2,0,0,3,32,1,3,0,0,3,0,0,2,48,1,1
1,16,0,16,1,0,1,2,0.266666667,0,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,8,2,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,14,2,6,6,0,1,2.70667E+14,0,0,2,43,1,2,31,1,3,45,1,3,45,1,3,35,1,2,47,1,1
0,16,9,7,4,4,0,2,4.8,0,0,2,0,1,2,37,1,3,41,1,3,0,0,3,35,1,2,36,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,14,2,6,6,0,2,23.8,50,1,2,0,1,2,31,1,3,33,1,3,33,1,3,33,1,2,49,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,14,2,6,6,0,1,3.50667E+14,37,1,2,0,1,2,33,1,3,46,1,3,45,1,3,35,1,2,48,1,1
0,16,6,10,3,3,0,2,7,44,1,2,0,1,2,0,0,3,31,1,3,0,0,3,0,0,2,37,1,1
1,16,16,0,7,6,1,1,14,36,1,2,40,1,2,43,1,3,45,1,3,36,1,3,33,2,2,37,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,14,2,6,6,0,1,31.2,39,1,2,0,1,2,32,1,3,36,1,3,46,1,3,39,1,2,43,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,9,7,6,5,1,2,2.93333E+14,0,0,2,21,1,2,29.5,2,3,30,1,3,40,1,3,35,1,2,36,1,1
1,16,8,8,5,4,1,2,1.45333E+14,42,1,2,0,1,2,28,2,3,0,0,3,45,1,3,30,1,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,12,4,5,5,0,2,24,0,0,2,0,1,2,30,1,3,50,1,3,45,1,3,37,1,2,49,1,1
0,16,4,12,2,2,0,2,2.6,0,0,2,0,1,2,0,0,3,33,1,3,0,0,3,0,0,2,36,1,1
0,16,12,4,5,5,0,2,3.35333E+14,40,1,2,0,1,2,36,1,3,42,1,3,38,1,3,0,0,2,43,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,7,9,3,3,0,2,7.2,0,0,2,0,1,2,33,1,3,0,0,3,47,1,3,0,0,2,35,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,12,4,5,5,0,2,5.86667E+14,0,0,2,50,1,2,31,1,3,36,1,3,44,1,3,0,0,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,14,2,6,6,0,1,4.05333E+14,36,1,2,0,1,2,45,1,3,44,1,3,47,1,3,40,1,2,49,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,3,13,2,2,0,2,1.22667E+14,35,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,46,1,1
0,16,14,2,6,6,0,1,3.31333E+14,38,1,2,0,1,2,33,1,3,43,1,3,37,1,3,30,1,2,48,1,1
0,16,16,0,7,7,0,1,31.6,43,1,2,43,1,2,37,1,3,48,1,3,46,1,3,36,1,2,44,1,1
0,16,12,4,5,5,0,2,2.70667E+14,0,0,2,0,1,2,36,1,3,45,1,3,44,1,3,36,1,2,45,1,1
0,16,3,13,2,2,0,2,0,40,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,0,16,1,0,1,2,2.13333E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,8.5,2,1
0,16,14,2,6,6,0,1,43,42,1,2,0,1,2,41,1,3,44,1,3,47,1,3,35,1,2,48,1,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,3,13,2,2,0,2,7.86667E+14,30,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,47,1,1
0,16,14,2,6,6,0,1,2.75333E+14,0,0,2,49,1,2,39,1,3,44,1,3,44,1,3,37,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
