NUMERO;PROMEDIO_UNO;NOTA_EE_UNO;PROMEDIO_DOS;NOTA_ALGEBRA;NOTA_INTEGRAL;NOTA_MATERIALES;NOTA_EE_DOS;PROMEDIO_TRES;NAA_TRES;NOTA_MULTIVARIADO;NOTA_ESTADISTICA_UNO;NOTA_TERMODINAMICA;NOTA_TGS;NOTA_EE_TRES;PROMEDIO_CUATRO;CAR_CUATRO;NCC_CUATRO;NCA_CUATRO;NCP_CUATRO;NAC_CUATRO;NAA_CUATRO;NAP_CUATRO;EPA_CUATRO;NOTA_ECONOMIA_UNO;VECES_ECONOMIA_UNO;CREDITOS_ECONOMIA_UNO;NOTA_ECUACIONES;VECES_ECUACIONES;CREDITOS_ECUACIONES;NOTA_ESTADISTICA_DOS;VECES_ESTADISTICA_DOS;CREDITOS_ESTADISTICA DOS;NOTA_FISICA_DOS;VECES_FISICA_DOS;CREDITOS_FISICA_DOS;NOTA_MECANICA;VECES_MECANICA;CREDITOS_MECANICA;NOTA_PROCESOSQ;VECES_PROCESOSQ;CREDITOS_PROCESOS Q;NOTA_EE_CUATRO;VECES_EE_CUATRO;CREDITOS_EE_CUATRO;RENDIMIENTO_CINCO;PROMEDIO_CINCO
583;38.0;40.0;39.88235294117647;45.0;38.0;34.0;36.0;34.888888888888886;7;32.0;32.0;35.0;34.0;32.0;36.47222222222222;1;21;18;3;7;7;0;1;31.0;1;2;36.0;1;3;36.5;2;3;37.0;1;3;39.0;1;2;32.0;1;3;46;1;2;2;37.411764705882355
584;34.13333333333333;31.0;40.588235294117645;45.0;37.0;35.0;47.0;39.27777777777778;7;38.0;32.0;36.0;40.0;50.0;38.5;2;24;18;6;7;7;0;1;45.0;1;2;33.0;2;3;35.0;1;3;36.0;1;3;40.0;1;2;37.0;2;3;50;1;2;2;38.8235294117647
585;36.666666666666664;45.0;36.529411764705884;30.0;36.0;31.5;46.0;36.69444444444444;7;31.5;37.0;31.0;30.0;37.0;39.97222222222222;1;21;18;3;7;7;0;1;42.0;1;2;43.0;1;3;46.0;1;3;36.0;1;3;33.0;1;2;35.5;2;3;44;1;2;2;37.0
587;35.56666666666667;48.0;36.64705882352941;30.0;33.0;36.0;49.0;38.888888888888886;7;35.0;32.0;36.0;36.0;50.0;37.52777777777778;1;21;18;3;7;7;0;1;41.0;1;2;33.5;2;3;32.0;1;3;33.0;1;3;30.0;1;2;46.0;1;3;50;1;2;2;39.14705882352941
588;33.53333333333333;44.0;36.38235294117647;35.0;30.0;35.0;38.0;38.611111111111114;7;32.0;43.0;34.0;34.0;41.0;35.166666666666664;1;21;18;3;7;7;0;1;38.0;1;2;30.0;1;3;32.0;2;3;40.0;1;3;35.0;1;2;33.0;1;3;41;1;2;2;38.0
589;32.7;34.0;34.05882352941177;30.0;37.0;34.0;30.0;34.888888888888886;6;25.0;30.0;33.0;34.0;48.0;31.264705882352942;2;21;16;5;6;5;1;1;39.0;1;2;31.5;2;3;30.0;1;3;32.0;1;3;23.5;2;2;42.0;1;3;0;0;2;2;35.35294117647059
590;35.2;44.0;36.05882352941177;35.0;32.0;35.0;40.0;34.294117647058826;6;36.0;30.0;36.0;35.0;0.0;33.529411764705884;0;16;16;0;6;6;0;1;39.0;1;2;40.0;1;3;42.0;1;3;30.0;1;3;30.0;1;2;32.0;1;3;0;0;2;2;38.411764705882355
591;31.266666666666666;32.0;33.794117647058826;31.0;22.5;40.0;45.0;31.805555555555557;5;27.5;30.0;29.0;30.0;33.0;31.33333333333334;2;23;16;7;6;5;1;1;37.0;1;2;32.0;1;3;32.0;2;3;30.0;1;3;25.333333333333332;3;2;42.0;1;3;0;0;2;2;36.94117647058823
592;25.646666666666665;42.0;12.545454545454545;8.666666666666666;7.0;0.0;7.0;28.0;2;0.0;0.0;0.0;30.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;1;3;0;0;2;1;0.0
593;35.53333333333333;36.0;33.76470588235294;35.0;30.0;35.0;39.0;36.611111111111114;7;36.0;34.0;35.0;35.0;46.0;34.388888888888886;0;18;18;0;7;7;0;1;38.0;1;2;30.0;1;3;32.0;1;3;34.0;1;3;31.0;1;2;31.0;1;3;50;1;2;3;41.294117647058826
595;28.933333333333334;42.0;32.5;32.0;32.0;0.0;33.0;35.75;5;27.5;35.0;25.666666666666668;39.0;46.0;35.416666666666664;1;14;11;3;4;4;0;1;34.0;1;2;43.0;1;3;44.0;1;3;32.0;2;3;0.0;0;2;0.0;0;3;0;0;2;2;36.07142857142857
596;34.8;47.0;32.8235294117647;30.0;27.0;39.0;39.0;31.11111111111111;5;23.5;32.0;26.5;32.0;40.0;34.19444444444444;1;21;18;3;7;6;1;1;38.0;1;2;24.5;2;3;30.0;1;3;32.0;1;3;31.0;1;2;42.0;1;3;46;1;2;2;39.35294117647059
597;25.77777777777778;10.0;22.0;21.0;9.0;24.0;0.0;24.2;1;0.0;0.0;0.0;20.5;0.0;15.2;0;4;4;0;2;1;1;2;30.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;8.0;1;2;0.0;0;3;0;0;2;1;8.5
598;35.86666666666667;44.0;35.73529411764706;35.0;30.0;41.0;40.0;37.72222222222222;7;38.0;38.0;38.0;34.0;35.0;36.53703703703704;1;22;18;4;7;6;1;1;32.0;1;2;34.0;1;3;33.0;1;3;34.0;1;3;29.333333333333332;3;2;44.0;1;3;50;1;2;2;38.588235294117645
599;31.666666666666668;42.0;28.355555555555554;25.0;19.333333333333332;28.666666666666668;0.0;32.875;3;0.0;0.0;0.0;42.0;0.0;21.333333333333332;0;2;2;0;1;1;0;2;32.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;2;31.5
600;28.272727272727273;0.0;20.333333333333332;18.0;9.0;28.5;0.0;26.0;2;0.0;0.0;0.0;30.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;17.0
601;29.692307692307693;0.0;35.46666666666667;30.0;35.0;37.0;0.0;32.294117647058826;4;25.5;32.0;29.5;35.0;0.0;30.0;2;24;16;8;6;4;2;1;37.0;1;2;39.0;1;3;25.666666666666668;3;3;32.0;1;3;22.0;2;2;34.0;1;3;0;0;2;1;26.142857142857142
602;33.96666666666667;41.0;35.23529411764706;35.0;35.0;31.0;41.0;34.833333333333336;7;31.0;35.0;39.0;30.0;38.0;33.833333333333336;3;27;18;9;7;6;1;1;47.0;1;2;26.0;2;3;31.0;2;3;34.0;1;3;35.0;1;2;32.0;2;3;38;1;2;2;35.529411764705884
603;34.266666666666666;44.0;36.44117647058823;35.0;33.0;30.0;47.0;34.72222222222222;7;32.0;31.0;31.0;41.0;39.0;35.666666666666664;0;18;18;0;7;7;0;1;40.0;1;2;33.0;1;3;37.0;1;3;37.0;1;3;34.0;1;2;33.0;1;3;37;1;2;2;36.64705882352941
605;33.733333333333334;42.0;31.352941176470587;25.5;23.333333333333332;32.5;47.0;30.97222222222222;5;22.333333333333332;26.5;37.0;31.0;39.0;37.666666666666664;2;23;18;5;7;7;0;1;33.0;1;2;31.0;2;3;44.0;1;3;37.0;1;3;31.0;2;2;38.0;1;3;50;1;2;2;35.76470588235294
606;35.06666666666667;44.0;35.23529411764706;30.0;32.0;35.0;32.0;36.27777777777778;7;30.0;30.0;30.0;40.0;44.0;36.72222222222222;0;18;18;0;7;7;0;1;44.0;1;2;40.0;1;3;31.0;1;3;36.0;1;3;31.0;1;2;30.0;1;3;50;1;2;2;39.205882352941174
607;35.266666666666666;43.0;34.73529411764706;33.5;33.0;30.0;36.0;38.05555555555556;7;35.0;40.0;31.0;35.0;44.0;38.5;0;18;18;0;7;7;0;1;42.0;1;2;39.0;1;3;42.0;1;3;39.0;1;3;30.0;1;2;31.0;1;3;48;1;2;3;41.6764705882353
608;33.93333333333333;45.0;32.76470588235294;25.0;37.0;30.0;34.0;38.77777777777778;7;41.0;34.0;39.0;31.0;44.0;39.0;0;18;18;0;7;7;0;1;34.0;1;2;30.0;1;3;39.0;1;3;42.0;1;3;30.0;1;2;47.0;1;3;50;1;2;2;39.64705882352941
609;34.666666666666664;50.0;35.1764705882353;30.0;35.0;29.5;44.0;34.416666666666664;6;28.5;34.0;30.0;38.0;35.0;37.44444444444444;0;18;18;0;7;7;0;1;35.0;1;2;40.0;1;3;31.0;1;3;35.0;1;3;33.0;1;2;40.0;1;3;50;1;2;2;37.35294117647059
610;36.833333333333336;45.0;34.794117647058826;35.0;35.0;30.0;49.0;35.638888888888886;7;31.0;34.0;30.5;33.0;49.0;38.72222222222222;0;18;18;0;7;7;0;1;41.0;1;2;42.0;1;3;31.0;1;3;33.0;1;3;38.0;1;2;43.0;1;3;46;1;2;2;39.411764705882355
612;30.424242424242426;0.0;29.55;29.0;12.0;40.0;0.0;34.4;2;0.0;0.0;0.0;41.0;0.0;24.0;0;2;2;0;1;1;0;2;36.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;2;33.0
613;32.0;40.0;35.35294117647059;29.0;30.0;40.0;42.0;36.80555555555556;6;28.5;38.0;30.0;33.0;49.0;36.19444444444444;2;23;18;5;7;6;1;1;30.0;1;2;34.0;1;3;32.5;2;3;34.0;1;3;29.0;2;2;44.0;1;3;50;1;2;2;37.529411764705884
614;37.733333333333334;43.0;34.88235294117647;32.0;35.0;30.0;41.0;36.611111111111114;7;35.0;37.0;31.0;33.0;42.0;35.611111111111114;0;18;18;0;7;7;0;1;39.0;1;2;37.0;1;3;34.0;1;3;35.0;1;3;33.0;1;2;33.0;1;3;40;1;2;3;40.0
615;26.766666666666666;10.0;29.352941176470587;27.666666666666668;28.0;32.0;35.0;20.529411764705884;3;7.333333333333333;32.0;19.0;32.5;0.0;23.8;1;6;4;2;2;1;1;2;30.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;29.5;2;2;0.0;0;3;0;0;2;1;17.11111111111111
616;35.4;44.0;32.44117647058823;35.0;25.0;29.5;30.0;37.94444444444444;7;34.0;34.0;39.0;32.0;47.0;37.5;0;18;18;0;7;7;0;1;42.0;1;2;32.0;1;3;36.0;1;3;36.0;1;3;30.0;1;2;45.0;1;3;42;1;2;2;39.88235294117647
617;31.76923076923077;0.0;30.853333333333335;30.0;22.6;30.0;0.0;32.588235294117645;5;33.0;23.0;36.0;44.0;0.0;26.363636363636363;1;12;10;2;4;2;2;2;40.0;1;2;21.0;1;3;0.0;0;3;0.0;0;3;22.5;2;2;34.0;1;3;0;0;2;2;36.583333333333336
618;29.756410256410255;0.0;20.466666666666665;23.333333333333332;3.0;35.0;0.0;22.0;1;0.0;0.0;0.0;15.0;0.0;28.666666666666668;0;5;5;0;2;2;0;2;32.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;36.0;1;3;0;0;2;2;30.0
619;38.0;41.0;35.64705882352941;35.0;35.0;30.0;38.0;36.166666666666664;7;30.0;35.0;30.0;35.0;48.0;35.583333333333336;1;21;18;3;7;7;0;1;31.0;1;2;30.0;1;3;32.5;2;3;39.0;1;3;31.0;1;2;42.0;1;3;43;1;2;2;36.35294117647059
622;35.53333333333333;44.0;36.0;30.0;30.0;35.0;41.0;36.0;7;33.0;31.0;35.0;32.0;42.0;41.166666666666664;0;18;18;0;7;7;0;1;41.0;1;2;40.0;1;3;40.0;1;3;44.0;1;3;41.0;1;2;37.0;1;3;47;1;2;2;38.588235294117645
623;32.46153846153846;0.0;22.816666666666666;21.0;12.0;30.5;0.0;33.2;2;0.0;0.0;0.0;43.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;24.666666666666668
624;35.733333333333334;49.0;38.26470588235294;40.0;30.5;40.0;47.0;39.0;7;32.0;45.0;33.0;35.0;46.0;39.5;0;18;18;0;7;7;0;1;42.0;1;2;43.0;1;3;33.0;1;3;38.0;1;3;40.0;1;2;43.0;1;3;38;1;2;3;40.470588235294116
625;30.77777777777778;46.0;28.91176470588235;23.5;22.333333333333332;35.0;33.0;35.94444444444444;7;33.0;44.0;37.0;36.0;30.0;32.74074074074074;3;27;18;9;7;4;3;1;26.666666666666668;3;2;38.0;1;3;29.0;2;3;34.0;1;3;28.5;2;2;30.0;1;3;43;1;2;2;36.029411764705884
626;34.2;46.0;36.529411764705884;35.0;31.0;32.0;41.0;40.05555555555556;7;38.0;40.0;32.0;33.0;50.0;39.333333333333336;0;18;18;0;7;7;0;1;42.0;1;2;37.0;1;3;35.0;1;3;38.0;1;3;38.0;1;2;44.0;1;3;43;1;2;2;38.88235294117647
627;33.8;46.0;37.94117647058823;30.0;35.0;32.0;50.0;38.833333333333336;6;41.0;32.0;25.0;37.0;50.0;30.91176470588235;1;19;16;3;6;5;1;1;40.0;1;2;18.5;2;3;33.0;1;3;34.0;1;3;30.0;1;2;43.0;1;3;0;0;2;2;39.411764705882355
628;35.333333333333336;40.0;35.666666666666664;35.0;30.0;40.0;0.0;24.0;2;0.0;0.0;0.0;32.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;19.09090909090909
632;33.666666666666664;43.0;35.35294117647059;30.0;32.0;30.0;40.0;38.5;7;36.0;32.0;35.0;36.0;48.0;40.72222222222222;0;18;18;0;7;7;0;1;46.0;1;2;36.0;1;3;40.0;1;3;41.0;1;3;33.0;1;2;44.0;1;3;46;1;2;3;40.35294117647059
633;30.27777777777778;33.0;31.733333333333334;29.0;22.0;36.0;0.0;32.5;2;0.0;0.0;0.0;28.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;18.0
635;35.2;46.0;30.41176470588235;30.0;23.0;35.0;35.0;30.647058823529413;5;30.0;35.0;36.0;33.0;0.0;31.12745098039216;3;26;16;10;6;4;2;1;34.0;1;2;37.5;2;3;27.0;2;3;30.0;1;3;24.333333333333332;3;2;43.0;1;3;0;0;2;2;34.588235294117645
636;31.61111111111111;41.0;30.133333333333333;26.5;21.5;29.0;0.0;28.470588235294116;4;30.0;31.0;33.0;25.0;0.0;32.785714285714285;1;15;13;2;5;4;1;1;40.0;1;2;32.0;1;3;30.0;1;3;0.0;0;3;29.0;2;2;45.0;1;3;0;0;2;2;32.05882352941177
637;38.2;44.0;36.23529411764706;35.0;30.0;40.0;38.0;34.638888888888886;6;30.0;30.0;26.5;34.0;42.0;36.80555555555556;1;21;18;3;7;7;0;1;42.0;1;2;32.0;1;3;33.5;2;3;34.0;1;3;35.0;1;2;42.0;1;3;42;1;2;2;36.1764705882353
639;33.53333333333333;44.0;35.3235294117647;30.0;33.0;32.5;45.0;37.833333333333336;7;33.0;30.0;34.0;34.0;47.0;35.0;0;18;18;0;7;7;0;1;41.0;1;2;33.0;1;3;34.0;1;3;33.0;1;3;36.0;1;2;30.0;1;3;43;1;2;2;37.088235294117645
640;30.4;37.0;30.133333333333333;31.0;28.0;3.0;0.0;10.333333333333334;1;5.0;0.0;1.0;0.0;0.0;22.0;0;2;2;0;1;1;0;2;33.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;6.375
641;37.0;46.0;38.588235294117645;40.0;30.0;40.0;43.0;39.888888888888886;7;40.0;36.0;30.0;40.0;49.0;38.529411764705884;0;16;16;0;6;6;0;1;41.0;1;2;39.0;1;3;41.0;1;3;46.0;1;3;33.0;1;2;43.0;1;3;0;0;2;3;40.94117647058823
642;33.666666666666664;45.0;36.0;30.0;34.0;33.0;43.0;40.5;7;38.0;43.0;30.0;36.0;48.0;39.388888888888886;0;18;18;0;7;7;0;1;40.0;1;2;35.0;1;3;41.0;1;3;40.0;1;3;30.0;1;2;47.0;1;3;40;1;2;2;37.8235294117647
643;34.0;39.0;33.6764705882353;30.0;25.0;30.0;48.0;35.666666666666664;5;26.5;30.0;28.5;36.0;50.0;38.333333333333336;2;23;18;5;7;7;0;1;41.0;1;2;30.0;2;3;46.0;1;3;31.0;1;3;33.0;2;2;41.0;1;3;49;1;2;2;37.470588235294116
644;31.53846153846154;0.0;33.38666666666667;30.0;40.0;25.4;0.0;25.142857142857142;3;16.0;30.0;20.666666666666668;41.0;0.0;20.0;0;2;2;0;1;1;0;2;30.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;20.25
645;35.12222222222222;43.0;33.64705882352941;33.0;29.0;35.0;33.0;37.0;7;36.0;34.0;39.0;34.0;43.0;36.44444444444444;0;18;18;0;7;7;0;1;39.0;1;2;31.0;1;3;44.0;1;3;36.0;1;3;32.0;1;2;35.0;1;3;38;1;2;2;33.23529411764706
646;36.6;37.0;36.35294117647059;35.0;30.0;30.0;49.0;38.27777777777778;7;40.0;35.0;36.0;37.0;41.0;35.166666666666664;0;18;18;0;7;7;0;1;43.0;1;2;30.0;1;3;33.0;1;3;35.0;1;3;30.0;1;2;37.0;1;3;41;1;2;2;35.35294117647059
647;33.333333333333336;40.0;33.088235294117645;33.0;26.666666666666668;30.0;36.0;33.416666666666664;6;22.333333333333332;30.0;30.5;40.0;41.0;29.38888888888889;1;24;18;6;7;5;2;2;30.0;1;2;32.0;1;3;30.0;1;3;26.0;3;3;30.0;1;2;35.0;1;3;20;1;2;2;36.3235294117647
648;36.2;47.0;36.294117647058826;33.0;35.0;35.0;45.0;36.47222222222222;6;33.0;36.0;28.5;40.0;48.0;40.72222222222222;0;18;18;0;7;7;0;1;31.0;1;2;40.0;1;3;45.0;1;3;40.0;1;3;36.0;1;2;46.0;1;3;43;1;2;3;40.411764705882355
650;34.677777777777784;43.0;33.85294117647059;33.0;27.5;35.0;46.0;39.333333333333336;7;44.0;41.0;39.0;37.0;40.0;41.333333333333336;0;18;18;0;7;7;0;1;42.0;1;2;35.0;1;3;44.0;1;3;46.0;1;3;30.0;1;2;43.0;1;3;48;1;2;2;34.1764705882353
651;32.8;31.0;35.3235294117647;29.0;40.0;31.0;40.0;29.88888888888889;6;23.666666666666668;31.0;30.0;30.0;32.0;36.19444444444444;1;21;18;3;7;6;1;1;41.0;1;2;27.5;2;3;38.0;1;3;31.0;1;3;33.0;1;2;38.0;1;3;50;1;2;2;31.470588235294116
652;35.86666666666667;45.0;35.3235294117647;27.5;31.0;40.0;46.0;36.72222222222222;6;26.333333333333332;33.0;33.0;36.0;50.0;39.05555555555556;0;18;18;0;7;7;0;1;35.0;1;2;33.0;1;3;38.0;1;3;38.0;1;3;34.0;1;2;46.0;1;3;50;1;2;3;40.294117647058826
660;31.9;27.0;28.058823529411764;30.0;24.333333333333332;30.0;10.0;27.41176470588235;3;29.5;7.0;29.5;37.0;0.0;22.166666666666668;3;22;13;9;5;1;4;1;25.5;2;2;21.0;1;3;0.0;0;3;16.0;2;3;27.666666666666668;3;2;31.0;1;3;0;0;2;2;30.444444444444443
661;39.43333333333333;40.0;33.94117647058823;30.0;30.0;30.0;40.0;35.22222222222222;7;30.0;34.0;33.0;31.0;41.0;35.05555555555556;0;18;18;0;7;7;0;1;36.0;1;2;36.0;1;3;30.0;1;3;33.0;1;3;30.0;1;2;42.0;1;3;38;1;2;2;37.205882352941174
662;32.46666666666667;42.0;30.176470588235293;25.0;22.5;28.5;48.0;30.63888888888889;3;28.0;20.666666666666668;38.0;28.0;46.0;32.11764705882353;1;18;16;2;6;5;1;1;41.0;1;2;31.0;1;3;30.0;1;3;30.0;1;3;28.0;2;2;45.0;1;3;0;0;2;2;35.470588235294116
664;35.8;46.0;41.76470588235294;30.0;50.0;35.0;45.0;39.888888888888886;7;37.0;32.0;40.0;39.0;49.0;39.35294117647059;0;16;16;0;6;6;0;1;40.0;1;2;41.0;1;3;39.0;1;3;46.0;1;3;41.0;1;2;43.0;1;3;0;0;2;3;42.35294117647059
666;38.0;50.0;36.94117647058823;30.0;30.0;30.0;46.0;39.0;7;31.0;40.0;35.0;38.0;43.0;33.833333333333336;0;18;18;0;7;7;0;1;39.0;1;2;34.0;1;3;31.0;1;3;36.0;1;3;31.0;1;2;34.0;1;3;32;1;2;2;36.6764705882353
667;37.13333333333333;33.0;36.705882352941174;31.0;40.0;30.0;43.0;35.638888888888886;6;34.0;29.5;35.0;35.0;48.0;37.5;0;18;18;0;7;7;0;1;38.0;1;2;45.0;1;3;32.0;1;3;33.0;1;3;31.0;1;2;37.0;1;3;48;1;2;2;35.23529411764706
668;34.43333333333333;37.0;34.607843137254896;35.0;35.0;27.666666666666668;40.0;34.44444444444444;6;36.0;30.0;28.0;39.0;41.0;35.55555555555556;2;24;18;6;7;5;2;1;36.0;1;2;27.0;2;3;43.0;1;3;33.0;1;3;38.0;1;2;29.0;2;3;48;1;2;2;35.38235294117647
670;35.6;42.0;35.23529411764706;30.0;33.0;35.0;44.0;38.0;7;39.0;37.0;33.0;39.0;41.0;37.22222222222222;0;18;18;0;7;7;0;1;41.0;1;2;41.0;1;3;36.0;1;3;36.0;1;3;30.0;1;2;33.0;1;3;45;1;2;2;39.294117647058826
671;32.666666666666664;40.0;27.1;22.666666666666668;23.5;29.0;0.0;32.588235294117645;6;30.0;47.0;31.0;30.0;0.0;28.647058823529413;2;22;16;6;6;4;2;2;33.0;1;2;26.0;2;3;24.0;2;3;31.0;1;3;35.0;1;2;36.0;1;3;0;0;2;2;30.264705882352942
672;32.4;41.0;33.48039215686275;30.0;30.0;27.333333333333332;47.0;33.72222222222222;6;26.666666666666668;37.0;30.0;31.5;43.0;33.333333333333336;0;18;18;0;7;7;0;1;30.0;1;2;32.0;1;3;30.0;1;3;32.0;1;3;32.0;1;2;32.0;1;3;49;1;2;2;34.35294117647059
674;31.533333333333335;19.0;25.566666666666666;26.5;22.0;35.0;0.0;30.4;2;0.0;0.0;0.0;36.0;0.0;26.0;0;2;2;0;1;1;0;2;39.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;2;38.285714285714285
675;28.384615384615383;10.0;25.296875;35.0;7.75;20.25;37.0;26.666666666666668;1;0.0;0.0;0.0;0.0;0.0;20.0;0;2;2;0;1;1;0;2;30.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;4.25
677;34.8;41.0;35.73529411764706;26.5;30.0;35.0;35.0;36.111111111111114;7;31.0;38.0;37.0;32.0;49.0;37.44444444444444;0;18;18;0;7;7;0;1;38.0;1;2;33.0;1;3;38.0;1;3;35.0;1;3;33.0;1;2;44.0;1;3;41;1;2;2;38.0
678;34.333333333333336;43.0;31.970588235294116;30.0;30.0;33.0;39.0;35.30555555555556;6;26.5;37.0;30.0;34.0;50.0;24.764705882352942;1;18;16;2;6;2;4;2;25.0;2;2;41.0;1;3;23.0;1;3;17.0;1;3;13.0;1;2;34.0;1;3;0;0;2;2;33.4
680;36.8;46.0;35.73529411764706;35.5;36.0;30.0;38.0;38.833333333333336;7;30.0;34.0;45.0;34.0;38.0;35.94444444444444;0;18;18;0;7;7;0;1;42.0;1;2;31.0;1;3;39.0;1;3;32.0;1;3;33.0;1;2;41.0;1;3;34;1;2;3;40.8235294117647
681;30.0;0.0;20.630952380952383;14.75;16.75;17.666666666666668;0.0;26.0;2;0.0;0.0;0.0;30.0;0.0;21.25;0;7;7;0;3;0;3;2;25.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;18.0;1;2;28.0;1;3;0;0;2;1;22.75
683;35.13333333333333;33.0;36.88235294117647;30.0;35.0;35.0;41.0;31.333333333333332;7;30.0;32.0;30.0;30.0;34.0;32.333333333333336;2;24;18;6;7;5;2;1;35.0;1;2;27.0;2;3;27.0;2;3;34.0;1;3;33.0;1;2;34.0;1;3;40;1;2;2;36.705882352941174
684;37.6;33.0;39.875;35.0;38.0;44.0;35.0;38.666666666666664;6;38.0;40.0;0.0;36.0;40.0;33.94444444444444;1;20;18;2;7;7;0;1;33.0;1;2;32.0;1;3;30.0;1;3;36.0;1;3;40.0;1;2;35.0;1;3;33;2;2;2;35.285714285714285
685;35.666666666666664;47.0;35.8235294117647;36.0;33.0;33.0;45.0;33.0;5;30.0;25.5;28.5;30.0;45.0;32.705882352941174;1;22;16;6;6;5;1;1;37.0;1;2;37.0;1;3;30.0;1;3;27.666666666666668;3;3;36.0;1;2;42.0;1;3;0;0;2;2;37.88235294117647
686;37.46666666666667;49.0;35.588235294117645;35.0;32.0;31.0;43.0;34.55555555555556;5;26.0;34.0;32.0;29.0;47.0;39.5;2;24;18;6;7;7;0;1;45.0;1;2;40.0;1;3;46.0;1;3;31.0;2;3;34.0;1;2;34.0;2;3;50;1;2;2;38.64705882352941
687;28.923076923076923;44.0;36.03333333333333;29.5;34.0;30.0;0.0;31.294117647058822;6;31.0;30.0;30.0;34.0;0.0;28.714285714285715;1;17;13;4;5;3;2;2;36.0;1;2;33.0;1;3;33.0;1;3;0.0;0;3;27.0;3;2;26.0;1;3;0;0;2;1;26.321428571428573
688;24.717948717948715;0.0;21.285714285714285;21.666666666666668;23.0;14.0;0.0;21.5;1;0.0;0.0;0.0;0.0;0.0;23.25;0;3;3;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;31.0;1;3;0;0;2;1;0.0
689;36.8;43.0;36.11764705882353;33.0;33.0;32.5;40.0;35.0;6;30.0;38.0;38.0;34.0;0.0;37.0;0;16;16;0;6;6;0;1;43.0;1;2;34.0;1;3;38.0;1;3;38.0;1;3;39.0;1;2;45.0;1;3;0;0;2;2;36.76470588235294
690;23.897435897435894;0.0;22.125;20.5;0.0;30.0;0.0;31.2;2;0.0;0.0;0.0;38.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;0.0
691;33.2;42.0;40.1764705882353;39.0;40.0;39.0;44.0;38.77777777777778;7;35.0;39.0;30.0;43.0;47.0;39.833333333333336;0;18;18;0;7;7;0;1;44.0;1;2;36.0;1;3;42.0;1;3;42.0;1;3;37.0;1;2;37.0;1;3;42;1;2;2;38.64705882352941
693;33.8;44.0;40.529411764705884;38.0;38.0;30.0;45.0;35.111111111111114;6;32.0;42.0;29.0;30.0;39.0;40.94444444444444;0;18;18;0;7;7;0;1;40.0;1;2;39.0;1;3;42.0;1;3;34.0;1;3;34.0;1;2;48.0;1;3;50;1;2;2;38.64705882352941
694;33.63333333333333;41.0;35.5;32.0;28.5;36.0;44.0;36.166666666666664;7;30.0;30.0;39.0;37.0;43.0;39.94444444444444;0;18;18;0;7;7;0;1;43.0;1;2;42.0;1;3;41.0;1;3;35.0;1;3;34.0;1;2;41.0;1;3;44;1;2;2;38.88235294117647
696;31.016666666666666;44.0;33.35294117647059;30.0;24.0;28.5;48.0;33.27777777777778;6;31.0;33.0;33.0;33.5;32.0;32.411764705882355;0;16;16;0;6;6;0;1;37.0;1;2;35.0;1;3;36.0;1;3;35.0;1;3;30.0;1;2;33.0;1;3;0;0;2;2;35.26470588235294
697;35.2;45.0;37.0;30.0;32.0;33.0;47.0;39.27777777777778;7;36.0;36.0;45.0;31.0;44.0;41.94444444444444;0;18;18;0;7;7;0;1;42.0;1;2;34.0;1;3;42.0;1;3;42.0;1;3;40.0;1;2;49.0;1;3;45;1;2;3;40.05882352941177
