CAR_CINCO,NCC_CINCO,NCA_CINCO,NCP_CINCO,NAC_CINCO,NAA_CINCO,NAP_CINCO,EPA_CINCO,PROMEDIO_SEIS,NOTA_EE_UNO,VECES_EE_UNO,CREDITOS_EE_UNO,NOTA_IYM,VECES_IYM,CREDITO_IYM,NOTA_ASD,VECE_ASD,CREDITOS_ASD,NOTA_CEM,VECES_CEM,CREDITOS_CEM,NOTA_INSE,VECES_INSE,CREDITOS_INSE,NOTA_GENH,VECES_GENH,CREDITOS_GENH,NOTA_IO_UNO,VECES_IO_UNO,CREDITOS_IO_UNO
1,17,14,3,7,6,1,2,38.52941176,0,0,3,42,1,3,34,1,2,33,2,3,30,1,2,40,1,2,37,1,2
0,14,14,0,6,6,0,1,42.46666667,0,0,3,42,1,3,43,1,2,32,1,3,41,1,2,35,1,2,50,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
2,19,14,5,8,6,2,2,29.09090909,0,0,3,32,1,3,45,2,2,37,2,3,35,1,2,36,1,2,30,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,24,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
2,21,14,7,9,6,3,2,35.82352941,0,0,3,36,1,3,36,3,2,33,2,3,30,1,2,34,1,2,44,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,36.58823529,0,0,3,41,1,3,37,1,2,34,1,3,30,1,2,30,1,2,33,1,2
2,19,14,5,8,6,2,2,17.5,0,0,3,30,1,3,35,1,2,32,2,3,31,1,2,39,2,2,31,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
2,19,14,5,8,6,2,2,40.13333333,0,0,3,41,1,3,31,2,2,30,2,3,30,1,2,33,1,2,46,1,2
3,21,12,9,9,5,4,2,32,0,0,3,33,2,3,32,2,2,31,1,3,18,2,2,38,1,2,40,1,2
0,14,14,0,6,6,0,1,32.1,0,0,3,42,1,3,39,1,2,34,1,3,30,1,2,31,1,2,49,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,43.41176471,0,0,3,40,1,3,35,1,2,38,1,3,34,1,2,30,1,2,47,1,2
0,0,0,0,0,0,0,0,16.5,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
1,12,9,3,5,4,1,2,21,0,0,3,0,0,3,37,1,2,35,2,3,36,1,2,35,1,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,2,2,0,1,1,0,1,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,39,1,2
2,20,14,6,8,6,2,2,34.2,0,0,3,34,2,3,33,1,2,41,2,3,36,1,2,35,1,2,45,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
2,20,14,6,8,6,2,2,41.58823529,0,0,3,37,2,3,32,1,2,38,2,3,38,1,2,35,1,2,49,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
2,23,14,9,9,6,3,2,31.72222222,0,0,3,30,2,3,36,1,2,36,3,3,38,1,2,34,1,2,39,1,2
1,12,4,8,5,2,3,2,17.5,0,0,3,14,1,3,36,2,2,8,1,3,37,1,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
1,17,14,3,7,6,1,2,28.2,0,0,3,33,1,3,30,1,2,32,2,3,33,1,2,36,1,2,40,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,34.63157895,0,0,3,42,1,3,32,1,2,34,1,3,33,1,2,30,1,2,33,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
3,23,12,11,10,5,5,2,14.31578947,0,0,3,42,1,3,24,3,2,31,2,3,30,2,2,30,1,2,30,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
2,18,10,8,7,4,3,2,45,0,0,3,34,2,3,37,1,2,40,2,3,29,1,2,0,0,2,49,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,8,5,3,3,2,1,2,18.36363636,0,0,3,23,1,3,0,0,2,30,1,3,0,0,2,0,0,2,31,1,2
1,11,6,5,5,3,2,2,21,0,0,3,0,0,3,37,2,2,27,1,3,36,1,2,0,0,2,31,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
2,17,12,5,7,5,2,2,31.93333333,0,0,3,34,2,3,43,1,2,31,1,3,34,2,2,40,1,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
2,19,14,5,8,6,2,2,33.55,0,0,3,42,1,3,35,1,2,32,2,3,39,2,2,36,1,2,46,1,2
1,17,14,3,7,6,1,2,36.88235294,0,0,3,30,1,3,33,1,2,34,2,3,36,1,2,30,1,2,46,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
2,22,14,8,9,6,3,2,30.5,0,0,3,32,1,3,31,1,2,38,3,3,37,2,2,38,1,2,38,1,2
0,3,0,3,1,0,1,2,43,0,0,3,0,0,3,0,0,2,4,1,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,26,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,38.70588235,0,0,3,42,1,3,36,1,2,33,1,3,34,1,2,37,1,2,45,1,2
3,25,14,11,10,6,4,2,25.2,0,0,3,32,2,3,32,2,2,37,3,3,35,1,2,42,1,2,42,1,2
0,4,0,4,2,0,2,2,0,0,0,3,0,0,3,0,0,2,0,0,3,14,1,2,0,0,2,8,1,2
0,5,2,3,2,1,1,2,20.5,0,0,3,0,0,3,0,0,2,2,1,3,0,0,2,0,0,2,41,1,2
2,22,14,8,9,6,3,2,30.8,0,0,3,31,1,3,36,2,2,36,3,3,37,1,2,37,1,2,32,1,2
0,14,14,0,6,6,0,1,40.66666667,0,0,3,41,1,3,37,1,2,44,1,3,34,1,2,38,1,2,46,1,2
0,3,3,0,1,1,0,1,37,0,0,3,0,0,3,0,0,2,33,1,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
2,20,14,6,8,6,2,2,39.70588235,0,0,3,36,2,3,43,1,2,40,2,3,30,1,2,38,1,2,46,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,3,0,3,1,0,1,2,21,0,0,3,0,0,3,0,0,2,18,1,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
1,14,12,2,6,5,1,2,39.33333333,0,0,3,33,1,3,43,2,2,36,1,3,32,1,2,38,1,2,0,0,2
1,17,14,3,7,6,1,2,39.94117647,0,0,3,40,1,3,32,1,2,40,2,3,32,1,2,38,1,2,48,1,2
2,17,10,7,7,4,3,2,33.375,0,0,3,30,1,3,22,2,2,37,2,3,30,1,2,42,1,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
2,14,7,7,6,3,3,2,0,0,0,3,0,0,3,6,2,2,33,2,3,30,1,2,0,0,2,31,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
2,18,9,9,8,4,4,2,50,0,0,3,28,1,3,31,2,2,30,1,3,25,2,2,35,1,2,38,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,34,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
2,18,14,4,8,6,2,2,40.18181818,0,0,3,30,1,3,42,2,2,33,1,3,39,2,2,42,1,2,50,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,31.21428571,0,0,3,42,1,3,31,1,2,34,1,3,32,1,2,38,1,2,40,1,2
0,14,14,0,6,6,0,1,41.38461538,0,0,3,36,1,3,41,1,2,33,1,3,39,1,2,42,1,2,42,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
1,15,12,3,6,5,1,2,44.8,0,0,3,35,1,3,43,1,2,33,2,3,37,1,2,0,0,2,32,1,2
0,14,12,2,6,5,1,1,42.375,0,0,3,38,1,3,28,1,2,36,1,3,41,1,2,31,1,2,31,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
1,16,14,2,7,6,1,2,41.61538462,0,0,3,39,1,3,37,2,2,32,1,3,33,1,2,34,1,2,44,1,2
2,19,14,5,8,6,2,2,34.91666667,0,0,3,38,1,3,42,2,2,33,2,3,37,1,2,32,1,2,38,1,2
2,19,14,5,8,6,2,2,42,0,0,3,31,1,3,33,2,2,38,2,3,36,1,2,42,1,2,40,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
1,16,12,4,7,5,2,2,45,0,0,3,30,1,3,31,2,2,30,1,3,25,1,2,37,1,2,47,1,2
1,17,14,3,7,6,1,2,41,0,0,3,38,1,3,35,1,2,42,2,3,36,1,2,42,1,2,30,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
2,17,7,10,7,3,4,2,0,0,0,3,26,1,3,0,0,2,30,2,3,22,2,2,36,1,2,30,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
3,22,14,8,9,6,3,2,40.29411765,0,0,3,42,2,3,41,2,2,32,2,3,34,1,2,35,1,2,50,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,35,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
1,17,9,8,7,4,3,2,32,0,0,3,21,1,3,15,1,2,32,2,3,39,1,2,30,1,2,43,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
1,20,14,6,8,6,2,2,30.8,0,0,3,31,1,3,40,1,2,37,3,3,37,1,2,33,1,2,34,1,2
1,10,7,3,4,3,1,2,43,0,0,3,0,0,3,0,0,2,36,2,3,33,1,2,32,1,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
1,15,7,8,6,3,3,2,20.41666667,0,0,3,17,1,3,19,1,2,34,2,3,36,1,2,38,1,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
1,16,14,2,7,6,1,2,37,0,0,3,30,1,3,37,2,2,32,1,3,37,1,2,30,1,2,43,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,9,6,3,4,3,1,1,34,0,0,3,0,0,3,45,1,2,26,1,3,30,1,2,38,1,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
1,17,14,3,7,6,1,2,29.80952381,0,0,3,41,1,3,36,1,2,33,2,3,39,1,2,42,1,2,35,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
1,16,14,2,7,6,1,2,30.47826087,0,0,3,42,1,3,31,1,2,34,1,3,39,2,2,34,1,2,31,1,2
2,19,14,5,8,6,2,2,31.72222222,0,0,3,32,1,3,43,1,2,40,2,3,36,1,2,41,2,2,49,1,2
0,3,3,0,1,1,0,2,17.5,0,0,3,0,0,3,0,0,2,31,1,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,17.5,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
1,16,14,2,7,6,1,2,24,0,0,3,31,1,3,32,2,2,34,1,3,30,1,2,33,1,2,40,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
1,20,14,6,8,6,2,2,39.4,0,0,3,41,1,3,33,1,2,33,3,3,36,1,2,37,1,2,38,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,33.85,0,0,3,41,1,3,38,1,2,31,1,3,30,1,2,37,1,2,36,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
1,16,14,2,7,6,1,2,38.76470588,0,0,3,42,1,3,42,2,2,31,1,3,32,1,2,31,1,2,35,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
1,20,14,6,8,6,2,2,38.64285714,0,0,3,33,1,3,35,1,2,39,3,3,36,1,2,45,1,2,38,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,2,2,0,1,1,0,1,0,0,0,3,0,0,3,0,0,2,0,0,3,37,1,2,0,0,2,0,0,2
2,19,8,11,8,4,4,2,30,0,0,3,25,1,3,36,2,2,21,2,3,39,1,2,31,1,2,42,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
1,10,7,3,4,3,1,2,0,0,0,3,0,0,3,0,0,2,35,2,3,37,1,2,35,1,2,0,0,2
1,17,14,3,7,6,1,2,39.2,0,0,3,32,1,3,40,1,2,31,2,3,41,1,2,30,1,2,38,1,2
0,0,0,0,0,0,0,0,11.5,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
3,21,14,7,9,6,3,2,34.66666667,0,0,3,41,1,3,33,2,2,32,2,3,47,2,2,42,1,2,47,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
3,21,14,7,9,6,3,2,23.66666667,0,0,3,34,1,3,37,2,2,34,2,3,41,2,2,38,1,2,39,1,2
2,22,14,8,9,6,3,2,30,0,0,3,30,1,3,37,2,2,38,3,3,42,1,2,32,1,2,50,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,12,9,3,5,4,1,1,21,0,0,3,31,1,3,0,0,2,22,1,3,40,1,2,39,1,2,47,1,2
1,10,4,6,4,2,2,2,36,0,0,3,0,0,3,0,0,2,25,2,3,42,1,2,0,0,2,31,1,2
0,0,0,0,0,0,0,0,7,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
2,21,14,7,9,6,3,2,42,0,0,3,30,1,3,35,1,2,31,2,3,47,3,2,33,1,2,38,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
2,19,14,5,8,6,2,2,35.93333333,0,0,3,33,1,3,31,2,2,32,2,3,35,1,2,31,1,2,41,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
1,20,14,6,8,6,2,2,39.26666667,0,0,3,36,1,3,40,1,2,37,3,3,42,1,2,32,1,2,46,1,2
1,16,12,4,7,5,2,2,0,0,0,3,30,1,3,5,1,2,36,1,3,42,2,2,42,1,2,46,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
1,15,10,5,6,4,2,2,17,0,0,3,34,1,3,32,1,2,30,2,3,22,1,2,0,0,2,44,1,2
0,14,14,0,6,6,0,1,29.5,0,0,3,33,1,3,47,1,2,35,1,3,35,1,2,31,1,2,43,1,2
1,16,14,2,7,6,1,2,40.52941176,0,0,3,33,1,3,33,2,2,31,1,3,35,1,2,38,1,2,37,1,2
1,16,14,2,7,6,1,2,34,0,0,3,33,1,3,46,2,2,30,1,3,34,1,2,37,1,2,38,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,2,0,2,1,0,1,2,4,0,0,3,0,0,3,0,0,2,0,0,3,7,1,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,38.05882353,0,0,3,32,1,3,47,1,2,38,1,3,39,1,2,32,1,2,47,1,2
0,0,0,0,0,0,0,0,15,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
1,10,2,8,4,1,3,2,16.5,0,0,3,0,0,3,27,1,2,26,2,3,0,0,2,0,0,2,46,1,2
1,17,14,3,7,6,1,2,34.875,0,0,3,31,1,3,31,1,2,30,2,3,39,1,2,37,1,2,41,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
3,16,0,16,7,0,7,2,0,0,0,3,0,0,3,6,2,2,6,2,3,7,2,2,0,0,2,11,1,2
0,14,14,0,6,6,0,1,40.84615385,0,0,3,39,1,3,34,1,2,38,1,3,36,1,2,30,1,2,42,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,7.5,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,2,2,0,1,1,0,1,20,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,40,1,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,12,12,0,5,5,0,1,33.375,0,0,3,33,1,3,0,0,2,30,1,3,34,1,2,45,1,2,31,1,2
0,0,0,0,0,0,0,0,6.666666667,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2
