CAR_OCHO,NCC_OCHO,NCA_OCHO,NCP_OCHO,NAC_OCHO,NAA_OCHO,NAP_OCHO,EPA_OCHO,ESTADO OCHO,PROMEDIO_NUEVE,NOTA_L_TRES,VECES_L_TRES,CREDITOS_L_TRES,NOTA_EI_TRES,VECES_EI_TRES,CREDITOS_EI_TRES,NOTA_EI_CUATRO,VECES_EI_CUATRO,CREDITOS_EI_CUATRO,NOTA_FGEP,VECES_FGEP,CREDITOS_FGEP,NOTA_FOTOD,VECES_FOTOD,CREDITOS_FOTOD,NOTA_AVAM,VECES_AVAM,CREDITOS_AVAM
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,38.09090909,40,1,2,39,1,3,40,1,3,33,1,2,38,1,2,33,1,2
1,14,6,8,4,3,3,2,3,32,37,2,2,0,0,3,0,0,3,34,1,2,42,1,2,20,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,37.36363636,39,1,2,44,1,3,35,1,3,42,1,2,31,1,2,42,1,2
0,14,14,0,6,6,0,1,1,38.45454545,44,1,2,49,1,3,30,1,3,38,1,2,43,1,2,36,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,34.25,32,1,2,30,1,3,30,1,3,37,1,2,32,1,2,40,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,38.36363636,45,1,2,34,1,3,30,1,3,36,1,2,38,1,2,35,1,2
0,14,14,0,6,6,0,1,1,39.18181818,33,1,2,40,1,3,45,1,3,37,1,2,34,1,2,39,1,2
0,14,14,0,6,6,0,1,1,32,35,1,2,30,1,3,33,1,3,36,1,2,33,1,2,34,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,40.46153846,38,1,2,44,1,3,41,1,3,43,1,2,37,1,2,42,1,2
0,14,14,0,6,6,0,1,1,39.7,39,1,2,40,1,3,35,1,3,40,1,2,37,1,2,35,1,2
0,14,6,8,4,3,3,2,3,32,0,0,2,0,0,3,0,0,3,31,1,2,35,1,2,31,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,35,30,1,2,44,1,3,35,1,3,35,1,2,38,1,2,38,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,37,41,1,2,44,1,3,34,1,3,37,1,2,36,1,2,34,1,2
0,14,12,2,6,5,1,1,1,38.2,0,0,2,35,1,3,30,1,3,37,1,2,34,1,2,35,1,2
0,14,14,0,6,6,0,1,1,41.23076923,48,1,2,50,1,3,33,1,3,41,1,2,38,1,2,37,1,2
0,14,14,0,6,6,0,1,1,41.53846154,41,1,2,45,1,3,41,1,3,48,1,2,45,1,2,42,1,2
0,14,14,0,6,6,0,1,1,39.625,36,1,2,36,1,3,37,1,3,34,1,2,35,1,2,39,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,36.375,34,1,2,34,1,3,31,1,3,34,1,2,37,1,2,34,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,36.30769231,45,1,2,43,1,3,41,1,3,39,1,2,37,1,2,41,1,2
0,14,14,0,6,6,0,1,1,44.61538462,40,1,2,44,1,3,41,1,3,40,1,2,42,1,2,41,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
1,14,14,0,6,6,0,1,1,41.84615385,45,2,2,42,1,3,42,1,3,48,1,2,46,1,2,41,1,2
0,14,14,0,6,6,0,1,1,34.81818182,40,1,2,39,1,3,35,1,3,34,1,2,33,1,2,35,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,39.45454545,39,1,2,47,1,3,38,1,3,43,1,2,37,1,2,33,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,4,10,3,2,4,2,3,37,0,0,2,0,0,3,0,0,3,41,1,2,42,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,2,12,1,1,5,2,3,0,43,1,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
2,14,12,2,6,5,1,1,1,36.2,0,0,2,39,2,3,33,1,3,31,1,2,39,2,2,30,1,2
0,14,14,0,6,6,0,1,1,37.18181818,38,1,2,48,1,3,38,1,3,33,1,2,39,1,2,30,1,2
1,14,6,8,4,3,3,2,3,31.4,0,0,2,0,0,3,0,0,3,40,2,2,30,1,2,35,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,44.76923077,38,1,2,46,1,3,46,1,3,43,1,2,42,1,2,40,1,2
0,14,14,0,6,6,0,1,1,45.15384615,42,1,2,46,1,3,46,1,3,42,1,2,43,1,2,40,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,37.27272727,43,1,2,49,1,3,42,1,3,36,1,2,31,1,2,35,1,2
0,14,14,0,6,6,0,1,1,40,42,1,2,45,1,3,36,1,3,37,1,2,35,1,2,38,1,2
0,14,14,0,6,6,0,1,1,33.8,30,1,2,30,1,3,30,1,3,36,1,2,42,1,2,38,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
1,14,14,0,6,6,0,1,1,32.45454545,32,1,2,40,1,3,31,1,3,36,1,2,34,2,2,35,1,2
0,14,12,2,6,5,1,1,1,34.5,0,0,2,34,1,3,36,1,3,31,1,2,39,1,2,36,1,2
0,14,14,0,6,6,0,1,1,38.81818182,43,1,2,42,1,3,40,1,3,39,1,2,33,1,2,41,1,2
0,14,14,0,6,6,0,1,1,40,38,1,2,38,1,3,35,1,3,40,1,2,36,1,2,32,1,2
0,14,14,0,6,6,0,1,1,35.81818182,44,1,2,36,1,3,30,1,3,37,1,2,34,1,2,37,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,45.07692308,45,1,2,44,1,3,45,1,3,43,1,2,41,1,2,42,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,40.23076923,41,1,2,40,1,3,50,1,3,39,1,2,37,1,2,42,1,2
0,14,11,3,5,5,1,1,1,39.6,39,1,2,44,1,3,0,0,3,41,1,2,32,1,2,45,1,2
0,14,14,0,6,6,0,1,1,34.625,32,1,2,30,1,3,30,1,3,43,1,2,39,1,2,37,1,2
0,14,7,7,4,3,3,2,3,39.2,0,0,2,30,1,3,0,0,3,37,1,2,30,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,42.07692308,44,1,2,37,1,3,36,1,3,38,1,2,40,1,2,38,1,2
0,14,14,0,6,6,0,1,1,42.38461538,43,1,2,48,1,3,41,1,3,42,1,2,45,1,2,37,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,37.72727273,40,1,2,38,1,3,39,1,3,33,1,2,30,1,2,36,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,38.2,36,1,2,45,1,3,39,1,3,36,1,2,36,1,2,34,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,41.53846154,43,1,2,43,1,3,39,1,3,42,1,2,37,1,2,39,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,40.5,42,1,2,42,1,3,37,1,3,40,1,2,36,1,2,43,1,2
0,14,8,6,4,4,2,1,1,30,32,1,2,0,0,3,0,0,3,40,1,2,37,1,2,35,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,33.09090909,37,1,2,40,1,3,31,1,3,43,1,2,38,1,2,31,1,2
0,14,14,0,6,6,0,1,1,37.36363636,41,1,2,35,1,3,33,1,3,38,1,2,32,1,2,39,1,2
0,14,12,2,5,5,1,1,1,39.4,30,1,2,36,1,3,30,1,3,39,1,2,36,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
1,14,2,12,2,1,5,2,3,0,0,0,2,0,0,3,0,0,3,32,3,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,43,44,1,2,37,1,3,36,1,3,34,1,2,38,1,2,37,1,2
0,14,14,0,6,6,0,1,1,37.84615385,47,1,2,40,1,3,34,1,3,35,1,2,40,1,2,38,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,4,10,3,2,4,2,3,27.4,0,0,2,0,0,3,0,0,3,40,1,2,34,1,2,0,0,2
0,14,14,0,6,6,0,1,1,42.07692308,44,1,2,37,1,3,39,1,3,35,1,2,36,1,2,38,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,43.6,40,1,2,45,1,3,45,1,3,43,1,2,46,1,2,39,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,38.38461538,42,1,2,34,1,3,34,1,3,34,1,2,38,1,2,33,1,2
0,14,14,0,6,6,0,1,1,43.15384615,42,1,2,47,1,3,36,1,3,46,1,2,41,1,2,39,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,33,42,1,2,45,1,3,32,1,3,38,1,2,37,1,2,35,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,38.27272727,37,1,2,48,1,3,33,1,3,31,1,2,40,1,2,30,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,9,5,5,4,2,1,1,37,0,0,2,32,1,3,0,0,3,38,1,2,30,1,2,33,1,2
0,14,9,5,5,4,2,1,1,42.2,0,0,2,33,1,3,0,0,3,37,1,2,35,1,2,37,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
2,14,11,3,6,5,1,1,1,33,34,2,2,33,1,3,17,1,3,36,1,2,34,2,2,34,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,43.07692308,39,1,2,41,1,3,39,1,3,36,1,2,33,1,2,36,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,44.8,34,1,2,33,1,3,30,1,3,40,1,2,31,1,2,37,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
1,14,4,10,2,2,4,2,3,49,38,1,2,0,0,3,0,0,3,0,0,2,30,2,2,0,0,2
0,14,14,0,6,6,0,1,1,40.18181818,46,1,2,40,1,3,41,1,3,40,1,2,39,1,2,33,1,2
0,14,9,5,5,4,2,1,1,31.2,0,0,2,37,1,3,0,0,3,42,1,2,34,1,2,35,1,2
0,14,12,2,6,5,1,1,1,32,0,0,2,34,1,3,32,1,3,41,1,2,40,1,2,33,1,2
0,14,14,0,6,6,0,1,1,35.45454545,38,1,2,33,1,3,41,1,3,43,1,2,34,1,2,37,1,2
0,14,14,0,6,6,0,1,1,42,37,1,2,47,1,3,41,1,3,44,1,2,41,1,2,41,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,11,3,5,5,1,1,1,40.8,44,1,2,35,1,3,0,0,3,43,1,2,39,1,2,38,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,10,4,5,4,2,1,1,41,0,0,2,36,1,3,31,1,3,37,1,2,36,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,11,3,5,5,1,1,1,38.2,47,1,2,32,1,3,0,0,3,35,1,2,33,1,2,37,1,2
0,14,12,2,6,5,1,1,1,37.125,0,0,2,38,1,3,34,1,3,47,1,2,38,1,2,36,1,2
1,14,8,6,5,4,2,1,1,34.4,35,1,2,29,1,3,0,0,3,35,2,2,30,1,2,40,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,12,2,6,5,1,1,1,40.5,0,0,2,41,1,3,49,1,3,40,1,2,34,1,2,31,1,2
0,14,14,0,6,6,0,1,1,43.8,44,1,2,42,1,3,45,1,3,44,1,2,42,1,2,35,1,2
0,14,14,0,6,6,0,1,1,40.69230769,44,1,2,41,1,3,49,1,3,36,1,2,41,1,2,33,1,2
0,14,14,0,6,6,0,1,1,39,42,1,2,40,1,3,30,1,3,40,1,2,44,1,2,36,1,2
0,14,14,0,6,6,0,1,1,38.36363636,42,1,2,41,1,3,39,1,3,47,1,2,38,1,2,42,1,2
0,14,14,0,6,6,0,1,1,35.5,42,1,2,35,1,3,30,1,3,33,1,2,31,1,2,34,1,2
0,14,6,8,3,3,3,2,3,34,41,1,2,0,0,3,0,0,3,39,1,2,38,1,2,0,0,2
0,14,14,0,6,6,0,1,1,44.30769231,38,1,2,42,1,3,40,1,3,35,1,2,41,1,2,36,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,38.25,41,1,2,36,1,3,39,1,3,43,1,2,42,1,2,37,1,2
0,14,14,0,6,6,0,1,1,42.5,31,1,2,49,1,3,33,1,3,42,1,2,32,1,2,35,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
1,14,14,0,6,6,0,1,1,36.2,43,2,2,41,1,3,32,1,3,45,1,2,30,1,2,30,1,2
0,14,6,8,5,3,3,2,3,41.4,0,0,2,29,1,3,0,0,3,32,1,2,37,1,2,35,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,6,8,3,3,3,2,3,35,39,1,2,0,0,3,0,0,3,40,1,2,36,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,4,10,3,2,4,2,3,49,0,0,2,0,0,3,0,0,3,37,1,2,38,1,2,0,0,2
0,14,14,0,6,6,0,1,1,40,42,1,2,44,1,3,43,1,3,47,1,2,46,1,2,41,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,35.2,38,1,2,30,1,3,34,1,3,35,1,2,39,1,2,32,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
1,14,4,10,3,2,4,2,3,0,0,0,2,0,0,3,0,0,3,39,1,2,30,2,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,9,5,5,4,2,1,1,39.8,0,0,2,38,1,3,0,0,3,39,1,2,39,1,2,33,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,6,8,3,3,3,2,3,35,42,1,2,0,0,3,0,0,3,37,1,2,34,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
1,14,8,6,4,4,2,1,1,31,46,1,2,0,0,3,0,0,3,40,2,2,30,1,2,33,1,2
0,14,14,0,6,6,0,1,1,32.90909091,40,1,2,33,1,3,47,1,3,36,1,2,37,1,2,43,1,2
0,14,14,0,6,6,0,1,1,38.36363636,47,1,2,37,1,3,38,1,3,40,1,2,43,1,2,40,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
1,14,14,0,6,6,0,1,1,35.09090909,44,2,2,43,1,3,37,1,3,45,1,2,41,1,2,37,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
1,14,14,0,6,6,0,1,1,40,44,2,2,49,1,3,32,1,3,40,1,2,34,1,2,34,1,2
0,14,6,8,4,3,3,2,3,41,0,0,2,0,0,3,0,0,3,37,1,2,39,1,2,34,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,45.8,43,1,2,37,1,3,38,1,3,43,1,2,43,1,2,43,1,2
0,14,6,8,3,3,3,2,3,42.8,41,1,2,0,0,3,0,0,3,39,1,2,37,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
1,14,11,3,5,5,1,1,1,35,38,2,2,31,1,3,0,0,3,40,1,2,37,1,2,33,1,2
0,14,14,0,6,6,0,1,1,40,30,1,2,40,1,3,41,1,3,38,1,2,41,1,2,35,1,2
0,14,14,0,6,6,0,1,1,41.8,47,1,2,33,1,3,32,1,3,40,1,2,33,1,2,34,1,2
0,14,6,8,4,3,3,2,3,34,0,0,2,0,0,3,0,0,3,34,1,2,41,1,2,36,1,2
0,14,0,14,2,0,6,2,3,0,0,0,2,0,0,3,0,0,3,3,1,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,39.09090909,48,1,2,49,1,3,38,1,3,44,1,2,39,1,2,35,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
1,14,14,0,6,6,0,1,1,41.6,41,2,2,50,1,3,32,1,3,46,1,2,36,1,2,35,1,2
1,14,8,6,4,4,2,1,1,40.8,41,1,2,0,0,3,0,0,3,37,1,2,39,1,2,31,2,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,8,6,4,4,2,1,1,31.6,42,1,2,0,0,3,0,0,3,33,1,2,38,1,2,37,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,4,10,3,2,4,2,3,21,0,0,2,0,0,3,0,0,3,33,1,2,40,1,2,0,0,2
0,14,14,0,6,6,0,1,1,36.4,42,1,2,49,1,3,34,1,3,37,1,2,43,1,2,35,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,11,3,5,5,1,1,1,46.2,41,1,2,35,1,3,0,0,3,39,1,2,41,1,2,33,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,45.2,44,1,2,37,1,3,31,1,3,39,1,2,43,1,2,40,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
1,14,11,3,5,5,1,1,1,41,39,1,2,32,2,3,0,0,3,42,1,2,36,1,2,34,1,2
0,14,2,12,3,1,5,2,3,0,0,0,2,0,0,3,0,0,3,30,1,2,0,0,2,24,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,4,10,3,2,4,2,3,31,0,0,2,0,0,3,0,0,3,33,1,2,36,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,8,6,4,4,2,1,1,39.8,36,1,2,0,0,3,0,0,3,42,1,2,35,1,2,30,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,11,3,5,5,1,1,1,42.8,43,1,2,33,1,3,0,0,3,38,1,2,39,1,2,38,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
1,14,6,8,3,3,3,2,3,33,40,1,2,0,0,3,0,0,3,41,2,2,39,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,8,6,4,4,2,1,1,41.2,33,1,2,0,0,3,0,0,3,38,1,2,35,1,2,31,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,9,5,5,4,2,1,1,37.2,0,0,2,48,1,3,0,0,3,39,1,2,43,1,2,32,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,8,6,4,4,2,1,1,43.2,43,1,2,0,0,3,0,0,3,38,1,2,36,1,2,42,1,2
0,14,14,0,6,6,0,1,1,41.07692308,41,1,2,32,1,3,33,1,3,41,1,2,44,1,2,44,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,41.6,39,1,2,38,1,3,36,1,3,34,1,2,34,1,2,32,1,2
