NOTA_INT,VECES_INT,CREDITOS_INT,NOTA_DEM,VECES_DEM,CREDITOS_DEM,NOTA_POO,VECES_POO,CREDITOS_POO,NOTA_FIS_DOS,VECES_FIS_DOS,CREDITOS_FIS_DOS,NOTA_CIR_UNO,VECES_CIR_UNO,CREDITOS_CIR_UNO,NOTA_EYB,VECES_EYB,CREDITOS_EYB,NOTA_HCI,VECES_HCI,CREDITOS_HCI,CAR_DOS,NCC_DOS,NCA_DOS,NCP_DOS,NAC_DOS,NAA_DOS,NAP_DOS,EPA_DOS,PROMEDIO_TRES
8,2,3,40,1,1,37,1,3,19,2,3,1,1,3,35,1,2,41,1,1,2,22,7,15,9,4,5,2,9.5
22,1,3,43,1,1,39,1,3,33,1,3,0,0,3,39,1,2,45,1,1,0,13,10,3,6,5,1,1,33
36,1,3,43,1,1,43,1,3,34,2,3,34,3,3,43,1,2,48,1,1,2,25,16,9,10,7,3,2,29.8
30,1,3,42,1,1,36,1,3,32,3,3,33,2,3,42,1,2,43,1,1,2,25,16,9,10,7,3,2,20.88888889
15,3,3,35,1,1,36,1,3,9,3,3,15,3,3,50,1,2,26,2,1,4,35,6,29,14,3,11,2,3
32,1,3,45,1,1,38,1,3,35,1,3,36,2,3,46,1,2,48,1,1,1,19,16,3,8,7,1,1,34.83333333
36,1,3,44,1,1,34,1,3,34,2,3,23,2,3,35,1,2,45,1,1,2,22,13,9,9,6,3,2,22.8
34,1,3,44,1,1,34,1,3,30,2,3,35,3,3,36,1,2,47,1,1,2,25,16,9,10,7,3,2,28
0,0,3,40,1,1,41,1,3,0,0,3,0,0,3,47,1,2,44,1,1,0,7,7,0,4,4,0,1,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
31,2,3,32,1,1,35,1,3,33,2,3,24,3,3,35,3,2,48,3,1,5,34,13,21,15,6,9,2,19.2
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
35,1,3,47,1,1,38,1,3,29,3,3,35,1,3,38,1,2,45,1,1,1,22,13,9,9,6,3,2,11.90909091
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
35,1,3,38,1,1,7,1,3,9,1,3,0,0,3,35,1,2,43,1,1,0,13,7,6,6,4,2,2,9
26,2,3,22,2,1,31,1,3,12,1,3,27,2,3,47,1,2,43,1,1,3,23,6,17,10,3,7,2,12
27,3,3,0,0,1,43,1,3,29,3,3,36,1,3,31,1,2,44,1,1,2,27,9,18,10,4,6,2,9.142857143
47,1,3,45,1,1,42,1,3,47,1,3,41,1,3,47,1,2,44,1,1,0,16,16,0,7,7,0,1,42.16666667
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
39,1,3,36,1,1,38,1,3,41,1,3,32,1,3,40,1,2,46,1,1,0,16,16,0,7,7,0,1,38.5
33,1,3,44,1,1,0,0,3,32,1,3,30,1,3,38,1,2,41,1,1,0,13,13,0,6,6,0,1,30.71428571
14,2,3,0,0,1,0,0,3,4,2,3,10,2,3,37,1,2,0,0,1,3,20,2,18,7,1,6,2,2
45,1,3,42,1,1,36,1,3,38,1,3,40,1,3,44,1,2,46,1,1,0,16,16,0,7,7,0,1,28
30,1,3,42,1,1,39,1,3,35,2,3,34,1,3,40,1,2,46,1,1,1,19,16,3,8,7,1,1,29.25
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,32,1,1,0,0,3,0,0,3,0,0,3,30,1,2,48,1,1,0,4,4,0,3,3,0,1,0
9,1,3,0,0,1,0,0,3,20,1,3,19,1,3,0,0,2,0,0,1,0,9,0,9,3,0,3,2,20
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
31,1,3,39,1,1,34,1,3,28,2,3,20,2,3,50,1,2,45,1,1,2,22,10,12,9,5,4,2,23
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
37,1,3,39,1,1,35,1,3,35,1,3,28,1,3,0,0,2,46,1,1,0,14,11,3,6,5,1,1,24
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
30,1,3,38,1,1,34,1,3,34,2,3,39,1,3,47,1,2,45,1,1,1,19,16,3,8,7,1,1,25.5
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
31,1,3,42,1,1,39,1,3,43,2,3,33,3,3,39,1,2,46,1,1,2,25,16,9,10,7,3,2,23.55555556
0,0,3,29,1,1,0,0,3,0,0,3,0,0,3,31,1,2,33,1,1,0,4,3,1,3,2,1,1,0
30,1,3,39,1,1,38,1,3,38,2,3,31,3,3,32,1,2,44,1,1,2,25,16,9,10,7,3,2,29.71428571
33,1,3,37,1,1,34,1,3,43,2,3,37,1,3,48,1,2,41,1,1,1,19,16,3,8,7,1,1,34.28571429
37,1,3,30,1,1,34,1,3,31,1,3,34,1,3,38,1,2,47,1,1,0,16,16,0,7,7,0,1,37
33,1,3,39,1,1,37,1,3,41,1,3,36,2,3,37,1,2,42,1,1,1,19,16,3,8,7,1,1,36.16666667
0,1,3,10,1,1,39,1,3,3,1,3,0,1,3,0,1,2,48,1,1,0,16,4,12,7,2,5,2,3
36,1,3,40,1,1,37,1,3,32,3,3,30,1,3,31,1,2,43,1,1,1,22,16,6,9,7,2,2,19.22222222
41,1,3,37,1,1,30,1,3,37,1,3,34,1,3,43,1,2,50,1,1,0,16,16,0,7,7,0,1,39
31,1,3,41,1,1,35,3,3,37,2,3,32,2,3,42,1,2,46,1,1,3,28,16,12,11,7,4,2,27.5
37,1,3,42,1,1,38,1,3,33,1,3,35,1,3,50,1,2,45,1,1,0,16,16,0,7,7,0,1,30.71428571
33,2,3,42,1,1,41,1,3,40,2,3,16,2,3,39,1,2,47,1,1,3,25,13,12,10,6,4,2,21.8
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
36,1,3,36,1,1,38,1,3,34,1,3,40,1,3,39,1,2,45,1,1,0,16,16,0,7,7,0,1,31.85714286
34,1,3,30,1,1,34,1,3,33,2,3,31,1,3,37,3,2,44,1,1,2,23,16,7,10,7,3,2,28.42857143
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
30,1,3,42,1,1,39,1,3,38,1,3,32,1,3,42,1,2,48,1,1,0,16,16,0,7,7,0,1,29.25
39,1,3,39,1,1,41,1,3,37,1,3,33,1,3,41,1,2,50,1,1,0,16,16,0,7,7,0,1,35.2
32,1,3,38,1,1,40,1,3,33,1,3,32,3,3,39,1,2,45,1,1,1,22,16,6,9,7,2,2,31.16666667
40,1,3,39,1,1,42,1,3,33,1,3,33,1,3,48,1,2,50,1,1,0,16,16,0,7,7,0,1,33.14285714
12,2,3,34,1,1,30,2,3,29,2,3,24,2,3,33,2,2,48,1,1,5,30,7,23,12,4,8,2,14.5
24,1,3,42,1,1,30,1,3,15,1,3,10,1,3,41,1,2,43,1,1,0,16,7,9,7,4,3,2,15
34,1,3,39,1,1,46,1,3,30,1,3,37,3,3,38,1,2,46,1,1,1,22,16,6,9,7,2,2,32.5
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
22,1,3,34,1,1,39,1,3,7,1,3,5,1,3,31,1,2,47,1,1,0,16,7,9,7,4,3,2,7
31,1,3,42,1,1,30,1,3,30,2,3,34,3,3,33,1,2,46,1,1,2,25,16,9,10,7,3,2,13.55555556
35,1,3,43,1,1,41,1,3,41,1,3,33,1,3,47,1,2,42,1,1,0,16,16,0,7,7,0,1,36
33,1,3,38,1,1,47,1,3,32,1,3,34,2,3,47,1,2,48,1,1,1,19,16,3,8,7,1,1,33.66666667
12,1,3,39,1,1,31,1,3,13,1,3,5,1,3,43,1,2,48,1,1,0,16,7,9,7,4,3,2,13
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
34,1,3,38,1,1,47,1,3,31,1,3,34,2,3,33,1,2,49,1,1,1,19,16,3,8,7,1,1,29.57142857
32,1,3,28,2,1,30,2,3,33,2,3,31,2,3,49,2,2,33,1,1,5,28,15,13,12,6,6,2,22.33333333
31,1,3,39,1,1,40,1,3,43,1,3,32,1,3,46,1,2,46,1,1,0,16,16,0,7,7,0,1,33.85714286
39,1,3,39,1,1,30,1,3,42,1,3,35,3,3,48,1,2,48,1,1,1,22,16,6,9,7,2,2,38.16666667
42,1,3,44,1,1,34,1,3,43,1,3,36,1,3,46,1,2,47,1,1,0,16,16,0,7,7,0,1,40
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
32,1,3,44,1,1,49,1,3,46,1,3,35,1,3,48,1,2,49,1,1,0,16,16,0,7,7,0,1,31.71428571
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
30,1,3,0,0,1,0,0,3,36,1,3,7,2,3,33,1,2,0,0,1,1,14,8,6,5,3,2,2,23.75
37,1,3,37,1,1,34,1,3,41,1,3,41,1,3,44,1,2,50,1,1,0,16,16,0,7,7,0,1,33.14285714
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,39,1,1,35,2,3,0,0,3,0,0,3,36,1,2,30,1,1,1,10,7,3,5,4,1,2,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
41,1,3,39,1,1,41,1,3,33,1,3,43,2,3,45,1,2,50,1,1,1,19,16,3,8,7,1,1,36.16666667
0,0,3,10,1,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,1,0,1,1,0,1,2,0
32,1,3,39,1,1,40,1,3,41,1,3,37,1,3,47,1,2,50,1,1,0,16,16,0,7,7,0,1,33
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,13,1,2,0,0,1,0,2,0,2,1,0,1,2,0
0,0,3,0,0,1,13,1,3,0,0,3,0,0,3,0,0,2,0,1,1,0,4,0,4,2,0,2,2,0
45,1,3,38,1,1,47,1,3,42,1,3,40,2,3,45,1,2,49,1,1,1,19,16,3,8,7,1,1,33.33333333
0,0,3,39,1,1,9,2,3,0,0,3,0,0,3,33,1,2,10,1,1,1,10,3,7,5,2,3,2,0
33,1,3,43,1,1,35,2,3,31,1,3,34,2,3,38,1,2,48,1,1,2,22,16,6,9,7,2,2,32.66666667
32,1,3,40,1,1,30,1,3,0,0,3,27,2,3,36,1,2,49,1,1,1,16,10,6,7,5,2,2,33
37,1,3,43,1,1,46,1,3,41,1,3,41,1,3,42,1,2,50,1,1,0,16,16,0,7,7,0,1,40
30,1,3,43,1,1,35,1,3,31,1,3,11,1,3,46,2,2,48,1,1,1,18,13,5,8,6,2,2,31
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
19,2,3,44,1,1,31,1,3,18,2,3,21,2,3,40,1,2,49,1,1,3,25,7,18,10,4,6,2,9
32,1,3,38,1,1,37,1,3,37,1,3,34,2,3,37,1,2,49,1,1,1,19,16,3,8,7,1,1,38.83333333
24,2,3,36,1,1,42,1,3,27,2,3,18,2,3,34,1,2,45,1,1,3,25,7,18,10,4,6,2,13.5
41,2,3,43,1,1,41,1,3,42,1,3,31,1,3,42,1,2,40,1,1,1,19,16,3,8,7,1,1,36.66666667
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,21,1,1,0,0,3,0,0,3,0,0,3,16,1,2,0,0,1,0,3,0,3,2,0,2,2,0
30,2,3,43,1,1,46,1,3,35,2,3,31,1,3,41,1,2,49,1,1,2,22,16,6,9,7,2,2,20.3
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
38,2,3,43,1,1,42,1,3,30,1,3,46,3,3,31,1,2,50,1,1,2,25,16,9,10,7,3,2,33.33333333
36,1,3,42,1,1,39,1,3,38,1,3,35,1,3,41,1,2,49,1,1,0,16,16,0,7,7,0,1,30.85714286
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,36,2,1,0,0,3,0,0,3,0,0,3,28,3,2,0,0,1,2,8,1,7,5,1,4,2,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
32,1,3,35,1,1,37,1,3,32,1,3,33,2,3,33,2,2,35,1,1,2,21,16,5,9,7,2,2,34.83333333
37,1,3,39,1,1,33,1,3,34,1,3,32,1,3,39,1,2,38,1,1,0,16,16,0,7,7,0,1,33
30,3,3,41,1,1,40,1,3,31,1,3,30,1,3,32,1,2,41,1,1,1,22,16,6,9,7,2,2,27.85714286
30,1,3,0,0,1,34,2,3,35,1,3,30,2,3,30,2,2,30,1,1,3,23,15,8,9,6,3,2,21.85714286
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
35,2,3,42,1,1,44,1,3,33,1,3,28,2,3,50,1,2,46,1,1,2,22,13,9,9,6,3,2,33
36,1,3,43,1,1,46,1,3,42,1,3,36,2,3,50,1,2,50,1,1,1,19,16,3,8,7,1,1,42.16666667
30,2,3,38,1,1,35,1,3,31,1,3,28,3,3,37,1,2,44,1,1,2,25,13,12,10,6,4,2,32.33333333
31,1,3,39,1,1,30,2,3,31,1,3,31,1,3,39,1,2,34,1,1,1,19,16,3,8,7,1,2,24.5
35,2,3,41,1,1,33,1,3,34,2,3,32,1,3,33,1,2,41,1,1,2,22,16,6,9,7,2,2,22.22222222
37,1,3,39,1,1,31,2,3,32,1,3,31,1,3,40,1,2,49,1,1,1,19,16,3,8,7,1,2,35
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
31,1,3,36,1,1,39,1,3,32,1,3,34,1,3,43,1,2,45,1,1,0,16,16,0,7,7,0,1,27.125
41,1,3,33,1,1,33,1,3,33,2,3,23,3,3,30,1,2,49,1,1,2,25,13,12,10,6,4,2,18.83333333
30,1,3,42,1,1,34,1,3,36,1,3,35,3,3,50,1,2,43,1,1,1,22,16,6,9,7,2,2,31.16666667
30,1,3,43,1,1,48,1,3,33,1,3,30,1,3,50,1,2,50,1,1,0,16,16,0,7,7,0,1,33
30,1,3,44,1,1,38,1,3,30,3,3,33,1,3,35,1,2,49,1,1,1,22,16,6,9,7,2,2,16.36363636
38,1,3,38,1,1,34,1,3,35,1,3,38,1,3,42,1,2,50,1,1,0,16,16,0,7,7,0,1,30
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
33,1,3,43,1,1,49,1,3,43,1,3,39,1,3,0,0,2,45,1,1,0,14,14,0,6,6,0,1,40.66666667
22,1,3,31,2,1,0,0,3,27,1,3,28,1,3,34,2,2,0,0,1,2,15,3,12,7,2,5,2,27
31,2,3,0,0,1,30,1,3,37,2,3,37,2,3,30,1,2,40,1,1,3,24,15,9,9,6,3,2,31
41,1,3,30,1,1,37,1,3,30,1,3,41,1,3,33,1,2,45,1,1,0,16,16,0,7,7,0,1,36.83333333
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
37,1,3,34,1,1,36,1,3,33,2,3,32,1,3,30,1,2,42,1,1,1,19,16,3,8,7,1,2,23.16666667
38,1,3,33,1,1,39,1,3,33,1,3,32,2,3,31,1,2,47,1,1,1,19,16,3,8,7,1,2,18.16666667
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
34,1,3,38,1,1,43,1,3,43,1,3,41,1,3,37,1,2,46,1,1,0,16,16,0,7,7,0,1,39.83333333
33,2,3,35,1,1,42,2,3,32,2,3,37,2,3,31,1,2,40,1,1,4,28,16,12,11,7,4,2,22
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
19,2,3,45,1,1,17,2,3,21,2,3,12,2,3,32,1,2,49,1,1,4,28,4,24,11,3,8,2,10.5
23,1,3,38,1,1,16,1,3,32,1,3,11,1,3,31,1,2,46,1,1,0,16,7,9,7,4,3,2,32
7,1,3,11,2,1,0,0,3,0,0,3,0,0,3,7,2,2,0,0,1,2,9,0,9,5,0,5,2,0
31,1,3,33,1,1,34,1,3,39,1,3,38,1,3,30,1,2,41,1,1,0,16,16,0,7,7,0,1,25.14285714
0,0,3,0,1,1,0,1,3,0,0,3,0,0,3,10,1,2,0,1,1,0,7,0,7,4,0,4,2,0
0,0,3,0,1,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,1,0,1,1,0,1,0,0
0,0,3,6,1,1,0,0,3,0,0,3,0,0,3,26,1,2,0,0,1,0,3,0,3,2,0,2,2,0
30,1,3,0,0,1,48,1,3,37,1,3,33,2,3,0,0,2,47,1,1,1,16,13,3,6,5,1,1,38
30,1,3,45,1,1,37,1,3,41,1,3,40,2,3,36,1,2,47,1,1,1,19,16,3,8,7,1,1,38.5
33,1,3,39,1,1,37,1,3,40,1,3,38,1,3,37,1,2,47,1,1,0,16,16,0,7,7,0,1,35.71428571
40,1,3,43,1,1,39,1,3,39,1,3,43,1,3,32,1,2,46,1,1,0,16,16,0,7,7,0,1,42.83333333
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,1,2,17,1,1,0,3,0,3,2,0,2,2,0
25,3,3,39,1,1,37,1,3,32,1,3,18,3,3,34,1,2,38,1,1,2,28,10,18,11,5,6,2,10.66666667
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
33,1,3,37,1,1,31,1,3,28,3,3,30,3,3,35,1,2,40,1,1,2,28,13,15,11,6,5,2,13.83333333
0,0,3,0,2,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,1,2,0,2,2,0,2,0,0
30,1,3,31,2,1,38,2,3,34,2,3,36,1,3,33,1,2,31,1,1,3,23,16,7,10,7,3,2,17.36363636
31,1,3,45,1,1,36,1,3,37,1,3,31,1,3,32,1,2,46,1,1,0,16,16,0,7,7,0,1,28.85714286
31,1,3,43,1,1,37,1,3,30,1,3,34,2,3,40,1,2,45,1,1,1,19,16,3,8,7,1,2,34
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
30,2,3,44,1,1,36,1,3,39,1,3,31,1,3,30,1,2,45,1,1,1,19,16,3,8,7,1,2,25
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
42,1,3,39,1,1,36,1,3,32,1,3,32,1,3,36,1,2,45,1,1,0,16,16,0,7,7,0,1,33.6
35,1,3,41,1,1,35,1,3,33,2,3,31,1,3,34,1,2,42,1,1,1,19,16,3,8,7,1,2,22.85714286
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,1,1,0,1,0,1,1,0,1,0,0
30,1,3,45,1,1,41,1,3,33,1,3,33,1,3,43,1,2,48,1,1,0,16,16,0,7,7,0,1,34.28571429
30,2,3,42,1,1,39,2,3,33,1,3,30,1,3,32,1,2,41,1,1,2,22,16,6,9,7,2,2,28.16666667
30,1,3,39,1,1,40,1,3,41,1,3,39,1,3,31,1,2,49,1,1,0,16,16,0,7,7,0,1,36.16666667
30,1,3,45,1,1,32,1,3,36,1,3,38,2,3,36,1,2,41,1,1,1,19,16,3,8,7,1,2,33.33333333
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
30,1,3,37,1,1,23,2,3,25,2,3,3,2,3,31,1,2,39,1,1,3,25,7,18,10,4,6,2,11
30,1,3,18,2,1,0,0,3,0,2,3,8,2,3,0,1,2,0,2,1,4,21,3,18,10,1,9,2,0
9,1,3,35,1,1,41,1,3,11,1,3,2,1,3,41,1,2,22,2,1,1,17,6,11,8,3,5,2,11
0,0,3,30,1,1,13,1,3,0,0,3,0,0,3,0,0,2,0,1,1,0,5,1,4,3,1,2,2,0
30,1,3,43,1,1,30,1,3,25,1,3,13,1,3,37,1,2,43,1,1,0,16,10,6,7,5,2,2,25
23,2,3,35,1,1,0,0,3,27,2,3,26,2,3,30,1,2,33,1,1,3,22,4,18,9,3,6,2,13.5
0,0,3,0,0,1,16,1,3,0,0,3,0,0,3,10,1,2,0,0,1,0,5,0,5,2,0,2,2,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
35,1,3,39,1,1,35,1,3,30,3,3,31,1,3,33,1,2,41,1,1,1,22,16,6,9,7,2,2,17.66666667
40,2,3,42,1,1,32,1,3,37,1,3,33,1,3,30,1,2,40,1,1,1,19,16,3,8,7,1,2,23.14285714
0,0,3,10,1,1,0,0,3,0,0,3,0,0,3,30,1,2,0,0,1,0,3,2,1,2,1,1,2,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,20,1,1,0,0,3,0,0,3,0,0,3,18,1,2,21,1,1,0,4,0,4,3,0,3,2,0
36,2,3,42,1,1,32,1,3,30,1,3,27,3,3,31,1,2,41,1,1,2,25,13,12,10,6,4,2,19.33333333
32,1,3,32,1,1,34,1,3,37,1,3,36,2,3,36,1,2,45,1,1,1,19,16,3,8,7,1,2,22.8
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
37,1,3,36,1,1,33,1,3,35,1,3,34,2,3,31,1,2,32,1,1,1,19,16,3,8,7,1,2,32.57142857
30,2,3,41,1,1,35,1,3,30,1,3,15,2,3,35,1,2,35,1,1,2,22,13,9,9,6,3,2,30
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
30,1,3,41,1,1,35,1,3,30,2,3,30,2,3,38,1,2,41,1,1,2,22,16,6,9,7,2,2,15
0,0,3,18,1,1,2,1,3,0,0,3,0,0,3,15,1,2,12,1,1,0,7,0,7,4,0,4,2,0
0,0,3,0,0,1,10,2,3,0,0,3,0,0,3,0,2,2,0,2,1,3,12,0,12,6,0,6,2,0
32,1,3,45,1,1,42,1,3,43,1,3,37,1,3,32,1,2,46,1,1,0,16,16,0,7,7,0,1,31.57142857
0,0,3,39,1,1,30,1,3,0,0,3,0,0,3,37,1,2,45,1,1,0,7,7,0,4,4,0,1,0
33,1,3,44,1,1,31,1,3,34,1,3,41,1,3,32,1,2,40,1,1,0,16,16,0,7,7,0,1,33.28571429
9,1,3,18,2,1,34,1,3,0,1,3,2,1,3,0,0,2,10,2,1,2,16,3,13,8,1,7,2,0
31,1,3,39,1,1,34,1,3,31,1,3,30,1,3,43,1,2,30,1,1,0,16,16,0,7,7,0,1,22.55555556
0,0,3,0,1,1,16,1,3,0,0,3,0,0,3,6,1,2,0,1,1,0,7,0,7,4,0,4,2,0
0,0,3,0,0,1,11,1,3,0,0,3,0,0,3,0,0,2,15,1,1,0,4,0,4,2,0,2,2,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
37,2,3,39,1,1,30,1,3,31,1,3,32,2,3,32,1,2,46,1,1,2,22,16,6,9,7,2,2,30.5
0,0,3,41,1,1,0,0,3,0,0,3,0,0,3,33,1,2,0,0,1,0,3,3,0,2,2,0,1,0
25,1,3,39,1,1,37,1,3,23,1,3,27,1,3,40,1,2,48,1,1,0,16,7,9,7,4,3,2,23
31,1,3,34,1,1,6,1,3,15,1,3,22,1,3,35,1,2,50,1,1,0,16,7,9,7,4,3,2,15
37,1,3,39,1,1,0,0,3,38,1,3,30,1,3,35,1,2,45,1,1,0,13,13,0,6,6,0,1,38
0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,38,1,1,0,0,3,0,0,3,0,0,3,30,1,2,0,0,1,0,3,3,0,2,2,0,1,0
