NOTA_DIF,VECES_DIF,CREDITOS_DIF,NOTA_TEXTOS,VECES_TEXTOS,CREDITOS_TEXTOS,NOTA_SEM,VECES_SEM,CREDITOS_SEM,NOTA_HIST,VECES_HIST,CREDITOS_HIST,NOTA_ALGEBRA,VECES_ALGEBRA,CREDITOS_ALGEBRA,NOTA_CD&C,VECES_CD&C,CREDITOS_CD&C,NOTA_DITO,VECES_DITO,CREDITOS_DITO,CAR_UNO,NCC_UNO,NCA_UNO,NCP_UNO,NAC_UNO,NAA_UNO,NAP_UNO,EPA_UNO,ESTADO_UNO,PROMEDIO_DOS
30,2,4,42,1,2,35,1,1,32,1,2,32,2,3,31,1,1,31,1,2,2,15,15,0,7,7,0,1,1,25.70588235
35,2,4,46,1,2,48,1,1,47,1,2,33,1,3,46,1,1,48,1,2,1,15,15,0,7,7,0,1,1,37.29411765
35,3,4,42,1,2,44,1,1,46,1,2,31,3,3,40,1,1,39,1,2,2,15,15,0,7,7,0,2,3,33.5
30,1,4,39,1,2,38,1,1,40,1,2,30,2,3,35,1,1,35,1,2,1,15,15,0,7,7,0,1,1,38.94117647
8,1,4,27,1,2,24,1,1,21,1,2,6,1,3,9,1,1,12,1,2,0,15,0,15,7,0,7,2,3,0
33,2,4,47,1,2,37,1,1,45,1,2,35,2,3,38,1,1,31,1,2,2,15,15,0,7,7,0,1,1,37.4
18,2,4,38,1,2,42,1,1,36,1,2,24,2,3,37,1,1,47,1,2,2,15,8,7,7,5,2,1,1,34.81818182
36,3,4,36,1,2,44,1,1,35,1,2,33,3,3,43,1,1,37,1,2,2,15,15,0,7,7,0,2,3,31.47058824
21,2,4,38,1,2,37,1,1,40,1,2,22,2,3,31,1,1,39,1,2,2,15,8,7,7,5,2,1,1,39
7,2,4,33,1,2,15,2,1,9,2,2,4,2,3,23,2,1,9,2,2,6,15,2,13,7,1,6,2,3,0
22,3,4,37,1,2,40,1,1,46,1,2,24,3,3,35,1,1,30,1,2,2,15,8,7,7,5,2,2,3,31.54545455
30,1,4,30,1,2,33,1,1,44,1,2,32,3,3,35,1,1,35,1,2,1,15,15,0,7,7,0,2,3,32.88235294
39,2,4,34,1,2,42,1,1,36,1,2,30,1,3,38,1,1,32,1,2,1,15,15,0,7,7,0,1,1,34.76470588
23,1,4,38,1,2,43,1,1,32,1,2,15,1,3,21,1,1,12,1,2,0,15,5,10,7,3,4,2,3,0
36,2,4,35,1,2,42,1,1,41,1,2,30,1,3,35,1,1,33,2,2,2,15,15,0,7,7,0,1,1,36.76470588
25,2,4,36,1,2,45,1,1,36,1,2,10,2,3,34,1,1,14,2,2,3,15,6,9,7,4,3,2,3,14
24,1,4,32,1,2,24,1,1,30,1,2,10,1,3,34,1,1,21,1,2,0,15,5,10,7,3,4,2,3,0
36,2,4,34,1,2,39,1,1,38,1,2,30,2,3,39,1,1,30,1,2,2,15,15,0,7,7,0,1,1,35.58823529
18,1,4,16,1,2,25,1,1,17,1,2,11,1,3,25,1,1,9,1,2,0,15,0,15,7,0,7,2,3,0
0,0,4,0,0,2,0,0,1,0,0,2,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,4,0,0,2,0,0,1,0,0,2,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0
30,1,4,39,1,2,46,1,1,49,1,2,35,1,3,37,1,1,43,1,2,0,15,15,0,7,7,0,1,1,35.88235294
40,1,4,40,1,2,48,1,1,44,1,2,39,1,3,47,1,1,46,1,2,0,15,15,0,7,7,0,1,1,38.70588235
36,1,4,35,1,2,47,1,1,40,1,2,39,1,3,42,1,1,42,1,2,0,15,15,0,7,7,0,1,1,33
38,1,4,34,1,2,47,1,1,39,1,2,39,1,3,40,1,1,47,1,2,0,15,15,0,7,7,0,1,1,35.58823529
13,1,4,21,1,2,47,1,1,38,1,2,31,1,3,22,1,1,24,1,2,0,15,6,9,7,3,4,2,3,0
35,2,4,40,1,2,48,1,1,40,1,2,44,2,3,39,1,1,42,1,2,2,15,15,0,7,7,0,1,1,37.35714286
16,2,4,40,1,2,36,1,1,38,1,2,18,2,3,38,1,1,39,1,2,2,15,8,7,7,5,2,2,3,17.125
27,2,4,39,1,2,46,1,1,38,1,2,26,2,3,45,1,1,41,1,2,2,15,8,7,7,5,2,1,1,6
33,1,4,36,1,2,44,1,1,39,1,2,30,1,3,40,1,1,45,1,2,0,15,15,0,7,7,0,1,1,34.70588235
9,2,4,38,1,2,18,2,1,26,2,2,10,2,3,36,1,1,1,2,2,5,15,3,12,7,2,5,2,3,0
25,2,4,43,1,2,37,1,1,38,1,2,30,1,3,23,2,1,42,1,2,2,15,10,5,7,5,2,1,1,36.54545455
31,2,4,35,1,2,45,1,1,43,1,2,30,1,3,44,1,1,42,1,2,1,15,15,0,7,7,0,1,1,33.11764706
19,1,4,36,1,2,44,1,1,34,1,2,16,1,3,42,1,1,36,1,2,0,15,8,7,7,5,2,2,3,0
41,1,4,44,1,2,47,1,1,44,1,2,42,1,3,46,1,1,41,1,2,0,15,15,0,7,7,0,1,1,36.88235294
40,2,4,34,1,2,44,1,1,48,1,2,35,1,3,48,1,1,47,1,2,1,15,15,0,7,7,0,1,1,38.58823529
30,1,4,38,1,2,43,1,1,40,1,2,35,1,3,43,1,1,37,1,2,0,15,15,0,7,7,0,1,1,28.2
40,2,4,41,1,2,38,1,1,41,1,2,30,1,3,45,1,1,42,1,2,1,15,15,0,7,7,0,1,1,37.52941176
31,1,4,36,1,2,44,1,1,47,1,2,44,3,3,48,1,1,43,1,2,1,15,15,0,7,7,0,2,3,31.4
30,1,4,42,1,2,47,1,1,39,1,2,33,1,3,39,1,1,40,1,2,0,15,15,0,7,7,0,1,1,39.23529412
37,1,4,42,1,2,48,1,1,40,1,2,39,1,3,45,1,1,42,1,2,0,15,15,0,7,7,0,1,1,35.47058824
33,2,4,44,1,2,44,1,1,39,1,2,30,1,3,36,1,1,42,1,2,1,15,15,0,7,7,0,1,1,32.92857143
44,2,4,42,1,2,48,1,1,42,1,2,33,1,3,45,1,1,46,1,2,1,15,15,0,7,7,0,1,1,40.70588235
41,1,4,35,1,2,48,1,1,45,1,2,31,1,3,44,1,1,46,1,2,0,15,15,0,7,7,0,1,1,39.23529412
11,1,4,31,1,2,33,1,1,31,1,2,11,1,3,33,1,1,30,1,2,0,15,8,7,7,5,2,2,3,0
30,3,4,33,1,2,47,1,1,39,1,2,33,1,3,42,1,1,47,1,2,1,15,15,0,7,7,0,2,3,32.66666667
30,1,4,43,1,2,41,1,1,42,1,2,34,1,3,43,1,1,44,1,2,0,15,15,0,7,7,0,1,1,21.11764706
18,1,4,44,1,2,44,1,1,37,1,2,24,1,3,42,1,1,42,1,2,0,15,8,7,7,5,2,1,1,0
34,1,4,42,1,2,35,1,1,43,1,2,31,1,3,41,1,1,46,1,2,0,15,15,0,7,7,0,1,1,33.47058824
8,1,4,32,1,2,27,1,1,36,1,2,15,1,3,31,1,1,30,1,2,0,15,7,8,7,4,3,2,3,0
31,2,4,39,1,2,43,1,1,41,1,2,32,1,3,40,1,1,36,1,2,1,15,15,0,7,7,0,1,1,30
32,1,4,40,1,2,38,1,1,46,1,2,40,1,3,40,1,1,47,1,2,0,15,15,0,7,7,0,1,1,33.82352941
34,1,4,39,1,2,43,1,1,41,1,2,37,1,3,38,1,1,44,1,2,0,15,15,0,7,7,0,1,1,34
35,2,4,38,1,2,44,1,1,39,1,2,31,1,3,46,1,1,43,1,2,1,15,15,0,7,7,0,1,1,28.14285714
30,1,4,34,1,2,40,1,1,39,1,2,36,1,3,41,1,1,43,1,2,0,15,15,0,7,7,0,1,1,29.88235294
31,1,4,37,1,2,45,1,1,39,1,2,39,1,3,45,1,1,36,1,2,0,15,15,0,7,7,0,1,1,36.64705882
32,2,4,40,1,2,42,1,1,42,1,2,35,1,3,45,1,1,40,3,2,2,15,15,0,7,7,0,2,3,33.8
33,1,4,39,1,2,42,1,1,43,1,2,44,1,3,38,1,1,46,1,2,0,15,15,0,7,7,0,1,1,36.41176471
38,1,4,39,1,2,42,1,1,43,1,2,46,1,3,45,1,1,43,1,2,0,15,15,0,7,7,0,1,1,33.64705882
30,3,4,37,1,2,47,1,1,41,1,2,33,1,3,39,1,1,34,1,2,1,15,15,0,7,7,0,2,3,33.36363636
23,1,4,28,1,2,40,1,1,34,1,2,24,1,3,42,1,1,14,1,2,0,15,4,11,7,3,4,2,3,0
50,1,4,41,1,2,44,1,1,45,1,2,50,1,3,43,1,1,47,1,2,0,15,15,0,7,7,0,1,1,42.58823529
46,1,4,37,1,2,44,1,1,40,1,2,49,1,3,37,1,1,43,1,2,0,15,15,0,7,7,0,1,1,35.70588235
34,1,4,39,1,2,43,1,1,46,1,2,41,1,3,41,1,1,39,1,2,0,15,15,0,7,7,0,1,1,34.05882353
31,1,4,40,1,2,45,1,1,41,1,2,38,1,3,42,1,1,37,1,2,0,15,15,0,7,7,0,1,1,35.29411765
30,2,4,35,1,2,43,1,1,41,1,2,36,1,3,38,1,1,45,3,2,2,15,15,0,7,7,0,2,3,30.75
31,1,4,39,1,2,43,1,1,42,1,2,42,1,3,41,1,1,30,1,2,0,15,15,0,7,7,0,1,1,7.357142857
34,1,4,40,1,2,45,1,1,36,1,2,35,1,3,32,2,1,39,1,2,1,15,15,0,7,7,0,1,1,36.23529412
0,1,4,3,1,2,10,1,1,0,1,2,0,1,3,0,1,1,0,1,2,0,15,0,15,7,0,7,2,3,0
47,1,4,32,1,2,30,1,1,36,1,2,50,1,3,39,1,1,46,1,2,0,15,15,0,7,7,0,1,1,38
32,1,4,40,1,2,43,1,1,45,1,2,40,1,3,45,1,1,42,1,2,0,15,15,0,7,7,0,1,1,36.17647059
31,1,4,39,1,2,43,1,1,47,1,2,32,1,3,45,1,1,42,1,2,0,15,15,0,7,7,0,1,1,34.58823529
34,2,4,37,1,2,43,1,1,45,1,2,37,1,3,48,1,1,39,1,2,1,15,15,0,7,7,0,1,1,32.5
31,2,4,31,1,2,40,1,1,30,1,2,39,1,3,41,1,1,32,1,2,1,15,15,0,7,7,0,1,1,36
40,2,4,38,1,2,43,1,1,46,1,2,35,1,3,43,1,1,42,1,2,1,15,15,0,7,7,0,1,1,36.72727273
15,1,4,14,1,2,10,1,1,16,1,2,7,1,3,7,1,1,0,1,2,0,15,0,15,7,0,7,2,3,0
30,1,4,41,1,2,44,1,1,46,1,2,35,1,3,32,1,1,39,1,2,0,15,15,0,7,7,0,1,1,0
14,1,4,38,1,2,44,1,1,28,1,2,10,1,3,0,1,1,0,1,2,0,15,3,12,7,2,5,2,3,0
31,1,4,43,1,2,45,1,1,44,1,2,42,1,3,38,1,1,43,1,2,0,15,15,0,7,7,0,1,1,34.11764706
30,1,4,20,2,2,10,2,1,5,2,2,28,2,3,21,2,1,4,2,2,6,15,4,11,7,1,6,2,3,2
5,1,4,25,1,2,31,1,1,42,1,2,9,1,3,24,1,1,30,1,2,0,15,5,10,7,3,4,2,3,0
34,1,4,33,1,2,32,1,1,42,1,2,31,2,3,30,1,1,30,1,2,1,15,15,0,7,7,0,1,1,37.92857143
48,1,4,44,1,2,36,1,1,45,1,2,37,1,3,40,1,1,37,1,2,0,15,15,0,7,7,0,1,1,34.47058824
32,1,4,24,1,2,13,1,1,34,1,2,24,1,3,18,1,1,10,1,2,0,15,6,9,7,2,5,2,3,0
35,1,4,35,3,2,34,1,1,40,3,2,32,1,3,32,3,1,37,1,2,3,15,15,0,7,7,0,2,3,38.875
37,1,4,39,1,2,32,1,1,42,1,2,21,1,3,38,1,1,14,1,2,0,15,10,5,7,5,2,1,1,0
32,1,4,7,2,2,30,1,1,33,1,2,20,2,3,33,1,1,17,2,2,3,15,8,7,7,4,3,2,3,20.63636364
7,1,4,37,1,2,0,1,1,36,1,2,20,1,3,36,1,1,13,1,2,0,15,5,10,7,3,4,2,3,0
36,1,4,31,1,2,30,1,1,35,1,2,31,2,3,31,2,1,35,2,2,3,15,15,0,7,7,0,1,1,21.375
36,1,4,32,3,2,45,2,1,30,2,2,45,2,3,32,2,1,34,1,2,5,15,15,0,7,7,0,2,3,32.33333333
3,1,4,0,1,2,0,1,1,29,1,2,11,1,3,12,1,1,9,1,2,0,15,0,15,7,0,7,2,3,0
37,1,4,36,1,2,36,1,1,37,1,2,32,1,3,36,1,1,30,1,2,0,15,15,0,7,7,0,1,1,33.47058824
4,2,4,25,2,2,10,2,1,30,1,2,12,2,3,31,2,1,14,2,2,6,15,3,12,7,2,5,2,3,0
47,1,4,44,1,2,41,1,1,42,1,2,32,1,3,41,1,1,31,1,2,0,15,15,0,7,7,0,1,1,35.23529412
35,1,4,37,1,2,41,2,1,39,1,2,30,1,3,35,2,1,32,2,2,3,15,15,0,7,7,0,1,1,36
31,1,4,11,1,2,29,1,1,34,1,2,21,1,3,28,1,1,25,1,2,0,15,6,9,7,2,5,2,3,0
50,1,4,42,1,2,40,1,1,43,1,2,33,1,3,42,1,1,38,1,2,0,15,15,0,7,7,0,1,1,33.35294118
3,1,4,8,1,2,0,1,1,30,1,2,12,1,3,13,1,1,8,1,2,0,15,2,13,7,1,6,2,3,0
32,1,4,41,1,2,33,1,1,43,1,2,36,2,3,42,1,1,31,1,2,1,15,15,0,7,7,0,1,1,35
0,1,4,0,1,2,0,1,1,0,1,2,0,1,3,0,1,1,2,1,2,0,15,0,15,7,0,7,2,3,0
32,1,4,30,1,2,38,2,1,37,2,2,30,2,3,31,2,1,30,1,2,4,15,15,0,7,7,0,1,1,29.41176471
23,2,4,41,1,2,0,2,1,30,1,2,30,2,3,10,2,1,30,1,2,4,15,9,6,7,4,3,2,3,0
34,1,4,40,1,2,44,2,1,45,1,2,36,1,3,34,2,1,35,1,2,2,15,15,0,7,7,0,1,1,35
31,2,4,44,2,2,43,2,1,38,1,2,30,2,3,36,2,1,32,3,2,6,15,15,0,7,7,0,2,3,26.09090909
42,1,4,42,1,2,33,1,1,46,1,2,40,2,3,39,1,1,30,1,2,1,15,15,0,7,7,0,1,1,34.85714286
0,3,4,0,3,2,0,3,1,0,3,2,2,3,3,0,3,1,5,3,2,7,15,0,15,7,0,7,2,3,0
23,3,4,15,3,2,28,3,1,7,3,2,10,3,3,0,3,1,8,3,2,7,15,0,15,7,0,7,2,3,0
1,1,4,0,1,2,10,1,1,0,1,2,2,1,3,0,1,1,1,1,2,0,15,0,15,7,0,7,2,3,0
36,1,4,41,1,2,35,1,1,43,1,2,35,2,3,38,1,1,32,1,2,1,15,15,0,7,7,0,1,1,34.17647059
39,2,4,42,1,2,45,1,1,42,1,2,31,1,3,38,1,1,46,1,2,1,15,15,0,7,7,0,1,1,36.47058824
12,3,4,33,1,2,33,1,1,36,1,2,15,3,3,19,3,1,6,3,2,4,15,5,10,7,3,4,2,3,11.6
41,3,4,40,1,2,45,1,1,40,1,2,36,2,3,38,1,1,38,1,2,2,15,15,0,7,7,0,2,3,34.90909091
30,3,4,35,3,2,38,2,1,38,2,2,31,3,3,31,2,1,24,3,2,7,15,13,2,7,6,1,2,3,28.8
32,2,4,41,1,2,47,1,1,42,1,2,41,1,3,39,1,1,42,1,2,1,15,15,0,7,7,0,1,1,37.71428571
35,2,4,42,1,2,44,1,1,40,1,2,30,1,3,32,1,1,41,1,2,1,15,15,0,7,7,0,1,1,32.71428571
30,2,4,34,1,2,41,1,1,39,1,2,30,2,3,41,1,1,36,1,2,2,15,15,0,7,7,0,1,1,29.92857143
0,1,4,19,1,2,23,1,1,22,1,2,3,1,3,14,1,1,0,1,2,0,15,0,15,7,0,7,2,3,0
28,2,4,41,1,2,47,1,1,33,1,2,35,2,3,40,1,1,37,1,2,2,15,11,4,7,6,1,1,1,40.625
31,3,4,42,1,2,43,1,1,39,1,2,33,3,3,30,3,1,34,1,2,3,15,15,0,7,7,0,2,3,37
34,2,4,43,1,2,46,1,1,39,1,2,34,2,3,34,1,1,46,1,2,2,15,15,0,7,7,0,1,1,34.5
27,2,4,37,1,2,27,2,1,38,2,2,10,2,3,39,1,1,12,2,2,5,15,5,10,7,3,4,2,3,0
0,1,4,33,1,2,37,1,1,35,1,2,22,1,3,35,1,1,34,1,2,0,15,8,7,7,5,2,1,1,0
35,2,4,42,1,2,47,1,1,44,1,2,36,1,3,40,1,1,35,1,2,1,15,15,0,7,7,0,1,1,32.5
31,2,4,33,1,2,45,1,1,40,1,2,31,1,3,40,1,1,33,1,2,1,15,15,0,7,7,0,1,1,35.17647059
31,2,4,36,1,2,37,1,1,38,1,2,40,2,3,43,1,1,36,1,2,2,15,15,0,7,7,0,1,1,33.07142857
13,1,4,21,1,2,26,1,1,23,1,2,19,1,3,8,1,1,12,1,2,0,15,0,15,7,0,7,2,3,0
36,2,4,35,1,2,44,1,1,35,1,2,31,1,3,40,1,1,30,1,2,1,15,15,0,7,7,0,1,1,37.14285714
31,2,4,42,1,2,46,1,1,42,1,2,40,1,3,38,1,1,34,1,2,1,15,15,0,7,7,0,1,1,33.27272727
30,2,4,30,1,2,44,1,1,34,1,2,44,3,3,44,1,1,30,1,2,2,15,15,0,7,7,0,2,3,30.36363636
36,3,4,38,1,2,44,1,1,40,1,2,38,2,3,46,1,1,33,2,2,3,15,15,0,7,7,0,2,3,33.45454545
34,3,4,31,1,2,45,1,1,42,1,2,31,2,3,42,1,1,32,2,2,3,15,15,0,7,7,0,2,3,37.45454545
37,3,4,39,1,2,45,1,1,34,1,2,36,2,3,45,1,1,33,1,2,2,15,15,0,7,7,0,2,3,37.27272727
35,3,4,41,1,2,43,1,1,43,1,2,39,2,3,44,1,1,32,2,2,3,15,15,0,7,7,0,2,3,43.54545455
0,1,4,12,1,2,19,1,1,11,1,2,7,1,3,0,1,1,9,1,2,0,15,0,15,7,0,7,2,3,0
30,3,4,41,2,2,34,1,1,32,1,2,30,2,3,37,1,1,36,2,2,4,15,15,0,7,7,0,2,3,36.125
8,3,4,42,1,2,35,1,1,30,1,2,30,2,3,36,1,1,16,3,2,3,15,9,6,7,5,2,2,3,17.4
12,2,4,35,1,2,39,1,1,0,0,2,0,0,3,33,2,1,32,1,2,2,15,6,9,5,4,3,2,3,34
32,2,4,33,1,2,38,1,1,39,1,2,33,2,3,38,1,1,32,2,2,3,15,15,0,7,7,0,1,1,36.36363636
30,3,4,35,1,2,41,1,1,45,1,2,32,2,3,48,1,1,32,2,2,3,15,15,0,7,7,0,2,3,35.81818182
20,2,4,41,1,2,46,1,1,41,1,2,26,1,3,45,1,1,40,1,2,1,15,8,7,7,5,2,1,1,0
33,1,4,36,1,2,42,1,1,42,1,2,35,1,3,33,1,1,30,1,2,0,15,15,0,7,7,0,1,1,34.71428571
32,1,4,42,1,2,47,1,1,42,1,2,42,1,3,50,1,1,43,1,2,0,15,15,0,7,7,0,1,1,35.64285714
19,1,4,16,1,2,25,1,1,15,1,2,5,1,3,17,1,1,10,1,2,0,15,0,15,7,0,7,2,3,0
5,1,4,35,1,2,42,1,1,39,1,2,24,1,3,40,1,1,40,1,2,0,15,8,7,7,5,2,2,3,0
18,1,4,38,1,2,39,1,1,35,1,2,19,1,3,42,1,1,35,1,2,0,15,8,7,7,5,2,2,3,0
30,1,4,40,1,2,38,1,1,37,1,2,31,1,3,38,1,1,45,1,2,0,15,15,0,7,7,0,1,1,35.42857143
37,1,4,43,1,2,44,1,1,36,1,2,39,1,3,45,1,1,36,1,2,0,15,15,0,7,7,0,1,1,39
42,2,4,30,1,2,44,1,1,40,1,2,33,1,3,42,1,1,43,1,2,1,15,15,0,7,7,0,1,1,40.75
30,1,4,46,1,2,47,1,1,40,1,2,34,1,3,44,1,1,44,1,2,0,15,15,0,7,7,0,1,1,37.21428571
38,3,4,43,1,2,37,1,1,47,1,2,23,1,3,40,1,1,38,1,2,1,15,12,3,7,6,1,2,3,37
16,1,4,13,1,2,25,1,1,0,1,2,3,1,3,4,1,1,5,1,2,0,15,0,15,7,0,7,2,3,0
11,1,4,42,1,2,28,1,1,35,1,2,19,1,3,44,1,1,5,1,2,0,15,5,10,7,3,4,2,3,0
30,1,4,41,1,2,46,1,1,49,1,2,34,1,3,43,1,1,47,1,2,0,15,15,0,7,7,0,1,1,37
30,1,4,43,1,2,41,1,1,39,1,2,40,1,3,47,1,1,43,1,2,0,15,15,0,7,7,0,1,1,36.71428571
30,2,4,38,1,2,44,1,1,42,1,2,33,2,3,42,1,1,48,1,2,2,15,15,0,7,7,0,1,1,35.8
38,2,4,42,1,2,46,1,1,40,1,2,33,1,3,36,1,1,43,1,2,1,15,15,0,7,7,0,1,1,39.63636364
30,1,4,41,1,2,36,1,1,39,1,2,30,1,3,40,1,1,30,1,2,0,15,15,0,7,7,0,1,1,34.81818182
31,1,4,40,1,2,48,1,1,41,1,2,35,1,3,48,1,1,44,1,2,0,15,15,0,7,7,0,1,1,40.17647059
30,1,4,47,1,2,38,1,1,47,1,2,31,1,3,44,1,1,45,1,2,0,15,15,0,7,7,0,1,1,30.2
30,2,4,38,1,2,46,1,1,37,1,2,31,1,3,32,1,1,39,1,2,1,15,15,0,7,7,0,1,1,42.90909091
35,1,4,42,1,2,43,1,1,44,1,2,40,1,3,43,1,1,35,1,2,0,15,15,0,7,7,0,1,1,38.28571429
33,2,4,36,1,2,48,1,1,42,1,2,31,1,3,44,1,1,44,1,2,1,15,15,0,7,7,0,1,1,31.54545455
36,1,4,37,1,2,47,1,1,40,1,2,42,1,3,46,1,1,47,1,2,0,15,15,0,7,7,0,1,1,40.29411765
35,2,4,43,1,2,49,1,1,44,1,2,31,1,3,42,1,1,39,1,2,1,15,15,0,7,7,0,1,1,35.5
21,1,4,42,1,2,42,1,1,43,1,2,27,1,3,39,1,1,42,1,2,0,15,8,7,7,5,2,1,1,30.5
38,2,4,40,1,2,41,1,1,33,1,2,31,1,3,44,1,1,40,1,2,1,15,15,0,7,7,0,1,1,33.07142857
48,1,4,30,1,2,44,1,1,31,1,2,33,1,3,33,1,1,32,1,2,0,15,15,0,7,7,0,1,1,38.47058824
42,1,4,41,1,2,40,1,1,34,1,2,33,1,3,41,1,1,43,1,2,0,15,15,0,7,7,0,1,1,33.14285714
37,2,4,42,1,2,43,1,1,32,1,2,30,1,3,44,1,1,47,1,2,1,15,15,0,7,7,0,1,1,40
32,2,4,35,1,2,37,1,1,36,1,2,32,1,3,37,1,1,42,1,2,1,15,15,0,7,7,0,1,1,34.125
13,1,4,36,1,2,37,1,1,30,1,2,25,1,3,44,1,1,34,1,2,0,15,8,7,7,5,2,2,3,38.18181818
23,1,4,39,1,2,45,1,1,33,1,2,29,1,3,48,1,1,39,1,2,0,15,8,7,7,5,2,1,1,0
30,1,4,38,1,2,40,1,1,39,1,2,37,1,3,42,1,1,31,1,2,0,15,15,0,7,7,0,1,1,38
31,1,4,42,1,2,43,1,1,38,1,2,30,1,3,38,1,1,34,1,2,0,15,15,0,7,7,0,1,1,35.33333333
41,1,4,43,1,2,44,1,1,40,1,2,42,1,3,42,1,1,43,1,2,0,15,15,0,7,7,0,1,1,38
35,2,4,36,1,2,41,1,1,44,1,2,30,1,3,43,1,1,39,1,2,1,15,15,0,7,7,0,1,1,33.09090909
39,1,4,40,1,2,47,1,1,39,1,2,37,1,3,40,1,1,48,1,2,0,15,15,0,7,7,0,1,1,35.94117647
31,1,4,39,1,2,45,1,1,39,1,2,41,1,3,42,1,1,48,1,2,0,15,15,0,7,7,0,1,1,36.70588235
30,1,4,39,1,2,44,1,1,35,1,2,32,1,3,40,1,1,44,1,2,0,15,15,0,7,7,0,1,1,34.6
44,2,4,38,1,2,39,1,1,41,1,2,34,1,3,41,1,1,40,1,2,1,15,15,0,7,7,0,1,1,38
30,1,4,35,1,2,45,1,1,34,1,2,39,2,3,30,1,1,30,1,2,1,15,15,0,7,7,0,1,1,27.5
7,2,4,11,2,2,25,2,1,30,1,2,7,2,3,9,2,1,16,2,2,6,15,2,13,7,1,6,2,3,0
31,1,4,40,1,2,46,1,1,41,1,2,36,1,3,42,1,1,43,1,2,0,15,15,0,7,7,0,1,1,38.45454545
16,2,4,38,1,2,41,1,1,43,1,2,37,1,3,42,1,1,42,1,2,1,15,11,4,7,6,1,1,1,19.5
30,1,4,43,1,2,44,1,1,41,1,2,32,1,3,41,1,1,32,1,2,0,15,15,0,7,7,0,1,1,40.85714286
30,1,4,39,1,2,41,1,1,45,1,2,43,1,3,42,1,1,44,1,2,0,15,15,0,7,7,0,1,1,41.09090909
30,1,4,35,1,2,41,1,1,41,1,2,37,2,3,38,1,1,41,1,2,1,15,15,0,7,7,0,1,1,33.33333333
14,2,4,40,1,2,43,1,1,44,1,2,33,1,3,45,1,1,37,1,2,1,15,11,4,7,6,1,1,1,13.5
39,1,4,38,1,2,41,1,1,39,1,2,37,1,3,46,1,1,46,1,2,0,15,15,0,7,7,0,1,1,38.23529412
22,2,4,36,2,2,39,1,1,30,1,2,4,1,3,42,1,1,36,1,2,2,15,8,7,7,5,2,2,3,40
30,2,4,42,1,2,39,1,1,39,1,2,35,1,3,35,1,1,39,1,2,1,15,15,0,7,7,0,1,1,35.36363636
0,1,4,3,1,2,0,1,1,3,1,2,8,1,3,0,1,1,0,1,2,0,15,0,15,7,0,7,2,3,0
26,2,4,32,1,2,31,1,1,34,1,2,21,2,3,38,2,1,31,1,2,3,15,8,7,7,5,2,2,3,42
10,1,4,22,1,2,37,1,1,38,1,2,13,1,3,40,1,1,37,1,2,0,15,6,9,7,4,3,2,3,0
39,2,4,36,1,2,41,2,1,32,1,2,32,1,3,30,1,1,39,1,2,2,15,15,0,7,7,0,1,1,41.33333333
0,2,4,0,2,2,11,2,1,6,2,2,4,2,3,2,2,1,8,2,2,7,15,0,15,7,0,7,2,3,0
33,1,4,41,1,2,36,1,1,39,1,2,34,1,3,42,1,1,33,1,2,0,15,15,0,7,7,0,1,1,43.27272727
26,2,4,35,1,2,46,1,1,35,1,2,41,2,3,42,1,1,41,1,2,2,15,11,4,7,6,1,1,1,40.27272727
31,1,4,37,1,2,42,1,1,44,1,2,46,1,3,35,1,1,42,1,2,0,15,15,0,7,7,0,1,1,41.54545455
32,1,4,40,1,2,43,1,1,38,1,2,33,1,3,39,1,1,30,1,2,0,15,15,0,7,7,0,1,1,36.54545455
31,1,4,40,1,2,41,1,1,40,1,2,38,1,3,41,1,1,39,1,2,0,15,15,0,7,7,0,1,1,0
31,2,4,47,1,2,40,1,1,41,1,2,33,1,3,43,1,1,44,1,2,1,15,15,0,7,7,0,1,1,38.625
30,2,4,40,1,2,45,1,1,44,1,2,31,1,3,31,1,1,36,1,2,1,15,15,0,7,7,0,1,1,33.85714286
38,1,4,39,1,2,37,1,1,47,2,2,34,1,3,42,1,1,34,1,2,1,15,15,0,7,7,0,1,1,39
40,1,4,38,1,2,43,1,1,46,1,2,44,1,3,44,1,1,47,1,2,0,15,15,0,7,7,0,1,1,35.52941176
33,1,4,34,1,2,33,1,1,38,1,2,41,1,3,39,1,1,38,1,2,0,15,15,0,7,7,0,1,1,33.94117647
23,3,4,31,1,2,41,1,1,33,1,2,29,2,3,36,2,1,30,2,2,4,15,8,7,7,5,2,2,3,29
26,2,4,42,1,2,49,1,1,33,1,2,35,2,3,41,1,1,42,1,2,2,15,11,4,7,6,1,1,1,33.09090909
30,1,4,47,1,2,45,1,1,41,1,2,38,1,3,50,1,1,42,1,2,0,15,15,0,7,7,0,1,1,41.07142857
21,2,4,35,1,2,36,1,1,27,2,2,25,2,3,26,2,1,17,2,2,5,15,3,12,7,2,5,2,3,0
30,3,4,40,1,2,46,1,1,41,1,2,37,2,3,47,1,1,31,1,2,2,15,15,0,7,7,0,2,3,32.8
10,1,4,4,1,2,18,1,1,0,1,2,0,1,3,0,1,1,3,1,2,0,15,0,15,7,0,7,2,3,0
