NOTA_DIFERENCIAL,VECES_DIFERENCIAL,CREDITOS_DIFERENCIAL,NOTA_PROG_BASICA,VECES_PROG_BASICA,CREDITOS_PROG_BASICA,NOTA_CATEDRA_FJC,VECES_CATEDRA_FJC,CREDITOS_CATEDRA_FJC,NOTA_TEXTOS,VECES_TEXTOS,CREDITOS_TEXTOS,NOTA_SEMINARIO,VECES_SEMINARIO,CREDITOS_SEMINARIO,NOTA_CATEDRA_DEM,VECES_CATEDRA_DEM,CREDITOS_CATEDRA_DEM,NOTA_CATEDRA_CON,VECES_CATEDRA_CON,CREDITOS_CATEDRA_CON,NOTA_LOGICA,VECES_LOGICA,CREDITOS_LOGICA,NOTA_EE_UNO,VECES_EE_UNO,CREDITOS_EE_UNO,PROMEDIO_UNO,CAR_UNO,NCC_UNO,NCA_UNO,NCP_UNO,NAC_UNO,NAA_UNO,NAP_UNO,EPA_UNO,RENDIMIENTO_1
31,2,4,40,1,3,41,1,1,40,1,2,31,1,1,38,1,1,45,1,1,34,1,3,42,1,2,30.22727273,1,22,18,4,10,9,1,2,2
34,1,4,41,1,3,46,1,1,39,1,2,44,1,1,42,1,1,45,1,1,41,1,3,34,1,2,39.16666667,0,18,18,0,9,9,0,1,2
21.33333333,3,4,32,1,3,43,1,1,36,1,2,33,1,1,36,1,1,38,1,1,33,1,3,0,0,0,20.93055556,2,24,12,12,10,7,3,2,1
23,3,4,35,1,3,42,1,1,39,1,2,38,1,1,37,1,1,39,1,1,37,1,3,34,1,2,23.46153846,2,26,14,12,11,8,3,2,1
2,1,4,10,1,3,43,1,1,19,1,2,5,1,1,23,1,1,18,1,1,24,1,3,0,0,0,14.8125,0,16,1,15,8,1,7,2,1
28,2,4,33,1,3,42,1,1,34,1,2,41,1,1,45,1,1,40,1,1,41,1,3,43,1,2,29.81818182,1,22,14,8,10,8,2,2,1
16.5,2,4,7,1,3,1.5,2,1,6.5,2,2,6.5,2,1,31,1,1,8,2,1,39,1,3,0,0,0,10.56,5,25,4,21,13,2,11,2,1
13.33333333,3,4,5.5,2,3,41,1,1,10,2,2,0,3,1,31,1,1,31,1,1,37,1,3,0,0,0,9.801075269,6,31,6,25,14,4,10,2,1
6,2,4,14.5,2,3,40,1,1,30,1,2,0,2,1,12,2,1,5.5,2,1,8,2,3,0,0,0,7.206896552,6,29,3,26,14,2,12,2,1
23,3,4,26.66666667,3,3,43,1,1,30,1,2,35,1,1,33,1,1,39,1,1,32,1,3,34,1,2,17.0625,4,32,11,21,13,7,6,2,1
27.5,2,4,40,1,3,42,1,1,32,1,2,20.5,2,1,35,1,1,39,1,1,31,1,3,42,1,2,26.41304348,2,23,13,10,11,7,4,2,1
22,2,4,32,1,3,44,1,1,37.5,2,2,39,1,1,45,1,1,41,1,1,42,1,3,31,1,2,25.66666667,2,24,14,10,11,8,3,2,1
26.5,2,4,35,1,3,43,1,1,39,1,2,42,1,1,43,1,1,37,1,1,34,1,3,18,3,2,22.76923077,3,26,12,14,12,7,5,2,1
14,3,4,28,3,3,43,1,1,18.33333333,3,2,16.33333333,3,1,36,1,1,11,3,1,26,2,3,0,0,0,8.804878049,11,41,2,39,19,2,17,2,1
10.5,2,4,18.5,2,3,40,1,1,38,1,2,37,1,1,35,1,1,40,1,1,31,1,3,0,0,0,18.19565217,2,23,9,14,10,6,4,2,1
21,3,4,25.33333333,3,3,43,1,1,40,1,2,21,2,1,36,1,1,40,1,1,33,1,3,8,1,2,15,5,33,8,25,14,5,9,2,1
19.33333333,3,4,30,1,3,43,1,1,29,2,2,19,2,1,35,1,1,15.33333333,3,1,34,1,3,16,1,2,15.21505376,6,31,8,23,15,4,11,2,1
22.5,2,4,37,1,3,5.333333333,3,1,30,1,2,38,1,1,24,2,1,19.5,2,1,35,1,3,0,0,0,18.86805556,5,24,9,15,13,4,9,2,1
16,3,4,30,1,3,40,1,1,31,1,2,20.5,2,1,31,2,1,30,1,1,41,1,3,0,0,0,17.71153846,4,26,11,15,12,6,6,2,1
33,1,4,33,1,3,47,1,1,28,1,2,46,1,1,41,1,1,43,1,1,42,1,3,0,0,0,36.875,0,16,14,2,8,7,1,1,2
1.5,2,4,5,2,3,41,1,1,30,1,2,6.5,2,1,35,1,1,30,1,1,20.5,2,3,0,0,0,9.444444444,4,27,5,22,12,4,8,2,1
14.33333333,3,4,29.5,2,3,44,1,1,30,1,2,18.5,2,1,35,1,1,38,1,1,30,1,3,0,0,0,15.4047619,4,28,8,20,12,5,7,2,1
3.666666667,3,4,0,2,3,1.333333333,3,1,11.5,2,2,0,3,1,27,2,1,2,2,1,11.33333333,3,3,0,0,0,2.487804878,12,41,0,41,20,0,20,2,1
0,1,4,0,1,3,0,1,1,10,1,2,0,1,1,0,1,1,0,1,1,10,1,3,0,0,0,3.125,0,16,0,16,8,0,8,2,1
17.33333333,3,4,35,1,3,41,1,1,34,1,2,30,1,1,39,1,1,40,1,1,32,1,3,0,0,0,20.34722222,2,24,12,12,10,7,3,2,1
25.33333333,3,4,26,3,3,43,1,1,35,1,2,45,1,1,49,1,1,37,1,1,31,1,3,42,1,2,18.76041667,4,32,11,21,13,7,6,2,1
24,2,4,26,2,3,40,1,1,34,1,2,21,2,1,36,1,1,43,1,1,36,1,3,41,1,2,22,3,26,10,16,12,6,6,2,1
30,1,4,32,1,3,43,1,1,40,1,2,48,1,1,45,1,1,40,1,1,30,1,3,0,0,0,35.125,0,16,16,0,8,8,0,1,2
19,3,4,26,2,3,43,1,1,39,1,2,21,2,1,35,1,1,40,1,1,37,1,3,1,1,2,16.13333333,4,30,8,22,13,5,8,2,1
31,1,4,46,1,3,43,1,1,42,1,2,43,1,1,42,1,1,43,1,1,39,1,3,2,1,2,35.44444444,0,18,16,2,9,8,1,1,2
26,3,4,36,1,3,48,1,1,30,1,2,48,1,1,31,1,1,36,1,1,31.5,2,3,0,0,0,19.61111111,3,27,12,15,11,7,4,2,1
37,1,4,38,1,3,48,1,1,35,1,2,46,1,1,38,1,1,41,1,1,33,1,3,32,1,2,37.11111111,0,18,18,0,9,9,0,1,2
22.5,2,4,43,1,3,45,1,1,42,1,2,46,1,1,45,1,1,41,1,1,39,1,3,40,1,2,30.77272727,1,22,14,8,10,8,2,2,2
23,2,4,40,1,3,46,1,1,33,1,2,46,1,1,30,1,1,38,1,1,34,1,3,3,1,2,24.81818182,1,22,12,10,10,7,3,2,1
5,2,4,37,1,3,44,1,1,34,1,2,46,1,1,19.5,2,1,39,1,1,35,1,3,0,0,0,21.54761905,2,21,11,10,10,6,4,2,1
41,1,4,47,1,3,47,1,1,50,1,2,46,1,1,42,1,1,45,1,1,48,1,3,46,1,2,45.61111111,0,18,18,0,9,9,0,1,4
31,1,4,41,1,3,44,1,1,36,1,2,44,1,1,31,1,1,31,1,1,32,1,3,33,1,2,35.05555556,0,18,18,0,9,9,0,1,2
22,2,4,43,1,3,46,1,1,44,1,2,46,1,1,37,1,1,41,1,1,32,1,3,1,1,2,26.04545455,1,22,12,10,10,7,3,2,1
35,1,4,40,1,3,45,1,1,34,1,2,46,1,1,30,1,1,34,1,1,36,1,3,8,1,2,33.72222222,0,18,16,2,9,8,1,1,2
41,1,4,48,1,3,46,1,1,50,1,2,46,1,1,44,1,1,43,1,1,43,1,3,48,1,2,45.11111111,0,18,18,0,9,9,0,1,4
12.5,2,4,37,1,3,42,1,1,30,1,2,46,1,1,12,2,1,37,1,1,25.5,2,3,0,0,0,18.10416667,3,24,8,16,11,5,6,2,1
8,2,4,38,1,3,44,1,1,30,1,2,44,1,1,39,1,1,37,1,1,36,1,3,0,0,0,23.9,1,20,12,8,9,7,2,2,1
32,1,4,41,1,3,45,1,1,35,1,2,48,1,1,33,1,1,39,1,1,43,1,3,44,1,2,39.05555556,0,18,18,0,9,9,0,1,2
31,1,4,40,1,3,42,1,1,30,1,2,46,1,1,32,1,1,35,1,1,33,1,3,11,1,2,32.22222222,0,18,16,2,9,8,1,1,2
34,1,4,39,1,3,43,1,1,28.5,2,2,46,1,1,34,1,1,33,1,1,34,1,3,34,1,2,31.8,1,20,16,4,10,8,2,2,2
4,2,4,14,2,3,41,1,1,5.5,2,2,46,1,1,4,2,1,31,1,1,14,2,3,0,0,0,8.034482759,5,29,3,26,13,3,10,2,1
8,1,4,24,1,3,0,1,1,16,1,2,27,1,1,11,1,1,20,1,1,19,1,3,0,0,0,15.6875,0,16,0,16,8,0,8,2,1
23,2,4,36,1,3,12.66666667,3,1,24,3,2,43,1,1,32,1,1,37,1,1,26.33333333,3,3,0,0,0,14.11458333,7,32,6,26,15,4,11,2,1
7,2,4,5,2,3,0,2,1,11,2,2,35,1,1,38,1,1,14,2,1,20,2,3,0,0,0,7.066666667,6,30,2,28,14,2,12,2,1
8,1,4,13,1,3,33,1,1,14,1,2,27,1,1,23,1,1,31,1,1,25,1,3,0,0,0,18,0,16,2,14,8,2,6,2,1
23,2,4,34,2,3,45,1,1,35,1,2,46,1,1,30,1,1,42,1,1,34,1,3,44,1,2,24.68,2,25,14,11,11,8,3,2,1
36,1,4,50,1,3,47,1,1,50,1,2,46,1,1,43,1,1,47,1,1,45,1,3,45,1,2,44.55555556,0,18,18,0,9,9,0,1,3
27,2,4,36,1,3,45,1,1,35,1,2,43,1,1,35,1,1,38,1,1,33,1,3,0,0,0,27.3,1,20,12,8,9,7,2,2,1
18,2,4,35,1,3,40,1,1,29.5,2,2,46,1,1,30,2,1,31,1,1,26.5,2,3,0,1,2,16.51785714,4,28,7,21,13,5,8,2,1
20,1,4,15,1,3,40,1,1,18,1,2,27,1,1,22,1,1,31,1,1,17,1,3,0,0,0,20.75,0,16,2,14,8,2,6,2,1
22.5,2,4,19,3,3,45,1,1,30,1,2,46,1,1,36,1,1,37,1,1,34,1,3,0,0,0,18.19230769,3,26,9,17,11,6,5,2,1
31,1,4,44,1,3,44,1,1,32,1,2,44,1,1,37,1,1,39,1,1,42,1,3,4,1,2,34.33333333,0,18,16,2,9,8,1,1,2
28.33333333,3,4,37,1,3,45,1,1,41,1,2,44,1,1,42,1,1,34,1,1,40,1,3,4,1,2,23.05128205,2,26,12,14,11,7,4,2,1
42,1,4,50,1,3,44,1,1,50,1,2,46,1,1,46,1,1,42,1,1,49,1,3,46,1,2,46.38888889,0,18,18,0,9,9,0,1,4
7.5,2,4,38,1,3,46,1,1,43,1,2,46,1,1,43,1,1,37,1,1,11,2,3,0,0,0,18.91304348,2,23,9,14,10,6,4,2,1
31,1,4,50,1,3,43,1,1,50,1,2,46,1,1,40,1,1,42,1,1,37,1,3,45,1,2,41.44444444,0,18,18,0,9,9,0,1,3
20.5,2,4,48,1,3,42,1,1,30,1,2,46,1,1,31,1,1,34,1,1,39,1,3,36,1,2,28.54545455,1,22,14,8,10,8,2,2,1
26,3,4,37,1,3,45,1,1,37,1,2,46,1,1,36,1,1,32,1,1,31,1,3,0,1,2,20.80769231,2,26,12,14,11,7,4,2,1
14,1,4,30,1,3,43,1,1,30,1,2,44,1,1,31,1,1,30,1,1,30,1,3,0,0,0,27.75,0,16,12,4,8,7,1,2,1
24.5,2,4,28,2,3,41,1,1,41,1,2,44,1,1,34,1,1,39,1,1,31,1,3,4,1,2,20.92,2,25,9,16,11,6,5,2,1
10.66666667,3,4,42,1,3,41,1,1,30,1,2,46,1,1,30,1,1,31,1,1,13.33333333,3,3,0,0,0,13.88888889,4,30,9,21,12,6,6,2,1
24.66666667,3,4,31,1,3,10.66666667,3,1,25,3,2,30,1,1,19.33333333,3,1,29.33333333,3,1,28.5,2,3,0,0,0,11.25675676,11,37,4,33,19,2,17,2,1
21.5,2,4,32,1,3,44,1,1,32,2,2,30,1,1,30,1,1,36,1,1,30.5,2,3,0,0,0,19.1,3,25,12,13,11,7,4,2,1
24.5,2,4,37,1,3,44,1,1,32,1,2,44,1,1,33,1,1,37,1,1,28.5,2,3,0,0,0,22.45652174,2,23,9,14,10,6,4,2,1
36,1,4,34,1,3,47,1,1,36,1,2,46,1,1,36,1,1,42,1,1,26.5,2,3,48,1,2,31.64285714,1,21,15,6,10,8,2,2,2
31,1,4,38,1,3,43,1,1,30,1,2,46,1,1,32,1,1,32,1,1,25.5,2,3,44,1,2,29.30952381,1,21,15,6,10,8,2,2,1
31,1,4,48,1,3,45,1,1,35,1,2,46,1,1,38,1,1,43,1,1,40,1,3,40,1,2,39.44444444,0,18,18,0,9,9,0,1,2
27,2,4,37,1,3,42,1,1,31,1,2,47,1,1,34,1,1,36,1,1,32.5,2,3,3,1,2,21.74,2,25,12,13,11,7,4,2,1
24.5,2,4,33,1,3,41,1,1,35,1,2,30,1,1,30,1,1,34,1,1,24,2,3,1,1,2,19.04,2,25,9,16,11,6,5,2,1
36,1,4,39,1,3,41,1,1,35.5,2,2,30,1,1,31,1,1,35,1,1,20,2,3,40,1,2,26.47826087,2,23,15,8,11,8,3,2,1
33,1,4,39,1,3,46,1,1,32,1,2,49,1,1,45,1,1,42,1,1,28.5,2,3,0,0,0,30.55263158,1,19,13,6,9,7,2,2,2
32,1,4,40,1,3,44,1,1,30,1,2,46,1,1,35,1,1,37,1,1,37,1,3,0,0,0,36.3125,0,16,16,0,8,8,0,1,2
31,1,4,39,1,3,44,1,1,34,2,2,43,1,1,32,1,1,37,1,1,34,1,3,42,1,2,32.55,1,20,18,2,10,9,1,1,2
34,1,4,42,1,3,47,1,1,32,1,2,47,1,1,46,1,1,44,1,1,36,1,3,45,1,2,39.33333333,0,18,18,0,9,9,0,1,2
6.333333333,3,4,38,1,3,43,1,1,5.666666667,3,2,32,1,1,8.333333333,3,1,33,1,1,2,3,3,0,0,0,7.583333333,8,36,6,30,16,4,12,2,1
31,1,4,36,1,3,44,1,1,19,1,2,30,1,1,38,1,1,35,1,1,14,1,3,0,0,0,28.6875,0,16,11,5,8,6,2,2,1
39,1,4,39,1,3,41,1,1,32,1,2,38,1,1,32,1,1,34,1,1,41,1,3,3,1,2,33.94444444,0,18,16,2,9,8,1,1,2
26,3,4,31,1,3,46,1,1,30,1,2,40,1,1,34,1,1,37,1,1,32.5,2,3,0,0,0,18.94444444,3,27,12,15,11,7,4,2,1
31,1,4,38,1,3,44,1,1,30,1,2,47,1,1,36,1,1,35,1,1,31,1,3,43,1,2,35.5,0,18,18,0,9,9,0,1,2
32,1,4,35,1,3,42,1,1,30,1,2,44,1,1,38,1,1,35,1,1,29,2,3,0,0,0,28.36842105,1,19,13,6,9,7,2,2,1
25,1,4,32,1,3,44,1,1,27,1,2,41,1,1,39,1,1,28,1,1,14,1,3,0,0,0,27.75,0,16,6,10,8,4,4,2,1
35,1,4,50,1,3,44,1,1,32,1,2,40,1,1,36,1,1,43,1,1,42,1,3,45,1,2,40.72222222,0,18,18,0,9,9,0,1,3
24,3,4,23,2,3,43,1,1,26,3,2,43,1,1,36,1,1,30.66666667,3,1,20.66666667,3,3,37,1,2,12.33333333,9,41,6,35,18,5,13,2,1
21.5,2,4,30,1,3,41,1,1,17,2,2,30,1,1,10,2,1,18,2,1,11.5,2,3,0,0,0,12.72222222,5,27,5,22,13,3,10,2,1
20,3,4,38,1,3,39,1,1,25,3,2,30,1,1,16.33333333,3,1,34,1,1,20,3,3,0,0,0,11.75925926,8,36,6,30,16,4,12,2,1
33,1,4,38,1,3,48,1,1,31,1,2,47,1,1,39,1,1,41,1,1,38,1,3,31,1,2,36.61111111,0,18,18,0,9,9,0,1,2
32,1,4,38,1,3,46,1,1,32,1,2,47,1,1,38,1,1,44,1,1,35,1,3,45,1,2,37.55555556,0,18,18,0,9,9,0,1,2
22.5,2,4,27,2,3,42,1,1,41,1,2,31,1,1,25,3,1,36,1,1,28.33333333,3,3,0,0,0,15.22580645,6,31,5,26,14,4,10,2,1
20.5,2,4,16,2,3,44,1,1,42,1,2,31,1,1,37,1,1,43,1,1,19,2,3,0,0,0,16.38461538,3,26,6,20,11,5,6,2,1
22.33333333,3,4,40,1,3,44,1,1,34,1,2,44,1,1,27.5,2,1,30.5,2,1,27.5,2,3,0,0,0,17.44252874,5,29,8,21,13,5,8,2,1
19.66666667,3,4,8,3,3,42,1,1,33,1,2,40,1,1,32,1,1,32,1,1,29,2,3,0,0,0,12.17171717,5,33,6,27,13,5,8,2,1
24.66666667,3,4,36,2,3,41,1,1,22.66666667,3,2,43,1,1,36,1,1,32,1,1,20,2,3,0,0,0,13.64705882,6,34,7,27,14,5,9,2,1
39,1,4,42,1,3,47,1,1,35,1,2,47,1,1,42,1,1,44,1,1,49,1,3,46,1,2,42.83333333,0,18,18,0,9,9,0,1,3
31,1,4,38,1,3,40,1,1,28,2,2,30,1,1,30,1,1,31,1,1,29.5,2,3,0,0,0,24.45238095,2,21,11,10,10,6,4,2,1
28,2,4,30,1,3,45,1,1,30,1,2,47,1,1,40,1,1,39,1,1,24,2,3,3,1,2,20.44,2,25,9,16,11,6,5,2,1
16,3,4,14.66666667,3,3,43,1,1,32,1,2,47,1,1,30,1,1,32,1,1,29.5,2,3,0,0,0,12.5,5,33,6,27,13,5,8,2,1
49,1,4,50,1,3,45,1,1,34,1,2,47,1,1,37,1,1,41,1,1,50,1,3,44,1,2,45.66666667,0,18,18,0,9,9,0,1,4
34,1,4,30,1,3,42,1,1,28.5,2,2,30,1,1,37,1,1,39,1,1,30,2,3,0,0,0,24.80952381,2,21,14,7,10,7,3,2,1
28,2,4,30,1,3,41,1,1,30,1,2,42,1,1,37,1,1,39,1,1,27.5,2,3,44,1,2,23.66,2,25,11,14,11,7,4,2,1
24,2,4,33,2,3,45,1,1,33,1,2,35,1,1,37,1,1,37,1,1,37,1,3,0,0,0,22.86956522,2,23,12,11,10,7,3,2,1
32,1,4,44,1,3,47,1,1,36,1,2,50,1,1,48,1,1,43,1,1,32,1,3,44,1,2,39.11111111,0,18,18,0,9,9,0,1,2
26,3,4,35,1,3,45,1,1,32,1,2,35,1,1,45,1,1,41,1,1,28,2,3,0,0,0,19.37037037,3,27,9,18,11,6,5,2,1
6.5,2,4,31,1,3,43,1,1,35,1,2,50,1,1,46,1,1,36,1,1,30,1,3,0,0,0,22.7,1,20,12,8,9,7,2,2,1
38,1,4,42,1,3,49,1,1,46,1,2,50,1,1,48,1,1,45,1,1,38,1,3,46,1,2,42.66666667,0,18,18,0,9,9,0,1,3
9.666666667,3,4,18,3,3,39,1,1,15.33333333,3,2,7,3,1,16,3,1,8,2,1,18,3,3,0,0,0,5.496296296,13,45,1,44,21,1,20,2,1
20,2,4,35,1,3,44,1,1,35,1,2,50,1,1,47,1,1,41,1,1,31,1,3,43,1,2,28,1,22,14,8,10,8,2,2,1
24.5,2,4,40,1,3,46,1,1,35,1,2,40,1,1,44,1,1,42,1,1,32,1,3,38,1,2,28.72727273,1,22,14,8,10,8,2,2,1
12,1,4,37,1,3,43,1,1,37,1,2,40,1,1,43,1,1,37,1,1,15,1,3,0,0,0,27.5625,0,16,9,7,8,6,2,2,1
2,1,4,0,1,3,44,1,1,6,1,2,0,1,1,25,1,1,10,1,1,10,1,3,0,0,0,8.0625,0,16,1,15,8,1,7,2,1
23.5,2,4,35,1,3,45,1,1,40,1,2,50,1,1,31,1,1,41,1,1,30,1,3,35,1,2,27.54545455,1,22,14,8,10,8,2,2,1
16.5,2,4,38,1,3,43,1,1,36,1,2,38,1,1,36,1,1,33,1,1,33,1,3,0,0,0,25.05,1,20,12,8,9,7,2,2,1
28.5,2,4,36,1,3,41,1,1,33,1,2,18.5,2,1,37,1,1,32,1,1,27.5,2,3,0,0,0,20.79166667,3,24,8,16,11,5,6,2,1
29.5,2,4,37,1,3,48,1,1,35,1,2,40,1,1,43,1,1,41,1,1,36,1,3,45,1,2,30.40909091,1,22,14,8,10,8,2,2,2
29.5,2,4,44,1,3,44,1,1,36,1,2,50,1,1,47,1,1,40,1,1,32,1,3,9,1,2,28.04545455,1,22,12,10,10,7,3,2,1
16,3,4,21.5,2,3,39,1,1,32,1,2,19,2,1,31,2,1,33,1,1,27,2,3,0,0,0,12.359375,6,32,5,27,14,4,10,2,1
13,3,4,32,1,3,39,1,1,35,1,2,30,1,1,39,1,1,42,1,1,26.5,2,3,0,0,0,16.57407407,3,27,9,18,11,6,5,2,1
2,1,4,6,1,3,0,1,1,4,1,2,0,1,1,11,1,1,19,1,1,10,1,3,0,0,0,5.875,0,16,0,16,8,0,8,2,1
0,2,4,1.5,2,3,0,2,1,2,2,2,0,2,1,7.5,2,1,5,2,1,5,2,3,0,0,0,1.125,8,32,0,32,16,0,16,2,1
0,1,4,0,1,3,0,1,1,4,1,2,0,1,1,0,1,1,10,1,1,10,1,3,0,0,0,3,0,16,0,16,8,0,8,2,1
4.666666667,3,4,2.333333333,3,3,11.33333333,3,1,9.333333333,3,2,0,3,1,7.666666667,3,1,10,3,1,15.66666667,3,3,0,0,0,2.506944444,16,48,0,48,24,0,24,2,1
11.66666667,3,4,10.66666667,3,3,42,1,1,33,1,2,18.5,2,1,35,1,1,33,1,1,20,2,3,0,0,0,9.799019608,6,34,5,29,14,4,10,2,1
22,2,4,31,1,3,41,1,1,35,1,2,40,1,1,43,1,1,37,1,1,28.5,2,3,37,1,2,22.86,2,25,11,14,11,7,4,2,1
34,1,4,35,1,3,45,1,1,39,1,2,50,1,1,45,1,1,43,1,1,40,1,3,0,1,2,34.55555556,0,18,16,2,9,8,1,1,2
30,1,4,30,1,3,42,1,1,40,1,2,30,1,1,43,1,1,37,1,1,34,1,3,14,1,2,31.77777778,0,18,16,2,9,8,1,2,2
5,3,4,32,2,3,40,1,1,31,1,2,19.5,2,1,11,3,1,36,1,1,11.66666667,3,3,0,0,0,8.875,8,36,7,29,16,4,12,2,1
4.333333333,3,4,30,1,3,42,1,1,35,1,2,0,3,1,34,1,1,36,1,1,12.33333333,3,3,0,0,0,10.19791667,6,32,8,24,14,5,9,2,1
22,3,4,30,1,3,47,1,1,35,1,2,40,1,1,39,1,1,42,1,1,20,3,3,0,0,0,15.86666667,4,30,9,21,12,6,6,2,1
5,2,4,10,2,3,46,1,1,2,2,2,0,2,1,18,2,1,19.5,2,1,9.5,2,3,0,0,0,5.35483871,7,31,1,30,15,1,14,2,1
7.5,2,4,19.33333333,3,3,0,2,1,4.5,2,2,0,2,1,13,3,1,9,2,1,16,3,3,0,0,0,4.282051282,11,39,0,39,19,0,19,2,1
11.5,2,4,10.5,2,3,0,2,1,9,2,2,0,2,1,7,2,1,9.5,2,1,13.5,2,3,0,0,0,4.765625,8,32,0,32,16,0,16,2,1
29,2,4,33.5,2,3,39,1,1,44,1,2,20.5,2,1,48,1,1,42,1,1,39,1,3,45,1,2,25.42307692,3,26,13,13,12,7,5,2,1
33.5,2,4,46,1,3,40,1,1,38,1,2,36,1,1,41,1,1,38,1,1,39,1,3,14,1,2,29.45454545,1,22,16,6,10,8,2,2,1
20.5,2,4,38,1,3,38,1,1,34,1,2,45,1,1,35,1,1,31,1,1,10,1,3,0,0,0,22.15,1,20,9,11,9,6,3,2,1
30,1,4,41,1,3,43,1,1,40,1,2,40,1,1,33,1,1,35,1,1,30,1,3,4,1,2,31.77777778,0,18,16,2,9,8,1,2,2
32,1,4,46,1,3,38,1,1,50,1,2,45,1,1,37,1,1,42,1,1,41,1,3,5,1,2,36.72222222,0,18,16,2,9,8,1,1,2
30,1,4,40,1,3,46,1,1,49,1,2,44,1,1,44,1,1,40,1,1,41,1,3,24,1,2,37.94444444,0,18,16,2,9,8,1,1,2
0,1,4,0,1,3,4,1,1,0,1,2,0,1,1,0,1,1,0,1,1,10,1,3,0,0,0,2.125,0,16,0,16,8,0,8,2,1
7.5,2,4,11,2,3,14.5,2,1,13.5,2,2,18.5,2,1,33,1,1,9.5,2,1,19.5,2,3,5,1,2,7.090909091,7,33,1,32,16,1,15,2,1
0,1,4,1,1,3,0,1,1,0,1,2,0,1,1,0,1,1,0,1,1,0,1,3,0,0,0,0.1875,0,16,0,16,8,0,8,2,1
35.5,2,4,46,1,3,43,1,1,47,1,2,34,1,1,38,1,1,44,1,1,43,1,3,34,1,2,33.18181818,1,22,18,4,10,9,1,1,2
33.5,2,4,38,1,3,31.5,2,1,32,1,2,37,1,1,33,1,1,33,1,1,35,1,3,0,0,0,26.26190476,2,21,16,5,10,8,2,2,1
30,1,4,42,1,3,36,1,1,20.5,2,2,45,1,1,30,1,1,31,1,1,21,2,3,3,1,2,21.65217391,2,23,11,12,11,6,5,2,1
30,1,4,40,1,3,30,1,1,32,2,2,32,1,1,27,2,1,34,1,1,30,1,3,0,1,2,24.61904762,2,21,15,6,11,7,4,2,1
31.5,2,4,34,1,3,32,2,1,32,1,2,34,1,1,31,1,1,33,1,1,32,2,3,33,1,2,22.46153846,3,26,18,8,12,9,3,2,1
31,1,4,47,1,3,38,1,1,49,1,2,43,1,1,39,1,1,36,1,1,40,1,3,3,1,2,35.83333333,0,18,16,2,9,8,1,1,2
24,2,4,38,1,3,46,1,1,32,1,2,45,1,1,34,1,1,33,1,1,30,1,3,0,1,2,23.72727273,1,22,12,10,10,7,3,2,1
31,2,4,40,1,3,41,1,1,40,1,2,39,1,1,36,1,1,38,1,1,34,1,3,48,1,2,30.72727273,1,22,18,4,10,9,1,2,2
24,2,4,35,1,3,38,1,1,34,1,2,41,1,1,40,1,1,27,2,1,31.5,2,3,2,1,2,19.75,3,26,11,15,12,6,6,2,1
29,2,4,33,1,3,41,1,1,34,1,2,35,1,1,35,1,1,35,1,1,34,1,3,0,0,0,26.55,1,20,12,8,9,7,2,2,1
30,1,4,41,1,3,44,1,1,46,1,2,35,1,1,31,1,1,34,1,1,38,1,3,38,1,2,37.16666667,0,18,18,0,9,9,0,1,2
30,1,4,41,1,3,45,1,1,42,1,2,42,1,1,39,1,1,37,1,1,31,1,3,14,1,2,33.94444444,0,18,16,2,9,8,1,1,2
25.66666667,3,4,37,1,3,42,1,1,36,1,2,44,1,1,38,1,1,35,1,1,32,1,3,0,0,0,22.52777778,2,24,12,12,10,7,3,2,1
23,1,4,38,1,3,39,1,1,42,1,2,44,1,1,35,1,1,30,1,1,28,1,3,0,0,0,32.625,0,16,9,7,8,6,2,1,2
17,1,4,12,1,3,46,1,1,44,1,2,43,1,1,40,1,1,36,2,1,35,1,3,10,1,2,25.36842105,1,19,9,10,10,6,4,2,1
39,1,4,37,1,3,32,1,1,23,2,2,39,1,1,35,1,1,42,1,1,28.5,2,3,0,0,0,26.02380952,2,21,11,10,10,6,4,2,1
25,2,4,30.66666667,3,3,35,1,1,32,1,2,40,1,1,33,1,1,30,2,1,34,1,3,9,1,2,17.72413793,4,29,12,17,13,7,6,2,1
30,1,4,28.5,2,3,46,1,1,50,1,2,42,1,1,36,1,1,30,1,1,41,1,3,0,1,2,27.73809524,1,21,13,8,10,7,3,2,1
9,1,4,31,1,3,18,1,1,14,1,2,40,1,1,34,1,1,27,1,1,24,1,3,0,0,0,21.75,0,16,5,11,8,3,5,2,1
25.5,2,4,33,1,3,43,1,1,35,1,2,38,1,1,35,2,1,30,1,1,32,2,3,4,1,2,20.03846154,3,26,12,14,12,7,5,2,1
13.5,2,4,22,2,3,39,1,1,18,1,2,37,1,1,33,1,1,32,1,1,23.5,2,3,0,0,0,14.13461538,3,26,4,22,11,4,7,2,1
10,1,4,12,1,3,40,1,1,14,1,2,37,1,1,19,1,1,24,1,1,19,1,3,0,0,0,17.5625,0,16,2,14,8,2,6,2,1
31,1,4,33.5,2,3,43,1,1,39,1,2,45,1,1,38,1,1,33,1,1,37,1,3,0,1,2,27.26190476,1,21,16,5,10,8,2,2,1
33,1,4,35,1,3,32,1,1,15,3,2,0,3,1,7.333333333,3,1,26.5,2,1,34,1,3,34,1,2,18.62345679,7,27,13,14,16,5,11,2,1
8,1,4,30,1,3,35,1,1,32,1,2,0,1,1,33,1,1,30,1,1,13.5,2,3,0,0,0,17.07894737,1,19,8,11,9,5,4,2,1
