NOTA_INGECO,VECES_INGECO,CREDITOS_INGECO,NOTA_DDP,VECES_DDP,CREDITOS_DDP,NOTA_IO_DOS,VECES_IO_DOS,CREDITOS_IO_DOS,NOTA_CONEM,VECES_CONEM,CREDITOS_CONEM,NOTA_TDE,VECES_TDE,CREDITOS_TDE,NOTAS_RDC,VECES_RDC,CREDITOS_RDC,NOTA_CTRL,VECES_CTRL,CREDITOS_CTRL,CAR_SEIS,NCC_SEIS,NCA_SEIS,NCP_SEIS,NAC_SEIS,NAA_SEIS,NAP_SEIS,EPA_SEIS,PROMEDIO_SIETE
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,19
38,1,2,50,1,3,39,1,2,32,1,3,42,1,3,42,1,2,43,1,2,0,17,17,0,7,7,0,1,39.4
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,21.5
41,1,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,2,2,0,1,1,0,1,16.66666667
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
48,2,2,50,1,3,35,1,2,37,1,3,30,1,3,42,1,2,36,1,2,1,19,17,2,8,7,1,1,32.23529412
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
32,1,2,44,1,3,33,1,2,9,2,3,37,2,3,42,1,2,30,3,2,3,27,14,13,11,6,5,2,22.61538462
33,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,2,2,2,1,1,2,17.5
38,1,2,49,1,3,37,1,2,34,1,3,36,1,3,42,1,2,39,2,2,1,19,17,2,8,7,1,1,29.83333333
31,1,2,50,1,3,38,1,2,40,1,3,42,1,3,45,1,2,40,1,2,0,17,17,0,7,7,0,1,31.75
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,44
48,1,2,50,1,3,37,1,2,44,1,3,39,1,3,42,1,2,43,1,2,0,17,17,0,7,7,0,1,35.46666667
35,3,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,6,2,4,3,1,2,2,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,19
44,2,2,50,1,3,39,1,2,42,1,3,35,1,3,43,1,2,43,1,2,1,19,17,2,8,7,1,1,33.8
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
37,1,2,48,1,3,40,1,2,46,3,3,34,1,3,35,1,2,34,1,2,1,23,17,6,9,7,2,2,32.06666667
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,16
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
43,2,2,34,1,3,38,1,2,38,2,3,32,1,3,38,1,2,30,1,2,2,22,17,5,9,7,2,2,34.16666667
43,2,2,50,1,3,0,0,2,34,3,3,35,1,3,44,1,2,37,1,2,2,23,15,8,9,6,3,2,33
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
30,1,2,50,1,3,38,1,2,34,3,3,30,1,3,39,1,2,34,1,2,1,23,17,6,9,7,2,2,31.17647059
38,1,2,49,1,3,40,1,2,35,1,3,35,1,3,44,1,2,40,1,2,0,17,17,0,7,7,0,1,39.06666667
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
30,2,2,30,1,3,0,0,2,33,2,3,39,2,3,41,1,2,33,1,2,3,23,15,8,9,6,3,2,10.75
35,1,2,50,1,3,0,0,2,33,1,3,35,1,3,44,1,2,35,1,2,0,15,15,0,6,6,0,1,33.4375
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
32,2,2,50,1,3,0,0,2,8,1,3,36,1,3,30,1,2,0,0,2,1,15,10,5,6,4,2,2,37
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
31,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,2,2,2,1,1,2,7.4
17,1,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,2,0,2,1,0,1,2,40
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,10.25
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
32,1,2,30,1,3,31,1,2,0,0,3,0,0,3,0,0,2,0,0,2,0,7,7,0,3,3,0,2,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
45,1,2,44,1,3,35,1,2,31,2,3,33,1,3,45,1,2,42,1,2,1,20,17,3,8,7,1,1,34.73333333
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
33,1,2,50,1,3,40,2,2,32,1,3,36,1,3,41,1,2,0,0,2,1,17,15,2,7,6,1,1,31
36,1,2,30,1,3,36,1,2,0,0,3,0,0,3,0,0,2,0,0,2,0,7,7,0,3,3,0,1,21.5
40,1,2,50,1,3,35,1,2,36,2,3,35,1,3,45,1,2,46,1,2,1,20,17,3,8,7,1,1,40.33333333
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
44,2,2,50,1,3,0,0,2,32,2,3,40,1,3,33,1,2,41,1,2,2,20,15,5,8,6,2,2,38
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
37,1,2,50,1,3,39,1,2,37,1,3,43,1,3,46,1,2,46,1,2,0,17,17,0,7,7,0,1,28.94444444
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
15,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,0,4,2,0,2,2,20
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4.666666667
43,1,2,50,1,3,23,1,2,42,2,3,31,1,3,45,1,2,35,2,2,2,22,15,7,9,6,3,2,28.08333333
33,1,2,44,1,3,34,1,2,34,1,3,40,1,3,46,1,2,32,1,2,0,17,17,0,7,7,0,1,32.27777778
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,50,1,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,3,3,0,1,1,0,1,0
36,1,2,47,1,3,38,1,2,34,2,3,36,1,3,45,1,2,40,1,2,1,20,17,3,8,7,1,1,35.83333333
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
46,1,2,50,1,3,41,1,2,49,1,3,42,1,3,47,1,2,34,1,2,0,17,17,0,7,7,0,1,40.73333333
37,1,2,50,1,3,35,1,2,30,2,3,43,1,3,45,1,2,30,1,2,1,20,17,3,8,7,1,1,37.93333333
34,1,2,50,1,3,38,1,2,34,1,3,42,1,3,46,1,2,40,1,2,0,17,17,0,7,7,0,1,38.33333333
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
50,1,2,50,1,3,44,1,2,35,2,3,42,1,3,46,1,2,45,1,2,1,20,17,3,8,7,1,1,42.46666667
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,9.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
30,1,2,50,1,3,0,0,2,30,1,3,32,1,3,42,1,2,30,2,2,1,17,15,2,7,6,1,2,32.76470588
0,0,2,0,0,3,38,1,2,0,0,3,0,0,3,0,0,2,27,1,2,0,4,2,2,2,1,1,1,16.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
7,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,0,4,2,0,2,2,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
36,1,2,50,1,3,33,1,2,39,2,3,42,1,3,46,1,2,44,1,2,1,20,17,3,8,7,1,1,34.11764706
48,1,2,50,1,3,36,1,2,30,2,3,33,1,3,42,1,2,33,2,2,2,22,17,5,9,7,2,2,29.57894737
30,2,2,50,1,3,0,0,2,32,3,3,35,1,3,39,1,2,37,2,2,3,25,15,10,10,6,4,2,10
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,23
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,11.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,13.66666667
30,1,2,50,1,3,40,1,2,35,2,3,37,1,3,47,1,2,36,1,2,1,20,17,3,8,7,1,1,23
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,13
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
42,1,2,44,1,3,34,1,2,50,1,3,35,1,3,41,1,2,39,1,2,0,17,17,0,7,7,0,1,36.66666667
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
37,1,2,50,1,3,45,1,2,32,2,3,35,1,3,42,1,2,32,1,2,1,20,17,3,8,7,1,1,36.93333333
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,42
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,14.66666667
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,48
42,1,2,50,1,3,31,1,2,34,1,3,37,1,3,43,1,2,31,1,2,0,17,17,0,7,7,0,1,35.53333333
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,11,1,2,0,2,0,2,1,0,1,2,0
47,1,2,50,1,3,36,1,2,33,1,3,42,1,3,46,1,2,45,1,2,0,17,17,0,7,7,0,1,33.2
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
44,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,2,2,2,1,1,2,14.66666667
45,1,2,50,1,3,39,1,2,30,1,3,36,1,3,45,1,2,37,1,2,0,17,17,0,7,7,0,1,24.73913043
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,11
0,0,2,30,1,3,0,0,2,33,1,3,38,1,3,0,0,2,0,0,2,0,9,9,0,3,3,0,1,11.66666667
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,10
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,50,1,3,0,0,2,31,1,3,33,1,3,30,1,2,18,1,2,0,13,11,2,5,4,1,1,26.07692308
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
32,1,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,2,2,0,1,1,0,1,20
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,35
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
33,1,2,50,1,3,39,1,2,41,2,3,39,1,3,40,1,2,32,1,2,1,20,17,3,8,7,1,1,26.9
38,1,2,50,1,3,41,1,2,46,1,3,33,1,3,45,1,2,41,1,2,0,17,17,0,7,7,0,1,26.65
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,33
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
49,1,2,50,1,3,39,1,2,45,1,3,42,1,3,44,1,2,42,1,2,0,17,17,0,7,7,0,1,37.86666667
0,0,2,45,1,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,3,3,0,1,1,0,1,19
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
34,1,2,50,1,3,36,1,2,36,1,3,33,1,3,34,1,2,33,1,2,0,17,17,0,7,7,0,1,38.30769231
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,41
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
21,3,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,6,0,6,3,0,3,2,0
39,1,2,49,1,3,0,0,2,43,2,3,33,1,3,41,1,2,43,1,2,1,18,15,3,7,6,1,1,36.41666667
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
30,3,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,6,2,4,3,1,2,2,20
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
41,1,2,0,0,3,25,1,2,0,0,3,0,0,3,30,1,2,0,0,2,0,6,4,2,3,2,1,1,21.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
38,2,2,48,1,3,35,1,2,34,2,3,36,1,3,44,1,2,31,1,2,2,22,17,5,9,7,2,2,10
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
32,1,2,50,1,3,0,0,2,39,2,3,30,1,3,31,1,2,0,0,2,1,16,13,3,6,5,1,2,12.2
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
31,2,2,34,1,3,31,1,2,36,2,3,33,1,3,31,1,2,36,1,2,2,22,17,5,9,7,2,2,14
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
31,1,2,0,0,3,0,0,2,43,1,3,37,1,3,0,0,2,32,1,2,0,10,10,0,4,4,0,1,8.25
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,35
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
37,1,2,50,1,3,37,1,2,27,2,3,30,1,3,45,1,2,35,2,2,2,22,14,8,9,6,3,2,16
30,1,2,50,1,3,35,1,2,44,1,3,31,1,3,41,1,2,35,1,2,0,17,17,0,7,7,0,1,23.55555556
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,8
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,33
18,2,2,50,1,3,39,1,2,9,1,3,7,1,3,32,1,2,22,2,2,2,21,7,14,9,3,6,2,41
49,1,2,50,1,3,45,1,2,30,1,3,34,1,3,47,1,2,37,2,2,1,19,17,2,8,7,1,1,32.05555556
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,40,1,2,0,0,3,0,0,3,0,0,2,0,0,2,0,2,2,0,1,1,0,1,39
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
34,1,2,50,1,3,30,1,2,30,1,3,37,1,3,44,1,2,40,1,2,0,17,17,0,7,7,0,1,31.41176471
40,1,2,34,1,3,39,1,2,34,2,3,33,1,3,32,1,2,31,1,2,1,20,17,3,8,7,1,2,21
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
40,1,2,50,1,3,0,0,2,42,2,3,31,1,3,30,1,2,34,2,2,2,20,15,5,8,6,2,2,17.5
36,1,2,50,1,3,0,0,2,32,2,3,39,1,3,31,1,2,0,0,2,1,16,13,3,6,5,1,2,14.33333333
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
25,2,2,50,1,3,34,1,2,10,2,3,34,2,3,30,1,2,37,1,2,3,25,12,13,10,5,5,2,30
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
36,1,2,50,1,3,36,1,2,34,1,3,0,0,3,32,1,2,36,1,2,0,14,14,0,6,6,0,1,39
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,20
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,6.25
30,1,2,22,1,3,0,0,2,37,1,3,0,0,3,0,0,2,0,0,2,0,8,5,3,3,2,1,2,22
0,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,0,4,2,0,2,0,0
39,2,2,49,1,3,0,0,2,32,1,3,35,1,3,30,1,2,0,0,2,1,15,13,2,6,5,1,1,11.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
34,1,2,50,1,3,39,1,2,42,1,3,33,1,3,30,1,2,31,1,2,0,17,17,0,7,7,0,1,24.28571429
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,37
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
26,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,0,4,2,0,2,2,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
30,1,2,50,1,3,0,0,2,31,1,3,39,1,3,30,1,2,35,1,2,0,15,15,0,6,6,0,1,21.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,42
31,1,2,50,1,3,38,1,2,36,2,3,34,1,3,45,1,2,32,1,2,1,20,17,3,8,7,1,1,38.16666667
35,1,2,47,1,3,0,0,2,30,1,3,39,1,3,36,1,2,35,1,2,0,15,15,0,6,6,0,1,22
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
48,1,2,50,1,3,0,0,2,32,1,3,39,1,3,0,0,2,0,0,2,0,11,11,0,4,4,0,1,38
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
