CAR_CINCO,NCC_CINCO,NCA_CINCO,NCP_CINCO,NAC_CINCO,NAA_CINCO,NAP_CINCO,EPA_CINCO,ESTADO CINCO,PROMEDIO_SEIS,NOTA_ECO_UNO,VECES_ECO_UNO,CREDITOS_ECO_UNO,NOTA_ME,VECES_ME,CREDITOS_ME,NOTA_EST,VECES_EST,CREDITOS_EST,NOTA_AGEO,VECES_AGEO,CREDITOS_AGEO,NOTA_BD,VECES_BD,CREDITOS_BD,NOTA_CARTO,VECES_CARTO,CREDITOS_CARTO,NOTAS_SISC,VECES_SISC,CREDITOS_SISC
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,41.41176471,48,1,2,43,1,2,33,1,2,31,1,3,34,1,3,43,1,3,43,1,3
1,18,13,5,5,5,2,1,1,36.625,31,2,2,31,1,2,0,0,2,0,0,3,37,1,3,30,1,3,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,38.8,35,1,2,36,1,2,47,1,2,33,1,3,30,1,3,44,1,3,40,1,3
0,18,16,2,6,6,1,1,1,39.28571429,39,1,2,0,0,2,43,1,2,33,1,3,35,1,3,30,1,3,40,1,3
0,18,15,3,7,6,1,1,1,40.28571429,39,1,2,39,1,2,45,1,2,24,1,3,44,1,3,40,1,3,42,1,3
1,18,13,5,5,5,2,1,1,39.11111111,40,2,2,0,0,2,43,1,2,0,0,3,30,1,3,31,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,15,3,6,6,1,1,1,35.16666667,33,1,2,43,1,2,36,1,2,0,0,3,33,1,3,34,1,3,34,1,3
0,18,10,8,4,4,3,2,3,0,38,1,2,35,1,2,0,0,2,0,0,3,45,1,3,41,1,3,0,0,3
0,18,18,0,7,7,0,1,1,41.28571429,45,1,2,34,1,2,46,1,2,32,1,3,33,1,3,40,1,3,39,1,3
0,18,18,0,7,7,0,1,1,37.66666667,35,1,2,38,1,2,46,1,2,30,1,3,33,1,3,42,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,5,13,2,2,5,2,3,39,39,1,2,0,0,2,0,0,2,0,0,3,0,0,3,39,1,3,0,0,3
0,18,18,0,7,7,0,1,1,42.66666667,39,1,2,45,1,2,42,1,2,35,1,3,37,1,3,38,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,2,16,2,1,6,2,3,0,34,1,2,0,0,2,0,0,2,0,0,3,24,1,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,3,15,1,1,6,2,3,22.66666667,0,0,2,0,0,2,0,0,2,0,0,3,47,2,3,0,0,3,0,0,3
2,18,13,5,6,5,2,1,1,33.9,30,1,2,31,2,2,0,0,2,21,2,3,30,1,3,36,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,13,5,6,5,2,1,1,33.85714286,36,1,2,0,0,2,42,1,2,14,1,3,30,1,3,34,1,3,32,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
4,18,18,0,7,7,0,1,1,34.92307692,30,2,2,31,2,2,46,1,2,37,2,3,34,2,3,34,1,3,39,1,3
0,18,18,0,7,7,0,1,1,35.7,31,1,2,39,1,2,46,1,2,44,1,3,34,1,3,40,1,3,41,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,39.08333333,39,1,2,37,1,2,42,1,2,30,1,3,32,1,3,45,1,3,38,1,3
1,18,16,2,6,6,1,1,1,39.5,30,1,2,0,0,2,47,1,2,30,1,3,30,2,3,33,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,40.21428571,44,1,2,33,1,2,45,1,2,30,1,3,30,1,3,41,1,3,39,1,3
0,18,18,0,7,7,0,1,1,40.41666667,37,1,2,37,1,2,47,1,2,31,1,3,35,1,3,40,1,3,41,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,13,5,7,5,2,1,1,39.6,30,1,2,17,1,2,45,1,2,15,1,3,30,1,3,36,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,35.91666667,42,1,2,30,1,2,33,1,2,30,1,3,32,2,3,38,1,3,32,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,11,7,5,4,3,2,3,44,32,1,2,23,1,2,0,0,2,32,1,3,0,0,3,33,1,3,37,1,3
0,0,0,0,0,0,0,0,2,31,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,2,16,1,1,6,2,3,0,31,2,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,13,5,6,5,2,1,1,40.5,45,1,2,0,0,2,34,1,2,20,1,3,33,1,3,42,1,3,37,1,3
0,18,16,2,6,6,1,1,1,41,32,1,2,0,0,2,31,1,2,32,1,3,30,1,3,36,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,44.17647059,39,1,2,44,1,2,44,1,2,33,1,3,37,1,3,41,1,3,41,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,15,3,6,6,1,1,1,37.3,42,1,2,30,1,2,47,1,2,0,0,3,30,1,3,39,1,3,37,1,3
0,18,18,0,7,7,0,1,1,38.21428571,32,1,2,34,1,2,30,1,2,36,1,3,30,1,3,39,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,39,34,1,2,30,1,2,37,1,2,34,2,3,30,1,3,37,1,3,40,1,3
0,18,2,16,1,1,6,2,3,40.5,30,1,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,6,12,3,2,5,2,3,35,17,1,2,0,0,2,0,0,2,0,0,3,0,0,3,31,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,3,15,2,1,6,2,3,40,21,2,2,0,0,2,0,0,2,0,0,3,0,0,3,32,1,3,0,0,3
1,18,15,3,6,6,1,1,1,32.5,38,2,2,30,1,2,37,1,2,0,0,3,30,1,3,36,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,6,12,4,2,5,2,3,28.42857143,23,2,2,0,0,2,0,0,2,0,0,3,24,3,3,31,1,3,36,1,3
0,18,16,2,6,6,1,1,1,38.07142857,42,1,2,0,0,2,41,1,2,30,1,3,30,1,3,39,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,15,3,7,6,1,1,1,43.2,43,1,2,30,1,2,35,1,2,39,1,3,26,2,3,38,1,3,41,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,11,7,4,4,3,2,3,32.5,38,2,2,0,0,2,0,0,2,0,0,3,43,1,3,39,1,3,33,1,3
0,18,18,0,7,7,0,1,1,39.35294118,33,1,2,38,1,2,33,1,2,35,1,3,32,1,3,37,1,3,40,1,3
0,18,18,0,7,7,0,1,1,37.88235294,32,1,2,38,1,2,30,1,2,35,1,3,34,1,3,42,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,9,9,4,3,4,2,3,34.75,24,2,2,0,0,2,0,0,2,0,0,3,30,1,3,33,2,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,13,5,7,5,2,1,1,36.7,40,1,2,30,1,2,26,1,2,22,1,3,32,1,3,35,1,3,42,1,3
3,18,13,5,6,5,2,1,1,38.2,36,1,2,0,0,2,35,2,2,21,2,3,39,2,3,30,1,3,37,1,3
2,18,2,16,3,1,6,2,3,10,30,2,2,0,0,2,0,0,2,0,0,3,9,1,3,26,2,3,0,0,3
0,18,13,5,5,5,2,1,1,32.6,34,1,2,0,0,2,33,1,2,0,0,3,30,1,3,35,1,3,37,1,3
2,18,16,2,6,6,1,1,1,34,35,2,2,0,0,2,31,1,2,30,1,3,30,2,3,33,1,3,41,1,3
0,18,18,0,7,7,0,1,1,37.26666667,34,1,2,33,1,2,32,1,2,32,1,3,33,1,3,43,1,3,42,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,15,3,7,6,1,1,1,39.4,43,1,2,31,1,2,37,1,2,13,1,3,32,1,3,37,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,13,5,5,5,2,1,1,35,34,1,2,0,0,2,45,1,2,0,0,3,36,1,3,31,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,13,5,6,5,2,1,1,36.55555556,31,2,2,15,1,2,47,1,2,0,0,3,30,1,3,35,1,3,36,1,3
0,18,18,0,7,7,0,1,1,38.85714286,44,1,2,35,1,2,42,1,2,41,1,3,30,1,3,42,1,3,45,1,3
0,18,18,0,7,7,0,1,1,39.42857143,45,1,2,34,1,2,42,1,2,34,1,3,32,1,3,40,1,3,45,1,3
0,18,5,13,2,2,5,2,3,0,38,1,2,0,0,2,0,0,2,0,0,3,45,1,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,15,3,7,6,1,1,1,35.22222222,32,1,2,36,1,2,43,1,2,17,1,3,40,1,3,40,1,3,40,1,3
1,18,11,7,5,4,3,2,3,46,36,2,2,0,0,2,0,0,2,22,1,3,30,1,3,40,1,3,37,1,3
1,18,8,10,4,3,4,2,3,0,32,2,2,0,0,2,0,0,2,20,1,3,0,0,3,32,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,11,7,4,4,3,2,3,38,35,1,2,0,0,2,0,0,2,0,0,3,38,2,3,33,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,38.11111111,35,2,2,30,1,2,36,1,2,35,1,3,33,1,3,41,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,11,7,4,4,3,2,3,35.25,38,1,2,0,0,2,0,0,2,0,0,3,30,1,3,33,1,3,37,1,3
1,18,9,9,3,3,4,2,3,41,0,0,2,0,0,2,0,0,2,0,0,3,39,2,3,34,1,3,37,1,3
1,18,13,5,6,5,2,1,1,44,41,2,2,19,1,2,32,1,2,34,1,3,31,1,3,38,1,3,0,0,3
0,18,13,5,6,5,2,1,1,37,38,1,2,0,0,2,40,1,2,15,1,3,30,1,3,37,1,3,37,1,3
1,18,14,4,5,5,2,1,1,46,43,2,2,0,0,2,0,0,2,40,1,3,34,1,3,41,1,3,37,1,3
0,18,16,2,7,6,1,1,1,29,41,1,2,18,1,2,44,1,2,35,1,3,30,1,3,36,1,3,38,1,3
0,18,9,9,3,3,4,2,3,0,0,0,2,0,0,2,0,0,2,0,0,3,45,1,3,33,1,3,37,1,3
0,18,18,0,7,7,0,1,1,42.5,36,1,2,42,1,2,44,1,2,34,1,3,34,1,3,42,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,18,0,7,7,0,2,3,39.6,42,2,2,34,3,2,30,1,2,34,1,3,34,1,3,37,1,3,38,1,3
0,0,0,0,0,0,0,0,2,36.33333333,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,11,7,4,4,3,2,3,34.85714286,46,1,2,0,0,2,0,0,2,0,0,3,32,1,3,42,1,3,40,1,3
0,18,6,12,2,2,5,2,3,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,38,1,3,36,1,3
1,18,15,3,7,6,1,1,1,39.45454545,31,1,2,31,2,2,43,1,2,31,1,3,25,1,3,33,1,3,38,1,3
0,18,18,0,7,7,0,1,1,47,39,1,2,33,1,2,42,1,2,33,1,3,30,1,3,40,1,3,37,1,3
0,18,5,13,2,2,5,2,3,46,40,1,2,0,0,2,0,0,2,0,0,3,37,1,3,0,0,3,0,0,3
0,18,9,9,4,3,4,2,3,33.33333333,25,1,2,0,0,2,0,0,2,0,0,3,45,1,3,32,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,6,12,2,2,5,2,3,30,0,0,2,0,0,2,0,0,2,0,0,3,35,3,3,33,1,3,0,0,3
0,18,18,0,7,7,0,1,1,38.71428571,36,1,2,37,1,2,42,1,2,37,1,3,38,1,3,39,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,13,5,7,5,2,1,1,32.125,36,1,2,25,1,2,30,1,2,15,1,3,30,1,3,36,1,3,39,1,3
0,18,10,8,6,4,3,2,3,36.57142857,40,1,2,23,1,2,44,1,2,0,0,3,30,1,3,40,1,3,21,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,11,7,5,4,3,2,3,38.2,40,1,2,20,1,2,0,0,2,0,0,3,31,1,3,34,1,3,38,1,3
0,18,11,7,5,4,3,2,3,31,43,1,2,0,0,2,0,0,2,25,1,3,40,1,3,44,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,2,16,1,1,6,2,3,33.66666667,30,2,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,42.57142857,42,1,2,39,1,2,40,1,2,31,1,3,45,1,3,44,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,10,8,6,4,3,2,3,39.7,40,1,2,21,1,2,44,1,2,0,0,3,36,1,3,40,1,3,21,1,3
1,18,11,7,5,4,3,2,3,38.85714286,45,1,2,24,1,2,0,0,2,0,0,3,31,2,3,33,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,10,8,4,4,3,2,3,40.6,30,1,2,39,1,2,0,0,2,0,0,3,0,0,3,37,1,3,39,1,3
0,0,0,0,0,0,0,0,2,38,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,9,9,3,3,4,2,3,32.66666667,0,0,2,0,0,2,0,0,2,0,0,3,30,1,3,34,1,3,34,1,3
0,18,18,0,7,7,0,1,1,37.625,40,1,2,36,1,2,46,1,2,36,1,3,41,1,3,43,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,27,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,2,16,1,1,6,2,3,0,40,1,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,16,2,7,6,1,1,1,45,36,1,2,18,1,2,45,1,2,32,1,3,37,1,3,40,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,13,5,5,5,2,1,1,35.66666667,44,2,2,31,2,2,0,0,2,0,0,3,45,1,3,36,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,11,7,4,4,3,2,3,41.6,39,1,2,0,0,2,0,0,2,0,0,3,30,2,3,34,1,3,40,1,3
2,18,5,13,2,2,5,2,3,0,34,2,2,0,0,2,0,0,2,0,0,3,35,2,3,0,0,3,0,0,3
0,18,15,3,6,6,1,1,1,39.2,39,1,2,32,1,2,39,1,2,0,0,3,31,1,3,40,1,3,40,1,3
1,18,0,18,1,0,7,2,3,0,0,0,2,0,0,2,0,0,2,0,0,3,26,2,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,8,10,5,3,4,2,3,43.5,30,1,2,0,0,2,0,0,2,21,1,3,27,2,3,36,1,3,38,1,3
1,18,18,0,7,7,0,1,1,39.41666667,43,1,2,32,2,2,43,1,2,34,1,3,35,1,3,36,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,34,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,12,6,5,5,2,1,1,39.66666667,30,1,2,30,1,2,43,1,2,36,2,3,31,1,3,0,0,3,0,0,3
0,18,11,7,4,4,3,2,3,42.66666667,41,1,2,0,0,2,0,0,2,0,0,3,32,1,3,36,1,3,38,1,3
1,18,11,7,4,4,3,2,3,36.16666667,43,2,2,0,0,2,0,0,2,0,0,3,38,1,3,40,1,3,36,1,3
0,0,0,0,0,0,0,0,2,35.66666667,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,11,7,4,4,3,2,3,34,43,2,2,0,0,2,0,0,2,0,0,3,35,1,3,41,1,3,41,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,39.8,46,1,2,36,1,2,43,1,2,40,1,3,44,2,3,39,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,38.33333333,35,1,2,30,1,2,47,1,2,40,1,3,39,1,3,40,1,3,38,1,3
0,18,9,9,3,3,4,2,3,5,0,0,2,0,0,2,0,0,2,0,0,3,30,1,3,30,1,3,39,1,3
1,18,9,9,4,3,4,2,3,37,26,1,2,0,0,2,0,0,2,0,0,3,35,2,3,33,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,11,7,5,4,3,2,3,38.33333333,40,1,2,26,1,2,0,0,2,0,0,3,50,2,3,43,1,3,38,1,3
0,18,6,12,2,2,5,2,3,48,0,0,2,0,0,2,0,0,2,0,0,3,41,1,3,39,1,3,0,0,3
0,18,11,7,5,4,3,2,3,38,42,1,2,24,1,2,0,0,2,0,0,3,31,1,3,39,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,15,3,6,6,1,1,1,40,42,1,2,38,1,2,38,1,2,0,0,3,30,1,3,42,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,9,9,4,3,4,2,3,42,0,0,2,21,1,2,0,0,2,0,0,3,40,1,3,39,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,11,7,4,4,3,2,3,33.625,44,1,2,0,0,2,0,0,2,0,0,3,32,1,3,36,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,3,15,1,1,6,2,3,38,0,0,2,0,0,2,0,0,2,0,0,3,31,1,3,0,0,3,0,0,3
0,18,0,18,1,0,7,2,3,32.66666667,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,28,1,3,0,0,3
0,18,9,9,3,3,4,2,3,35.83333333,0,0,2,0,0,2,0,0,2,0,0,3,36,1,3,41,1,3,39,1,3
0,18,11,7,4,4,3,2,3,34.4,40,1,2,0,0,2,0,0,2,0,0,3,30,1,3,34,1,3,37,1,3
0,18,10,8,5,4,3,2,3,38.5,41,1,2,35,1,2,0,0,2,0,0,3,29,1,3,36,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,12,6,6,5,2,1,1,45,34,2,2,30,2,2,41,1,2,15,1,3,31,1,3,35,1,3,0,0,3
0,18,14,4,6,5,2,1,1,45,40,1,2,27,1,2,0,0,2,31,1,3,37,1,3,37,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,9,9,3,3,4,2,3,35,0,0,2,0,0,2,0,0,2,0,0,3,33,2,3,31,1,3,38,1,3
0,18,13,5,5,5,2,1,1,35.625,32,1,2,0,0,2,44,1,2,0,0,3,31,1,3,33,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
