NOTA_L_UNO,VECES_L_UNO,CREDITOS_L_UNO,NOTA_FIS_TRES,VECES_FIS_TRES,CREDITOS_FIS_TRES,NOTA_CCON,VECES_CCON,CREDITOS_CCON,NOTA_PROB,VECES_PROB,CREDITOS_PROB,NOTA_GEOGEO,VECES_GEOGEO,CREDITOS_GEOGEO,NOTA_PRII,VECES_PRII,CREDITOS_PRII,NOTA_GHF,VECES_GHF,CREDITOS_GHF,CAR_CUATRO,NCC_CUATRO,NCA_CUATRO,NCP_CUATRO,NAC_CUATRO,NAA_CUATRO,NAP_CUATRO,EPA_CUATRO,ESTADO CUATRO,PROMEDIO_CINCO
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,46,1,1,42,1,2,32,1,3,31,1,3,42,1,3,0,17,12,5,6,5,2,1,1,36.66666667
0,0,2,0,0,3,47,1,1,0,0,2,22,1,3,24,1,3,33,1,3,0,17,4,13,5,2,5,2,3,30
37,1,2,39,1,3,41,1,1,39,1,2,38,1,3,35,1,3,46,1,3,0,17,17,0,7,7,0,1,1,36.33333333
41,1,2,30,1,3,45,1,1,42,1,2,39,1,3,37,1,3,41,1,3,0,17,17,0,7,7,0,1,1,33.66666667
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
36,1,2,30,1,3,50,1,1,43,1,2,35,1,3,37,1,3,49,1,3,0,17,17,0,7,7,0,1,1,34.5
0,0,2,0,0,3,43,1,1,41,1,2,0,0,3,45,1,3,39,1,3,0,17,9,8,5,4,3,2,3,18.8
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
43,1,2,34,1,3,38,1,1,36,1,2,40,1,3,39,1,3,47,1,3,0,17,17,0,7,7,0,1,1,37.27777778
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
37,1,2,34,1,3,34,1,1,32,1,2,41,1,3,31,1,3,48,1,3,0,17,17,0,7,7,0,1,1,35
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,40,1,1,38,1,2,20,1,3,42,1,3,48,1,3,0,17,9,8,6,4,3,2,3,32.23076923
43,1,2,0,0,3,9,2,1,0,0,2,0,0,3,0,0,3,10,1,3,1,17,2,15,3,1,6,2,3,34
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
35,1,2,0,0,3,49,1,1,30,3,2,30,2,3,36,1,3,41,1,3,2,17,14,3,6,6,1,2,3,33.07692308
48,1,2,38,1,3,48,1,1,33,1,2,30,1,3,37,1,3,31,1,3,0,17,17,0,7,7,0,1,1,40.94444444
0,0,2,33,1,3,47,1,1,38,1,2,35,2,3,33,1,3,44,1,3,1,17,15,2,7,6,1,1,1,35.33333333
30,1,2,37,1,3,31,2,1,45,1,2,38,1,3,42,1,3,42,1,3,1,17,17,0,7,7,0,1,1,36.22222222
44,1,2,30,1,3,47,1,1,44,2,2,38,1,3,48,1,3,45,1,3,1,17,17,0,7,7,0,1,1,38.11111111
43,1,2,36,1,3,46,1,1,47,1,2,31,1,3,34,1,3,44,1,3,0,17,17,0,7,7,0,1,1,38.61111111
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
46,1,2,35,1,3,48,1,1,50,1,2,44,1,3,36,1,3,38,1,3,0,17,17,0,7,7,0,1,1,43.33333333
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,36,1,3,36,1,1,43,1,2,37,1,3,44,1,3,43,1,3,0,17,15,2,7,6,1,1,1,38.22222222
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
44,1,2,30,1,3,31,1,1,44,1,2,37,1,3,32,1,3,38,1,3,0,17,17,0,7,7,0,1,1,34.55555556
0,0,2,40,1,3,46,1,1,34,1,2,30,1,3,35,1,3,45,1,3,0,17,15,2,7,6,1,1,1,38.11111111
0,1,2,40,1,3,46,1,1,47,2,2,33,1,3,42,1,3,39,1,3,1,17,15,2,7,6,1,1,1,36.83333333
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,41,1,3,41,1,1,45,1,2,31,1,3,40,1,3,40,1,3,0,17,15,2,7,6,1,1,1,40.27777778
46,1,2,43,1,3,49,1,1,50,1,2,43,1,3,49,1,3,45,1,3,0,17,17,0,7,7,0,1,1,42
40,1,2,45,1,3,49,1,1,47,1,2,30,1,3,39,1,3,41,1,3,0,17,17,0,7,7,0,1,1,38.27777778
46,1,2,36,1,3,47,1,1,35,1,2,39,1,3,41,1,3,39,1,3,0,17,17,0,7,7,0,1,1,37.72222222
41,1,2,39,1,3,47,1,1,47,1,2,40,1,3,30,1,3,40,1,3,0,17,17,0,7,7,0,1,1,38.27777778
43,1,2,36,1,3,38,1,1,34,1,2,41,1,3,31,1,3,43,1,3,0,17,17,0,7,7,0,1,1,35.94444444
41,1,2,34,1,3,31,1,1,43,1,2,35,1,3,30,1,3,42,1,3,0,17,17,0,7,7,0,1,1,35.38888889
48,1,2,43,1,3,49,1,1,49,1,2,42,1,3,49,1,3,44,1,3,0,17,17,0,7,7,0,1,1,42.44444444
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
39,1,2,32,1,3,32,1,1,39,1,2,37,1,3,36,1,3,41,1,3,0,17,17,0,7,7,0,1,1,38.72222222
44,1,2,35,1,3,36,1,1,45,1,2,32,1,3,37,1,3,43,1,3,0,17,17,0,7,7,0,1,1,38.55555556
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
43,1,2,39,1,3,46,1,1,30,1,2,31,1,3,36,1,3,44,1,3,0,17,17,0,7,7,0,1,1,36.83333333
44,1,2,38,1,3,43,1,1,32,1,2,38,1,3,39,1,3,30,1,3,0,17,17,0,7,7,0,1,1,37
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
35,1,2,41,1,3,46,1,1,39,1,2,37,1,3,41,1,3,43,1,3,0,17,17,0,7,7,0,1,1,36.88888889
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
48,1,2,37,1,3,47,1,1,31,1,2,33,1,3,32,1,3,44,1,3,0,17,17,0,7,7,0,1,1,37.83333333
45,1,2,40,1,3,46,1,1,40,1,2,42,1,3,45,1,3,40,1,3,0,17,17,0,7,7,0,1,1,40.44444444
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
45,1,2,39,1,3,49,1,1,47,1,2,32,1,3,31,1,3,43,1,3,0,17,17,0,7,7,0,1,1,36.83333333
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
45,1,2,34,1,3,34,1,1,48,1,2,40,1,3,30,1,3,36,1,3,0,17,17,0,7,7,0,1,1,33.77777778
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
47,1,2,37,1,3,36,1,1,31,1,2,32,1,3,33,1,3,44,1,3,0,17,17,0,7,7,0,1,1,38.44444444
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
46,1,2,40,1,3,39,1,1,42,1,2,37,3,3,31,1,3,41,1,3,1,17,17,0,7,7,0,2,3,34.72222222
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
2,1,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,0,17,1,0,7,2,3,0
35,1,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,2,15,1,1,6,2,3,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
43,2,2,35,1,3,45,1,1,39,1,2,39,1,3,30,1,3,35,1,3,1,17,17,0,7,7,0,1,1,36
42,1,2,41,1,3,47,1,1,45,1,2,43,2,3,47,1,3,42,1,3,1,17,17,0,7,7,0,1,1,36.16666667
50,1,2,40,1,3,49,1,1,41,1,2,38,1,3,45,1,3,40,1,3,0,17,17,0,7,7,0,1,1,38.77777778
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
50,1,2,40,1,3,40,1,1,43,1,2,42,1,3,36,1,3,44,1,3,0,17,17,0,7,7,0,1,1,36.38888889
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
45,1,2,45,1,3,45,1,1,43,1,2,40,1,3,44,1,3,40,1,3,0,17,17,0,7,7,0,1,1,37.16666667
48,1,2,37,1,3,45,1,1,48,2,2,37,1,3,32,1,3,41,1,3,1,17,17,0,7,7,0,1,1,34.33333333
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
46,1,2,36,1,3,49,1,1,48,1,2,36,1,3,34,1,3,37,1,3,0,17,17,0,7,7,0,1,1,35.72222222
48,1,2,40,1,3,49,1,1,43,1,2,39,1,3,44,1,3,37,1,3,0,17,17,0,7,7,0,1,1,36.77777778
0,1,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
46,1,2,39,1,3,40,1,1,34,1,2,41,1,3,35,1,3,35,1,3,0,17,17,0,7,7,0,1,1,37.16666667
48,1,2,37,1,3,49,1,1,41,1,2,37,1,3,36,1,3,41,1,3,0,17,17,0,7,7,0,1,1,39.66666667
41,1,2,37,1,3,45,1,1,35,1,2,38,1,3,37,1,3,43,1,3,0,17,17,0,7,7,0,1,1,38
40,1,2,32,1,3,41,1,1,44,1,2,37,2,3,30,1,3,42,1,3,1,17,17,0,7,7,0,1,1,36.72222222
0,0,2,11,2,3,36,1,1,30,3,2,38,1,3,39,2,3,35,1,3,3,17,12,5,7,5,2,2,3,32.84615385
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
44,1,2,41,1,3,49,1,1,47,1,2,30,1,3,31,1,3,44,1,3,0,17,17,0,7,7,0,1,1,37.61111111
38,1,2,0,0,3,46,1,1,14,2,2,23,1,3,32,1,3,46,1,3,1,17,9,8,6,4,3,2,3,29
43,1,2,43,1,3,42,1,1,47,1,2,40,1,3,48,1,3,46,1,3,0,17,17,0,7,7,0,1,1,40
44,1,2,42,2,3,45,1,1,48,1,2,39,1,3,36,1,3,41,1,3,1,17,17,0,7,7,0,1,1,37.94444444
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
36,1,2,36,1,3,40,1,1,30,1,2,33,1,3,30,1,3,34,1,3,0,17,17,0,7,7,0,1,1,34.16666667
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,39,1,3,46,1,1,31,1,2,31,1,3,38,1,3,44,1,3,0,17,15,2,7,6,1,1,1,37.16666667
45,1,2,35,1,3,46,1,1,41,1,2,30,1,3,30,1,3,42,1,3,0,17,17,0,7,7,0,1,1,36.11111111
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
42,1,2,43,1,3,46,1,1,42,1,2,30,1,3,38,1,3,44,1,3,0,17,17,0,7,7,0,1,1,41.33333333
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
45,1,2,33,1,3,45,1,1,30,1,2,37,1,3,31,1,3,44,1,3,0,17,17,0,7,7,0,1,1,39.5
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
48,1,2,36,1,3,46,1,1,48,1,2,41,1,3,32,1,3,37,1,3,0,17,17,0,7,7,0,1,1,35.77777778
0,0,2,37,1,3,42,1,1,36,1,2,38,1,3,35,1,3,34,1,3,0,17,15,2,7,6,1,1,1,35.72222222
0,0,2,0,0,3,29,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,0,17,2,0,7,2,3,0
44,1,2,40,1,3,49,1,1,32,1,2,41,1,3,30,1,3,37,1,3,0,17,17,0,7,7,0,1,1,31.94444444
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
40,1,2,36,1,3,38,2,1,30,1,2,37,1,3,46,1,3,33,1,3,1,17,17,0,7,7,0,1,1,34
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
46,1,2,43,1,3,46,1,1,45,1,2,39,1,3,43,1,3,45,1,3,0,17,17,0,7,7,0,1,1,38.72222222
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
38,1,2,32,1,3,47,1,1,30,2,2,30,2,3,35,1,3,43,1,3,2,17,17,0,7,7,0,1,1,32.94444444
0,1,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
37,1,2,36,1,3,45,1,1,30,1,2,38,2,3,33,1,3,33,1,3,1,17,17,0,7,7,0,1,1,35.83333333
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
42,1,2,41,1,3,45,1,1,44,1,2,37,1,3,33,1,3,44,1,3,0,17,17,0,7,7,0,1,1,37.33333333
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
47,1,2,30,1,3,45,1,1,35,1,2,39,2,3,30,1,3,44,1,3,1,17,17,0,7,7,0,1,1,35.33333333
48,1,2,39,1,3,46,1,1,43,1,2,43,1,3,44,1,3,45,1,3,0,17,17,0,7,7,0,1,1,38
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
44,1,2,41,1,3,39,1,1,43,1,2,30,1,3,39,1,3,43,1,3,0,17,17,0,7,7,0,1,1,37
33,1,2,33,1,3,45,1,1,49,1,2,38,1,3,35,1,3,42,1,3,0,17,17,0,7,7,0,1,1,32.375
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
48,1,2,46,1,3,45,1,1,42,1,2,30,1,3,46,1,3,38,1,3,0,17,17,0,7,7,0,1,1,39.83333333
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
40,1,2,36,1,3,37,1,1,30,1,2,38,1,3,30,1,3,38,1,3,0,17,17,0,7,7,0,1,1,38
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
45,1,2,40,1,3,47,1,1,44,1,2,40,1,3,42,1,3,43,1,3,0,17,17,0,7,7,0,1,1,41.44444444
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,33,1,3,35,1,3,0,17,6,11,3,2,5,2,3,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,37,1,3,30,1,1,32,3,2,37,1,3,32,1,3,37,1,3,1,17,15,2,7,6,1,2,3,30.88888889
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
32,1,2,42,1,3,49,2,1,45,1,2,31,1,3,45,1,3,41,1,3,1,17,17,0,7,7,0,1,1,35.66666667
42,1,2,40,1,3,43,1,1,38,1,2,40,1,3,30,1,3,39,1,3,0,17,17,0,7,7,0,1,1,33.05555556
39,1,2,36,1,3,32,1,1,35,1,2,33,2,3,41,1,3,41,1,3,1,17,17,0,7,7,0,1,1,32.05555556
33,1,2,37,1,3,38,1,1,47,1,2,36,1,3,30,1,3,36,1,3,0,17,17,0,7,7,0,1,1,37.27777778
48,1,2,32,2,3,32,1,1,48,1,2,40,1,3,30,1,3,40,1,3,1,17,17,0,7,7,0,1,1,33.83333333
0,0,2,30,3,3,45,1,1,38,2,2,40,1,3,40,1,3,30,1,3,2,17,15,2,7,6,1,2,3,34.66666667
46,1,2,34,1,3,43,1,1,35,1,2,40,1,3,33,1,3,37,1,3,0,17,17,0,7,7,0,1,1,36.72222222
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
43,1,2,40,1,3,0,0,1,40,1,2,39,1,3,30,1,3,34,1,3,0,17,16,1,6,6,1,1,1,34.05555556
43,1,2,35,1,3,40,1,1,31,1,2,38,1,3,37,1,3,35,1,3,0,17,17,0,7,7,0,1,1,35.22222222
48,1,2,43,2,3,48,1,1,33,2,2,32,1,3,30,1,3,36,1,3,2,17,17,0,7,7,0,1,1,35.77777778
0,0,2,33,1,3,33,1,1,47,1,2,39,1,3,32,2,3,44,1,3,1,17,15,2,7,6,1,1,1,34
40,1,2,37,1,3,49,1,1,30,1,2,30,1,3,33,1,3,40,1,3,0,17,17,0,7,7,0,1,1,35.11111111
0,0,2,36,1,3,45,1,1,47,1,2,35,2,3,30,1,3,42,1,3,1,17,15,2,7,6,1,1,1,37.94444444
49,1,2,0,0,3,0,0,1,50,1,2,35,1,3,30,1,3,38,1,3,0,17,13,4,5,5,2,1,1,35.8
45,1,2,38,1,3,38,1,1,33,1,2,41,1,3,35,1,3,40,1,3,0,17,17,0,7,7,0,1,1,34.22222222
0,0,2,33,1,3,47,1,1,45,1,2,38,1,3,37,1,3,46,1,3,0,17,15,2,7,6,1,1,1,35.5
42,1,2,36,1,3,46,1,1,38,1,2,38,1,3,31,1,3,40,1,3,0,17,17,0,7,7,0,1,1,38.16666667
0,0,2,32,1,3,31,1,1,41,1,2,37,1,3,33,2,3,37,1,3,1,17,15,2,7,6,1,1,1,38.94444444
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
43,1,2,38,1,3,41,1,1,47,1,2,41,1,3,30,1,3,39,1,3,0,17,17,0,7,7,0,1,1,39.27777778
0,0,2,0,0,3,49,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,1,16,2,1,6,2,3,35
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,5,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,0,17,2,0,7,2,3,0
44,1,2,38,1,3,37,1,1,35,1,2,37,2,3,30,1,3,43,1,3,1,17,17,0,7,7,0,1,1,37.66666667
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
45,1,2,37,1,3,46,1,1,42,1,2,39,1,3,45,1,3,40,1,3,0,17,17,0,7,7,0,1,1,38.83333333
35,1,2,33,1,3,41,1,1,33,3,2,38,1,3,44,1,3,38,1,3,1,17,17,0,7,7,0,2,3,37.33333333
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
36,1,2,0,0,3,47,1,1,4,1,2,23,2,3,30,1,3,47,1,3,1,17,9,8,6,4,3,2,3,26.90909091
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,46,3,3,32,1,1,35,1,2,35,2,3,30,1,3,34,1,3,2,17,15,2,7,6,1,2,3,34.16666667
39,1,2,1,1,3,35,2,1,0,0,2,21,3,3,7,2,3,9,1,3,3,17,3,14,6,2,5,2,3,0
47,1,2,44,1,3,32,1,1,34,1,2,41,1,3,35,1,3,46,1,3,0,17,17,0,7,7,0,1,1,37.11111111
0,0,2,0,0,3,0,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
20,1,2,33,1,3,45,1,1,42,1,2,39,1,3,31,1,3,37,1,3,0,17,15,2,7,6,1,1,1,32.22222222
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
46,1,2,30,1,3,37,1,1,38,1,2,36,1,3,30,1,3,36,1,3,0,17,17,0,7,7,0,1,1,33.44444444
41,1,2,44,1,3,40,1,1,31,1,2,42,1,3,37,1,3,43,1,3,0,17,17,0,7,7,0,1,1,34.38888889
46,1,2,36,1,3,38,1,1,43,1,2,38,1,3,44,1,3,44,1,3,0,17,17,0,7,7,0,1,1,39.55555556
0,0,2,31,1,3,45,1,1,40,1,2,41,1,3,30,1,3,36,1,3,0,17,15,2,7,6,1,1,1,34.66666667
32,1,2,41,2,3,43,1,1,30,1,2,32,2,3,33,1,3,30,1,3,2,17,17,0,7,7,0,1,1,29.72222222
37,1,2,35,1,3,46,1,1,36,1,2,39,1,3,34,1,3,42,1,3,0,17,17,0,7,7,0,1,1,33.83333333
31,1,2,41,1,3,37,1,1,45,1,2,37,1,3,37,1,3,43,1,3,0,17,17,0,7,7,0,1,1,35.61111111
43,1,2,30,1,3,49,1,1,41,1,2,32,1,3,34,1,3,39,1,3,0,17,17,0,7,7,0,1,1,39.66666667
50,1,2,0,0,3,46,1,1,30,1,2,31,3,3,43,1,3,40,1,3,1,17,14,3,6,6,1,2,3,31.23076923
39,1,2,40,1,3,42,1,1,30,1,2,37,1,3,34,1,3,36,1,3,0,17,17,0,7,7,0,1,1,35.05555556
43,1,2,39,1,3,37,1,1,40,1,2,36,1,3,40,1,3,47,1,3,0,17,17,0,7,7,0,1,1,35.22222222
38,1,2,37,1,3,43,1,1,37,1,2,39,2,3,37,1,3,34,1,3,1,17,17,0,7,7,0,1,1,37.38888889
31,1,2,33,1,3,42,1,1,35,1,2,35,2,3,30,1,3,40,1,3,1,17,17,0,7,7,0,1,1,35.38888889
36,1,2,36,1,3,43,1,1,42,1,2,39,1,3,43,1,3,37,1,3,0,17,17,0,7,7,0,1,1,35.33333333
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
38,1,2,46,1,3,39,1,1,47,1,2,39,1,3,30,1,3,37,1,3,0,17,17,0,7,7,0,1,1,36.77777778
0,0,2,0,0,3,31,2,1,28,3,2,32,2,3,34,1,3,45,1,3,3,17,10,7,6,4,3,2,3,30.23076923
40,1,2,39,1,3,35,1,1,39,1,2,36,1,3,31,1,3,41,1,3,0,17,17,0,7,7,0,1,1,34.94444444
42,1,2,38,1,3,30,1,1,43,1,2,42,2,3,30,1,3,37,1,3,1,17,17,0,7,7,0,1,1,34.16666667
38,1,2,38,1,3,48,1,1,31,2,2,40,1,3,31,1,3,42,1,3,1,17,17,0,7,7,0,1,1,37.22222222
0,0,2,32,1,3,45,1,1,30,2,2,30,1,3,32,2,3,32,1,3,2,17,15,2,7,6,1,1,1,30.18181818
46,1,2,40,1,3,37,1,1,47,1,2,40,2,3,30,1,3,41,1,3,1,17,17,0,7,7,0,1,1,34.77777778
43,1,2,0,0,3,44,1,1,43,1,2,39,1,3,30,3,3,45,1,3,1,17,14,3,6,6,1,2,3,30.07692308
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
38,1,2,39,1,3,45,1,1,34,1,2,44,1,3,30,1,3,41,1,3,0,17,17,0,7,7,0,1,1,36.27777778
48,1,2,33,1,3,47,1,1,41,1,2,32,1,3,30,1,3,38,1,3,0,17,17,0,7,7,0,1,1,36.05555556
46,1,2,43,1,3,32,1,1,38,1,2,30,1,3,31,1,3,45,1,3,0,17,17,0,7,7,0,1,1,36
37,1,2,39,1,3,31,1,1,48,1,2,39,1,3,39,1,3,43,1,3,0,17,17,0,7,7,0,1,1,34.77777778
34,1,2,30,2,3,36,1,1,38,2,2,36,1,3,41,1,3,39,1,3,2,17,17,0,7,7,0,1,1,33.33333333
30,1,2,0,0,3,44,1,1,26,2,2,20,2,3,40,1,3,45,1,3,2,17,9,8,6,4,3,2,3,32.375
40,1,2,42,1,3,32,1,1,44,1,2,40,1,3,30,1,3,44,1,3,0,17,17,0,7,7,0,1,1,37.27777778
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
36,1,2,36,1,3,30,1,1,35,1,2,42,1,3,35,1,3,33,1,3,0,17,17,0,7,7,0,1,1,34
