NOTA_EE_UNO,VECES_EE_UNO,CREDITOS_EE_UNO,NOTA_L_DOS,VECES_L_DOS,CREDITOS_L_DOS,NOTA_HSE,VECES_HSE,CREDITOS_HSE,NOTA_INGECO,VECES_INGECO,CREDITOS_INGECO,NOTA_GEO_FIS,VECES GEO_FIS,CREDITOS_GEO_FIS,NOTA_SIG,VECES_SIG,CREDITOS_SIG,NOTA_LEGIC,VECES_LEGIC,CREDITOS_LEGIC,NOTA_ECO_DOS,VECES_ECO_DOS,CREDITO_ECO_DOS,CAR_SEIS,NCC_SEIS,NCA_SEIS,NCP_SEIS,NAC_SEIS,NAA_SEIS,NAP_SEIS,EPA_SEIS,ESTADO SEIS,PROMEDIO_SIETE
39,1,2,37,1,2,37,1,1,35,1,2,30,2,3,32,1,3,38,1,2,39,1,2,1,17,17,0,8,8,0,1,1,39.5625
39,1,2,45,1,2,41,1,1,36,1,2,32,1,3,35,1,3,39,1,2,38,1,2,0,17,17,0,8,8,0,1,1,39.6875
33,1,2,37,1,2,41,1,1,30,1,2,30,3,3,34,1,3,33,1,2,41,1,2,1,17,17,0,8,8,0,2,3,35.6875
43,1,2,31,1,2,40,1,1,50,1,2,33,1,3,30,1,3,40,1,2,39,1,2,0,17,17,0,8,8,0,1,1,38.375
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,2,0,0,2,35,2,1,37,1,2,14,1,3,37,1,3,35,1,2,38,1,2,1,17,12,5,8,6,2,1,1,36.46153846
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,38,1,2,33,1,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,3,14,2,2,6,2,3,0
42,1,2,39,1,2,43,1,1,48,1,2,31,1,3,30,1,3,38,1,2,40,1,2,0,17,17,0,8,8,0,1,1,35.75
29,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,0,17,2,0,8,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,43,1,1,36,1,2,0,0,3,41,2,3,35,1,2,36,1,2,1,17,10,7,6,5,3,2,3,30
43,1,2,41,1,2,40,1,1,50,1,2,36,2,3,35,1,3,40,1,2,43,1,2,1,17,17,0,8,8,0,1,1,38.25
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,43,1,2,46,1,1,48,1,2,32,2,3,43,1,3,39,1,2,44,1,2,1,17,17,0,8,8,0,1,1,41.6875
45,1,2,32,1,2,46,1,1,36,1,2,32,1,3,32,1,3,43,1,2,38,1,2,0,17,17,0,8,8,0,1,1,41.8125
30,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,2,15,2,1,7,2,3,0
38,1,2,37,2,2,39,1,1,47,1,2,34,1,3,34,1,3,31,1,2,44,1,2,1,17,17,0,8,8,0,1,1,32.84615385
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,38,2,2,43,1,1,31,2,2,0,0,3,34,1,3,36,1,2,35,1,2,2,17,14,3,7,7,1,1,1,33.42857143
48,1,2,42,1,2,40,1,1,38,2,2,35,4,3,31,1,3,41,1,2,41,1,2,2,17,17,0,8,8,0,2,3,36.9375
0,0,2,0,0,2,38,1,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,1,16,2,1,7,2,3,0
40,1,2,41,1,2,36,1,1,36,1,2,41,1,3,38,1,3,40,1,2,41,1,2,0,17,17,0,8,8,0,1,1,40.625
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,2,33,1,2,39,1,1,32,2,2,30,1,3,31,1,3,42,1,2,40,1,2,1,17,17,0,8,8,0,1,1,34.3125
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,39,2,2,38,1,1,32,1,2,31,3,3,42,2,3,43,1,2,41,1,2,3,17,17,0,8,8,0,2,3,38.25
41,1,2,43,1,2,44,1,1,39,1,2,32,2,3,32,1,3,38,1,2,44,1,2,1,17,17,0,8,8,0,1,1,39.125
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
47,1,2,45,1,2,39,1,1,49,1,2,30,1,3,37,1,3,39,1,2,48,1,2,0,17,17,0,8,8,0,1,1,38.625
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
32,1,2,45,2,2,47,1,1,37,1,2,30,1,3,34,1,3,35,1,2,46,1,2,1,17,17,0,8,8,0,1,1,40.5
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,32,1,2,44,1,1,39,1,2,30,1,3,37,1,3,38,1,2,40,1,2,0,17,17,0,8,8,0,1,1,38.8125
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
30,1,2,46,1,2,47,1,1,50,1,2,30,1,3,41,1,3,38,1,2,42,1,2,0,17,17,0,8,8,0,1,1,40.9375
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
46,1,2,42,1,2,43,1,1,36,1,2,35,1,3,38,1,3,39,1,2,45,1,2,0,17,17,0,8,8,0,1,1,42.5
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
48,1,2,48,1,2,49,1,1,38,1,2,35,1,3,38,1,3,41,1,2,44,1,2,0,17,17,0,8,8,0,1,1,42.5625
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,2,39,1,2,40,1,1,31,1,2,31,3,3,32,1,3,42,1,2,43,1,2,1,17,17,0,8,8,0,2,3,38.375
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,45,1,2,48,1,1,47,1,2,36,1,3,42,1,3,40,1,2,48,1,2,0,17,17,0,8,8,0,1,1,47.75
40,1,2,41,2,2,40,1,1,50,1,2,38,1,3,35,1,3,38,1,2,38,1,2,1,17,17,0,8,8,0,1,1,37.875
42,1,2,0,0,2,40,1,1,44,1,2,30,3,3,43,1,3,35,2,2,42,1,2,2,17,15,2,8,7,1,2,3,38.76923077
46,1,2,31,1,2,34,1,1,46,1,2,34,1,3,37,1,3,38,1,2,44,1,2,0,17,17,0,8,8,0,1,1,38.25
50,1,2,43,1,2,32,1,1,50,1,2,30,2,3,30,1,3,38,1,2,43,1,2,1,17,17,0,8,8,0,1,1,40.0625
33,1,2,40,1,2,40,1,1,44,1,2,32,1,3,39,1,3,35,1,2,47,1,2,0,17,17,0,8,8,0,1,1,38.9375
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
32,1,2,48,1,2,42,1,1,49,1,2,34,1,3,41,1,3,41,1,2,43,1,2,0,17,17,0,8,8,0,1,1,41.4375
45,1,2,39,1,2,43,1,1,30,1,2,33,1,3,42,1,3,42,1,2,42,1,2,0,17,17,0,8,8,0,1,1,41.125
7,1,2,39,1,2,40,1,1,30,1,2,30,1,3,41,1,3,37,1,2,43,1,2,0,17,15,2,8,7,1,1,1,37.4375
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
46,1,2,41,1,2,47,1,1,47,1,2,30,1,3,41,1,3,40,1,2,45,1,2,0,17,17,0,8,8,0,1,1,43.0625
46,1,2,39,1,2,39,1,1,49,1,2,30,1,3,33,1,3,39,1,2,48,1,2,0,17,17,0,8,8,0,1,1,36.375
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
37,1,2,42,1,2,44,1,1,46,1,2,31,2,3,31,2,3,30,1,2,41,1,2,2,17,17,0,8,8,0,1,1,35.8125
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
48,1,2,36,1,2,45,1,1,34,1,2,35,1,3,36,1,3,39,1,2,43,1,2,0,17,17,0,8,8,0,1,1,42.5625
33,1,2,34,1,2,42,1,1,46,1,2,33,1,3,40,1,3,40,1,2,43,1,2,0,17,17,0,8,8,0,1,1,40.4375
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
49,1,2,46,1,2,47,1,1,48,1,2,38,1,3,44,1,3,42,1,2,48,1,2,0,17,17,0,8,8,0,1,1,45.625
48,1,2,37,1,2,46,1,1,38,1,2,39,2,3,39,1,3,38,1,2,45,1,2,1,17,17,0,8,8,0,1,1,41.5
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
47,1,2,39,1,2,34,1,1,48,2,2,31,2,3,36,1,3,40,1,2,42,1,2,2,17,17,0,8,8,0,1,1,40.5
0,0,2,43,1,2,43,1,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,3,14,2,2,6,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
30,1,2,36,1,2,40,1,1,33,1,2,35,1,3,35,1,3,30,1,2,37,1,2,0,17,17,0,8,8,0,1,1,36.0625
40,1,2,34,2,2,48,1,1,44,1,2,32,1,3,44,1,3,37,1,2,42,1,2,1,17,17,0,8,8,0,1,1,38.9375
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
47,1,2,45,1,2,45,1,1,49,1,2,31,1,3,38,1,3,39,1,2,42,1,2,0,17,17,0,8,8,0,1,1,41.25
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,33,1,2,46,1,1,49,1,2,39,1,3,31,1,3,37,1,2,42,1,2,0,17,17,0,8,8,0,1,1,36.5625
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
48,1,2,42,1,2,48,1,1,37,1,2,33,1,3,34,1,3,39,1,2,43,1,2,0,17,17,0,8,8,0,1,1,41.9375
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,2,50,1,2,46,1,1,49,1,2,38,1,3,39,1,3,40,1,2,46,1,2,0,17,17,0,8,8,0,1,1,42.8125
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,38,1,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,2,15,1,1,7,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
35,1,2,38,1,2,44,1,1,46,2,2,34,2,3,42,1,3,38,1,2,44,1,2,2,17,17,0,8,8,0,1,1,36.0625
35,1,2,32,1,2,46,1,1,43,1,2,30,2,3,41,1,3,40,1,2,48,1,2,1,17,17,0,8,8,0,1,1,38.4375
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,36,1,2,43,1,1,47,1,2,34,2,3,41,1,3,39,1,2,46,1,2,1,17,17,0,8,8,0,1,1,38.5
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
35,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,2,15,2,1,7,2,3,0
45,1,2,37,2,2,47,1,1,47,1,2,38,2,3,36,1,3,39,1,2,47,1,2,2,17,17,0,8,8,0,1,1,36.8125
44,1,2,34,1,2,42,1,1,48,1,2,33,2,3,37,1,3,39,1,2,42,1,2,1,17,17,0,8,8,0,1,1,38.1875
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,45,1,2,46,1,1,43,1,2,40,1,3,46,1,3,43,1,2,46,1,2,0,17,17,0,8,8,0,1,1,45.6875
39,1,2,47,1,2,49,1,1,39,1,2,30,1,3,39,1,3,41,1,2,44,1,2,0,17,17,0,8,8,0,1,1,39.875
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,2,44,1,2,30,1,1,32,2,2,0,0,3,33,1,3,38,1,2,30,1,2,1,17,14,3,7,7,1,1,1,31.46153846
48,1,2,44,1,2,47,1,1,38,1,2,31,1,3,42,1,3,38,1,2,46,1,2,0,17,17,0,8,8,0,1,1,45
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
36,1,2,37,1,2,40,1,1,46,1,2,30,1,3,40,1,3,39,1,2,43,1,2,0,17,17,0,8,8,0,1,1,36.875
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,46,1,2,50,1,1,40,1,2,30,1,3,39,1,3,40,1,2,45,1,2,0,17,17,0,8,8,0,1,1,41.75
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
47,1,2,37,1,2,47,1,1,36,1,2,30,1,3,31,1,3,35,1,2,43,1,2,0,17,17,0,8,8,0,1,1,42.25
49,1,2,41,1,2,48,1,1,32,1,2,32,1,3,40,1,3,43,1,2,44,1,2,0,17,17,0,8,8,0,1,1,41.125
43,1,2,38,1,2,46,1,1,38,1,2,31,1,3,35,1,3,38,1,2,41,1,2,0,17,17,0,8,8,0,1,1,39.875
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
49,1,2,43,1,2,47,1,1,31,1,2,30,1,3,42,1,3,39,1,2,46,1,2,0,17,17,0,8,8,0,1,1,41.125
44,1,2,50,1,2,36,1,1,50,1,2,33,1,3,33,1,3,42,1,2,42,1,2,0,17,17,0,8,8,0,1,1,40.0625
45,1,2,47,1,2,47,1,1,50,2,2,31,1,3,32,1,3,37,1,2,41,1,2,1,17,17,0,8,8,0,1,1,36.75
38,1,2,36,1,2,39,1,1,34,1,2,37,2,3,42,1,3,38,1,2,41,1,2,1,17,17,0,8,8,0,1,1,38.625
44,1,2,37,1,2,42,1,1,34,2,2,31,1,3,40,1,3,34,1,2,40,1,2,1,17,17,0,8,8,0,1,1,39.1875
40,1,2,40,1,2,41,1,1,45,1,2,31,1,3,44,1,3,39,1,2,43,1,2,0,17,17,0,8,8,0,1,1,39.5625
37,1,2,0,0,2,0,0,1,36,2,2,0,0,3,39,1,3,33,1,2,35,1,2,1,17,11,6,6,5,3,2,3,35.23076923
45,1,2,46,1,2,49,1,1,32,1,2,35,2,3,43,1,3,37,1,2,45,1,2,1,17,17,0,8,8,0,1,1,40.125
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
37,1,2,0,0,2,30,1,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,3,14,3,2,6,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,2,38,1,2,44,1,1,50,1,2,30,1,3,33,1,3,39,1,2,37,1,2,0,17,17,0,8,8,0,1,1,38.5625
39,1,2,45,1,2,45,1,1,30,1,2,33,2,3,30,1,3,41,1,2,43,1,2,1,17,17,0,8,8,0,1,1,38.3125
48,1,2,38,1,2,44,1,1,30,1,2,30,2,3,43,1,3,39,1,2,39,1,2,1,17,17,0,8,8,0,1,1,35
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,38,1,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,2,15,1,1,7,2,3,0
38,1,2,37,1,2,44,1,1,31,1,2,31,1,3,33,1,3,36,1,2,43,1,2,0,17,17,0,8,8,0,1,1,34.6875
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
32,1,2,34,1,2,48,1,1,35,1,2,30,1,3,35,1,3,38,1,2,41,1,2,0,17,17,0,8,8,0,1,1,38.125
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,50,1,2,46,1,1,33,1,2,30,2,3,33,1,3,38,1,2,43,1,2,1,17,17,0,8,8,0,1,1,38.875
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
46,1,2,45,2,2,45,1,1,50,1,2,39,1,3,45,1,3,36,1,2,50,1,2,1,17,17,0,8,8,0,1,1,39.375
0,0,2,43,1,2,35,1,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,3,14,2,2,6,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,37,1,2,39,1,1,30,1,2,31,1,3,37,2,3,32,1,2,42,1,2,1,17,17,0,8,8,0,1,1,35.875
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,46,1,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,2,15,1,1,7,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,2,44,1,2,32,1,1,43,1,2,30,1,3,34,1,3,41,1,2,45,1,2,0,17,17,0,8,8,0,1,1,34.9375
41,1,2,34,2,2,0,0,1,33,1,2,41,1,3,40,1,3,39,1,2,45,1,2,1,17,16,1,7,7,1,1,1,28.15384615
0,0,2,21,1,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,0,17,1,0,8,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
49,1,2,43,1,2,40,1,1,48,1,2,30,2,3,36,1,3,41,1,2,45,1,2,1,17,17,0,8,8,0,1,1,36.75
39,1,2,47,1,2,44,1,1,50,1,2,31,1,3,40,1,3,41,1,2,43,1,2,0,17,17,0,8,8,0,1,1,38.625
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
33,1,2,35,1,2,40,1,1,41,1,2,36,3,3,40,1,3,33,1,2,39,1,2,1,17,17,0,8,8,0,2,3,35.3125
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,44,1,2,46,1,1,49,1,2,36,1,3,42,1,3,38,1,2,46,1,2,0,17,17,0,8,8,0,1,1,37.625
40,1,2,42,1,2,42,1,1,50,1,2,31,1,3,40,1,3,39,1,2,43,1,2,0,17,17,0,8,8,0,1,1,39.0625
37,1,2,43,1,2,38,1,1,38,1,2,33,2,3,40,1,3,30,1,2,42,1,2,1,17,17,0,8,8,0,1,1,40
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
7,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,0,17,2,0,8,2,3,0
45,1,2,33,1,2,41,1,1,39,1,2,32,3,3,44,1,3,38,1,2,44,1,2,1,17,17,0,8,8,0,2,3,40.0625
44,1,2,41,1,2,42,1,1,50,1,2,32,1,3,37,1,3,39,1,2,39,1,2,0,17,17,0,8,8,0,1,1,37.6875
38,1,2,34,1,2,0,0,1,32,1,2,16,2,3,33,1,3,35,1,2,38,1,2,1,17,13,4,7,6,2,1,1,34.23076923
7,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,0,17,2,0,8,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
37,1,2,32,1,2,43,1,1,37,1,2,30,2,3,44,1,3,34,1,2,43,1,2,1,17,17,0,8,8,0,1,1,37.5
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
38,1,2,40,1,2,36,1,1,36,1,2,35,2,3,40,1,3,38,1,2,42,1,2,1,17,17,0,8,8,0,1,1,38.8125
34,1,2,31,1,2,46,1,1,41,1,2,32,2,3,43,2,3,34,1,2,39,1,2,2,17,17,0,8,8,0,1,1,37.84615385
36,1,2,40,1,2,44,1,1,50,1,2,32,2,3,35,1,3,38,1,2,44,1,2,1,17,17,0,8,8,0,1,1,41.875
49,1,2,43,1,2,44,1,1,42,1,2,32,1,3,38,1,3,32,1,2,43,1,2,0,17,17,0,8,8,0,1,1,42.125
42,1,2,39,1,2,42,1,1,39,1,2,0,0,3,40,1,3,40,1,2,46,1,2,0,17,14,3,7,7,1,1,1,38.61538462
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
49,1,2,36,1,2,39,1,1,46,1,2,30,1,3,45,1,3,39,1,2,36,1,2,0,17,17,0,8,8,0,1,1,37.75
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
48,1,2,35,1,2,41,1,1,37,1,2,31,1,3,42,1,3,40,1,2,44,1,2,0,17,17,0,8,8,0,1,1,39
46,1,2,46,1,2,44,1,1,40,1,2,37,2,3,45,1,3,43,1,2,45,1,2,1,17,17,0,8,8,0,1,1,39.5625
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,47,1,2,46,1,1,35,1,2,35,1,3,42,1,3,42,1,2,43,1,2,0,17,17,0,8,8,0,1,1,41.125
35,1,2,39,1,2,37,1,1,39,1,2,32,2,3,32,1,3,34,1,2,36,1,2,1,17,17,0,8,8,0,1,1,35.5625
4,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,0,17,2,0,8,2,3,0
46,1,2,34,1,2,47,1,1,45,1,2,30,2,3,43,1,3,34,1,2,42,1,2,1,17,17,0,8,8,0,1,1,39.0625
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,2,0,0,2,30,1,1,30,1,2,30,1,3,39,1,3,35,2,2,40,1,2,1,17,15,2,8,7,1,1,1,33.7
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,2,48,1,2,38,1,1,35,1,2,0,0,3,0,0,3,39,1,2,41,1,2,0,17,11,6,6,6,2,1,1,0
