CAR_UNO,NCC_UNO,NCA_UNO,NCP_UNO,NAC_UNO,NAA_UNO,NAP_UNO,EPA_UNO,PROMEDIO_DOS,NOTA_DIF,VECES_DIF,CREDITOS_DIF,NOTA_FIS_UNO,VECES_FIS_UNO,CREDITOS_FIS_UNO,NOTA_CFJC,VECES_CFJC,CREDITOS_CFJC,NOTA_TEXTOS,VECES_TEXTOS,CREDITOS_TEXTOS,NOTA_SEM,VECES_SEM,CREDITOS_SEM,NOTA_PROGB,VECES_PROGB,CREDITOS_PROGB
0,14,14,0,6,6,0,1,3.17353E+14,45,1,4,35,1,3,38,1,1,38,1,2,46,1,1,38,1,3
2,14,10,4,6,4,2,1,30.5,26.5,2,4,32,2,3,49,1,1,46,1,2,42,1,1,30,1,3
0,14,14,0,6,6,0,1,3.22647E+14,37,1,4,33,1,3,46,1,1,43,1,2,37,1,1,32,1,3
0,14,14,0,6,6,0,1,3.37941E+14,32,1,4,33,1,3,41,1,1,47,1,2,35,1,1,35,1,3
0,14,14,0,6,6,0,1,3.47059E+14,30,1,4,39,1,3,44,1,1,41,1,2,33,1,1,36,1,3
0,14,14,0,6,6,0,1,3.48824E+14,35,1,4,34,1,3,40,1,1,46,1,2,46,1,1,38,1,3
0,14,14,0,6,6,0,1,3.05882E+14,34,1,4,36,1,3,47,1,1,44,1,2,45,1,1,38,1,3
0,14,14,0,6,6,0,1,3.44706E+14,30,1,4,32,1,3,47,1,1,42,1,2,39,1,1,39,1,3
0,14,14,0,6,6,0,1,3.78235E+14,34,1,4,36,1,3,44,1,1,46,1,2,44,1,1,38,1,3
2,14,7,7,6,4,2,2,7.05882E+14,22.33333333,3,4,29,2,3,44,1,1,40,1,2,33,1,1,36,1,3
0,14,14,0,6,6,0,1,3.24706E+14,32,1,4,30,1,3,40,1,1,38,1,2,47,1,1,33,1,3
1,14,14,0,6,5,1,1,32,31,1,4,30.5,2,3,39,1,1,40,1,2,40,1,1,36,1,3
5,14,5,9,6,1,5,2,3.07941E+14,24,3,4,29,2,3,15.33333333,3,1,37,1,2,18.5,2,1,32,2,3
0,14,14,0,6,6,0,1,2.96471E+14,35,1,4,30,1,3,40,1,1,39,1,2,44,1,1,40,1,3
2,14,10,4,6,4,2,1,1.02647E+14,26.5,2,4,29.5,2,3,41,1,1,46,1,2,37,1,1,31,1,3
0,14,1,13,6,6,0,2,0,13,1,4,11,1,3,43,1,1,8,1,2,16,1,1,7,1,3
1,14,14,0,6,5,1,1,2.82353E+14,32,1,4,31.5,2,3,36,1,1,37,1,2,46,1,1,36,1,3
0,14,14,0,6,6,0,1,3.35294E+14,35,1,4,40,1,3,42,1,1,45,1,2,39,1,1,43,1,3
0,14,14,0,6,6,0,1,1.28235E+14,30,1,4,30,1,3,44,1,1,37,1,2,34,1,1,30,1,3
0,14,14,0,6,6,0,1,3.58824E+14,30,1,4,39,1,3,48,1,1,48,1,2,34,1,1,47,1,3
2,14,7,7,6,4,2,2,9.94118E+14,26.5,2,4,19.66666667,3,3,34,1,1,40,1,2,38,1,1,35,1,3
0,14,14,0,6,6,0,1,3.35294E+14,34,1,4,39,1,3,49,1,1,47,1,2,45,1,1,32,1,3
0,14,14,0,6,6,0,1,3.49412E+14,37,1,4,38,1,3,48,1,1,44,1,2,36,1,1,44,1,3
0,14,14,0,6,6,0,1,3.50588E+14,34,1,4,30,1,3,45,1,1,44,1,2,38,1,1,42,1,3
2,14,10,4,6,4,2,2,2.72941E+14,30,1,4,25.33333333,3,3,16.66666667,3,1,39,1,2,34,1,1,41,1,3
0,14,14,0,6,6,0,1,3.50588E+14,33,1,4,33,1,3,39,1,1,38,1,2,44,1,1,35,1,3
0,14,14,0,6,6,0,1,33,33,1,4,31,1,3,39,1,1,38,1,2,48,1,1,37,1,3
0,14,14,0,6,6,0,1,3.91765E+14,42,1,4,41,1,3,39,1,1,41,1,2,47,1,1,38,1,3
0,14,14,0,6,6,0,1,4.94118E+14,32,1,4,31,1,3,40,1,1,34,1,2,34,1,1,33,1,3
0,14,14,0,6,6,0,1,3.77647E+14,31,1,4,34,1,3,44,1,1,36,1,2,33,1,1,41,1,3
0,14,14,0,6,6,0,1,32.5,30,1,4,30,1,3,43,1,1,45,1,2,38,1,1,37,1,3
1,14,10,4,6,5,1,1,8.29412E+14,25.66666667,3,4,36,1,3,44,1,1,39,1,2,37,1,1,30,1,3
0,14,7,7,6,6,0,2,0,26,1,4,30,1,3,43,1,1,42,1,2,38,1,1,23,1,3
6,14,0,14,3,-3,6,2,0,1,2,4,0.5,2,3,0,2,1,6,2,2,0,2,1,0,2,3
0,14,14,0,6,6,0,1,3.52647E+14,40,1,4,41,1,3,40,1,1,39,1,2,48,1,1,38,1,3
1,14,11,3,6,5,1,2,1.72059E+14,31,1,4,16.5,2,3,46,1,1,46,1,2,35,1,1,31,1,3
0,14,14,0,6,6,0,1,3.49412E+14,37,1,4,43,1,3,47,1,1,44,1,2,45,1,1,40,1,3
6,14,0,14,6,0,6,2,3.88235E+14,15.5,2,4,12.66666667,3,3,7.333333333,3,1,11.33333333,3,2,7.333333333,3,1,17,2,3
2,14,7,7,6,4,2,2,2.77059E+14,25,2,4,27.5,2,3,40,1,1,38,1,2,39,1,1,33,1,3
0,14,7,7,3,3,0,2,5.64706E+14,40,1,4,0,0,3,45,1,1,45,1,2,0,0,1,0,0,3
0,14,14,0,6,6,0,1,3.70588E+14,35,1,4,43,1,3,35,1,1,40,1,2,35,1,1,48,1,3
4,14,3,11,6,2,4,2,0,8.5,2,4,3,2,3,32,1,1,37,1,2,28.5,2,1,15.5,2,3
1,14,11,3,6,5,1,1,1.65882E+14,34,1,4,24,2,3,47,1,1,46,1,2,46,1,1,33,1,3
2,14,7,7,6,4,2,2,1.79412E+14,14,3,4,16,3,3,41,1,1,33,1,2,34,1,1,30,1,3
2,14,7,7,6,4,2,2,1.22647E+14,15,3,4,23.5,2,3,40,1,1,41,1,2,32,1,1,30,1,3
1,14,11,3,6,5,1,1,2.84412E+14,30,1,4,28,2,3,38,1,1,36,1,2,40,1,1,33,1,3
1,14,10,4,6,5,1,1,30,28.5,2,4,32,1,3,36,1,1,39,1,2,33,1,1,47,1,3
0,14,14,0,6,6,0,1,0,32,1,4,37,1,3,35,1,1,42,1,2,37,1,1,36,1,3
2,14,7,7,6,4,2,2,4.11765E+14,15.5,2,4,14.5,2,3,39,1,1,39,1,2,34,1,1,43,1,3
0,14,14,0,6,6,0,1,4.04118E+14,38,1,4,44,1,3,38,1,1,40,1,2,45,1,1,45,1,3
0,14,0,14,4,4,0,2,0,7,1,4,4,1,3,3,1,1,0,1,2,0,1,1,26,1,3
0,14,14,0,6,6,0,1,3.92353E+14,35,1,4,37,1,3,35,1,1,39,1,2,43,1,1,43,1,3
0,14,14,0,6,6,0,1,7.35294E+14,34,1,4,38,1,3,45,1,1,36,1,2,33,1,1,36,1,3
3,14,6,8,6,3,3,2,1.42353E+14,22,3,4,18,2,3,39,1,1,36,1,2,21.5,2,1,34,1,3
2,14,7,7,6,4,2,2,0,12,2,4,27,2,3,37,1,1,36,1,2,33,1,1,31,1,3
0,0,0,0,0,0,0,0,0,0,1,4,0,1,3,0,1,1,0,1,2,0,1,1,0,1,3
0,14,7,7,6,6,0,2,0,22,1,4,34,1,3,37,1,1,41,1,2,43,1,1,21,1,3
0,14,0,14,2,2,0,2,0,0,1,4,5,1,3,3,1,1,0,1,2,0,1,1,0,1,3
2,14,7,7,6,4,2,2,2.90588E+14,28,2,4,27.5,2,3,43,1,1,34,1,2,33,1,1,35,1,3
0,14,14,0,6,6,0,1,2.00294E+14,37,1,4,31,1,3,34,1,1,40,1,2,34,1,1,42,1,3
0,14,14,0,6,6,0,1,3.49706E+14,36,1,4,38,1,3,34,1,1,41,1,2,45,1,1,30,1,3
1,14,14,0,6,5,1,1,3.78235E+14,30.5,2,4,39,1,3,34,1,1,41,1,2,45,1,1,36,1,3
2,14,7,7,6,4,2,1,3.14412E+14,26.5,2,4,29,2,3,38,1,1,36,1,2,30,1,1,43,1,3
0,14,0,14,2,2,0,2,0,0,1,4,0,1,3,0,1,1,0,1,2,3,1,1,2,1,3
2,14,14,0,6,4,2,1,3.55882E+14,29.5,2,4,36,1,3,42,1,1,41,1,2,33.5,2,1,47,1,3
1,14,10,4,6,5,1,1,2.00588E+14,24.5,2,4,30,1,3,35,1,1,43,1,2,34,1,1,37,1,3
1,14,14,0,6,5,1,1,3.16471E+14,30,2,4,32,1,3,42,1,1,38,1,2,36,1,1,38,1,3
0,14,14,0,6,6,0,1,3.37647E+14,30,1,4,36,1,3,39,1,1,43,1,2,39,1,1,48,1,3
0,14,14,0,6,6,0,1,3.74118E+14,36,1,4,43,1,3,36,1,1,44,1,2,41,1,1,50,1,3
2,14,10,4,6,4,2,1,29,26,3,4,30.5,2,3,42,1,1,36,1,2,31,1,1,37,1,3
1,14,10,4,6,5,1,2,5.58824E+14,27.5,2,4,30,1,3,43,1,1,36,1,2,35,1,1,32,1,3
0,14,14,0,6,6,0,1,3.52353E+14,30,1,4,30,1,3,39,1,1,39,1,2,39,1,1,37,1,3
0,14,4,10,6,6,0,2,0,19,1,4,15,1,3,38,1,1,38,1,2,31,1,1,18,1,3
0,14,14,0,6,6,0,1,3.17647E+14,36,1,4,33,1,3,40,1,1,37,1,2,36,1,1,39,1,3
0,14,14,0,6,6,0,1,2.74412E+14,37,1,4,38,1,3,33,1,1,37,1,2,42,1,1,33,1,3
0,14,14,0,6,6,0,1,2.79412E+14,30,1,4,40,1,3,38,1,1,34,1,2,35,1,1,31,1,3
3,14,6,8,6,3,3,2,1.07647E+14,22.33333333,3,4,25.5,2,3,10,2,1,35,1,2,35,1,1,32,1,3
0,14,14,0,6,6,0,1,1.31471E+14,31,1,4,30,1,3,36,1,1,38,1,2,41,1,1,37,1,3
0,14,14,0,6,6,0,1,3.82941E+14,35,1,4,39,1,3,43,1,1,46,1,2,39,1,1,39,1,3
2,14,11,3,6,4,2,2,3.38824E+14,32,1,4,30,2,3,30,1,1,40,1,2,33,1,1,26,2,3
0,14,6,8,5,5,0,2,0,17,1,4,19,1,3,0,1,1,39,1,2,33,1,1,47,1,3
1,14,14,0,6,5,1,1,1.58235E+14,35,1,4,34,1,3,32.5,2,1,35,1,2,46,1,1,37,1,3
0,14,14,0,6,6,0,1,4.17059E+14,38,1,4,40,1,3,40,1,1,46,1,2,46,1,1,46,1,3
2,14,8,6,6,4,2,2,0.176470588,30,1,4,9.5,2,3,36,1,1,43,1,2,40,1,1,8,2,3
