GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;RENDIMIENTO_UNO
0;0;8;0;0;0;365.0;76.0;0.0;0.0;0.0;0.0;64.0;76.0;0;0.0;71.0;5;3;10;3;2016;
0;0;4;0;0;0;358.0;75.0;0.0;0.0;0.0;0.0;72.0;74.0;0;0.0;54.0;8;4;10;2;2016;
0;0;19;0;0;0;315.0;63.0;0.0;0.0;0.0;0.0;63.0;63.0;0;0.0;71.0;20;5;4;1;2016;
0;0;20;0;0;0;351.0;63.0;0.0;0.0;0.0;0.0;76.0;72.0;0;0.0;63.0;10;5;5;2;2016;
0;1;8;1;20;5;415.0;58.0;58.0;59.0;68.0;57.0;57.0;58.0;0;50.0;65.0;20;4;10;3;2016;
0;2;18;1;20;5;436.0;75.0;75.0;80.0;56.0;56.0;56.0;59.0;0;51.0;50.0;4;3;10;2;2016;2
0;1;4;1;20;5;446.0;78.0;78.0;62.0;70.0;71.0;71.0;55.0;0;56.0;66.0;10;4;10;1;2016;
0;1;8;1;20;5;411.0;68.0;68.0;62.0;59.0;62.0;62.0;51.0;0;52.0;47.0;1;3;10;1;2016;1
0;2;10;1;20;5;408.0;65.0;65.0;62.0;56.0;60.0;60.0;51.0;0;55.0;83.0;8;3;10;3;2016;
0;1;20;1;181;15;396.0;78.0;78.0;55.0;49.0;60.0;60.0;56.0;0;50.0;43.0;8;6;10;1;2016;
0;2;11;1;20;5;438.0;97.0;97.0;61.0;53.0;57.0;57.0;60.0;0;58.0;61.0;11;5;10;3;2016;
1;1;12;1;20;5;448.0;72.0;72.0;62.0;55.0;60.0;60.0;57.0;0;62.0;52.0;11;3;10;2;2016;
0;0;20;0;0;0;280.0;52.0;0.0;0.0;0.0;0.0;53.0;65.0;0;0.0;49.0;9;5;7;2;2016;1
0;2;11;1;20;5;388.0;68.0;68.0;56.0;52.0;58.0;58.0;53.0;0;47.0;48.0;13;3;10;3;2016;1
0;0;14;0;0;0;337.0;68.0;0.0;0.0;0.0;0.0;71.0;65.0;0;0.0;68.0;7;3;10;3;2016;
0;0;20;0;0;0;317.0;74.0;0.0;0.0;0.0;0.0;51.0;64.0;0;0.0;62.0;20;6;10;2;2016;
0;0;19;0;0;0;327.0;74.0;0.0;0.0;0.0;0.0;69.0;62.0;0;0.0;59.0;11;5;10;1;2016;
0;1;7;1;20;5;387.0;72.0;72.0;61.0;56.0;47.0;47.0;52.0;0;52.0;50.0;8;5;10;1;2016;2
0;0;8;0;0;0;323.0;67.0;0.0;0.0;0.0;0.0;65.0;65.0;0;0.0;71.0;4;3;10;2;2016;1
0;0;18;0;0;0;338.0;67.0;0.0;0.0;0.0;0.0;62.0;67.0;0;0.0;63.0;2;3;10;2;2016;
1;0;11;0;0;0;333.0;61.0;0.0;0.0;0.0;0.0;75.0;67.0;0;0.0;49.0;8;5;10;3;2016;
0;0;20;0;0;0;339.0;68.0;0.0;0.0;0.0;0.0;71.0;64.0;0;0.0;77.0;10;3;10;3;2016;
0;0;20;0;0;0;323.0;72.0;0.0;0.0;0.0;0.0;63.0;60.0;0;0.0;53.0;1;6;10;1;2016;
0;0;10;0;0;0;335.0;74.0;0.0;0.0;0.0;0.0;58.0;61.0;0;0.0;67.0;15;3;10;2;2016;
0;0;20;0;0;0;330.0;68.0;0.0;0.0;0.0;0.0;62.0;70.0;0;0.0;62.0;10;6;10;2;2016;
1;0;10;0;0;0;320.0;71.0;0.0;0.0;0.0;0.0;62.0;69.0;0;0.0;49.0;14;3;10;2;2016;
0;1;20;1;42;15;393.0;68.0;68.0;53.0;70.0;50.0;50.0;49.0;0;49.0;60.0;20;6;10;2;2016;
0;0;4;0;0;0;321.0;68.0;0.0;0.0;0.0;0.0;60.0;67.0;0;0.0;58.0;20;4;10;2;2016;
0;1;10;1;20;5;410.0;58.0;58.0;60.0;57.0;52.0;52.0;62.0;0;56.0;51.0;18;3;10;3;2016;
0;0;1;0;0;0;324.0;67.0;0.0;0.0;0.0;0.0;62.0;67.0;0;0.0;68.0;19;5;10;3;2016;
0;0;8;0;0;0;322.0;73.0;0.0;0.0;0.0;0.0;53.0;66.0;0;0.0;61.0;11;3;10;2;2016;
0;0;8;0;0;0;313.0;74.0;0.0;0.0;0.0;0.0;54.0;65.0;0;0.0;60.0;11;3;10;2;2016;
1;0;11;0;0;0;322.0;82.0;0.0;0.0;0.0;0.0;59.0;59.0;0;0.0;59.0;16;5;10;2;2016;
0;0;20;0;0;0;316.0;62.0;0.0;0.0;0.0;0.0;57.0;74.0;0;0.0;51.0;1;5;10;2;2016;
0;0;9;0;0;0;324.0;69.0;0.0;0.0;0.0;0.0;60.0;66.0;0;0.0;65.0;1;4;10;2;2016;
1;0;20;0;0;0;326.0;71.0;0.0;0.0;0.0;0.0;62.0;65.0;0;0.0;59.0;8;1;10;1;2016;
0;0;20;0;0;0;323.0;80.0;0.0;0.0;0.0;0.0;63.0;58.0;0;0.0;70.0;10;5;10;2;2016;
0;0;20;0;0;0;325.0;68.0;0.0;0.0;0.0;0.0;65.0;69.0;0;0.0;62.0;8;6;10;2;2016;
0;0;11;0;0;0;322.0;80.0;0.0;0.0;0.0;0.0;60.0;58.0;0;0.0;59.0;20;5;10;2;2016;
0;0;20;0;0;0;338.0;63.0;0.0;0.0;0.0;0.0;67.0;70.0;0;0.0;55.0;11;3;10;2;2016;
0;0;20;0;0;0;268.0;72.0;72.0;0.0;0.0;67.0;67.0;69.0;0;0.0;84.0;8;1;11;3;2016;
0;0;8;0;0;0;368.0;79.0;0.0;0.0;0.0;0.0;78.0;71.0;0;0.0;75.0;7;3;10;3;2017;
0;0;10;0;0;0;366.0;75.0;0.0;0.0;0.0;0.0;69.0;80.0;0;0.0;60.0;8;3;10;3;2017;2
0;0;1;0;0;0;357.0;74.0;0.0;0.0;0.0;0.0;73.0;71.0;0;0.0;79.0;7;5;10;4;2017;
1;0;15;0;0;0;352.0;77.0;0.0;0.0;0.0;0.0;64.0;71.0;0;0.0;75.0;1;3;10;3;2017;
0;0;10;0;0;0;359.0;73.0;0.0;0.0;0.0;0.0;71.0;72.0;0;0.0;67.0;10;3;10;3;2017;
1;0;14;0;0;0;345.0;75.0;0.0;0.0;0.0;0.0;65.0;70.0;0;0.0;70.0;7;2;10;3;2017;2
0;0;20;0;0;0;366.0;81.0;0.0;0.0;0.0;0.0;69.0;71.0;0;0.0;76.0;18;6;10;2;2017;
0;0;20;0;0;0;371.0;78.0;0.0;0.0;0.0;0.0;66.0;73.0;0;0.0;78.0;8;6;10;2;2017;
0;2;10;1;20;5;574.0;90.0;90.0;80.0;88.0;71.0;71.0;96.0;0;84.0;77.0;4;3;10;2;2017;3
0;0;19;0;0;0;309.0;59.0;0.0;0.0;0.0;0.0;63.0;67.0;0;0.0;60.0;16;5;4;1;2017;
0;0;11;0;0;0;351.0;72.0;0.0;0.0;0.0;0.0;67.0;71.0;0;0.0;75.0;16;5;10;2;2017;
0;0;11;0;0;0;356.0;78.0;0.0;0.0;0.0;0.0;73.0;72.0;0;0.0;71.0;20;5;10;2;2017;
0;0;14;0;0;0;363.0;70.0;0.0;0.0;0.0;0.0;69.0;70.0;0;0.0;79.0;7;2;10;3;2017;
0;0;20;0;0;0;407.0;84.0;0.0;0.0;0.0;0.0;73.0;83.0;0;0.0;73.0;20;5;10;3;2017;
1;0;1;0;0;0;361.0;76.0;0.0;0.0;0.0;0.0;72.0;71.0;0;0.0;72.0;11;5;10;3;2017;
0;0;8;0;0;0;362.0;76.0;0.0;0.0;0.0;0.0;73.0;76.0;0;0.0;64.0;7;3;10;2;2017;2
0;0;10;0;0;0;352.0;70.0;0.0;0.0;0.0;0.0;68.0;72.0;0;0.0;68.0;20;3;10;2;2017;
0;0;20;0;0;0;366.0;78.0;0.0;0.0;0.0;0.0;76.0;73.0;0;0.0;69.0;10;3;10;3;2017;
0;0;20;0;0;0;378.0;88.0;0.0;0.0;0.0;0.0;80.0;72.0;0;0.0;61.0;16;6;10;5;2017;
0;0;11;0;0;0;352.0;74.0;0.0;0.0;0.0;0.0;73.0;69.0;0;0.0;66.0;19;5;10;3;2017;
0;0;8;0;0;0;374.0;75.0;0.0;0.0;0.0;0.0;74.0;79.0;0;0.0;74.0;11;3;10;3;2017;
1;0;16;0;0;0;355.0;76.0;0.0;0.0;0.0;0.0;68.0;72.0;0;0.0;69.0;16;3;10;3;2017;
0;0;7;0;0;0;385.0;81.0;0.0;0.0;0.0;0.0;72.0;78.0;0;0.0;80.0;7;5;10;2;2017;
0;0;13;0;0;0;361.0;74.0;0.0;0.0;0.0;0.0;67.0;73.0;0;0.0;73.0;7;3;10;2;2017;
0;0;8;0;0;0;362.0;80.0;0.0;0.0;0.0;0.0;70.0;70.0;0;0.0;58.0;4;5;10;2;2017;
1;0;11;0;0;0;361.0;79.0;0.0;0.0;0.0;0.0;68.0;64.0;0;0.0;72.0;6;5;10;3;2017;
0;0;10;0;0;0;351.0;72.0;0.0;0.0;0.0;0.0;72.0;74.0;0;0.0;72.0;8;3;10;3;2017;
0;1;7;1;20;5;448.0;62.0;62.0;97.0;59.0;56.0;56.0;68.0;0;45.0;51.0;11;5;10;2;2017;1
0;0;18;0;0;0;348.0;77.0;0.0;0.0;0.0;0.0;67.0;75.0;0;0.0;54.0;9;3;10;3;2017;
0;0;12;0;0;0;377.0;83.0;0.0;0.0;0.0;0.0;74.0;71.0;0;0.0;70.0;8;3;10;2;2017;
0;0;15;0;0;0;356.0;75.0;0.0;0.0;0.0;0.0;67.0;70.0;0;0.0;73.0;10;4;10;2;2017;
0;0;16;0;0;0;362.0;72.0;0.0;0.0;0.0;0.0;67.0;78.0;0;0.0;67.0;18;2;10;3;2017;
0;0;11;0;0;0;354.0;83.0;0.0;0.0;0.0;0.0;63.0;66.0;0;0.0;73.0;4;2;10;3;2017;
0;0;20;0;0;0;356.0;75.0;0.0;0.0;0.0;0.0;66.0;68.0;0;0.0;72.0;12;6;10;3;2017;
0;0;20;0;0;0;346.0;73.0;0.0;0.0;0.0;0.0;68.0;75.0;0;0.0;52.0;20;5;10;2;2017;
0;0;20;0;0;0;346.0;74.0;0.0;0.0;0.0;0.0;64.0;73.0;0;0.0;59.0;4;6;10;2;2017;
0;0;11;0;0;0;363.0;78.0;0.0;0.0;0.0;0.0;68.0;71.0;0;0.0;74.0;11;5;10;3;2017;
0;0;7;0;0;0;358.0;79.0;0.0;0.0;0.0;0.0;64.0;72.0;0;0.0;70.0;4;5;10;2;2017;2
0;0;20;0;0;0;354.0;76.0;0.0;0.0;0.0;0.0;69.0;67.0;0;0.0;67.0;8;6;10;2;2017;
0;0;10;0;0;0;354.0;77.0;0.0;0.0;0.0;0.0;70.0;70.0;0;0.0;76.0;16;3;10;3;2017;2
0;0;16;0;0;0;346.0;73.0;0.0;0.0;0.0;0.0;65.0;76.0;0;0.0;63.0;10;2;10;3;2017;
0;0;8;0;0;0;366.0;78.0;0.0;0.0;0.0;0.0;75.0;69.0;0;0.0;68.0;7;5;10;2;2017;
0;1;11;1;20;5;425.0;68.0;68.0;73.0;59.0;65.0;65.0;62.0;0;42.0;71.0;15;5;10;2;2017;
0;0;16;0;0;0;366.0;77.0;0.0;0.0;0.0;0.0;71.0;69.0;0;0.0;73.0;19;2;10;3;2017;
0;0;7;0;0;0;382.0;74.0;0.0;0.0;0.0;0.0;72.0;81.0;0;0.0;72.0;4;5;10;2;2017;
0;0;7;0;0;0;349.0;76.0;0.0;0.0;0.0;0.0;64.0;76.0;0;0.0;67.0;20;5;10;2;2017;2
0;0;4;0;0;0;368.0;77.0;0.0;0.0;0.0;0.0;73.0;69.0;0;0.0;77.0;11;4;10;2;2017;
0;0;6;0;0;0;373.0;77.0;0.0;0.0;0.0;0.0;77.0;74.0;0;0.0;77.0;10;5;10;3;2017;
0;0;16;0;0;0;356.0;74.0;0.0;0.0;0.0;0.0;73.0;66.0;0;0.0;78.0;10;3;10;3;2017;
0;0;11;0;0;0;343.0;75.0;0.0;0.0;0.0;0.0;63.0;72.0;0;0.0;74.0;19;5;10;2;2017;2
1;0;9;0;0;0;354.0;77.0;0.0;0.0;0.0;0.0;72.0;67.0;0;0.0;69.0;6;4;10;2;2017;
1;0;8;0;0;0;363.0;78.0;0.0;0.0;0.0;0.0;67.0;77.0;0;0.0;57.0;8;3;10;2;2017;
0;0;10;0;0;0;360.0;76.0;0.0;0.0;0.0;0.0;75.0;72.0;0;0.0;61.0;7;3;10;3;2017;
0;0;18;0;0;0;373.0;82.0;0.0;0.0;0.0;0.0;69.0;71.0;0;0.0;74.0;18;3;10;2;2017;
0;2;4;1;20;5;487.0;78.0;78.0;74.0;77.0;58.0;58.0;62.0;0;66.0;71.0;20;4;10;3;2017;
0;0;10;0;0;0;352.0;75.0;0.0;0.0;0.0;0.0;67.0;69.0;0;0.0;75.0;10;3;10;3;2017;
1;0;20;0;0;0;350.0;75.0;0.0;0.0;0.0;0.0;72.0;66.0;0;0.0;72.0;10;6;10;3;2017;
0;0;4;0;0;0;319.0;70.0;0.0;0.0;0.0;0.0;45.0;70.0;0;0.0;63.0;20;4;4;2;2017;
0;0;11;0;0;0;358.0;78.0;0.0;0.0;0.0;0.0;70.0;77.0;0;0.0;67.0;10;5;10;2;2017;
0;0;4;0;0;0;359.0;75.0;0.0;0.0;0.0;0.0;71.0;74.0;0;0.0;73.0;19;4;10;2;2017;2
0;0;20;0;0;0;383.0;80.0;0.0;0.0;0.0;0.0;78.0;75.0;0;0.0;81.0;10;3;10;3;2017;2
0;0;16;0;0;0;357.0;79.0;0.0;0.0;0.0;0.0;68.0;75.0;0;0.0;72.0;4;2;10;3;2017;
0;0;10;0;0;0;371.0;71.0;0.0;0.0;0.0;0.0;72.0;78.0;0;0.0;76.0;7;3;10;3;2017;
1;0;7;0;0;0;360.0;70.0;0.0;0.0;0.0;0.0;71.0;73.0;0;0.0;81.0;8;5;10;2;2017;
0;0;15;0;0;0;376.0;79.0;0.0;0.0;0.0;0.0;74.0;78.0;0;0.0;74.0;10;3;10;3;2017;
0;0;19;0;0;0;364.0;76.0;0.0;0.0;0.0;0.0;76.0;70.0;0;0.0;65.0;19;5;10;1;2017;
0;0;4;0;0;0;368.0;72.0;0.0;0.0;0.0;0.0;72.0;74.0;0;0.0;68.0;11;4;10;2;2017;
0;0;20;0;0;0;347.0;70.0;0.0;0.0;0.0;0.0;66.0;74.0;0;0.0;72.0;11;6;10;1;2017;2
0;0;11;0;0;0;352.0;78.0;0.0;0.0;0.0;0.0;70.0;68.0;0;0.0;70.0;20;5;10;3;2017;
0;0;10;0;0;0;368.0;79.0;0.0;0.0;0.0;0.0;62.0;76.0;0;0.0;67.0;20;3;10;3;2017;
0;0;10;0;0;0;347.0;80.0;0.0;0.0;0.0;0.0;57.0;70.0;0;0.0;53.0;5;3;10;2;2017;
1;0;15;0;0;0;355.0;76.0;0.0;0.0;0.0;0.0;68.0;73.0;0;0.0;66.0;20;5;10;2;2017;
0;0;6;0;0;0;365.0;75.0;0.0;0.0;0.0;0.0;70.0;73.0;0;0.0;70.0;9;5;10;2;2017;
0;0;18;0;0;0;367.0;79.0;0.0;0.0;0.0;0.0;68.0;75.0;0;0.0;84.0;20;3;10;3;2017;
0;0;7;0;0;0;373.0;80.0;0.0;0.0;0.0;0.0;74.0;74.0;0;0.0;74.0;8;5;10;2;2017;
0;0;1;0;0;0;362.0;76.0;0.0;0.0;0.0;0.0;75.0;75.0;0;0.0;75.0;9;3;10;2;2017;
0;0;20;0;0;0;358.0;74.0;0.0;0.0;0.0;0.0;65.0;71.0;0;0.0;65.0;2;6;10;3;2017;
0;0;10;0;0;0;358.0;76.0;0.0;0.0;0.0;0.0;75.0;75.0;0;0.0;77.0;20;3;10;3;2017;
0;0;10;0;0;0;357.0;73.0;0.0;0.0;0.0;0.0;69.0;69.0;0;0.0;75.0;20;3;10;2;2017;
0;0;20;0;0;0;329.0;66.0;0.0;0.0;0.0;0.0;65.0;69.0;0;0.0;59.0;16;6;4;1;2017;
0;0;10;0;0;0;351.0;74.0;0.0;0.0;0.0;0.0;72.0;72.0;0;0.0;66.0;4;3;10;2;2017;
0;0;19;0;0;0;364.0;67.0;0.0;0.0;0.0;0.0;72.0;71.0;0;0.0;77.0;4;5;10;2;2017;2
0;0;12;0;0;0;366.0;75.0;0.0;0.0;0.0;0.0;66.0;74.0;0;0.0;75.0;7;3;10;3;2017;
0;0;4;0;0;0;379.0;85.0;0.0;0.0;0.0;0.0;65.0;79.0;0;0.0;74.0;20;4;10;3;2017;
0;0;20;0;0;0;388.0;82.0;0.0;0.0;0.0;0.0;77.0;76.0;0;0.0;72.0;4;5;10;2;2017;
0;0;7;0;0;0;372.0;76.0;0.0;0.0;0.0;0.0;69.0;77.0;0;0.0;100.0;12;3;10;3;2017;
0;0;11;0;0;0;396.0;82.0;0.0;0.0;0.0;0.0;81.0;77.0;0;0.0;81.0;8;3;10;3;2017;
0;0;6;0;0;0;350.0;77.0;0.0;0.0;0.0;0.0;62.0;69.0;0;0.0;72.0;18;5;10;2;2017;
0;0;11;0;0;0;346.0;70.0;0.0;0.0;0.0;0.0;62.0;77.0;0;0.0;67.0;19;5;10;3;2017;
0;0;11;0;0;0;358.0;74.0;0.0;0.0;0.0;0.0;71.0;65.0;0;0.0;79.0;7;5;10;2;2017;
0;0;20;0;0;0;351.0;72.0;0.0;0.0;0.0;0.0;68.0;75.0;0;0.0;73.0;1;6;10;2;2017;
0;0;20;0;0;0;360.0;81.0;0.0;0.0;0.0;0.0;65.0;78.0;0;0.0;66.0;11;6;10;2;2017;
0;0;5;0;0;0;341.0;79.0;0.0;0.0;0.0;0.0;59.0;70.0;0;0.0;67.0;16;6;10;2;2017;
1;0;20;0;0;0;376.0;76.0;0.0;0.0;0.0;0.0;74.0;74.0;0;0.0;76.0;7;6;10;3;2017;
0;0;9;0;0;0;353.0;74.0;0.0;0.0;0.0;0.0;70.0;69.0;0;0.0;74.0;10;4;10;3;2017;
0;0;20;0;0;0;352.0;71.0;0.0;0.0;0.0;0.0;71.0;71.0;0;0.0;75.0;20;6;10;1;2017;
0;0;20;0;0;0;361.0;76.0;0.0;0.0;0.0;0.0;70.0;72.0;0;0.0;75.0;16;3;10;2;2017;
0;0;9;0;0;0;372.0;79.0;0.0;0.0;0.0;0.0;68.0;76.0;0;0.0;74.0;10;4;10;3;2017;
0;0;2;0;0;0;366.0;75.0;0.0;0.0;0.0;0.0;72.0;69.0;0;0.0;78.0;11;1;10;3;2017;
0;0;20;0;0;0;333.0;65.0;0.0;0.0;0.0;0.0;72.0;71.0;0;0.0;54.0;20;6;2;1;2017;
0;0;20;0;0;0;366.0;71.0;0.0;0.0;0.0;0.0;73.0;74.0;0;0.0;78.0;8;6;10;2;2017;
0;0;16;0;0;0;337.0;77.0;0.0;0.0;0.0;0.0;68.0;71.0;0;0.0;44.0;19;2;10;3;2017;
0;0;4;0;0;0;370.0;79.0;0.0;0.0;0.0;0.0;72.0;73.0;0;0.0;84.0;10;4;10;3;2017;
1;0;13;0;0;0;387.0;79.0;0.0;0.0;0.0;0.0;75.0;73.0;0;0.0;100.0;9;4;10;3;2017;2
0;0;7;0;0;0;363.0;71.0;0.0;0.0;0.0;0.0;70.0;80.0;0;0.0;71.0;10;5;10;2;2017;
0;0;20;0;0;0;356.0;71.0;0.0;0.0;0.0;0.0;64.0;75.0;0;0.0;75.0;4;6;10;2;2017;
0;0;18;0;0;0;353.0;68.0;0.0;0.0;0.0;0.0;71.0;70.0;0;0.0;74.0;8;4;10;2;2017;1
0;0;12;0;0;0;348.0;75.0;0.0;0.0;0.0;0.0;68.0;66.0;0;0.0;77.0;9;3;10;3;2017;2
0;0;8;0;0;0;355.0;68.0;0.0;0.0;0.0;0.0;70.0;71.0;0;0.0;74.0;9;3;10;2;2017;
0;0;18;0;0;0;353.0;75.0;0.0;0.0;0.0;0.0;74.0;65.0;0;0.0;69.0;20;3;10;2;2017;2
0;0;15;0;0;0;343.0;72.0;0.0;0.0;0.0;0.0;70.0;70.0;0;0.0;68.0;19;5;10;2;2017;
0;0;7;0;0;0;344.0;70.0;0.0;0.0;0.0;0.0;64.0;72.0;0;0.0;74.0;20;5;10;2;2017;2
1;0;1;0;0;0;340.0;72.0;0.0;0.0;0.0;0.0;63.0;73.0;0;0.0;74.0;8;5;10;3;2017;
0;0;11;0;0;0;348.0;73.0;0.0;0.0;0.0;0.0;65.0;70.0;0;0.0;70.0;11;5;10;3;2017;
1;0;16;0;0;0;357.0;67.0;0.0;0.0;0.0;0.0;75.0;69.0;0;0.0;71.0;20;2;10;3;2017;
0;0;7;0;0;0;349.0;75.0;0.0;0.0;0.0;0.0;64.0;67.0;0;0.0;56.0;7;5;10;2;2017;
0;0;10;0;0;0;349.0;71.0;0.0;0.0;0.0;0.0;65.0;70.0;0;0.0;80.0;7;3;10;3;2017;
0;0;20;0;0;0;338.0;77.0;0.0;0.0;0.0;0.0;55.0;72.0;0;0.0;53.0;10;6;10;2;2017;
1;0;16;0;0;0;348.0;73.0;0.0;0.0;0.0;0.0;69.0;68.0;0;0.0;77.0;7;2;10;3;2017;
0;0;1;0;0;0;354.0;72.0;0.0;0.0;0.0;0.0;74.0;67.0;0;0.0;71.0;18;3;10;3;2017;
1;0;0;0;0;0;380.0;90.0;0.0;0.0;0.0;0.0;69.0;76.0;0;0.0;63.0;8;5;10;2;2017;
0;0;0;0;0;0;351.0;73.0;0.0;0.0;0.0;0.0;67.0;69.0;0;0.0;79.0;1;6;10;1;2017;
0;0;0;0;0;0;333.0;69.0;0.0;0.0;0.0;0.0;66.0;66.0;0;0.0;65.0;10;3;10;3;2017;
0;0;0;0;0;0;290.0;58.0;0.0;0.0;0.0;0.0;56.0;62.0;0;0.0;42.0;8;5;4;2;2017;
0;0;0;0;0;0;361.0;74.0;0.0;0.0;0.0;0.0;71.0;72.0;0;0.0;65.0;9;3;10;3;2017;
0;0;0;0;0;0;327.0;71.0;0.0;0.0;0.0;0.0;65.0;67.0;0;0.0;66.0;16;4;10;2;2017;
1;0;0;0;0;0;359.0;75.0;0.0;0.0;0.0;0.0;71.0;70.0;0;0.0;77.0;7;3;10;3;2017;
1;0;0;0;0;0;341.0;69.0;0.0;0.0;0.0;0.0;70.0;69.0;0;0.0;58.0;20;4;10;2;2017;
1;0;0;0;0;0;366.0;74.0;0.0;0.0;0.0;0.0;78.0;70.0;0;0.0;72.0;20;3;10;2;2017;
1;0;0;0;0;0;340.0;67.0;0.0;0.0;0.0;0.0;72.0;70.0;0;0.0;57.0;4;4;10;3;2017;
0;0;0;0;0;0;344.0;76.0;0.0;0.0;0.0;0.0;66.0;67.0;0;0.0;78.0;10;4;10;3;2017;
0;0;0;0;0;0;333.0;70.0;0.0;0.0;0.0;0.0;66.0;66.0;0;0.0;64.0;13;6;10;2;2017;
0;0;0;0;0;0;349.0;69.0;0.0;0.0;0.0;0.0;73.0;66.0;0;0.0;77.0;7;5;10;1;2017;
0;0;0;0;0;0;351.0;70.0;0.0;0.0;0.0;0.0;69.0;69.0;0;0.0;63.0;10;6;10;2;2017;
0;2;0;1;218;7;405.0;65.0;65.0;72.0;51.0;51.0;51.0;52.0;0;58.0;52.0;15;3;10;1;2017;
0;0;0;0;0;0;331.0;77.0;0.0;0.0;0.0;0.0;62.0;69.0;0;0.0;57.0;9;5;10;2;2017;
0;0;0;0;0;0;351.0;68.0;0.0;0.0;0.0;0.0;73.0;66.0;0;0.0;82.0;6;6;10;3;2017;1
0;0;0;0;0;0;345.0;75.0;0.0;0.0;0.0;0.0;66.0;66.0;0;0.0;68.0;20;5;10;2;2017;2
0;0;0;0;0;0;318.0;56.0;0.0;0.0;0.0;0.0;74.0;65.0;0;0.0;55.0;18;5;4;2;2017;
0;0;0;0;0;0;334.0;71.0;0.0;0.0;0.0;0.0;63.0;64.0;0;0.0;70.0;5;3;10;2;2017;
0;2;0;1;20;5;397.0;78.0;78.0;62.0;56.0;58.0;58.0;53.0;0;41.0;43.0;20;5;10;2;2017;
0;0;0;0;0;0;346.0;73.0;0.0;0.0;0.0;0.0;65.0;65.0;0;0.0;77.0;8;3;10;2;2017;
0;0;0;0;0;0;341.0;69.0;0.0;0.0;0.0;0.0;64.0;73.0;0;0.0;75.0;8;3;10;2;2017;
0;0;0;0;0;0;360.0;75.0;0.0;0.0;0.0;0.0;72.0;71.0;0;0.0;82.0;10;5;10;4;2017;
0;0;0;0;0;0;349.0;66.0;0.0;0.0;0.0;0.0;70.0;70.0;0;0.0;67.0;20;3;10;2;2017;
0;0;0;0;0;0;345.0;66.0;0.0;0.0;0.0;0.0;75.0;68.0;0;0.0;67.0;19;3;10;3;2017;
1;0;0;0;0;0;337.0;72.0;0.0;0.0;0.0;0.0;66.0;66.0;0;0.0;67.0;16;4;10;3;2017;
0;0;0;0;0;0;331.0;69.0;0.0;0.0;0.0;0.0;65.0;67.0;0;0.0;65.0;19;2;10;3;2017;
0;0;0;0;0;0;362.0;71.0;0.0;0.0;0.0;0.0;76.0;72.0;0;0.0;70.0;20;5;10;2;2017;
0;0;0;0;0;0;346.0;73.0;0.0;0.0;0.0;0.0;67.0;63.0;0;0.0;76.0;11;6;10;1;2017;
0;0;0;0;0;0;362.0;77.0;0.0;0.0;0.0;0.0;67.0;84.0;0;0.0;62.0;9;6;10;2;2017;
0;0;0;0;0;0;355.0;71.0;0.0;0.0;0.0;0.0;70.0;68.0;0;0.0;78.0;11;4;10;3;2017;
0;0;0;0;0;0;350.0;66.0;0.0;0.0;0.0;0.0;67.0;72.0;0;0.0;68.0;20;3;10;3;2017;
0;0;0;0;0;0;353.0;73.0;0.0;0.0;0.0;0.0;69.0;68.0;0;0.0;74.0;8;1;10;4;2017;
1;0;0;0;0;0;340.0;72.0;0.0;0.0;0.0;0.0;66.0;69.0;0;0.0;70.0;4;5;10;2;2017;
0;0;0;0;0;0;365.0;81.0;0.0;0.0;0.0;0.0;66.0;74.0;0;0.0;78.0;18;3;10;3;2017;
0;0;0;0;0;0;333.0;69.0;0.0;0.0;0.0;0.0;66.0;66.0;0;0.0;64.0;20;3;10;3;2017;
0;1;0;1;20;5;404.0;83.0;83.0;66.0;56.0;47.0;47.0;64.0;0;36.0;60.0;7;4;10;2;2017;
0;0;0;0;0;0;383.0;70.0;0.0;0.0;0.0;0.0;62.0;84.0;0;0.0;85.0;8;5;10;2;2017;
0;0;0;0;0;0;333.0;72.0;0.0;0.0;0.0;0.0;60.0;68.0;0;0.0;71.0;15;6;10;2;2017;
0;0;0;0;0;0;358.0;72.0;0.0;0.0;0.0;0.0;80.0;69.0;0;0.0;80.0;4;3;10;3;2017;
0;0;0;0;0;0;329.0;74.0;0.0;0.0;0.0;0.0;62.0;66.0;0;0.0;62.0;7;6;10;1;2017;
1;0;0;0;0;0;336.0;68.0;0.0;0.0;0.0;0.0;71.0;60.0;0;0.0;70.0;13;6;2;2;2017;1
0;1;0;1;222;21;407.0;62.0;62.0;62.0;65.0;58.0;58.0;57.0;0;53.0;47.0;18;3;10;3;2017;2
0;0;0;0;0;0;344.0;69.0;0.0;0.0;0.0;0.0;67.0;71.0;0;0.0;69.0;6;3;10;3;2017;
0;0;0;0;0;0;355.0;83.0;0.0;0.0;0.0;0.0;66.0;70.0;0;0.0;43.0;10;3;10;3;2017;2
