LOCALIDAD_COLEGIO;PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;BIOLOGIA_ICFES;IDIOMA_ICFES;LOCALIDAD;PROMEDIO_UNO;CAR_UNO;NCC_UNO;NCA_UNO;NCP_UNO;NAC_UNO;NAA_UNO;NAP_UNO;EPA_UNO;CREDITOS_DIFERENCIAL;ESTADO_FINAL;NOTA_DIFERENCIAL;VECES_DIFERENCIAL;NOTA_DIBUJO;VECES_DIBUJO;CREDITOS_DIBUJO;NOTA_QUIMICA;VECES_QUIMICA;CREDITOS_QUIMICA;NOTA_CFJC;VECES_CFJC;CREDITOS_CFJC;NOTA_TEXTOS;VECES_TEXTOS;CREDITOS_TEXTOS;NOTA_SEMINARIO;VECES_SEMINARIO;CREDITOS_SEMINARIO;NOTA_EE_UNO;VECES_EE_UNO;CREDITOS_EE_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS
20;425.0;68.0;68.0;50.0;52.0;8;35.46666666666667;1;19;15;4;7;6;1;1;4;9;28.5;2;33.0;1;2;37.0;1;3;34.0;1;1;43.0;1;2;45.0;1;1;38.0;1;2;2;31.61764705882353
15;426.0;61.0;72.0;60.0;61.0;15;39.8;0;15;15;0;7;7;0;1;4;11;35.0;1;34.0;1;2;42.0;1;3;42.0;1;1;44.0;1;2;47.0;1;1;43.0;1;2;2;36.23529411764706
20;439.57;74.79;61.79;67.08;47.15;20;41.733333333333334;0;15;15;0;7;7;0;1;4;2;42.0;1;37.0;1;2;41.0;1;3;39.0;1;1;41.0;1;2;46.0;1;1;47.0;1;2;2;34.470588235294116
16;436.0;68.0;62.0;55.0;46.0;18;37.6;0;15;15;0;7;7;0;1;4;2;33.0;1;32.0;1;2;40.0;1;3;40.0;1;1;40.0;1;2;46.0;1;1;41.0;1;2;2;32.11764705882353
7;432.0;60.0;69.0;53.0;74.0;7;32.5;3;23;15;8;7;6;1;1;4;2;32.0;2;33.0;1;2;31.0;2;3;32.0;1;1;32.0;1;2;28.5;2;1;38.0;1;2;2;35.03333333333333
4;427.0;76.0;59.0;55.0;50.0;4;35.86666666666667;1;18;15;3;7;7;0;1;4;11;34.0;1;32.0;1;2;30.0;2;3;37.0;1;1;40.0;1;2;41.0;1;1;45.0;1;2;2;37.05882352941177
4;434.0;58.0;70.0;59.0;54.0;4;16.96153846153846;3;22;13;9;6;3;3;1;4;9;6.0;2;30.0;1;2;12.5;2;3;38.0;1;1;10.5;2;2;40.0;1;1;0.0;0;2;1;4.0
11;414.0;71.0;70.0;53.0;47.0;11;25.26923076923077;2;24;13;11;6;4;2;2;4;9;12.0;3;34.0;1;2;22.5;2;3;40.0;1;1;34.0;1;2;37.0;1;1;0.0;0;2;1;18.6
1;426.0;68.0;66.0;62.0;60.0;1;31.96153846153846;2;20;13;7;6;5;1;1;4;9;28.0;2;37.0;1;2;30.5;2;3;38.0;1;1;30.0;1;2;40.0;1;1;0.0;0;2;2;34.266666666666666
7;447.0;68.0;56.0;57.0;74.0;7;35.93333333333333;1;19;15;4;7;7;0;1;4;2;34.0;2;32.0;1;2;36.0;1;3;37.0;1;1;34.0;1;2;40.0;1;1;43.0;1;2;2;37.05882352941177
7;433.0;71.0;62.0;58.0;59.0;7;40.6;0;15;15;0;7;7;0;1;4;7;42.0;1;37.0;1;2;32.0;1;3;39.0;1;1;49.0;1;2;42.0;1;1;46.0;1;2;3;40.23529411764706
20;418.0;71.0;65.0;55.0;71.0;20;35.93333333333333;0;15;15;0;7;7;0;1;4;2;31.0;1;36.0;1;2;33.0;1;3;40.0;1;1;50.0;1;2;44.0;1;1;30.0;1;2;2;33.766666666666666
20;423.0;62.0;70.0;67.0;51.0;19;34.044444444444444;2;29;15;14;7;5;2;1;4;2;26.666666666666668;3;36.0;1;2;28.0;3;3;39.0;1;1;39.0;1;2;41.0;1;1;45.0;1;2;2;34.5
8;412.0;59.0;74.0;49.0;39.0;8;34.76923076923077;2;20;13;7;6;5;1;1;4;9;30.0;2;36.0;1;2;28.0;2;3;41.0;1;1;47.0;1;2;41.0;1;1;0.0;0;2;1;19.392857142857142
20;407.0;75.0;66.0;49.0;48.0;20;37.06666666666667;0;15;15;0;7;7;0;1;4;11;30.0;1;37.0;1;2;30.0;1;3;38.0;1;1;50.0;1;2;44.0;1;1;45.0;1;2;2;34.470588235294116
4;433.0;71.0;59.0;61.0;57.0;4;12.307692307692308;0;13;13;0;6;0;6;2;4;9;3.0;1;17.0;1;2;13.0;1;3;21.0;1;1;17.0;1;2;20.0;1;1;0.0;0;2;1;0.0
7;441.0;65.0;62.0;60.0;47.0;7;10.384615384615385;0;13;13;0;6;0;6;2;4;9;1.0;1;12.0;1;2;11.0;1;3;18.0;1;1;21.0;1;2;14.0;1;1;0.0;0;2;1;0.0
8;432.0;65.0;66.0;59.0;74.0;8;36.03333333333333;2;22;15;7;7;6;1;1;4;2;27.0;2;35.0;1;2;38.5;2;3;41.0;1;1;37.0;1;2;44.0;1;1;44.0;1;2;2;36.205882352941174
19;423.0;75.0;56.0;55.0;66.0;19;13.76923076923077;4;24;13;11;6;2;4;1;4;9;11.5;2;15.0;2;2;5.0;2;3;30.0;1;1;9.0;2;2;40.0;1;1;0.0;0;2;1;8.142857142857142
8;426.0;65.0;65.0;53.0;51.0;8;32.8;0;15;15;0;7;5;2;1;4;9;31.0;1;39.0;1;2;27.0;1;3;42.0;1;1;43.0;1;2;43.0;1;1;19.0;1;2;1;0.0
8;415.0;65.0;74.0;55.0;66.0;8;37.2;1;18;15;3;7;7;0;1;4;2;32.0;1;39.0;1;2;33.0;2;3;42.0;1;1;40.0;1;2;39.0;1;1;46.0;1;2;2;38.64705882352941
10;424.0;74.0;62.0;58.0;57.0;10;28.0;2;24;13;11;6;4;2;2;4;9;17.0;3;31.0;1;2;28.0;2;3;39.0;1;1;34.0;1;2;43.0;1;1;0.0;0;2;1;24.916666666666668
20;422.0;60.0;71.0;55.0;52.0;20;35.63333333333333;2;22;15;7;7;6;1;1;4;2;27.5;2;34.0;1;2;32.5;2;3;39.0;1;1;43.0;1;2;44.0;1;1;45.0;1;2;2;34.705882352941174
11;432.0;80.0;50.0;58.0;51.0;11;37.46666666666667;1;18;15;3;7;6;1;1;4;2;32.0;1;40.0;1;2;28.0;2;3;40.0;1;1;47.0;1;2;46.0;1;1;45.0;1;2;2;39.705882352941174
19;440.0;58.0;66.0;64.0;51.0;20;29.076923076923077;2;17;13;4;6;4;2;2;4;9;31.0;1;34.0;1;2;20.0;2;3;27.0;2;1;30.0;1;2;39.0;1;1;0.0;0;2;1;16.045454545454547
4;423.0;65.0;66.0;55.0;68.0;4;40.46666666666667;0;15;15;0;7;7;0;1;4;2;37.0;1;40.0;1;2;36.0;1;3;42.0;1;1;47.0;1;2;45.0;1;1;45.0;1;2;2;39.0
4;433.0;63.0;66.0;59.0;45.0;15;33.43333333333333;2;22;15;7;7;6;1;1;4;2;29.5;2;35.0;1;2;34.5;2;3;38.0;1;1;32.0;1;2;40.0;1;1;34.0;1;2;2;35.0
20;423.0;71.0;62.0;53.0;43.0;20;37.06666666666667;1;18;15;3;7;6;1;1;4;2;32.0;1;38.0;1;2;29.0;2;3;41.0;1;1;47.0;1;2;40.0;1;1;45.0;1;2;2;37.970588235294116
20;421.0;65.0;65.0;55.0;43.0;21;18.23076923076923;3;31;13;18;6;3;3;1;4;9;9.666666666666666;3;12.666666666666666;3;2;10.333333333333334;3;3;30.0;1;1;35.0;1;2;42.0;1;1;0.0;0;2;1;3.0
18;426.0;65.0;62.0;55.0;63.0;18;38.233333333333334;2;22;15;7;7;7;0;1;4;11;37.5;2;35.0;1;2;31.5;2;3;39.0;1;1;43.0;1;2;44.0;1;1;45.0;1;2;2;39.35294117647059
10;412.0;65.0;70.0;53.0;59.0;10;7.0;0;13;13;0;6;0;6;2;4;9;3.0;1;7.0;1;2;7.0;1;3;16.0;1;1;10.0;1;2;8.0;1;1;0.0;0;2;1;0.0
11;423.0;68.0;62.0;59.0;48.0;11;32.38461538461539;0;13;13;0;6;5;1;1;4;9;30.0;1;38.0;1;2;21.0;1;3;36.0;1;1;43.0;1;2;40.0;1;1;0.0;0;2;1;0.0
9;409.0;62.0;73.0;53.0;54.0;9;22.23076923076923;2;20;13;7;6;4;2;2;4;9;10.0;2;30.0;1;2;12.0;2;3;37.0;1;1;37.0;1;2;42.0;1;1;0.0;0;2;1;0.0
1;419.0;65.0;66.0;59.0;74.0;1;12.4;0;15;15;0;7;0;7;2;4;9;11.0;1;15.0;1;2;11.0;1;3;15.0;1;1;17.0;1;2;16.0;1;1;7.0;1;2;1;0.0
11;423.0;68.0;62.0;61.0;71.0;11;39.0;0;15;15;0;7;7;0;1;4;2;37.0;1;40.0;1;2;36.0;1;3;39.0;1;1;37.0;1;2;42.0;1;1;47.0;1;2;3;40.705882352941174
11;406.0;62.0;73.0;53.0;63.0;11;31.82222222222222;2;26;15;11;7;5;2;1;4;3;27.333333333333332;3;31.0;1;2;27.0;2;3;34.0;1;1;30.0;1;2;39.0;1;1;46.0;1;2;2;31.1
10;443.0;65.0;59.0;58.0;58.0;11;17.17777777777778;5;35;15;20;7;2;5;1;4;9;8.333333333333334;3;17.666666666666668;3;2;9.0;3;3;17.5;2;1;34.0;1;2;16.5;2;1;30.0;1;2;1;7.5
6;422.0;65.0;66.0;55.0;53.0;18;39.2;1;18;15;3;7;7;0;1;4;2;35.0;1;37.0;1;2;34.0;2;3;42.0;1;1;43.0;1;2;44.0;1;1;50.0;1;2;2;37.76470588235294
20;384.0;74.0;74.0;53.0;74.0;21;32.733333333333334;1;18;15;3;7;6;1;1;4;2;30.0;1;32.0;1;2;27.0;2;3;37.0;1;1;37.0;1;2;41.0;1;1;37.0;1;2;2;38.470588235294116
11;419.0;80.0;53.0;59.0;75.0;11;20.26923076923077;4;23;13;10;6;2;4;1;4;9;18.0;2;30.0;1;2;12.5;2;3;8.0;2;1;22.0;2;2;42.0;1;1;0.0;0;2;1;11.142857142857142
8;416.0;62.0;65.0;46.0;71.0;8;35.333333333333336;1;19;15;4;7;6;1;1;4;11;27.0;2;37.0;1;2;30.0;1;3;40.0;1;1;40.0;1;2;42.0;1;1;48.0;1;2;2;35.411764705882355
2;426.0;68.0;59.0;55.0;71.0;11;36.4;0;15;15;0;7;7;0;1;4;2;30.0;1;36.0;1;2;34.0;1;3;42.0;1;1;47.0;1;2;40.0;1;1;38.0;1;2;2;38.294117647058826
4;424.0;78.0;53.0;59.0;60.0;18;37.8;0;15;15;0;7;7;0;1;4;2;32.0;1;38.0;1;2;30.0;1;3;41.0;1;1;47.0;1;2;42.0;1;1;48.0;1;2;3;41.411764705882355
5;419.0;65.0;66.0;55.0;46.0;5;37.266666666666666;2;22;15;7;7;6;1;1;4;2;29.5;2;41.0;1;2;32.0;2;3;42.0;1;1;47.0;1;2;33.0;1;1;47.0;1;2;2;36.35294117647059
6;423.0;71.0;59.0;55.0;57.0;20;32.96666666666667;2;22;15;7;7;6;1;1;4;9;32.0;2;30.0;1;2;28.5;2;3;33.0;1;1;30.0;1;2;40.0;1;1;44.0;1;2;2;32.705882352941174
18;425.0;57.0;65.0;55.0;74.0;18;39.56666666666667;1;18;15;3;7;7;0;1;4;2;38.0;1;40.0;1;2;35.5;2;3;42.0;1;1;47.0;1;2;45.0;1;1;37.0;1;2;3;40.1764705882353
5;422.0;68.0;59.0;57.0;48.0;5;36.4;0;15;15;0;7;7;0;1;4;2;35.0;1;38.0;1;2;33.0;1;3;35.0;1;1;37.0;1;2;32.0;1;1;45.0;1;2;2;33.06666666666667
18;419.0;71.0;59.0;62.0;53.0;18;32.666666666666664;1;21;15;6;7;6;1;1;4;2;31.0;1;35.0;1;2;22.0;3;3;34.0;1;1;33.0;1;2;30.0;1;1;50.0;1;2;2;32.96666666666667
11;423.0;73.0;52.0;59.0;59.0;10;28.53846153846154;3;22;13;9;6;4;2;1;4;9;31.0;2;29.0;2;2;20.0;2;3;33.0;1;1;33.0;1;2;30.0;1;1;0.0;0;2;1;24.6
20;434.0;68.0;53.0;57.0;89.0;8;15.692307692307692;0;13;13;0;6;0;6;2;4;9;10.0;1;18.0;1;2;13.0;1;3;15.0;1;1;28.0;1;2;18.0;1;1;0.0;0;2;1;0.0
10;414.0;74.0;59.0;62.0;60.0;10;32.2;2;19;15;4;7;6;1;1;4;9;30.0;1;30.0;1;2;35.0;2;3;38.0;1;1;37.0;1;2;26.0;2;1;30.0;1;2;2;31.266666666666666
1;421.0;65.0;62.0;58.0;53.0;1;14.2;0;15;15;0;7;0;7;2;4;9;6.0;1;20.0;1;2;13.0;1;3;11.0;1;1;29.0;1;2;17.0;1;1;12.0;1;2;1;0.0
15;403.0;75.0;60.0;51.0;61.0;14;36.03333333333333;1;18;15;3;7;7;0;1;4;11;38.0;1;37.0;1;2;30.5;2;3;31.0;1;1;32.0;1;2;40.0;1;1;44.0;1;2;2;38.266666666666666
20;411.0;63.0;68.0;56.0;61.0;20;34.266666666666666;2;19;15;4;7;7;0;1;4;11;31.0;1;32.0;1;2;32.0;2;3;34.0;1;1;36.0;1;2;30.0;2;1;47.0;1;2;2;36.43333333333333
20;412.0;65.0;62.0;54.0;45.0;9;21.282051282051285;5;31;13;18;6;1;5;1;4;9;30.0;1;16.333333333333332;3;2;21.666666666666668;3;3;15.666666666666666;3;1;14.333333333333334;3;2;14.666666666666666;3;1;0.0;0;2;1;28.0
19;415.0;68.0;60.0;59.0;53.0;19;28.692307692307693;2;18;13;5;6;4;2;2;4;11;30.0;1;30.0;1;2;25.0;2;3;24.0;3;1;31.0;1;2;32.0;1;1;0.0;0;2;2;30.4
19;418.0;68.0;65.0;55.0;36.0;19;14.961538461538462;5;25;13;12;6;1;5;1;4;9;10.0;2;19.0;2;2;8.0;2;3;30.0;1;1;19.5;2;2;23.5;2;1;0.0;0;2;1;12.75
12;416.0;68.0;60.0;64.0;53.0;8;29.733333333333334;0;15;15;0;7;4;3;2;4;9;30.0;1;27.0;1;2;25.0;1;3;33.0;1;1;39.0;1;2;26.0;1;1;30.0;1;2;1;0.0
20;413.0;76.0;59.0;68.0;43.0;20;37.36666666666667;2;19;15;4;7;6;1;1;4;2;47.0;1;35.0;1;2;25.0;2;3;33.0;1;1;37.0;1;2;34.5;2;1;43.0;1;2;3;41.8235294117647
18;411.0;68.0;62.0;53.0;58.0;18;26.0;3;21;13;8;6;3;3;1;4;9;18.0;2;34.0;1;2;21.0;2;3;30.0;1;1;38.0;1;2;29.0;2;1;0.0;0;2;1;28.714285714285715
11;406.0;57.0;74.0;53.0;42.0;11;32.03846153846154;1;14;13;1;6;5;1;1;4;2;32.0;1;31.0;1;2;33.0;1;3;30.0;1;1;34.0;1;2;29.5;2;1;0.0;0;2;2;35.63333333333333
20;421.0;68.0;60.0;63.0;49.0;8;32.1;4;25;15;10;7;5;2;2;4;9;26.0;2;28.0;2;2;32.0;2;3;39.0;1;1;38.0;1;2;32.5;2;1;39.0;1;2;2;36.53333333333333
8;400.0;60.0;70.0;47.0;68.0;8;32.666666666666664;4;26;15;11;7;5;2;2;4;11;32.0;1;29.0;2;2;26.333333333333332;3;3;32.0;1;1;36.5;2;2;32.0;2;1;44.0;1;2;2;37.76470588235294
18;413.0;65.0;59.0;49.0;63.0;4;35.43333333333333;1;18;15;3;7;7;0;1;4;2;31.0;1;34.0;1;2;33.5;2;3;37.0;1;1;36.0;1;2;30.0;1;1;50.0;1;2;2;39.94117647058823
5;416.0;62.0;62.0;53.0;74.0;5;18.923076923076923;5;24;13;11;6;1;5;1;4;9;16.5;2;31.0;1;2;14.0;2;3;14.5;2;1;19.5;2;2;22.5;2;1;0.0;0;2;1;3.0
2;409.0;71.0;62.0;47.0;66.0;12;28.935897435897434;4;28;13;15;6;3;3;1;4;9;30.5;2;28.333333333333332;3;2;18.333333333333332;3;3;36.0;1;1;40.0;1;2;26.5;2;1;0.0;0;2;1;22.866666666666667
20;429.0;60.0;62.0;62.0;77.0;20;38.166666666666664;1;18;15;3;7;7;0;1;4;2;39.0;1;32.0;1;2;34.5;2;3;39.0;1;1;39.0;1;2;32.0;1;1;50.0;1;2;2;37.6764705882353
12;412.0;65.0;62.0;51.0;51.0;3;11.961538461538462;5;24;13;11;6;1;5;1;4;9;6.0;2;11.0;2;2;8.5;2;3;8.0;2;1;31.0;1;2;14.0;2;1;0.0;0;2;1;0.0
20;411.0;61.0;66.0;54.0;59.0;2;28.846153846153847;0;13;13;0;6;4;2;2;4;9;28.0;1;30.0;1;2;24.0;1;3;35.0;1;1;33.0;1;2;30.0;1;1;0.0;0;2;1;0.0
14;407.0;56.0;72.0;58.0;54.0;8;29.53846153846154;3;21;13;8;6;3;3;1;4;9;24.5;2;33.0;1;2;26.5;2;3;40.0;1;1;37.0;1;2;26.5;2;1;0.0;0;2;1;26.066666666666666
8;411.0;60.0;66.0;57.0;58.0;8;35.0;2;19;15;4;7;7;0;1;4;2;31.0;1;38.0;1;2;30.5;2;3;39.0;1;1;38.0;1;2;30.5;2;1;44.0;1;2;2;36.6764705882353
20;410.0;52.0;73.0;62.0;48.0;12;31.87777777777778;3;27;15;12;7;5;2;1;4;2;25.666666666666668;3;30.0;1;2;29.0;2;3;34.0;1;1;35.0;1;2;32.5;2;1;46.0;1;2;2;36.61764705882353
9;390.0;60.0;74.0;59.0;40.0;9;32.53333333333333;3;27;15;12;7;6;1;1;4;11;31.0;3;32.0;1;2;28.5;2;3;33.0;1;1;34.0;1;2;31.5;2;1;41.0;1;2;2;35.970588235294116
20;407.0;68.0;60.0;68.0;49.0;20;28.033333333333335;3;23;15;8;7;4;3;1;4;9;23.5;2;30.0;1;2;22.5;2;3;36.0;1;1;35.0;1;2;27.0;2;1;33.0;1;2;1;28.866666666666667
8;396.0;68.0;65.0;55.0;42.0;7;31.344444444444445;2;26;15;11;7;5;2;1;4;2;25.666666666666668;3;34.0;1;2;28.5;2;3;36.0;1;1;39.0;1;2;30.0;1;1;35.0;1;2;2;35.11764705882353
20;425.0;65.0;56.0;55.0;80.0;20;30.692307692307693;3;19;13;6;6;4;2;1;4;9;30.0;1;35.0;1;2;28.5;2;3;34.0;1;1;29.5;2;2;30.5;2;1;0.0;0;2;2;31.433333333333334
20;407.0;71.0;59.0;57.0;57.0;20;36.9;2;22;15;7;7;6;1;1;4;2;27.0;2;38.0;1;2;32.5;2;3;44.0;1;1;50.0;1;2;44.0;1;1;42.0;1;2;2;35.26470588235294
8;388.0;64.0;48.0;53.0;47.0;8;19.256410256410255;6;33;13;20;6;1;5;1;4;9;7.333333333333333;3;28.0;2;2;16.666666666666668;3;3;26.0;2;1;31.5;2;2;26.0;2;1;0.0;0;2;1;5.0
10;362.0;60.0;56.0;53.0;45.0;8;28.602564102564102;3;28;13;15;6;3;3;1;4;2;23.333333333333332;3;34.0;1;2;27.666666666666668;3;3;31.0;1;1;34.0;1;2;28.5;2;1;0.0;0;2;2;33.2
10;356.87;50.18;56.97;49.94;52.08;19;28.115384615384617;3;21;13;8;6;3;3;1;4;3;24.0;2;30.0;1;2;25.5;2;3;33.0;1;1;39.0;1;2;22.0;2;1;0.0;0;2;2;30.266666666666666
8;366.0;52.0;45.0;58.0;65.0;8;31.666666666666668;3;23;15;8;7;4;3;1;4;2;24.0;2;31.0;1;2;29.5;2;3;31.0;1;1;38.0;1;2;29.5;2;1;46.0;1;2;2;34.705882352941174
5;404.0;54.0;62.0;62.0;42.0;5;31.733333333333334;3;26;15;11;7;5;2;1;4;2;26.0;2;35.0;1;2;28.0;3;3;31.0;1;1;36.0;1;2;31.0;2;1;42.0;1;2;2;33.266666666666666
8;380.41;54.88;58.25;51.93;43.48;8;26.2051282051282;5;25;13;12;6;2;4;1;4;9;23.5;2;33.0;1;2;23.5;2;3;22.666666666666668;3;1;34.0;2;2;19.5;2;1;0.0;0;2;1;22.666666666666668
10;370.0;47.0;56.0;59.0;71.0;10;25.511111111111113;4;29;15;14;7;2;5;1;4;9;17.666666666666668;3;27.5;2;2;28.5;2;3;31.0;1;1;32.0;1;2;28.5;2;1;24.0;1;2;1;14.3
4;412.0;68.0;65.0;50.0;48.0;7;39.333333333333336;1;18;15;3;7;7;0;1;4;7;39.0;1;39.0;1;2;36.0;2;3;39.0;1;1;39.0;1;2;39.0;1;1;46.0;1;2;2;36.76470588235294
20;394.0;56.0;53.0;45.0;50.0;20;35.8;1;18;15;3;7;7;0;1;4;7;30.0;1;34.0;1;2;34.0;2;3;38.0;1;1;40.0;1;2;39.0;1;1;45.0;1;2;2;37.03333333333333
11;397.0;59.0;66.0;59.0;58.0;11;31.692307692307693;0;13;13;0;6;5;1;1;4;9;30.0;1;38.0;1;2;23.0;1;3;38.0;1;1;38.0;1;2;33.0;1;1;0.0;0;2;1;0.0
20;362.0;61.0;53.0;58.0;43.0;20;33.07692307692308;0;13;13;0;6;6;0;1;4;9;31.0;1;33.0;1;2;32.0;1;3;38.0;1;1;38.0;1;2;30.0;1;1;0.0;0;2;1;19.4
20;351.0;40.0;56.0;48.0;43.0;20;24.0;4;27;13;14;6;2;4;1;4;9;15.0;3;30.0;1;2;26.0;2;3;26.0;2;1;32.0;1;2;24.0;3;1;0.0;0;2;1;19.857142857142858
8;411.0;65.0;56.0;65.0;57.0;8;41.333333333333336;1;16;15;1;7;7;0;1;4;2;37.0;1;42.0;1;2;42.0;1;3;45.0;2;1;42.0;1;2;43.0;1;1;45.0;1;2;3;43.35294117647059
7;385.0;91.0;0.0;84.0;76.0;9;37.0;2;22;15;7;7;7;0;1;4;2;36.0;2;33.0;1;2;35.0;2;3;35.0;1;1;39.0;1;2;35.0;1;1;46.0;1;2;2;36.705882352941174
10;397.0;90.0;0.0;80.0;66.0;10;38.86666666666667;0;15;15;0;7;7;0;1;4;7;42.0;1;35.0;1;2;31.0;1;3;41.0;1;1;47.0;1;2;31.0;1;1;43.0;1;2;3;40.411764705882355
7;394.0;81.0;0.0;86.0;65.0;7;31.77777777777778;2;26;15;11;7;5;2;1;4;2;23.666666666666668;3;30.0;1;2;27.0;2;3;35.0;1;1;38.0;1;2;42.0;1;1;44.0;1;2;2;35.166666666666664
20;382.0;85.0;0.0;78.0;77.0;20;35.73076923076923;1;16;13;3;6;5;1;1;4;9;39.0;1;33.0;1;2;26.5;2;3;41.0;1;1;43.0;1;2;36.0;1;1;0.0;0;2;3;40.266666666666666
16;390.0;79.0;0.0;79.0;75.0;16;35.766666666666666;1;18;15;3;7;7;0;1;4;2;32.0;1;35.0;1;2;30.5;2;3;34.0;1;1;44.0;1;2;31.0;1;1;47.0;1;2;3;40.8235294117647
11;389.0;81.0;0.0;77.0;100.0;11;35.4;1;19;15;4;7;7;0;1;4;2;30.5;2;34.0;1;2;32.0;1;3;34.0;1;1;42.0;1;2;33.0;1;1;47.0;1;2;2;37.1764705882353
7;375.0;81.0;0.0;82.0;71.0;7;33.86666666666667;1;18;15;3;7;7;0;1;4;2;31.0;1;31.0;1;2;31.0;2;3;35.0;1;1;38.0;1;2;36.0;1;1;41.0;1;2;2;36.588235294117645
19;382.0;79.0;0.0;80.0;60.0;19;38.2;0;15;15;0;7;7;0;1;4;2;33.0;1;39.0;1;2;31.0;1;3;42.0;1;1;47.0;1;2;42.0;1;1;46.0;1;2;3;42.8235294117647
9;382.0;81.0;0.0;73.0;82.0;8;16.0;0;13;13;0;6;1;5;2;4;9;14.0;1;12.0;1;2;11.0;1;3;37.0;1;1;17.0;1;2;24.0;1;1;0.0;0;2;1;0.0
16;372.0;81.0;0.0;77.0;77.0;16;29.622222222222224;3;23;15;8;7;4;3;1;4;2;30.0;1;26.666666666666668;3;2;26.5;2;3;30.0;1;1;31.0;1;2;23.5;2;1;38.0;1;2;2;35.970588235294116
18;375.0;77.0;0.0;76.0;82.0;8;15.538461538461538;0;13;13;0;6;1;5;2;4;9;14.0;1;8.0;1;2;9.0;1;3;34.0;1;1;25.0;1;2;19.0;1;1;0.0;0;2;1;0.0
14;366.0;79.0;0.0;80.0;64.0;16;29.846153846153847;4;23;13;10;6;3;3;1;4;9;28.0;2;27.0;2;2;28.0;2;3;35.0;1;1;36.0;1;2;31.0;2;1;0.0;0;2;2;33.0
20;347.0;95.0;0.0;73.0;49.0;20;34.0;0;15;15;0;7;7;0;1;4;2;30.0;1;36.0;1;2;30.0;1;3;34.0;1;1;36.0;1;2;32.0;1;1;45.0;1;2;2;39.411764705882355
9;376.0;72.0;0.0;79.0;75.0;16;33.233333333333334;3;27;15;12;7;6;1;1;4;2;30.0;3;31.0;1;2;27.0;2;3;34.0;1;1;41.0;1;2;35.5;2;1;42.0;1;2;2;38.470588235294116
1;377.0;70.0;0.0;78.0;65.0;1;17.4;0;15;15;0;7;1;6;2;4;9;20.0;1;8.0;1;2;6.0;1;3;20.0;1;1;18.0;1;2;17.0;1;1;37.0;1;2;1;0.0
1;368.0;81.0;0.0;72.0;61.0;1;15.846153846153847;0;13;13;0;6;0;6;2;4;9;13.0;1;16.0;1;2;10.0;1;3;26.0;1;1;22.0;1;2;22.0;1;1;0.0;0;2;1;0.0
7;379.0;67.0;0.0;78.0;73.0;7;18.09090909090909;0;15;15;0;6;1;5;2;4;9;0.0;1;13.0;1;2;7.0;1;3;20.0;1;1;19.0;1;2;20.0;1;1;37.0;1;2;1;0.0
8;374.0;81.0;0.0;69.0;60.0;8;22.384615384615383;4;23;13;10;6;3;3;1;4;9;3.0;2;26.5;2;2;25.5;2;3;34.0;1;1;40.0;1;2;35.5;2;1;0.0;0;2;1;19.5
20;373.0;75.0;0.0;75.0;84.0;20;36.6;1;19;15;4;7;6;1;1;4;9;29.0;2;34.0;1;2;33.0;1;3;41.0;1;1;45.0;1;2;39.0;1;1;48.0;1;2;2;36.94117647058823
7;367.0;77.0;0.0;75.0;82.0;7;17.2;0;15;15;0;7;1;6;2;4;9;13.0;1;17.0;1;2;11.0;1;3;32.0;1;1;21.0;1;2;19.0;1;1;23.0;1;2;1;0.0
10;362.0;77.0;0.0;78.0;67.0;10;37.6;0;15;15;0;7;7;0;1;4;2;38.0;1;41.0;1;2;30.0;1;3;38.0;1;1;40.0;1;2;34.0;1;1;44.0;1;2;4;45.294117647058826
20;364.0;79.0;0.0;75.0;71.0;20;36.46666666666667;1;19;15;4;7;7;0;1;4;2;32.0;2;35.0;1;2;33.0;1;3;40.0;1;1;41.0;1;2;34.0;1;1;47.0;1;2;2;38.14705882352941
19;376.0;69.0;0.0;79.0;72.0;19;8.11111111111111;0;13;13;0;5;0;5;2;4;9;0.0;1;10.0;1;2;3.0;1;3;11.0;1;1;10.0;1;2;13.0;1;1;0.0;0;2;1;0.0
20;368.0;79.0;0.0;73.0;75.0;20;30.1;2;20;15;5;7;4;3;1;4;2;25.5;2;34.0;1;2;39.0;1;3;31.0;1;1;35.0;1;2;25.5;2;1;19.0;1;2;2;34.23529411764706
6;367.0;74.0;0.0;77.0;75.0;19;12.2;0;15;15;0;7;1;6;2;4;9;3.0;1;9.0;1;2;7.0;1;3;19.0;1;1;15.0;1;2;13.0;1;1;35.0;1;2;1;0.0
14;362.0;79.0;0.0;73.0;100.0;14;38.266666666666666;0;15;15;0;7;7;0;1;4;7;36.0;1;37.0;1;2;37.0;1;3;36.0;1;1;40.0;1;2;37.0;1;1;46.0;1;2;3;40.705882352941174
11;344.0;83.0;0.0;78.0;67.0;11;17.846153846153847;0;13;13;0;6;1;5;2;4;9;15.0;1;23.0;1;2;9.0;1;3;31.0;1;1;27.0;1;2;14.0;1;1;0.0;0;2;1;0.0
19;349.0;85.0;0.0;75.0;61.0;19;38.06666666666667;0;15;15;0;7;7;0;1;4;11;41.0;1;41.0;1;2;31.0;1;3;34.0;1;1;39.0;1;2;30.0;1;1;45.0;1;2;3;41.06666666666667
