NOTA_L_TRES,VECES_L_TRES,CREDITOS_L_TRES,NOTA_COMDIG,VECES_COMDIG,CREDITOS_COMDIG,NOTA_FDS,VECES_FDS,CREDITOS_FDS,NOTA_HSE,VECES_HSE,CREDITOS_HSE,NOTA_SISDIN,VECES_SISDIN,CREDITOS_SISDIN,NOTA_ELECPOT,VECES_ELECPOT,CREDITOS_ELECPOT,NOTA_ECO,VECES_ECO,CREDITOS_ECO,CAR_SIETE,NCC_SIETE,NCA_SIETE,NCP_SIETE,NAC_SIETE,NAA_SIETE,NAP_SIETE,EPA_SIETE,PROMEDIO_OCHO
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
45,1,2,38,1,3,45,1,2,45,1,1,36,1,2,38,1,3,41,1,2,0,15,15,0,8,8,0,1,36.75
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
33,1,2,32,1,3,38,1,2,40,1,1,32,1,2,30,1,3,28,2,2,1,15,13,2,8,7,1,1,368125
47,1,2,49,1,3,46,1,2,33,1,1,40,1,2,33,1,3,32,1,2,0,15,15,0,8,8,0,1,44625
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
46,1,2,33,1,3,40,1,2,39,1,1,35,1,2,28.5,2,3,30,1,2,1,15,12,3,8,7,1,1,370625
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
40,1,2,42,1,3,32,1,2,30,1,1,35,1,2,31,1,3,31,3,2,1,15,15,0,8,7,1,1,359375
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,37,1,3,27,2,2,36,1,1,31,1,2,27,2,3,39,1,2,2,15,8,7,6,4,2,2,249375
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,2,2,1,0,0,0,0,-1,1,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
46,1,2,34,1,3,30,1,2,40,1,1,32,1,2,29,2,3,35,1,2,1,15,12,3,8,7,1,1,3565625
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
44,1,2,49,1,3,46,1,2,31,1,1,41,1,2,39,1,3,32,1,2,0,15,15,0,8,8,0,1,461875
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
37,1,2,42,1,3,40,1,2,30,1,1,37,1,2,36,1,3,31,1,2,0,15,15,0,8,8,0,1,418125
39,1,2,40,1,3,47,1,2,44,1,1,38,1,2,31,1,3,36,1,2,0,15,15,0,8,8,0,1,380625
0,0,2,0,0,3,0,0,2,35,1,1,0,0,2,0,0,3,0,0,2,0,15,1,14,1,1,0,2,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
40,1,2,38,1,3,32,1,2,45,1,1,37,1,2,28.5,2,3,28.5,2,2,2,15,10,5,8,6,2,1,34.5
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
47,1,2,49,1,3,46,1,2,44,1,1,34,1,2,45,1,3,38,1,2,0,15,15,0,8,8,0,1,41625
40,1,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,15,2,13,2,2,0,2,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
40,1,2,42,1,3,44,1,2,45,1,1,32,1,2,41,1,3,42,1,2,0,15,15,0,8,8,0,1,404375
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
47,1,2,42,1,3,41,1,2,48,1,1,37,1,2,35,1,3,45,1,2,0,15,15,0,8,8,0,1,425625
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,30,1,2,0,15,2,13,1,1,0,2,0
39,1,2,36,1,3,33,1,2,42,1,1,33,1,2,42,1,3,33,1,2,0,15,15,0,8,8,0,1,38.5
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
46,1,2,40,1,3,39,1,2,32,1,1,39,1,2,40,1,3,41,1,2,0,15,15,0,8,8,0,1,43625
40,1,2,38,1,3,37,1,2,32,1,1,31,1,2,36,1,3,37,1,2,0,15,15,0,8,8,0,1,389375
46,1,2,37,1,3,41,1,2,31,1,1,40,1,2,37,1,3,36,1,2,0,15,15,0,8,8,0,1,40375
47,1,2,35,1,3,30,1,2,39,1,1,36,1,2,35,1,3,50,1,2,0,15,15,0,8,8,0,1,39625
44,1,2,47,1,3,47,1,2,31,1,1,42,1,2,41,1,3,46,1,2,0,15,15,0,8,8,0,1,441875
0,0,2,31,1,3,0,0,2,30,1,1,30,1,2,37,1,3,23,2,2,1,15,9,6,5,4,1,2,21
45,1,2,36,1,3,29,2,2,38,1,1,38,1,2,31,2,3,30,1,2,2,15,13,2,8,6,2,1,391875
47,1,2,42,1,3,41,1,2,45,1,1,34,1,2,30,1,3,38,1,2,0,15,15,0,8,8,0,1,404375
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
34,1,2,31,1,3,31,1,2,42,1,1,30,1,2,30,1,3,29.33333333,3,2,1,15,13,2,8,7,1,2,275625
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
41,1,2,41,1,3,44,1,2,45,1,1,33,1,2,45,1,3,43,1,2,0,15,15,0,8,8,0,1,43125
46,1,2,32,1,3,37,1,2,32,1,1,35,1,2,33,1,3,35.5,2,2,1,15,15,0,8,7,1,1,37.75
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,30,1,2,0,15,2,13,1,1,0,2,0
36,1,2,19.5,2,3,33,1,2,30,1,1,22.5,2,2,31,1,3,23,2,2,3,15,8,7,8,5,3,2,29.5
49,1,2,40,1,3,43,1,2,35,1,1,38,1,2,39,1,3,39,1,2,0,15,15,0,8,8,0,1,41375
0,0,2,36,1,3,32,1,2,44,1,1,33,1,2,29,2,3,25,2,2,2,15,8,7,6,4,2,2,3209375
45,1,2,36,1,3,33,1,2,48,1,1,36,1,2,35,1,3,41,1,2,0,15,15,0,8,8,0,1,39625
29.5,2,2,38,1,3,30,1,2,37,1,1,27.5,2,2,31,1,3,30,1,2,2,15,13,2,8,6,2,2,36875
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
36,1,2,34,1,3,32,1,2,41,1,1,31,1,2,32,1,3,35,1,2,0,15,15,0,8,8,0,1,37.75
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,35,1,3,31,1,2,33,1,1,34,1,2,30,1,3,21.33333333,3,2,1,15,11,4,6,5,1,2,31625
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
47,1,2,39,1,3,30,1,2,39,1,1,34,1,2,38,1,3,34.5,2,2,1,15,15,0,8,7,1,1,386875
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
42,1,2,38,1,3,32,1,2,45,1,1,30,1,2,34,1,3,35,1,2,0,15,15,0,8,8,0,1,41
44,1,2,38,1,3,32,1,2,44,1,1,35,1,2,36,1,3,47,1,2,0,15,15,0,8,8,0,1,380625
43,1,2,37,1,3,37,1,2,39,1,1,40,1,2,35,1,3,38,1,2,0,15,15,0,8,8,0,1,39875
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
37,1,2,34,1,3,43,1,2,38,1,1,33,1,2,31,1,3,41,1,2,0,15,15,0,8,8,0,1,38125
47,1,2,38,1,3,34,1,2,44,1,1,30,1,2,32,1,3,35,1,2,0,15,15,0,8,8,0,1,384375
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
42,1,2,35,1,3,33,1,2,35,1,1,34,1,2,34,1,3,41,1,2,0,15,15,0,8,8,0,1,39
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,36,1,3,32,1,2,30,1,1,31,1,2,23.66666667,3,3,26,3,2,2,15,8,7,6,4,2,2,266875
36,1,2,38,1,3,27,2,2,40,1,1,30,1,2,33,1,3,36,2,2,2,15,13,2,8,6,2,1,351875
38,1,2,32,1,3,23,2,2,41,1,1,26.5,2,2,31.5,2,3,31,1,2,3,15,11,4,8,5,3,2,30.25
39,1,2,38,1,3,39,1,2,39,1,1,35,1,2,33,1,3,46,1,2,0,15,15,0,8,8,0,1,39.5
33,1,2,35,1,3,31,2,2,35,1,1,32,1,2,23,3,3,30,1,2,2,15,12,3,8,6,2,2,31
44,1,2,0,0,3,30,1,2,21.5,2,1,33,1,2,20,2,3,23.5,2,2,3,15,6,9,7,4,3,2,9625
37,1,2,34,1,3,30,1,2,31,1,1,34,1,2,33,1,3,49,1,2,0,15,15,0,8,8,0,1,363125
42,1,2,42,1,3,44,1,2,44,1,1,33,1,2,31,1,3,36,1,2,0,15,15,0,8,8,0,1,380625
0,0,2,0,0,3,0,0,2,36,1,1,0,0,2,0,0,3,30,1,2,0,15,3,12,2,2,0,2,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,34,1,3,31,1,2,43,1,1,34,1,2,34,1,3,28,2,2,1,15,11,4,6,5,1,2,36.5
42,1,2,43,1,3,39,1,2,36,1,1,36,1,2,33,1,3,49,1,2,0,15,15,0,8,8,0,1,42.75
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
41,1,2,35,1,3,31.66666667,3,2,42,1,1,35,1,2,30,1,3,33,1,2,1,15,15,0,8,7,1,1,3390625
0,0,2,40,1,3,37,1,2,39,1,1,33.5,2,2,43,1,3,36,1,2,1,15,13,2,6,5,1,1,399375
37.5,2,2,35,1,3,34,1,2,44,1,1,30,1,2,33,1,3,34,1,2,1,15,15,0,8,7,1,1,37125
0,0,2,0,0,3,0,0,2,41,1,1,0,0,2,0,0,3,0,0,2,0,15,1,14,1,1,0,2,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
42,1,2,38,1,3,33,1,2,48,1,1,36,1,2,39,1,3,44,1,2,0,15,15,0,8,8,0,1,380625
38,1,2,38,1,3,28,2,2,38,1,1,31,2,2,32,1,3,35,1,2,2,15,13,2,8,6,2,1,3921875
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,4,1,2,0,15,0,15,1,1,0,2,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
45,1,2,36,1,3,34,1,2,39,1,1,31,1,2,38,1,3,40,1,2,0,15,15,0,8,8,0,1,41.25
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
36,1,2,41,1,3,30,1,2,42,1,1,36,1,2,34,1,3,42,1,2,0,15,15,0,8,8,0,1,34.75
42,1,2,40,1,3,31,2,2,37,1,1,31,1,2,38,1,3,30,1,2,1,15,15,0,8,7,1,1,386875
43,1,2,38,1,3,43,1,2,41,1,1,34,1,2,30,1,3,47,1,2,0,15,15,0,8,8,0,1,39875
42,1,2,39,1,3,39,1,2,45,1,1,36,1,2,47,1,3,39,1,2,0,15,15,0,8,8,0,1,426875
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,30,1,3,32,1,2,30,1,1,35,1,2,30,1,3,30,1,2,0,15,13,2,6,6,0,2,370625
44,1,2,38,1,3,37,1,2,41,1,1,30,1,2,33,1,3,34,1,2,0,15,15,0,8,8,0,1,3571875
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,16,2,2,1,15,0,15,1,0,1,2,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
40,1,2,41,1,3,41,1,2,43,1,1,36,1,2,31,1,3,42,1,2,0,15,15,0,8,8,0,1,396875
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,12.5,2,2,1,15,0,15,1,0,1,2,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,28125
45,1,2,41,1,3,43,1,2,42,1,1,39,1,2,35,1,3,30,1,2,0,15,15,0,8,8,0,1,42.25
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
46,1,2,35,1,3,32,1,2,39,1,1,32,1,2,36,1,3,30,1,2,0,15,15,0,8,8,0,1,358125
0,0,2,33,1,3,28,1,2,0,0,1,31,2,2,0,0,3,34,1,2,1,15,7,8,4,3,1,2,4.25
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,39,1,3,20,2,2,21.5,2,1,34,1,2,22.5,2,3,38,1,2,3,15,7,8,6,3,3,2,35125
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
43,1,2,39,1,3,37,1,2,34,1,1,31.5,2,2,32,1,3,40,1,2,1,15,15,0,8,7,1,1,378125
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
43,1,2,44,1,3,37,1,2,42,1,1,32,1,2,34,1,3,50,1,2,0,15,15,0,8,8,0,1,45625
45,1,2,37,1,3,39,1,2,36,1,1,36,1,2,28,2,3,36,1,2,1,15,12,3,8,7,1,1,381875
0,0,2,37,1,3,33,1,2,0,0,1,22.5,2,2,18.5,2,3,30,1,2,2,15,7,8,5,3,2,2,204375
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
41,1,2,39,1,3,0,0,2,30,1,1,30,1,2,33,1,3,37,1,2,0,15,13,2,7,7,0,2,2434375
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,38,1,1,0,0,2,0,0,3,0,0,2,0,15,1,14,1,1,0,2,0
0,0,2,39,1,3,34,1,2,31,1,1,34,2,2,37,1,3,32,1,2,1,15,13,2,6,5,1,2,386875
0,0,2,0,0,3,0,0,2,17.5,2,1,0,0,2,0,0,3,0,0,2,1,15,0,15,1,0,1,2,0
36,1,2,27,1,3,35,1,2,30,1,1,41,1,2,27,1,3,31,1,2,0,15,9,6,8,8,0,2,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,34,1,3,30.5,2,2,40,1,1,30,1,2,31,1,3,32,1,2,1,15,13,2,6,5,1,2,323125
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,35,1,3,13,1,2,29.5,2,1,30,1,2,31,1,3,30,1,2,1,15,11,4,6,5,1,2,36625
0,0,2,0,0,3,0,0,2,8.5,2,1,0,0,2,1,1,3,31,1,2,1,15,2,13,3,2,1,2,3.75
0,0,2,0,0,3,0,0,2,40,1,1,0,0,2,0,0,3,0,0,2,0,15,1,14,1,1,0,2,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
36.5,2,2,43,1,3,40,1,2,42,1,1,36,1,2,37,1,3,34,1,2,1,15,15,0,8,7,1,1,39.75
36,1,2,33,1,3,31,1,2,40,1,1,28.5,2,2,0,0,3,39,1,2,1,15,10,5,7,6,1,2,200625
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
43,1,2,35,1,3,45,1,2,32,1,1,37,1,2,40,1,3,42,1,2,0,15,15,0,8,8,0,1,38125
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,39,1,3,35,1,2,43,1,1,26.5,2,2,39,1,3,34,1,2,1,15,11,4,6,5,1,2,313125
36,1,2,30,1,3,32,1,2,40,1,1,32,1,2,30,1,3,49,1,2,0,15,15,0,8,8,0,1,31.75
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,34,1,3,32,1,2,36,1,1,29.5,2,2,31,1,3,32,1,2,1,15,13,2,6,5,1,2,169375
0,0,2,0,0,3,0,0,2,0,0,1,25,1,2,21.5,2,3,0,0,2,1,15,0,15,2,1,1,2,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
39,1,2,33,1,3,27.66666667,3,2,44,1,1,32,1,2,36,1,3,32,1,2,1,15,13,2,8,7,1,1,340625
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,36,1,3,20,1,2,0,0,1,30,1,2,32,1,3,28,3,2,1,15,8,7,5,4,1,2,165625
0,0,2,0,0,3,0,0,2,28,2,1,17,2,2,0,0,3,0,0,2,2,15,0,15,2,0,2,2,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,31,1,3,32,1,2,41,1,1,31,1,2,39,1,3,42,1,2,0,15,13,2,6,6,0,2,210625
41,1,2,42,1,3,37,1,2,35,1,1,34,1,2,33,1,3,40,1,2,0,15,15,0,8,8,0,1,386875
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,32,1,3,32,1,2,45,1,1,26.33333333,3,2,30,1,3,29,2,2,2,15,9,6,6,4,2,2,170625
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
37,1,2,38,1,3,34,1,2,35,1,1,43,1,2,41,1,3,45,1,2,0,15,15,0,8,8,0,1,408125
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
46,1,2,38,1,3,30,1,2,36,1,1,30,1,2,40,1,3,32,1,2,0,15,15,0,8,8,0,1,40375
0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
