CAR_CUATRO,NCC_CUATRO,NCA_CUATRO,NCP_CUATRO,NAC_CUATRO,NAA_CUATRO,NAP_CUATRO,EPA_CUATRO,PROMEDIO_CINCO,NOTA_L_UNO,VECES_L_UNO,CREDITOS_L_UNO,NOTA_PYE_UNO,VECES_PYE_UNO,CREDITOS_PYE_UNO,NOTA_VARCOM,VECES_VARCOM,CREDITOS_VARCOM,NOTA_EL_DOS,VECES_EL_DOS,CREDITOS_EL_DOS,NOTA_PROGAPL,VECES_PROGAPL,CREDITOS_PROGAPL,NOTA_CAMPOS,VECES_CAMPOS,CREDITOS_CAMPOS,NOTA_FCD,VECES_FCD,CREDITOS_FCD
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,15,2,6,6,0,1,0,50,1,2,0,0,2,43,1,2,40,1,3,36,1,3,30,1,2,35,1,3
0,17,5,12,2,2,0,2,0,0,0,2,0,0,2,31,1,2,0,0,3,35,1,3,0,0,2,0,0,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,15,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,44,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,13,4,5,5,0,2,0,44,1,2,0,0,2,35,1,2,38,1,3,38,1,3,0,0,2,35,1,3
0,17,5,12,2,2,0,2,0,47,1,2,0,0,2,0,0,2,0,0,3,38,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,38,1,3,0,0,2,0,0,3
0,17,3,14,3,3,0,2,0,0,0,2,0,0,2,21,1,2,0,0,3,37,1,3,24,1,2,0,0,3
0,17,11,6,4,4,0,2,6.26667E+14,0,0,2,0,0,2,44,1,2,37,1,3,38,1,3,0,0,2,38,1,3
0,17,5,12,2,2,0,2,0,38,1,2,0,0,2,0,0,2,0,0,3,43,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,11,6,4,4,0,2,0,0,0,2,0,0,2,40,1,2,38,1,3,41,1,3,0,0,2,33,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,19.5,2,3,0,0,2,0,0,3
0,17,9,8,4,4,0,2,0,0,0,2,0,0,2,22,1,2,32,1,3,39,1,3,0,0,2,38,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,7,10,4,4,0,2,0,50,1,2,0,0,2,26,1,2,0,0,3,43,1,3,30,1,2,0,0,3
0,17,3,14,1,1,0,2,6.2,0,0,2,0,0,2,0,0,2,0,0,3,40,1,3,0,0,2,0,0,3
0,17,7,10,3,3,0,2,0,47,1,2,0,0,2,40,1,2,0,0,3,41,1,3,0,0,2,0,0,3
0,17,9,8,4,4,0,2,0,48,1,2,0,0,2,33,1,2,0,0,3,42,1,3,33,1,2,0,0,3
0,17,5,12,2,2,0,2,0,0,0,2,0,0,2,30,1,2,0,0,3,35,1,3,0,0,2,0,0,3
1,17,3,14,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,34,2,3,0,0,2,0,0,3
0,17,5,12,3,3,0,2,0,44,1,2,0,0,2,22,1,2,0,0,3,44,1,3,0,0,2,0,0,3
0,17,3,14,2,2,0,2,0,0,0,2,0,0,2,26,1,2,0,0,3,37,1,3,0,0,2,0,0,3
0,17,11,6,5,5,0,2,0,46,1,2,0,0,2,27,1,2,30,1,3,35,1,3,0,0,2,39,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,37,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,2,15,2,1,1,2,0,39,1,2,0,0,2,0,0,2,0,0,3,20.5,2,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,44,1,2,0,0,2,0,0,2,0,0,3,44,1,3,0,0,2,0,0,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,25.5,2,3,0,0,2,0,0,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,11,1,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,46,1,2,0,0,2,0,0,2,0,0,3,41,1,3,0,0,2,0,0,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,19,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,34,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,3,14,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,31,2,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,0,0,2,0,0,2,30,1,2,0,0,3,42,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,26.5,2,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,35,1,2,0,0,2,0,0,2,0,0,3,39,1,3,0,0,2,0,0,3
1,17,5,12,3,2,1,2,0,49,1,2,14,2,2,0,0,2,0,0,3,36,1,3,0,0,2,0,0,3
0,17,6,11,2,2,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,39,1,3,0,0,2,37,1,3
0,17,5,12,2,2,0,2,0,44,1,2,0,0,2,0,0,2,0,0,3,37,1,3,0,0,2,0,0,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,24.5,2,3,0,0,2,0,0,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,7,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,33,1,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,45,1,2,0,0,2,0,0,2,0,0,3,32,1,3,0,0,2,0,0,3
0,17,11,6,5,5,0,2,0,48,1,2,0,0,2,26,1,2,36,1,3,34,1,3,0,0,2,33,1,3
0,17,9,8,3,3,0,2,4.93333E+14,0,0,2,0,0,2,0,0,2,33,1,3,40,1,3,0,0,2,41,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,3
0,17,13,4,5,5,0,2,7.4,41,1,2,0,0,2,39,1,2,34,1,3,43,1,3,0,0,2,35,1,3
0,17,3,14,2,2,0,2,0,0,0,2,0,0,2,12,1,2,0,0,3,35,1,3,0,0,2,0,0,3
0,17,11,6,5,5,0,2,0,42,1,2,0,0,2,26,1,2,30,1,3,41,1,3,0,0,2,38,1,3
0,17,5,12,2,2,0,2,0,38,1,2,0,0,2,0,0,2,0,0,3,44,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,34,1,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,47,1,2,0,0,2,0,0,2,0,0,3,41,1,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,38,1,2,0,0,2,0,0,2,0,0,3,42,1,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,39,1,2,0,0,2,0,0,2,0,0,3,36,1,3,0,0,2,0,0,3
0,17,8,9,3,3,0,2,0,0,0,2,0,0,2,41,1,2,0,0,3,42,1,3,0,0,2,36,1,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,50,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,3,14,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,30.5,2,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,40,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,0,0,2,0,0,2,35,1,2,0,0,3,36,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,34,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,36,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,36,1,2,0,0,2,0,0,2,0,0,3,39,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,6,1,3,0,0,2,0,0,3
1,0,0,0,0,-1,1,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,2,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,9,8,4,4,0,2,0,39,1,2,0,0,2,30,1,2,0,0,3,38,1,3,30,1,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,11,1,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,6.26667E+14,32,1,2,0,0,2,0,0,2,0,0,3,35,1,3,0,0,2,0,0,3
0,17,6,11,2,2,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,44,1,3,0,0,2,39,1,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,43,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,42,1,3,0,0,2,0,0,3
0,17,15,2,6,6,0,1,0,0,0,2,42,1,2,31,1,2,41,1,3,36,1,3,30,1,2,36,1,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,8,1,3,0,0,2,0,0,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,28.5,2,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,34,1,3,0,0,2,0,0,3
0,17,15,2,6,6,0,1,0,0,0,2,40,1,2,44,1,2,41,1,3,44,1,3,31,1,2,35,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,3,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,44,1,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,46,1,2,0,0,2,0,0,2,0,0,3,42,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,37,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,40,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,44,1,2,0,0,2,0,0,2,0,0,3,41,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,40,1,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,46,1,2,0,0,2,0,0,2,0,0,3,33,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,42,1,3,0,0,2,0,0,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,25,2,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,42,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,50,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,39,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,9,1,3,0,0,2,0,0,3
0,17,2,15,2,2,0,2,0,32,1,2,0,0,2,0,0,2,0,0,3,20,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,36,1,2,0,0,2,0,0,2,0,0,3,45,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,40,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,33,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,47,1,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,46,1,2,0,0,2,0,0,2,0,0,3,39,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,43,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,31,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,48,1,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,50,1,2,0,0,2,0,0,2,0,0,3,40,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,46,1,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,38,1,2,0,0,2,0,0,2,0,0,3,33,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,38,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,36,1,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,47,1,2,0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,2,2,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,44,1,3,0,0,2,29,1,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,44,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,42,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,38,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,38,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,42,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,31,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,39,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,33,1,2,0,0,2,0,0,2,0,0,3,38,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,41,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,3,14,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,31.5,2,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,38,1,2,0,0,2,0,0,2,0,0,3,43,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,5,12,2,1,1,2,0,43,1,2,0,0,2,0,0,2,0,0,3,33,2,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,32,1,2,0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,38,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,38,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,35,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,31,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,3,3,0,2,0,39,1,2,0,0,2,20,1,2,0,0,3,32,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,36,1,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,43,1,2,0,0,2,0,0,2,0,0,3,39,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,19,1,3,0,0,2,0,0,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,5,1,3,0,0,2,0,0,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,3,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,39,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,32,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,31,1,2,0,0,2,0,0,2,0,0,3,33,1,3,0,0,2,0,0,3
1,17,3,14,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,29.5,2,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,47,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,39,1,3,0,0,2,0,0,3
0,17,3,14,2,2,0,2,0,9,1,2,0,0,2,0,0,2,0,0,3,43,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,39,1,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,34,1,2,0,0,2,0,0,2,0,0,3,39,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,37,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,40,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,27.5,2,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,40,1,2,0,0,2,0,0,2,0,0,3,38,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,1,3,0,0,2,0,0,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,14,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,33,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,37,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,32,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,40,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,36,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,3
