CAR_TRES,NCC_TRES,NCA_TRES,NCP_TRES,NAC_TRES,NAA_TRES,NAP_TRES,EPA_TRES,PROMEDIO_CUATRO,NOTA_SEGUNDA_LENGUA_DOS,VECES_SEGUNDA_LENGUA_DOS,CREDITOS_SEGUNDA_LENGUA_DOS,NOTA_EE_DOS,VECES_EE_DOS,CREDITOS_EE_DOS,NOTA_FISICA_DOS,VECES_FISICA_DOS,CREDITOS_FISICA_DOS,NOTA_MULTIVARIADO,VECES_MULTIVARIADO,CREDITOS_MULTIVARIADO,NOTA_ECUACIONES,VECES_ECUACIONES,CREDITOS_ECUACIONES,NOTA_TGS,VECES_TGS,CREDITOS_TGS,NOTA_PROG_AVANZADA,VECES_PROG_AVANZADA,CREDITOS_PROG_AVANZADA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,13,6,7,5,2,2,37.83333333,0,0,0,45,1,2,36,1,3,36,1,3,28,2,3,40,1,2,32,1,3
0,15,15,0,6,6,0,1,37.21428571,48,1,2,50,1,2,36,1,3,30,1,3,0,0,0,35,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,11,9,7,4,3,2,38,0,0,0,0,0,0,30,1,3,31,2,3,24,2,3,36,1,2,35,1,3
4,18,0,18,6,0,6,2,8.6,0,0,0,0,0,0,17.33333333,3,3,14.66666667,3,3,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,32.64285714,0,0,0,40,1,2,31,1,3,38,1,3,30,1,3,40,1,2,34,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,39.78571429,45,1,2,36,1,2,41,1,3,30,1,3,30,1,3,42,1,2,31,1,3
0,18,18,0,7,7,0,1,39.1875,44,1,2,50,1,2,33,1,3,34,1,3,38,1,3,38,1,2,41,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16,10,6,6,4,2,2,25.09375,34,1,2,0,0,0,0,0,0,15.5,2,3,30,1,3,34,1,2,30,1,3
0,18,18,0,7,7,0,1,41.38888889,47,1,2,36,1,2,45,1,3,37,1,3,35,1,3,42,1,2,48,1,3
0,16,14,2,6,5,1,1,30.85714286,0,0,0,17,1,2,34,1,3,31,1,3,37,1,3,39,1,2,33,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,14,3,6,5,1,2,40.125,0,0,0,0,0,0,34,2,3,38,1,3,35,1,3,45,1,2,44,1,3
1,11,5,6,4,2,2,2,32.33333333,0,0,0,0,0,0,33,1,3,0,0,0,24.5,2,3,41,1,2,0,0,0
1,16,10,6,6,4,2,1,41.75,0,0,0,44,1,2,28,2,3,0,0,0,40,1,3,43,1,2,50,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16,10,6,6,4,2,2,41,33,1,2,0,0,0,31,1,3,25,2,3,32,1,3,31,1,2,0,0,0
0,8,5,3,3,2,1,2,0,0,0,0,0,0,0,17,1,3,0,0,0,0,0,0,32,1,2,30,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18,7,11,7,3,4,2,36.11111111,36,1,2,0,0,0,26,1,3,30,1,3,15.5,2,3,30,2,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,38.29411765,35,1,2,0,0,0,37,1,3,45,1,3,35,1,3,40,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,7,0,3,3,0,1,31.125,46,1,2,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,32,1,3
1,10,4,6,4,2,2,2,39.77777778,42,1,2,0,0,0,28,2,3,0,0,0,0,0,0,43,1,2,0,0,0
0,5,2,3,2,1,1,1,32.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,2,29,1,3
1,17,11,6,6,4,2,2,33.9,0,0,0,0,0,0,37,1,3,40,1,3,31,1,3,40,1,2,26.5,2,3
1,21,15,6,8,6,2,1,26.11538462,41,1,2,50,1,2,22,2,3,38,1,3,32,1,3,47,1,2,43,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,12,0,5,5,0,1,39.92857143,44,1,2,40,1,2,0,0,0,32,1,3,0,0,0,38,1,2,30,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,7,0,3,3,0,1,23,35,1,2,0,0,0,0,0,0,0,0,0,0,0,0,33,1,2,31,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,5,6,4,2,2,2,25.8,0,0,0,0,0,0,0,0,0,34,1,3,17.5,2,3,39,1,2,0,0,0
2,17,5,12,6,2,4,2,25.07692308,0,0,0,0,0,0,30,1,3,22,2,3,29,2,3,30,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,7,8,6,3,3,2,29.72727273,39,1,2,0,0,0,26,1,3,12,1,3,0,0,0,32,2,2,37,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,39.5,36,1,2,45,1,2,31,1,3,38,1,3,33,1,3,43,1,2,37,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,2,6,3,1,2,2,38.28571429,0,0,0,0,0,0,0,0,0,27.5,2,3,0,0,0,43,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,11,0,4,4,0,1,34,0,0,0,0,0,0,0,0,0,31,1,3,35,1,3,32,1,2,32,1,3
0,8,8,0,3,3,0,1,0,0,0,0,0,0,0,35,1,3,0,0,0,0,0,0,38,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,19,10,9,7,4,3,2,37.46153846,39,1,2,0,0,0,22,3,3,39,1,3,30,1,3,35,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,11,0,4,4,0,1,27.25,0,0,0,0,0,0,31,1,3,0,0,0,38,1,3,43,1,2,30,1,3
2,21,15,6,8,6,2,2,38.5,40,1,2,34,1,2,30,2,3,31,2,3,0,0,0,43,1,2,34,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,7,6,5,3,2,2,37.41666667,34,1,2,0,0,0,26.5,2,3,0,0,0,0,0,0,43,1,2,36,1,3
0,16,16,0,6,6,0,1,42.38888889,0,0,0,47,1,2,36,1,3,45,1,3,37,1,3,43,1,2,46,1,3
0,13,10,3,5,4,1,2,26.91666667,38,1,2,0,0,0,31,1,3,21,1,3,0,0,0,34,1,2,34,1,3
0,8,8,0,3,3,0,1,32.08333333,0,0,0,0,0,0,33,1,3,0,0,0,0,0,0,41,1,2,38,1,3
3,27,12,15,10,5,5,2,31.45454545,43,1,2,50,1,2,28,2,3,29.5,2,3,34,2,3,43,1,2,43,1,3
1,8,2,6,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2,2,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,2,1,0,1,2,0,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,38.84615385,30,1,2,44,1,2,36,1,3,34,1,3,37,1,3,34,1,2,44,1,3
0,5,5,0,2,2,0,1,30.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2,35,1,3
0,8,8,0,3,3,0,1,32,0,0,0,0,0,0,36,1,3,0,0,0,0,0,0,34,1,2,42,1,3
0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,3,2,1,1,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,2,14,1,3
1,11,5,6,4,2,2,2,34.66666667,0,0,0,0,0,0,34,1,3,0,0,0,20.5,2,3,44,1,2,0,0,0
0,2,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,0,1,28.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,2,6,3,1,2,2,34.28571429,0,0,0,0,0,0,27,2,3,0,0,0,0,0,0,44,1,2,0,0,0
0,12,12,0,5,5,0,1,36,37,1,2,50,1,2,34,1,3,0,0,0,0,0,0,36,1,2,38,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,2,12,5,1,4,2,21.33333333,0,0,0,0,0,0,0,0,0,7,1,3,26,1,3,44,1,2,27,2,3
1,13,10,3,5,4,1,2,39,42,1,2,0,0,0,30.5,2,3,0,0,0,0,0,0,45,1,2,41,1,3
0,16,16,0,6,6,0,1,25.76315789,35,1,2,0,0,0,44,1,3,40,1,3,30,1,3,39,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,37.54545455,0,0,0,50,1,2,37,1,3,35,1,3,37,1,3,43,1,2,35,1,3
0,16,16,0,6,6,0,1,40.41176471,48,1,2,0,0,0,35,1,3,46,1,3,36,1,3,46,1,2,46,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,7,0,3,3,0,1,0,34,1,2,0,0,0,0,0,0,0,0,0,0,0,0,43,1,2,41,1,3
0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,15,6,8,6,2,2,39.38461538,40,1,2,50,1,2,34,1,3,32,1,3,18,2,3,41,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,7,0,3,3,0,2,27.07692308,33,1,2,0,0,0,30,1,3,0,0,0,0,0,0,33,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,5,3,3,2,1,2,36.4,0,0,0,0,0,0,0,0,0,13,1,3,0,0,0,43,1,2,31,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,11,0,4,4,0,1,38.25,0,0,0,0,0,0,37,1,3,0,0,0,32,1,3,44,1,2,50,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,13,3,6,5,1,1,43,37,1,2,0,0,0,38,1,3,41,1,3,29,1,3,42,1,2,37,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,16,3,7,6,1,2,38.83333333,39,1,2,0,0,0,33,1,3,37,1,3,33.5,2,3,36,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,41,36,1,2,0,0,0,39,1,3,32,1,3,30,1,3,34,1,2,32,1,3
0,14,14,0,5,5,0,1,39.63636364,0,0,0,0,0,0,37,1,3,32,1,3,31,1,3,35,1,2,37,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,11,6,6,4,2,2,30.47058824,0,0,0,0,0,0,31,1,3,29.5,2,3,30,1,3,36,1,2,34,1,3
0,5,5,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2,34,1,3
0,2,2,0,1,1,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,0,6,2,0,2,2,30.2,0,0,0,0,0,0,0,0,0,19,2,3,0,0,0,0,0,0,0,0,0
0,18,12,6,7,5,2,2,34.66666667,32,1,2,39,1,2,29,1,3,21,1,3,32,1,3,33,1,2,30,1,3
0,10,7,3,4,3,1,1,29,0,0,0,49,1,2,0,0,0,20,1,3,0,0,0,42,1,2,34,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,8,0,3,3,0,1,38.6,0,0,0,0,0,0,30,1,3,0,0,0,0,0,0,42,1,2,30,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,2,9,4,1,3,2,38.125,43,1,2,0,0,0,28,2,3,0,0,0,0,0,0,0,0,0,13,1,3
1,19,10,9,7,4,3,2,42,0,0,0,47,1,2,33,1,3,26,1,3,26.5,2,3,34,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,14,0,5,5,0,1,37.26666667,0,0,0,0,0,0,45,1,3,33,1,3,42,1,3,45,1,2,50,1,3
0,10,7,3,4,3,1,1,39.5,0,0,0,37,1,2,0,0,0,29,1,3,0,0,0,42,1,2,43,1,3
0,13,13,0,5,5,0,1,39,46,1,2,0,0,0,32,1,3,37,1,3,0,0,0,41,1,2,44,1,3
0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,7,6,5,3,2,2,36.16666667,0,0,0,37,1,2,31,1,3,23.5,2,3,0,0,0,46,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,2,6,3,1,2,2,41,0,0,0,0,0,0,0,0,0,22,2,3,0,0,0,45,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,5,0,2,2,0,1,28.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,2,36,1,3
1,4,0,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,2,0,0,0
1,14,11,3,5,4,1,2,38.6,0,0,0,0,0,0,30,2,3,0,0,0,44,1,3,43,1,2,40,1,3
0,13,13,0,5,5,0,1,42.72727273,0,0,0,40,1,2,37,1,3,38,1,3,0,0,0,47,1,2,50,1,3
0,14,14,0,5,5,0,1,32.41666667,0,0,0,0,0,0,31,1,3,31,1,3,36,1,3,44,1,2,39,1,3
0,5,2,3,2,1,1,2,13.2,0,0,0,0,0,0,0,0,0,12,1,3,0,0,0,37,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,0,1,36,46,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,2,0,0,0
0,16,16,0,6,6,0,1,39.06666667,0,0,0,49,1,2,36,1,3,34,1,3,35,1,3,40,1,2,41,1,3
0,11,11,0,4,4,0,1,39.08333333,0,0,0,0,0,0,0,0,0,30,1,3,34,1,3,43,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,3,7,4,1,3,2,47,0,0,0,0,0,0,37,1,3,0,0,0,0,0,0,17.5,2,2,26,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,8,9,6,3,3,2,43,0,0,0,0,0,0,29,2,3,26,1,3,30,1,3,44,1,2,42,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,0,11,4,0,4,2,30.5,0,0,0,0,0,0,6,2,3,0,1,3,0,0,0,16,1,2,0,0,0
1,11,8,3,4,3,1,2,35.8,0,0,0,0,0,0,30.5,2,3,0,0,0,0,0,0,44,1,2,42,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,7,0,3,3,0,1,40.4,34,1,2,0,0,0,31,1,3,0,0,0,0,0,0,40,1,2,0,0,0
0,15,15,0,6,6,0,1,37.3,39,1,2,47,1,2,35,1,3,30,1,3,0,0,0,33,1,2,48,1,3
0,8,8,0,3,3,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,38,1,3,44,1,2,40,1,3
1,14,8,6,5,3,2,2,42.25,0,0,0,0,0,0,0,0,0,32,1,3,27.5,2,3,40,1,2,50,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,4,6,4,2,2,2,35.75,37,1,2,0,0,0,22,1,3,0,0,0,27,1,3,40,1,2,0,0,0
0,6,6,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,37,1,3,38,1,3,0,0,0,0,0,0
0,10,10,0,4,4,0,1,40.8,0,0,0,48,1,2,31,1,3,0,0,0,0,0,0,43,1,2,40,1,3
0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,8,0,3,3,0,1,35.66666667,0,0,0,0,0,0,35,1,3,0,0,0,0,0,0,45,1,2,33,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,5,6,4,2,2,2,44,0,0,0,0,0,0,23.5,2,3,0,0,0,0,0,0,39,1,2,42,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,5,3,3,2,1,2,38,0,0,0,0,0,0,0,0,0,8,1,3,0,0,0,45,1,2,43,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,7,0,3,3,0,1,35.44444444,38,1,2,0,0,0,0,0,0,0,0,0,0,0,0,44,1,2,40,1,3
0,11,11,0,4,4,0,1,35.25,0,0,0,0,0,0,0,0,0,34,1,3,34,1,3,45,1,2,48,1,3
0,13,13,0,5,5,0,1,40.18181818,32,1,2,0,0,0,30,1,3,30,1,3,0,0,0,44,1,2,37,1,3
1,19,13,6,7,5,2,2,38.5,41,1,2,0,0,0,30,1,3,33,1,3,27.5,2,3,45,1,2,35,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,39.75,44,1,2,0,0,0,40,1,3,35,1,3,35,1,3,44,1,2,37,1,3
0,7,7,0,3,3,0,1,37,40,1,2,0,0,0,32,1,3,0,0,0,0,0,0,45,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,7,0,3,3,0,1,45,38,1,2,0,0,0,0,0,0,0,0,0,38,1,3,44,1,2,0,0,0
0,6,6,0,2,2,0,1,28.63636364,0,0,0,0,0,0,35,1,3,0,0,0,0,0,0,0,0,0,42,1,3
1,14,5,9,5,2,3,2,38.8,0,0,0,0,0,0,28.5,2,3,0,0,0,29,1,3,44,1,2,32,1,3
0,5,5,0,2,2,0,1,33.42857143,38,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,3
0,16,16,0,6,6,0,1,38.8,43,1,2,0,0,0,38,1,3,33,1,3,31,1,3,45,1,2,47,1,3
0,16,16,0,6,6,0,1,39.88235294,42,1,2,0,0,0,31,1,3,37,1,3,33,1,3,45,1,2,47,1,3
0,2,2,0,1,1,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,2,0,0,0
0,7,7,0,3,3,0,1,39,45,1,2,0,0,0,0,0,0,0,0,0,0,0,0,45,1,2,35,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,10,9,7,4,3,2,36,38,1,2,0,0,0,26.5,2,3,28,1,3,37,1,3,45,1,2,42,1,3
0,11,8,3,4,3,1,2,31.85714286,0,0,0,0,0,0,31,1,3,12,1,3,0,0,0,35,1,2,30,1,3
