CAR_OCHO,NCC_OCHO,NCA_OCHO,NCP_OCHO,NAC_OCHO,NAA_OCHO,NAP_OCHO,EPA_OCHO,PROMEDIO_NUEVE,VECES_EI_OP_AI,CREDITOS_EI_OP_AI,NOTA_EE_CUATRO,VECES_EE_CUATRO,CREDITOS_EE_CUATRO,NOTA_EI_OP_BI,VECES_EI_OP_BI,CREDITOS_EI_OP_BI,NOTA_ING_ECONOMICA,VECES_ING_ECONOMICA,CREDITOS_ING_ECONOMICA,NOTA_CIBERNETICA_TRES,VECES_CIBERNETICA_TRES,CREDITOS_CIBERNETICA_TRES,NOTA_REDES_COM_TRES,VECES_REDES_COM_TRES,CREDITOS_REDES_COM_TRES,NOTA_DIS_ARQ_SOFT,VECES_DIS_ARQ_SOFT,CRADITOS_DIS_ARQ_SOFT
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,34.5,1,3,0,0,0,37,1,3,37,1,2,43,1,2,33,1,2,47,1,4
0,13,13,0,5,5,0,1,46.33333333,0,0,0,0,0,37,1,3,38,1,2,46,1,2,39,1,2,37,1,4
0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,40.5,1,3,0,0,0,37,1,3,35,1,2,40,1,2,47,1,2,46,1,4
0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,6,0,2,2,0,1,30.66666667,0,0,0,0,0,0,0,0,36,1,2,0,0,0,0,0,0,45,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,8,0,3,3,0,1,41.5,0,0,0,0,0,0,0,0,31,1,2,46,1,2,0,0,0,47,1,4
0,13,13,0,5,5,0,1,43,1,3,0,0,0,0,0,0,38,1,2,46,1,2,50,1,2,36,1,4
1,17,9,8,6,4,2,2,24.8,0,0,0,0,0,31,1,3,32,1,2,40,1,2,39,1,2,27.5,2,4
1,4,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,38.5,2,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,8,4,5,3,2,2,7.555555556,1,3,0,0,0,35,1,3,21.5,2,2,0,0,0,36,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16,10,6,6,4,2,2,18.16666667,2,3,0,0,0,0,0,0,32,1,2,42,1,2,30,1,2,33,1,4
0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,46,1,3,0,0,0,0,0,0,37,1,2,46,1,2,44,1,2,40,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,13,2,6,5,1,1,42.5,1,3,0,0,0,0,0,0,32,2,2,46,1,2,50,1,2,48,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,11,0,4,4,0,1,37.66666667,1,3,0,0,0,0,0,0,45,1,2,46,1,2,0,0,0,45,1,4
0,13,13,0,5,5,0,1,42.5,1,3,0,0,0,0,0,0,32,1,2,45,1,2,39,1,2,46,1,4
0,16,16,0,6,6,0,1,44,1,3,0,0,0,40,1,3,37,1,2,45,1,2,42,1,2,47,1,4
0,11,8,3,4,3,1,2,44.5,1,3,0,0,0,0,0,0,38,1,2,0,0,0,38,1,2,40,1,4
0,13,13,0,5,5,0,1,45.5,1,3,0,0,0,0,0,0,43,1,2,45,1,2,41,1,2,40,1,4
0,16,16,0,6,6,0,1,45.84615385,1,3,0,0,0,40,1,3,44,1,2,44,1,2,44,1,2,50,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,42,1,3,0,0,0,0,0,0,30,1,2,42,1,2,41,1,2,36,1,4
0,16,16,0,6,6,0,1,44.92307692,1,3,0,0,0,40,1,3,42,1,2,44,1,2,44,1,2,50,1,4
0,13,13,0,5,5,0,1,34.5,1,3,0,0,0,0,0,0,34,1,2,48,1,2,45,1,2,47,1,4
0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,39.5,1,3,0,0,0,0,0,0,37,1,2,47,1,2,44,1,2,47,1,4
0,4,4,0,1,1,0,1,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,0,1,39.5,0,0,0,0,0,0,0,0,34,1,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,6,0,2,2,0,1,42.66666667,0,0,0,0,0,0,0,0,35,1,2,0,0,0,0,0,0,47,1,4
0,2,2,0,1,1,0,1,24,0,0,0,0,0,0,0,0,33,1,2,0,0,0,0,0,0,0,0,0
1,10,8,2,4,3,1,2,39.5,0,0,0,0,0,0,0,0,30,2,2,0,0,0,36,1,2,47,1,4
0,13,13,0,5,5,0,1,39.75,0,0,0,0,0,38,1,3,39,1,2,41,1,2,44,1,2,46,1,4
0,8,8,0,3,3,0,1,50,0,0,0,0,0,0,0,0,48,1,2,48,1,2,0,0,0,33,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,36.5,1,3,0,0,0,0,0,0,40,1,2,43,1,2,36,1,2,39,1,4
0,2,2,0,1,1,0,1,45.5,0,0,0,0,0,0,0,0,38,1,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,10,0,4,4,0,1,36.33333333,1,3,0,0,0,35,1,3,32,1,2,37,1,2,0,0,0,0,0,0
1,13,11,2,5,4,1,1,39.5,0,0,0,0,0,32,1,3,32.5,2,2,43,1,2,0,0,0,46,1,4
0,13,13,0,5,5,0,1,45.66666667,1,3,0,0,0,0,0,0,33,1,2,45,1,2,47,1,2,39,1,4
0,6,6,0,2,2,0,1,42.33333333,0,0,0,0,0,0,0,0,39,1,2,0,0,0,0,0,0,40,1,4
0,4,4,0,2,2,0,1,40.4,0,0,0,0,0,0,0,0,36,1,2,39,1,2,0,0,0,0,0,0
0,10,10,0,4,4,0,1,41,0,0,0,0,0,0,0,0,31,1,2,43,1,2,45,1,2,45,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,7,0,3,3,0,1,41.66666667,0,0,0,0,0,38,1,3,38,1,2,0,0,0,43,1,2,0,0,0
1,4,0,4,2,0,2,2,0,0,0,0,0,0,0,0,0,27,2,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,37,1,3,0,0,0,0,0,0,41,1,2,43,1,2,42,1,2,47,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,40.33333333,1,3,0,0,0,39,1,3,30,1,2,46,1,2,42,1,2,47,1,4
0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,11,0,4,4,0,1,41,1,3,0,0,0,0,0,0,50,1,2,39,1,2,0,0,0,48,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,0,2,43,0,0,0,0,0,0,0,0,31,1,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,11,4,6,4,2,1,35.5,1,3,0,0,0,0,0,0,23.5,2,2,50,1,2,44,1,2,47,1,4
0,2,2,0,1,1,0,2,41.66666667,0,0,0,0,0,0,0,0,32,1,2,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,34,1,3,0,0,0,0,0,0,41,1,2,45,1,2,39,1,2,47,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,9,0,4,4,0,1,39.6,1,3,0,0,0,0,0,0,32,1,2,42,1,2,45,1,2,0,0,0
0,10,10,0,4,4,0,1,36.25,0,0,0,0,0,0,0,0,50,1,2,43,1,2,30,1,2,48,1,4
0,2,2,0,1,1,0,1,24.75,0,0,0,0,0,0,0,0,36,1,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,40.75,1,3,0,0,0,0,0,0,47,1,2,43,1,2,38,1,2,48,1,4
0,8,8,0,3,3,0,1,42.5,0,0,0,0,0,0,0,0,41,1,2,0,0,0,42,1,2,46,1,4
0,16,16,0,6,6,0,1,44.8,1,3,0,0,0,39,1,3,47,1,2,45,1,2,40,1,2,48,1,4
0,2,0,2,1,0,1,2,25,0,0,0,0,0,0,0,0,24,1,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,41.33333333,0,0,0,0,0,36,1,3,39,1,2,43,1,2,44,1,2,47,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,40.25,1,3,0,0,0,0,0,0,37,1,2,40,1,2,42,1,2,46,1,4
0,6,6,0,3,3,0,1,37,0,0,0,0,0,0,0,0,32,1,2,45,1,2,40,1,2,0,0,0
0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,11,0,4,4,0,1,45.33333333,1,3,0,0,0,0,0,0,42,1,2,0,0,0,49,1,2,47,1,4
0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,10,0,4,4,0,1,34.5,0,0,0,0,0,0,0,0,30,1,2,46,1,2,44,1,2,34,1,4
0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,6,8,5,3,2,2,37,0,0,0,0,0,0,0,0,42,1,2,43,1,2,44,1,2,27,2,4
0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0,4,2,0,2,2,20.5,0,0,0,0,0,0,0,0,29.5,2,2,0,0,0,0,0,0,0,0,0
0,10,10,0,4,4,0,1,42,0,0,0,0,0,0,0,0,41,1,2,43,1,2,39,1,2,44,1,4
0,13,13,0,5,5,0,1,37.33333333,1,3,0,0,0,0,0,0,32,1,2,46,1,2,44,1,2,47,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,39,1,3,0,0,0,38,1,3,30,1,2,43,1,2,36,1,2,47,1,4
0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,10,0,4,4,0,1,39.66666667,0,0,0,0,0,0,0,0,38,1,2,43,1,2,39,1,2,34,1,4
0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,10,2,5,4,1,1,42.5,0,0,0,0,0,0,0,0,36,2,2,47,1,2,45,1,2,34,1,4
0,2,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16,14,2,6,5,1,1,41.5,1,3,0,0,0,37,1,3,33.5,2,2,0,0,0,48,1,2,45,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,47.33333333,1,3,0,0,0,0,0,0,47,1,2,43,1,2,50,1,2,43,1,4
0,13,13,0,5,5,0,1,43.66666667,1,3,0,0,0,0,0,0,39,1,2,50,1,2,45,1,2,46,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,45.33333333,1,3,0,0,0,0,0,0,45,1,2,50,1,2,45,1,2,46,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,0,1,31.875,0,0,0,0,0,0,0,0,38,1,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,10,0,4,4,0,1,45.5,0,0,0,0,0,0,0,0,30,1,2,50,1,2,48,1,2,37,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,31.5,2,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,0,1,47,0,0,0,0,0,0,0,0,41,1,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,39.5,1,3,0,0,0,0,0,0,37,1,2,47,1,2,36,1,2,36,1,4
2,11,5,6,5,2,3,2,40,0,0,0,0,0,38,1,3,27.66666667,3,2,0,0,0,36,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,36,1,3,0,0,0,36,1,3,32,1,2,43,1,2,43,1,2,44,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,10,0,4,4,0,1,32,0,0,0,0,0,0,0,0,33,1,2,43,1,2,39,1,2,42,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,2,6,4,1,3,2,43,0,0,0,0,0,0,0,0,25.66666667,3,2,36,1,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,38.66666667,1,3,0,0,0,0,0,0,44,1,2,43,1,2,44,1,2,45,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0,4,2,0,2,2,37,0,0,0,0,0,0,0,0,24,2,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,4,0,2,2,0,1,47.5,0,0,0,0,0,0,0,0,30,1,2,0,0,0,38,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,10,2,5,4,1,1,47.66666667,0,0,0,0,0,0,0,0,37,2,2,50,1,2,48,1,2,47,1,4
0,8,8,0,3,3,0,1,39.5,0,0,0,0,0,0,0,0,30,1,2,0,0,0,46,1,2,32,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,11,0,4,4,0,1,46.33333333,1,3,0,0,0,0,0,0,42,1,2,0,0,0,44,1,2,34,1,4
