NUMERO;PROMEDIO_UNO;PROMEDIO_DOS;NOTA_MATERIALES;NOTA_EE_DOS;PROMEDIO_TRES;NOTA_MULTIVARIADO;NOTA_FISICA_DOS;NOTA_EE_CUATRO;PROMEDIO_CINCO;NOTA_PROCESOSM;NOTA_ADMINISTRACION;NOTA_LENGUA_UNO;NOTA_EI_UNO;NOTA_EI_DOS;PROMEDIO_SEIS;CAR_SEIS;NCC_SEIS;NCA_SEIS;NCP_SEIS;NAC_SEIS;NAA_SEIS;NAP_SEIS;EPA_SEIS;NOTA_ECONOMIA_DOS;VECES_ECONOMIA_DOS;CREDITOS_ECONOMIA_DOS;NOTA_PLINEAL;VECES_PLINEAL;CREDITOS_PLINEAL;NOTA_DERECHO;VECES_DERECHO;CREDITOS_DERECHO;NOTA_IECONOMICA;VECES_IECONOMICA;CREDITOS_IECONOMICA;NOTA_DISENO;VECES_DISENO;CREDITOS_DISENO;NOTA_METODOS;VECES_METODOS;CREDITOS_METODOS;NOTA_SEGURIDAD;VECES_SEGURIDAD;CREDITOS SEGURIDAD;NOTA_EI_TRES;VECES_EI_TRES;CREDITOS_EI_TRES;RENDIMIENTO_SIETE;PROMEDIO_SIETE
1370;33.03333333333333;32.8235294117647;28.0;37.0;34.22222222222222;30.0;36.0;50;35.705882352941174;39.0;39.0;40.0;37.0;40.0;38.23529411764706;0;17;17;0;8;8;0;1;40.0;1;2;37.0;1;3;33.0;1;1;45.0;1;2;43.0;1;2;34.0;1;3;40.0;1;2;34;1;2;2;39.46666666666667
1372;32.0;34.029411764705884;37.0;38.0;30.571428571428573;36.0;0.0;0;22.51851851851852;0.0;0.0;34.0;0.0;0.0;20.333333333333332;1;4;2;2;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;1;30.5;2;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;35.0
1373;35.733333333333334;42.1764705882353;38.0;50.0;39.333333333333336;35.0;41.0;50;37.0;35.0;34.0;46.0;39.0;38.0;40.35294117647059;0;17;17;0;8;8;0;1;33.0;1;2;41.0;1;3;47.0;1;1;50.0;1;2;39.0;1;2;36.0;1;3;37.0;1;2;45;1;2;3;40.93333333333333
1374;37.06666666666667;43.294117647058826;41.0;40.0;44.666666666666664;44.0;44.0;44;39.05882352941177;33.0;40.0;44.0;39.0;41.0;40.94117647058823;0;17;17;0;8;8;0;1;48.0;1;2;36.0;1;3;44.0;1;1;44.0;1;2;41.0;1;2;40.0;1;3;36.0;1;2;43;1;2;3;40.13333333333333
1376;29.311111111111114;33.3;38.0;0.0;30.11764705882353;32.0;35.0;0;28.566666666666666;30.0;0.0;14.75;39.0;32.0;33.55;2;15;10;5;5;5;0;1;31.0;1;2;30.5;2;3;36.0;1;1;33.0;2;2;0.0;0;2;0.0;0;3;0.0;0;2;40;1;2;2;38.18181818181818
1380;34.46666666666667;39.0;33.0;35.0;41.27777777777778;37.0;40.0;0;40.35294117647059;33.0;42.0;45.0;46.0;47.0;36.11764705882353;0;17;17;0;8;8;0;1;33.0;1;2;34.0;1;3;37.0;1;1;30.0;1;2;40.0;1;2;37.0;1;3;38.0;1;2;41;1;2;3;41.13333333333333
1381;32.233333333333334;37.94117647058823;40.0;45.0;36.72222222222222;32.0;33.0;43;37.11764705882353;32.0;42.0;44.0;34.0;33.0;39.0;0;17;17;0;8;8;0;1;35.0;1;2;37.0;1;3;42.0;1;1;48.0;1;2;39.0;1;2;36.0;1;3;33.0;1;2;46;1;2;3;42.13333333333333
1383;35.96666666666667;36.44117647058823;31.0;47.0;39.0;36.0;33.0;34;38.0;37.0;39.0;42.0;42.0;44.0;36.11764705882353;2;22;17;5;8;8;0;1;33.0;1;2;31.0;2;3;44.0;1;1;31.0;2;2;44.0;1;2;35.0;1;3;35.0;1;2;43;1;2;3;43.07692307692308
1387;35.86666666666667;36.1764705882353;33.0;40.0;38.666666666666664;40.0;36.0;50;35.411764705882355;32.0;30.0;42.0;39.0;40.0;40.35294117647059;0;17;17;0;8;8;0;1;32.0;1;2;36.0;1;3;39.0;1;1;50.0;1;2;46.0;1;2;35.0;1;3;43.0;1;2;46;1;2;3;41.4
1388;32.93333333333333;34.529411764705884;32.0;24.0;30.941176470588236;31.0;33.0;0;26.0;26.5;37.0;0.0;0.0;0.0;30.125;1;9;7;2;3;3;0;1;33.0;2;2;37.0;1;3;0.0;0;1;32.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;36.57142857142857
1389;35.46666666666667;39.1764705882353;39.0;43.0;36.833333333333336;32.0;45.0;46;38.705882352941174;37.0;39.0;44.0;43.0;47.0;43.0;0;17;17;0;8;8;0;1;49.0;1;2;35.0;1;3;40.0;1;1;50.0;1;2;48.0;1;2;42.0;1;3;42.0;1;2;41;1;2;4;45.4
1391;33.733333333333334;35.470588235294116;31.0;30.0;38.111111111111114;30.0;32.0;0;36.76470588235294;37.0;38.0;35.0;37.0;44.0;37.8235294117647;0;17;17;0;8;8;0;1;43.0;1;2;30.0;1;3;45.0;1;1;34.0;1;2;38.0;1;2;36.0;1;3;40.0;1;2;45;1;2;2;39.06666666666667
1392;37.666666666666664;38.1764705882353;36.0;46.0;36.27777777777778;33.0;42.0;49;40.470588235294116;36.0;40.0;47.0;43.0;45.0;40.64705882352941;0;17;17;0;8;8;0;1;40.0;1;2;37.0;1;3;37.0;1;1;50.0;1;2;46.0;1;2;39.0;1;3;34.0;1;2;43;1;2;4;45.266666666666666
1395;35.8;34.294117647058826;30.0;39.0;40.55555555555556;40.0;33.0;37;33.205882352941174;30.0;32.0;34.0;35.0;42.0;40.6764705882353;1;20;17;3;8;8;0;1;49.0;1;2;30.5;2;3;41.0;1;1;49.0;1;2;40.0;1;2;35.0;1;3;45.0;1;2;44;1;2;3;41.53333333333333
1396;40.333333333333336;35.470588235294116;34.0;34.0;39.72222222222222;42.0;34.0;49;37.05882352941177;39.0;44.0;45.0;36.0;35.0;41.8235294117647;0;17;17;0;8;8;0;1;38.0;1;2;37.0;1;3;40.0;1;1;43.0;1;2;42.0;1;2;44.0;1;3;45.0;1;2;46;1;2;2;39.93333333333333
1397;34.8;36.529411764705884;33.0;35.0;38.80555555555556;30.0;32.0;42;37.64705882352941;36.0;39.0;46.0;34.0;47.0;38.411764705882355;0;17;17;0;8;8;0;1;33.0;1;2;35.0;1;3;40.0;1;1;47.0;1;2;38.0;1;2;42.0;1;3;30.0;1;2;43;1;2;3;40.266666666666666
1398;34.13333333333333;35.794117647058826;36.0;41.0;37.333333333333336;31.0;43.0;40;37.23529411764706;32.0;35.0;44.0;38.0;47.0;38.470588235294116;1;19;17;2;8;8;0;1;32.0;1;2;31.0;1;3;42.0;1;1;37.0;2;2;48.0;1;2;37.0;1;3;45.0;1;2;42;1;2;3;41.46666666666667
1400;36.166666666666664;39.64705882352941;33.0;42.0;39.388888888888886;30.0;39.0;49;38.294117647058826;34.0;44.0;45.0;34.0;46.0;39.294117647058826;1;20;17;3;8;7;1;1;48.0;1;2;29.0;2;3;47.0;1;1;44.0;1;2;39.0;1;2;38.0;1;3;41.0;1;2;38;1;2;3;42.2
1404;30.633333333333333;31.0;33.0;0.0;30.764705882352942;34.0;0.0;0;27.09090909090909;0.0;0.0;46.0;33.0;8.0;16.8;1;6;4;2;2;0;2;2;28.0;2;2;0.0;0;3;0.0;0;1;14.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;0.0
1405;30.73076923076923;33.3;31.0;0.0;32.1764705882353;31.0;0.0;0;30.884615384615383;0.0;25.0;37.0;29.0;41.0;22.083333333333332;1;8;5;3;2;1;1;2;34.0;1;2;21.5;2;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;24.0
1407;33.46666666666667;32.666666666666664;31.0;0.0;33.529411764705884;32.0;24.0;0;38.57142857142857;0.0;37.0;41.0;41.0;41.0;21.166666666666668;0;5;5;0;3;2;1;2;30.0;1;2;0.0;0;3;35.0;1;1;16.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;16.0
1408;39.06666666666667;35.8235294117647;35.0;39.0;37.25;23.5;37.0;0;38.1764705882353;40.0;41.0;33.0;36.0;41.0;42.0;0;17;17;0;8;8;0;1;47.0;1;2;41.0;1;3;41.0;1;1;48.0;1;2;40.0;1;2;38.0;1;3;44.0;1;2;39;1;2;3;40.06666666666667
1409;35.56666666666667;38.23529411764706;31.0;47.0;34.88235294117647;37.0;42.0;0;37.35294117647059;35.0;38.0;47.0;39.0;40.0;38.88235294117647;1;20;17;3;8;8;0;1;49.0;1;2;31.0;2;3;37.0;1;1;33.0;1;2;42.0;1;2;37.0;1;3;39.0;1;2;47;1;2;2;39.8
1410;31.644444444444446;33.3;30.0;0.0;32.705882352941174;25.0;38.0;0;34.8235294117647;33.0;38.0;40.0;26.0;41.0;34.61764705882353;2;22;17;5;8;7;1;1;30.0;1;2;28.5;2;3;39.0;1;1;38.0;2;2;38.0;1;2;32.0;1;3;45.0;1;2;33;1;2;2;38.76923076923077
1413;35.53333333333333;36.05882352941177;31.0;41.0;38.388888888888886;33.0;32.5;45;35.05882352941177;35.0;30.0;38.0;39.0;44.0;39.26470588235294;1;20;17;3;8;7;1;1;47.0;1;2;28.5;2;3;41.0;1;1;44.0;1;2;40.0;1;2;35.0;1;3;47.0;1;2;40;1;2;2;39.6
1415;34.03333333333333;36.911764705882355;30.0;46.0;39.5;40.0;36.0;50;38.88235294117647;35.0;36.0;47.0;40.0;44.0;42.294117647058826;0;17;17;0;8;8;0;1;48.0;1;2;33.0;1;3;44.0;1;1;50.0;1;2;42.0;1;2;40.0;1;3;45.0;1;2;43;1;2;3;40.86666666666667
1417;29.58888888888889;31.529411764705884;31.0;45.0;34.27777777777778;32.0;39.0;38;36.411764705882355;30.0;37.0;36.0;43.0;42.0;28.294117647058822;0;17;17;0;8;6;2;2;15.0;1;2;31.0;1;3;39.0;1;1;31.0;1;2;33.0;1;2;37.0;1;3;32.0;1;2;8;1;2;2;38.30769230769231
1418;34.61538461538461;26.066666666666666;30.0;0.0;33.5;0.0;0.0;0;23.833333333333332;0.0;11.0;0.0;34.0;19.0;20.666666666666668;0;4;4;0;1;1;0;2;31.0;1;2;0.0;0;3;0.0;0;1;0.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;0.0
1419;31.766666666666666;34.14705882352941;30.0;42.0;41.5;37.0;36.0;48;38.529411764705884;35.0;37.0;43.0;37.0;42.0;43.529411764705884;0;17;17;0;8;8;0;1;48.0;1;2;40.0;1;3;42.0;1;1;47.0;1;2;37.0;1;2;48.0;1;3;44.0;1;2;41;1;2;2;38.4
1420;35.1;35.529411764705884;33.0;38.0;37.77777777777778;30.0;39.0;49;37.529411764705884;37.0;43.0;41.0;34.0;48.0;40.64705882352941;0;17;17;0;8;8;0;1;39.0;1;2;36.0;1;3;38.0;1;1;48.0;1;2;40.0;1;2;39.0;1;3;42.0;1;2;45;1;2;3;40.666666666666664
1421;35.266666666666666;38.94117647058823;37.0;45.0;37.361111111111114;30.5;40.0;44;35.529411764705884;35.0;36.0;45.0;36.0;34.0;38.1764705882353;0;17;17;0;8;8;0;1;41.0;1;2;37.0;1;3;38.0;1;1;38.0;1;2;41.0;1;2;32.0;1;3;42.0;1;2;40;1;2;3;40.6
1422;31.7;36.35294117647059;34.0;44.0;34.11764705882353;39.0;31.0;0;34.05882352941177;32.0;40.0;39.0;31.0;38.0;34.911764705882355;1;20;17;3;8;7;1;1;31.0;1;2;29.5;2;3;35.0;1;1;34.0;1;2;38.0;1;2;32.0;1;3;43.0;1;2;41;1;2;2;38.30769230769231
1423;33.3;36.23529411764706;32.0;36.0;32.30555555555556;30.0;40.0;47;35.94117647058823;33.0;40.0;38.0;37.0;37.0;35.8235294117647;0;17;17;0;8;8;0;1;34.0;1;2;31.0;1;3;44.0;1;1;30.0;1;2;39.0;1;2;36.0;1;3;38.0;1;2;41;1;2;2;37.13333333333333
1424;39.2;35.64705882352941;30.0;35.0;41.94444444444444;35.0;35.0;41;32.88235294117647;31.0;41.0;23.5;37.0;33.0;34.38235294117647;1;20;17;3;8;7;1;1;38.0;1;2;26.5;2;3;39.0;1;1;34.0;1;2;34.0;1;2;34.0;1;3;33.0;1;2;43;1;2;3;41.13333333333333
1432;39.53333333333333;36.3235294117647;38.0;39.0;42.94444444444444;40.0;42.0;0;39.470588235294116;33.0;45.0;44.0;36.0;41.0;39.294117647058826;0;17;17;0;8;8;0;1;35.0;1;2;39.0;1;3;42.0;1;1;47.0;1;2;38.0;1;2;35.0;1;3;41.0;1;2;41;1;2;3;41.4
1436;37.8;36.64705882352941;30.0;43.0;39.666666666666664;38.0;36.0;0;37.05882352941177;31.0;42.0;40.0;36.0;44.0;39.411764705882355;0;17;17;0;8;8;0;1;44.0;1;2;37.0;1;3;44.0;1;1;36.0;1;2;42.0;1;2;37.0;1;3;41.0;1;2;39;1;2;2;37.333333333333336
1438;40.4;39.529411764705884;31.0;39.0;39.888888888888886;38.0;43.0;46;40.529411764705884;38.0;39.0;47.0;40.0;37.0;39.35294117647059;0;17;17;0;8;8;0;1;35.0;1;2;37.0;1;3;46.0;1;1;32.0;1;2;47.0;1;2;34.0;1;3;43.0;1;2;48;1;2;3;42.46666666666667
1439;34.38461538461539;28.62222222222222;26.666666666666668;0.0;30.558823529411764;33.0;29.0;0;36.11764705882353;30.0;44.0;39.0;41.0;44.0;32.30769230769231;1;19;13;6;6;5;1;1;34.0;1;2;22.666666666666668;3;3;34.0;1;1;35.0;1;2;0.0;0;2;30.0;1;3;0.0;0;2;45;1;2;2;33.625
1440;37.766666666666666;30.852941176470587;31.0;35.0;39.94444444444444;36.0;35.0;0;35.88235294117647;31.0;39.0;43.0;31.0;45.0;31.125;1;21;15;6;7;6;1;1;34.0;1;2;21.666666666666668;3;3;42.0;1;1;32.0;1;2;38.0;1;2;39.0;1;3;33.0;1;2;0;0;2;2;34.25
1441;33.93333333333333;32.05882352941177;30.0;33.0;36.94117647058823;36.0;34.0;0;30.558823529411764;30.5;38.0;30.0;33.0;30.0;34.64705882352941;1;19;17;2;8;7;1;1;41.0;1;2;34.0;1;3;44.0;1;1;28.0;2;2;39.0;1;2;33.0;1;3;34.0;1;2;30;1;2;3;40.266666666666666
1442;39.93333333333333;37.705882352941174;34.0;46.0;41.44444444444444;34.0;41.0;0;41.05882352941177;39.0;43.0;39.0;47.0;45.0;41.411764705882355;0;17;17;0;8;8;0;1;38.0;1;2;32.0;1;3;42.0;1;1;50.0;1;2;46.0;1;2;40.0;1;3;43.0;1;2;46;1;2;3;41.06666666666667
1444;41.2;37.470588235294116;32.0;46.0;41.0;37.0;43.0;50;36.714285714285715;33.0;45.0;48.0;0.0;0.0;37.125;0;15;15;0;7;7;0;1;46.0;1;2;30.0;1;3;46.0;1;1;43.0;1;2;40.0;1;2;38.0;1;3;43.0;1;2;0;0;2;2;36.833333333333336
1445;38.38461538461539;32.36666666666667;32.0;0.0;37.0;36.0;37.0;0;32.029411764705884;36.0;31.0;14.5;45.0;50.0;33.35294117647059;2;25;17;8;8;6;2;1;32.0;1;2;29.333333333333332;3;3;34.0;1;1;34.0;1;2;39.0;1;2;35.0;1;3;27.0;2;2;38;1;2;2;39.0
1446;37.93333333333333;33.61764705882353;30.0;47.0;40.27777777777778;35.0;38.0;0;36.588235294117645;33.0;40.0;38.0;42.0;42.0;33.05882352941177;1;19;17;2;8;7;1;1;30.0;1;2;33.0;1;3;41.0;1;1;23.0;2;2;33.0;1;2;34.0;1;3;33.0;1;2;41;1;2;2;36.46666666666667
1448;34.333333333333336;31.38235294117647;30.0;46.0;32.64705882352941;33.0;32.0;0;35.294117647058826;32.0;36.0;47.0;41.0;36.0;34.88235294117647;2;25;17;8;8;7;1;1;30.0;1;2;24.333333333333332;3;3;42.0;1;1;35.0;1;2;41.0;1;2;35.0;1;3;34.5;2;2;46;1;2;2;31.555555555555557
1449;40.56666666666667;36.73529411764706;30.0;46.0;41.22222222222222;34.0;42.0;48;39.88235294117647;39.0;42.0;37.0;44.0;45.0;41.64705882352941;0;17;17;0;8;8;0;1;38.0;1;2;37.0;1;3;45.0;1;1;50.0;1;2;43.0;1;2;38.0;1;3;43.0;1;2;45;1;2;3;43.86666666666667
1450;40.6;37.73529411764706;35.0;48.0;37.111111111111114;32.0;36.0;49;35.0;33.0;39.0;45.0;0.0;0.0;35.5;0;15;15;0;7;7;0;1;44.0;1;2;35.0;1;3;34.0;1;1;31.0;1;2;40.0;1;2;37.0;1;3;44.0;1;2;0;0;2;2;39.0
1451;33.76923076923077;32.333333333333336;27.0;0.0;33.588235294117645;40.0;42.0;0;37.75;0.0;34.0;47.0;40.0;45.0;32.2;1;12;10;2;5;3;2;1;41.0;1;2;19.0;1;3;41.0;1;1;25.0;2;2;0.0;0;2;0.0;0;3;0.0;0;2;46;1;2;2;31.0
1455;39.2;37.26470588235294;39.0;46.0;41.77777777777778;45.0;38.0;0;38.94117647058823;32.0;45.0;48.0;43.0;35.0;38.8235294117647;0;17;17;0;8;8;0;1;45.0;1;2;38.0;1;3;45.0;1;1;32.0;1;2;39.0;1;2;35.0;1;3;43.0;1;2;39;1;2;3;41.4
1456;39.833333333333336;38.23529411764706;35.0;45.0;42.55555555555556;41.0;0.0;0;37.3235294117647;31.5;41.0;41.0;43.0;41.0;37.411764705882355;1;19;17;2;8;7;1;1;32.0;1;2;34.0;1;3;39.0;1;1;28.5;2;2;43.0;1;2;36.0;1;3;41.0;1;2;49;1;2;2;35.0
1457;38.46666666666667;36.0;30.0;46.0;41.55555555555556;35.0;36.0;49;39.05882352941177;30.0;42.0;41.0;37.0;48.0;35.8235294117647;1;19;17;2;8;8;0;1;31.0;1;2;33.0;1;3;34.0;1;1;33.0;2;2;42.0;1;2;38.0;1;3;32.0;1;2;43;1;2;2;38.53333333333333
1459;36.93333333333333;33.6764705882353;31.0;42.0;38.666666666666664;34.0;35.0;36;40.294117647058826;36.0;42.0;46.0;46.0;46.0;38.470588235294116;0;17;17;0;8;8;0;1;34.0;1;2;38.0;1;3;38.0;1;1;38.0;1;2;38.0;1;2;36.0;1;3;40.0;1;2;47;1;2;2;39.76923076923077
1462;37.6;38.294117647058826;34.0;45.0;37.52777777777778;25.5;35.0;42;36.411764705882355;32.0;39.0;42.0;39.0;42.0;35.0;1;19;16;3;7;6;1;1;33.0;1;2;28.0;2;3;0.0;0;1;30.0;1;2;42.0;1;2;30.0;1;3;44.0;1;2;44;1;2;2;38.18181818181818
1466;38.6;33.61764705882353;34.0;40.0;33.26470588235294;31.0;37.0;0;37.588235294117645;35.0;40.0;47.0;41.0;41.0;35.1764705882353;1;23;17;6;8;7;1;1;41.0;1;2;27.333333333333332;3;3;39.0;1;1;35.0;1;2;39.0;1;2;37.0;1;3;31.0;1;2;37;1;2;2;37.86666666666667
1467;32.93333333333333;35.0;31.0;47.0;32.25;29.0;36.0;0;36.35294117647059;36.0;33.0;34.0;34.0;46.0;35.0;2;25;17;8;8;6;2;1;44.0;1;2;19.666666666666668;3;3;44.0;1;1;27.5;2;2;39.0;1;2;41.0;1;3;40.0;1;2;34;1;2;2;35.84615384615385
1468;38.06666666666667;33.11764705882353;30.0;45.0;38.833333333333336;42.0;37.0;0;38.11764705882353;34.0;42.0;45.0;39.0;40.0;35.94117647058823;0;17;17;0;8;8;0;1;31.0;1;2;32.0;1;3;35.0;1;1;33.0;1;2;39.0;1;2;34.0;1;3;42.0;1;2;44;1;2;2;39.86666666666667
1469;36.86666666666667;31.63725490196078;27.666666666666668;47.0;33.833333333333336;37.0;35.0;42;34.94117647058823;36.0;36.0;43.0;34.0;36.5;33.03125;1;18;15;3;7;7;0;1;30.0;1;2;30.5;2;3;45.0;1;1;30.0;1;2;42.0;1;2;38.0;1;3;37.0;1;2;0;0;2;2;35.166666666666664
1470;34.2;33.85294117647059;30.0;40.0;37.833333333333336;30.0;35.0;35;36.94117647058823;39.0;34.0;42.0;36.0;36.0;36.05882352941177;0;17;17;0;8;8;0;1;33.0;1;2;35.0;1;3;41.0;1;1;43.0;1;2;34.0;1;2;33.0;1;3;34.0;1;2;40;1;2;2;37.93333333333333
1471;38.53333333333333;34.05882352941177;30.0;39.0;40.333333333333336;43.0;40.0;0;43.0;35.0;43.0;47.0;47.0;47.0;38.64705882352941;0;17;17;0;8;8;0;1;36.0;1;2;39.0;1;3;44.0;1;1;36.0;1;2;41.0;1;2;34.0;1;3;40.0;1;2;44;1;2;3;40.0
1472;34.4;36.11764705882353;35.0;41.0;41.27777777777778;43.0;30.0;0;32.285714285714285;29.0;33.0;39.0;0.0;0.0;31.9375;1;21;15;6;7;6;1;1;31.0;1;2;26.666666666666668;3;3;39.0;1;1;36.0;1;2;39.0;1;2;38.0;1;3;33.0;1;2;0;0;2;2;30.0
1473;35.333333333333336;32.470588235294116;30.0;44.0;38.611111111111114;38.0;41.0;0;35.2;31.0;0.0;38.0;43.0;32.0;36.25;1;14;12;2;6;5;1;1;31.0;1;2;0.0;0;3;46.0;1;1;26.5;2;2;0.0;0;2;32.0;1;3;47.0;1;2;42;1;2;2;36.375
1474;35.4;34.1764705882353;26.5;40.0;34.5;30.5;37.0;0;37.529411764705884;35.0;40.0;37.0;33.0;44.0;35.8235294117647;1;19;17;2;8;8;0;1;35.0;1;2;30.0;1;3;35.0;1;1;33.5;2;2;43.0;1;2;37.0;1;3;33.0;1;2;42;1;2;2;39.333333333333336
1475;36.266666666666666;35.205882352941174;28.5;45.0;35.0;33.0;39.0;0;38.05882352941177;30.0;35.0;43.0;41.0;43.0;35.0;0;17;17;0;8;8;0;1;33.0;1;2;30.0;1;3;40.0;1;1;37.0;1;2;40.0;1;2;33.0;1;3;35.0;1;2;38;1;2;2;36.214285714285715
1476;36.06666666666667;32.82222222222222;28.666666666666668;0.0;33.38235294117647;30.0;32.0;0;25.071428571428573;7.0;38.0;0.0;15.0;30.0;16.690476190476193;2;14;7;7;3;0;3;2;0.0;0;2;14.5;2;3;0.0;0;1;20.666666666666668;3;2;0.0;0;2;0.0;0;3;0.0;0;2;16;1;2;1;0.0
1477;36.6;35.44117647058823;30.0;46.0;37.44444444444444;31.0;38.0;0;36.8235294117647;30.0;27.0;49.0;41.0;41.0;34.529411764705884;0;17;17;0;8;8;0;1;34.0;1;2;34.0;1;3;39.0;1;1;32.0;1;2;35.0;1;2;32.0;1;3;39.0;1;2;35;1;2;2;35.75
1478;38.266666666666666;43.05882352941177;35.0;46.0;43.77777777777778;39.0;44.0;47;41.294117647058826;33.0;44.0;44.0;43.0;37.0;38.411764705882355;0;17;17;0;8;8;0;1;35.0;1;2;34.0;1;3;35.0;1;1;31.0;1;2;41.0;1;2;40.0;1;3;46.0;1;2;45;1;2;3;43.4
1481;37.86666666666667;33.73529411764706;34.0;45.0;41.388888888888886;35.0;33.0;44;38.94117647058823;39.0;38.0;43.0;41.0;44.0;40.0;0;17;17;0;8;8;0;1;38.0;1;2;43.0;1;3;43.0;1;1;35.0;1;2;42.0;1;2;36.0;1;3;40.0;1;2;45;1;2;3;42.69230769230769
1483;36.8;37.705882352941174;32.0;50.0;40.333333333333336;32.0;44.0;0;38.0;40.0;43.0;45.0;35.0;31.0;36.88235294117647;2;25;17;8;8;7;1;1;39.0;1;2;25.666666666666668;3;3;39.0;1;1;34.0;2;2;45.0;1;2;37.0;1;3;40.0;1;2;42;1;2;3;42.30769230769231
1484;35.93333333333333;34.1764705882353;32.0;40.0;41.44444444444444;38.0;34.0;49;39.94117647058823;30.0;40.0;46.0;48.0;45.0;33.911764705882355;2;22;17;5;8;6;2;1;32.0;1;2;27.5;2;3;34.0;1;1;24.0;2;2;40.0;1;2;38.0;1;3;38.0;1;2;39;1;2;2;38.07142857142857
1485;35.2;35.73529411764706;35.0;49.0;32.44117647058823;34.0;40.0;0;41.88235294117647;42.0;43.0;41.0;40.0;48.0;38.88235294117647;1;19;17;2;8;8;0;1;39.0;1;2;39.0;1;3;45.0;1;1;32.5;2;2;42.0;1;2;36.0;1;3;42.0;1;2;40;1;2;3;41.266666666666666
1488;33.333333333333336;31.294117647058822;30.0;34.0;34.72222222222222;34.0;36.0;0;36.35294117647059;25.0;37.0;47.0;38.0;39.0;30.725490196078432;3;25;17;8;8;5;3;1;30.0;1;2;31.0;1;3;23.0;2;1;26.666666666666668;3;2;39.0;1;2;25.0;2;3;33.0;1;2;37;1;2;2;36.0
1491;33.61538461538461;30.7;31.0;0.0;31.941176470588236;33.0;30.0;0;32.64705882352941;30.0;36.0;42.0;38.0;40.0;32.1764705882353;2;21;17;4;8;7;1;1;31.0;1;2;30.0;1;3;37.0;1;1;22.5;2;2;42.0;1;2;30.0;1;3;30.5;2;2;39;1;2;2;38.53333333333333
1492;39.0;41.94117647058823;38.0;43.0;37.77777777777778;32.0;44.0;35;39.11764705882353;34.0;40.0;37.0;42.0;42.0;38.76470588235294;0;17;17;0;8;8;0;1;37.0;1;2;30.0;1;3;47.0;1;1;41.0;1;2;38.0;1;2;40.0;1;3;40.0;1;2;45;1;2;3;42.2
1493;36.13333333333333;35.294117647058826;28.0;45.0;35.11764705882353;30.0;38.0;0;35.1764705882353;30.0;34.0;44.0;34.0;41.0;33.529411764705884;2;25;17;8;8;6;2;1;36.0;1;2;26.333333333333332;3;3;42.0;1;1;24.0;2;2;38.0;1;2;31.0;1;3;38.0;1;2;42;1;2;2;34.142857142857146
1495;36.766666666666666;28.529411764705884;36.0;46.0;38.333333333333336;35.0;38.0;39;38.911764705882355;36.0;42.0;43.0;46.0;43.0;34.25;1;17;14;3;6;6;0;1;35.0;1;2;30.5;2;3;0.0;0;1;36.0;1;2;34.0;1;2;30.0;1;3;0.0;0;2;44;1;2;2;37.07692307692308
1496;36.6;36.411764705882355;30.0;43.0;37.69444444444444;31.0;37.0;0;38.8235294117647;40.0;42.0;45.0;40.0;30.0;36.705882352941174;0;17;17;0;8;8;0;1;43.0;1;2;31.0;1;3;47.0;1;1;33.0;1;2;39.0;1;2;32.0;1;3;41.0;1;2;38;1;2;3;42.38461538461539
1498;36.06666666666667;36.3235294117647;31.0;45.0;38.44444444444444;36.0;39.0;47;38.705882352941174;41.0;38.0;50.0;39.0;31.0;37.23529411764706;1;19;17;2;8;8;0;1;35.0;1;2;33.0;1;3;45.0;1;1;33.5;2;2;41.0;1;2;36.0;1;3;43.0;1;2;38;1;2;3;42.53333333333333
1499;37.0;35.5;26.5;41.0;35.14705882352941;43.0;36.0;0;40.05882352941177;30.0;45.0;49.0;40.0;43.0;35.23529411764706;1;19;17;2;8;7;1;1;42.0;1;2;30.0;1;3;39.0;1;1;27.5;2;2;38.0;1;2;35.0;1;3;34.0;1;2;41;1;2;2;39.93333333333333
1501;37.333333333333336;35.23529411764706;30.0;45.0;37.22222222222222;32.0;35.0;50;37.470588235294116;33.0;37.0;44.0;36.0;48.0;33.3235294117647;2;22;17;5;8;6;2;1;32.0;1;2;27.5;2;3;37.0;1;1;25.5;2;2;34.0;1;2;36.0;1;3;36.0;1;2;42;1;2;2;38.266666666666666
1502;37.733333333333334;37.705882352941174;31.0;47.0;42.833333333333336;39.0;48.0;43;39.588235294117645;34.0;46.0;47.0;44.0;45.0;38.588235294117645;0;17;17;0;8;8;0;1;38.0;1;2;38.0;1;3;39.0;1;1;31.0;1;2;48.0;1;2;39.0;1;3;41.0;1;2;35;1;2;3;42.46666666666667
1504;36.666666666666664;36.470588235294116;39.0;39.0;36.833333333333336;32.0;39.0;47;39.8235294117647;36.0;43.0;44.0;35.0;45.0;36.23529411764706;0;17;17;0;8;8;0;1;39.0;1;2;30.0;1;3;36.0;1;1;30.0;1;2;39.0;1;2;34.0;1;3;42.0;1;2;44;1;2;3;41.13333333333333
