NOTA_EI_UNO,VECES_EI_UNO,CREDITOS_EI_UNO,NOTA_EI_DOS,VECES_EI_DOS,CREDITOS_EI_DOS,NOTA_GEO_SAL,VECES_GEO_SAL,CREDITOS_GEO_SAL,NOTA_PDI,VECES_PDI,CREDITOS_PDI,NOTA_PROCC,VECES_PROCC,CREDITOS_PROCC,NOTA_AVAP,VECES_AVAP,CREDITOS_AVAP,NOTA_ECONOMET,VECES_ECONOMET,CREDITOS_ECONOMET,CAR_SIETE,NCC_SIETE,NCA_SIETE,NCP_SIETE,NAC_SIETE,NAA_SIETE,NAP_SIETE,EPA_SIETE,ESTADO SIETE,PROMEDIO_OCHO
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,47,1,2,44,1,3,41,1,3,50,1,2,30,1,2,46,1,2,0,16,16,0,7,7,0,1,1,40.92857143
32,1,2,37,1,2,33,1,3,41,1,3,40,1,2,37,1,2,34,1,2,0,16,16,0,7,7,0,1,1,37.71428571
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
34,1,2,39,1,2,30,1,3,35,1,3,47,1,2,32,1,2,37,1,2,0,16,16,0,7,7,0,1,1,40.07142857
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,2,44,1,2,48,1,3,37,1,3,44,1,2,42,1,2,40,1,2,0,16,16,0,7,7,0,1,1,41.42857143
46,1,2,44,1,2,37,1,3,46,1,3,41,1,2,34,2,2,34,1,2,1,16,16,0,7,7,0,1,1,39.57142857
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,45,1,2,46,1,3,48,1,3,48,1,2,44,1,2,45,1,2,0,16,16,0,7,7,0,1,1,44.71428571
44,1,2,39,1,2,45,1,3,41,1,3,38,1,2,43,1,2,39,1,2,0,16,16,0,7,7,0,1,1,43.78571429
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
47,1,2,42,1,2,37,1,3,37,1,3,47,1,2,39,1,2,38,1,2,0,16,16,0,7,7,0,1,1,39.42857143
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,30
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,39,1,2,34,1,3,33,2,3,39,1,2,33,1,2,35,3,2,2,16,16,0,7,7,0,2,3,35.21428571
42,1,2,36,1,2,37,1,3,40,1,3,44,1,2,35,1,2,39,1,2,0,16,16,0,7,7,0,1,1,39
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,2,42,1,2,44,1,3,34,1,3,50,1,2,39,1,2,43,1,2,0,16,16,0,7,7,0,1,1,40.28571429
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,41,1,2,37,1,3,36,1,3,38,1,2,31,1,2,33,1,2,0,16,16,0,7,7,0,1,1,37.78571429
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,44,1,2,43,1,3,44,1,3,50,1,2,30,1,2,41,1,2,0,16,16,0,7,7,0,1,1,39.57142857
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,47,1,2,46,1,3,41,1,3,40,1,2,37,1,2,43,1,2,0,16,16,0,7,7,0,1,1,44.07142857
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,2,39,1,2,32,1,3,31,1,3,46,1,2,33,2,2,33,1,2,1,16,16,0,7,7,0,1,1,39.92857143
37,1,2,42,1,2,34,1,3,43,1,3,47,1,2,30,1,2,36,1,2,0,16,16,0,7,7,0,1,1,38.58333333
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,32,1,2,35,1,3,43,1,3,48,1,2,32,1,2,35,1,2,0,16,16,0,7,7,0,1,1,39.71428571
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,36,1,2,34,2,3,41,1,3,33,1,2,33,1,2,38,1,2,1,16,16,0,7,7,0,1,1,41.64285714
46,1,2,43,1,2,31,1,3,36,1,3,44,1,2,39,1,2,33,1,2,0,16,16,0,7,7,0,1,1,39.14285714
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
49,1,2,39,1,2,46,1,3,47,1,3,50,1,2,43,1,2,45,1,2,0,16,16,0,7,7,0,1,1,44.14285714
32,1,2,39,1,2,39,1,3,43,1,3,49,1,2,39,1,2,37,1,2,0,16,16,0,7,7,0,1,1,37.92857143
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
31,1,2,43,1,2,0,0,3,47,3,3,39,1,2,9,1,2,12,1,2,1,16,9,7,6,4,3,2,3,29
45,1,2,44,1,2,45,1,3,43,1,3,50,1,2,43,1,2,46,1,2,0,16,16,0,7,7,0,1,1,41.35714286
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,2,46,1,2,30,1,3,36,1,3,44,1,2,32,1,2,35,1,2,0,16,16,0,7,7,0,1,1,36.78571429
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,44,1,2,44,1,3,42,1,3,40,1,2,36,1,2,40,1,2,0,16,16,0,7,7,0,1,1,43.71428571
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,40,1,2,44,1,3,40,1,3,40,1,2,43,1,2,45,1,2,0,16,16,0,7,7,0,1,1,39.78571429
44,1,2,42,1,2,45,1,3,33,1,3,42,1,2,42,1,2,42,1,2,0,16,16,0,7,7,0,1,1,40.92857143
45,1,2,44,1,2,34,1,3,40,1,3,38,1,2,41,1,2,40,1,2,0,16,16,0,7,7,0,1,1,40.85714286
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,38,1,2,44,1,3,40,1,3,40,1,2,36,1,2,45,1,2,0,16,16,0,7,7,0,1,1,43.07142857
45,1,2,41,1,2,43,1,3,40,1,3,44,1,2,30,1,2,36,1,2,0,16,16,0,7,7,0,1,1,39.85714286
33,1,2,37,1,2,37,1,3,41,1,3,44,1,2,30,1,2,33,1,2,0,16,16,0,7,7,0,1,1,39
41,1,2,37,1,2,36,1,3,38,1,3,39,1,2,39,1,2,42,1,2,0,16,16,0,7,7,0,1,1,40.71428571
43,1,2,48,1,2,30,1,3,37,1,3,47,1,2,36,1,2,39,3,2,1,16,16,0,7,7,0,2,3,40.78571429
44,1,2,38,1,2,44,1,3,41,1,3,44,1,2,33,1,2,30,1,2,0,16,16,0,7,7,0,1,1,33.78571429
45,1,2,24,1,2,0,0,3,40,2,3,36,1,2,34,1,2,30,1,2,1,16,11,5,6,5,2,1,1,36.5
44,1,2,40,1,2,45,1,3,41,1,3,38,1,2,31,1,2,39,1,2,0,16,16,0,7,7,0,1,1,42.71428571
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,43,1,2,34,1,3,39,1,3,48,1,2,32,1,2,34,1,2,0,16,16,0,7,7,0,1,1,37.57142857
45,1,2,33,1,2,37,1,3,40,1,3,41,1,2,38,1,2,34,1,2,0,16,16,0,7,7,0,1,1,36.5
41,1,2,5,1,2,0,0,3,43,1,3,44,1,2,36,2,2,37,3,2,2,16,11,5,6,5,2,2,3,33.18181818
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,30
30,1,2,38,1,2,31,1,3,34,2,3,39,1,2,34,2,2,39,2,2,3,16,16,0,7,7,0,1,1,39.85714286
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,38,1,2,34,1,3,40,1,3,45,1,2,31,1,2,36,1,2,0,16,16,0,7,7,0,1,1,37.42857143
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,37,1,2,43,1,3,37,1,3,38,1,2,35,1,2,39,1,2,0,16,16,0,7,7,0,1,1,41.14285714
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,2,46,1,2,38,1,3,38,1,3,42,1,2,32,1,2,38,1,2,0,16,16,0,7,7,0,1,1,39.42857143
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
31,1,2,43,1,2,36,1,3,30,1,3,47,1,2,35,1,2,32,1,2,0,16,16,0,7,7,0,1,1,35
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,2,33,1,2,34,1,3,35,1,3,36,1,2,30,1,2,38,2,2,1,16,16,0,7,7,0,1,1,37.5
8,1,2,22,1,2,0,0,3,34,1,3,36,1,2,31,1,2,35,3,2,1,16,9,7,6,4,3,2,3,33.25
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,2,38,1,2,35,1,3,35,1,3,46,1,2,31,1,2,35,1,2,0,16,16,0,7,7,0,1,1,38.92857143
45,1,2,34,1,2,37,1,3,43,1,3,40,1,2,32,1,2,38,1,2,0,16,16,0,7,7,0,1,1,39.92857143
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,42,1,2,30,1,3,35,2,3,35,1,2,36,2,2,32,1,2,2,16,16,0,7,7,0,1,1,33
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,2,41,1,2,38,1,3,34,1,3,47,1,2,34,1,2,32,1,2,0,16,16,0,7,7,0,1,1,35.71428571
33,1,2,45,1,2,37,1,3,42,1,3,49,1,2,31,1,2,36,1,2,0,16,16,0,7,7,0,1,1,38.64285714
38,1,2,46,1,2,36,1,3,46,1,3,39,1,2,36,1,2,38,2,2,1,16,16,0,7,7,0,1,1,33.21428571
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,2,41,1,2,38,1,3,39,1,3,48,1,2,39,1,2,36,1,2,0,16,16,0,7,7,0,1,1,41.07142857
42,1,2,39,1,2,37,1,3,40,1,3,39,1,2,32,1,2,34,1,2,0,16,16,0,7,7,0,1,1,37.64285714
37,1,2,34,1,2,0,0,3,35,2,3,30,1,2,34,1,2,35,1,2,1,16,13,3,6,6,1,1,1,32.33333333
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
36,1,2,39,1,2,37,1,3,43,1,3,41,1,2,31,1,2,33,1,2,0,16,16,0,7,7,0,1,1,37.07142857
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
38,1,2,47,1,2,37,1,3,36,1,3,47,1,2,39,1,2,30,1,2,0,16,16,0,7,7,0,1,1,37.85714286
44,1,2,38,1,2,0,0,3,44,1,3,30,1,2,32,1,2,36,2,2,1,16,13,3,6,6,1,1,1,33.91666667
47,1,2,39,1,2,39,1,3,41,1,3,47,1,2,39,1,2,43,1,2,0,16,16,0,7,7,0,1,1,41.21428571
45,1,2,43,1,2,39,1,3,45,1,3,43,1,2,31,1,2,49,1,2,0,16,16,0,7,7,0,1,1,43.57142857
30,1,2,38,1,2,0,0,3,46,1,3,46,1,2,31,1,2,37,2,2,1,16,13,3,6,6,1,1,1,36.21428571
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,40,1,2,37,1,3,39,1,3,42,1,2,30,1,2,34,1,2,0,16,16,0,7,7,0,1,1,33.78571429
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
37,1,2,41,1,2,38,1,3,38,1,3,48,1,2,39,1,2,33,1,2,0,16,16,0,7,7,0,1,1,41.14285714
42,1,2,44,1,2,36,1,3,37,1,3,48,1,2,31,1,2,42,1,2,0,16,16,0,7,7,0,1,1,41.5
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,43,1,2,38,1,3,40,1,3,39,1,2,39,1,2,47,1,2,0,16,16,0,7,7,0,1,1,43.71428571
40,1,2,36,1,2,30,1,3,39,1,3,42,1,2,33,1,2,30,2,2,1,16,16,0,7,7,0,1,1,36.14285714
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,33,1,2,34,1,3,45,1,3,46,1,2,34,1,2,39,1,2,0,16,16,0,7,7,0,1,1,39.92857143
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
32,1,2,0,0,2,34,1,3,33,1,3,0,0,2,0,0,2,36,2,2,1,16,10,6,4,4,3,2,3,41.5
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,43
32,1,2,39,1,2,0,0,3,34,2,3,47,1,2,30,1,2,38,1,2,1,16,13,3,6,6,1,1,1,34.66666667
34,1,2,47,1,2,37,1,3,43,1,3,47,1,2,36,1,2,45,1,2,0,16,16,0,7,7,0,1,1,38.42857143
43,1,2,39,1,2,0,0,3,31,1,3,37,1,2,40,2,2,36,3,2,2,16,13,3,6,6,1,2,3,35
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,45,1,2,37,1,3,37,1,3,46,1,2,38,1,2,38,1,2,0,16,16,0,7,7,0,1,1,43
46,1,2,45,1,2,37,1,3,45,1,3,48,1,2,39,1,2,42,1,2,0,16,16,0,7,7,0,1,1,43.57142857
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,2,38,1,2,37,1,3,31,1,3,43,1,2,40,1,2,35,1,2,0,16,16,0,7,7,0,1,1,40.21428571
38,1,2,44,1,2,35,1,3,40,1,3,44,1,2,36,1,2,32,1,2,0,16,16,0,7,7,0,1,1,39.07142857
39,1,2,49,1,2,36,1,3,35,1,3,47,1,2,31,1,2,40,2,2,1,16,16,0,7,7,0,1,1,33.71428571
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,2,30,1,2,46,1,3,30,1,3,35,1,2,34,1,2,34,2,2,1,16,16,0,7,7,0,1,1,34.78571429
45,1,2,42,1,2,0,0,3,36,1,3,41,1,2,35,1,2,37,1,2,0,16,13,3,6,6,1,1,1,35.16666667
41,1,2,50,1,2,33,2,3,40,1,3,43,1,2,30,2,2,33,1,2,2,16,16,0,7,7,0,1,1,39.85714286
30,1,2,43,1,2,33,1,3,39,1,3,40,1,2,31,1,2,33,1,2,0,16,16,0,7,7,0,1,1,36.5
43,1,2,42,1,2,30,1,3,31,1,3,42,1,2,34,1,2,41,2,2,1,16,16,0,7,7,0,1,1,35.85714286
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,2,47,1,2,36,1,3,36,1,3,50,1,2,33,1,2,46,1,2,0,16,16,0,7,7,0,1,1,43.5
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
33,1,2,39,1,2,30,1,3,38,1,3,46,1,2,30,1,2,45,1,2,0,16,16,0,7,7,0,1,1,42
42,1,2,36,1,2,38,1,3,30,2,3,42,1,2,34,2,2,37,2,2,3,16,16,0,7,7,0,1,1,40.54545455
39,1,2,37,1,2,35,1,3,31,1,3,30,1,2,33,1,2,34,1,2,0,16,16,0,7,7,0,1,1,34.42857143
37,1,2,31,1,2,0,0,3,35,1,3,30,1,2,34,1,2,35,1,2,0,16,13,3,6,6,1,1,1,32
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,42,1,2,30,1,3,33,1,3,44,1,2,37,1,2,35,1,2,0,16,16,0,7,7,0,1,1,38.5
46,1,2,41,1,2,44,1,3,40,1,3,50,1,2,41,1,2,47,1,2,0,16,16,0,7,7,0,1,1,42.92857143
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,2,47,1,2,32,1,3,38,1,3,42,1,2,30,1,2,30,2,2,1,16,16,0,7,7,0,1,1,36.35714286
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,32,1,2,34,1,3,42,1,3,43,1,2,42,1,2,41,1,2,0,16,16,0,7,7,0,1,1,38.28571429
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,48,1,2,34,1,3,44,1,3,48,1,2,40,1,2,42,1,2,0,16,16,0,7,7,0,1,1,40.57142857
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
46,1,2,44,1,2,43,1,3,42,1,3,44,1,2,30,1,2,42,1,2,0,16,16,0,7,7,0,1,1,39.92857143
45,1,2,39,1,2,0,0,3,32,1,3,42,1,2,30,1,2,31,1,2,0,16,13,3,6,6,1,1,1,36
0,0,2,0,0,2,0,0,3,24,1,3,0,0,2,0,0,2,0,0,2,0,16,0,16,1,0,7,2,3,0
35,1,2,35,1,2,32,1,3,34,2,3,30,1,2,38,1,2,36,1,2,1,16,16,0,7,7,0,1,1,36.5
36,1,2,44,1,2,35,1,3,35,1,3,43,1,2,30,1,2,38,1,2,0,16,16,0,7,7,0,1,1,36
32,1,2,34,1,2,0,0,3,34,1,3,39,1,2,30,1,2,40,3,2,1,16,13,3,6,6,1,2,3,34
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,30,3,3,0,0,2,0,0,2,33,3,2,2,16,5,11,2,2,5,2,3,32
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,9,1,3,0,0,2,0,0,2,0,0,2,0,16,0,16,1,0,7,2,3,0
40,1,2,42,1,2,37,1,3,35,1,3,41,1,2,36,1,2,34,1,2,0,16,16,0,7,7,0,1,1,37.5
38,1,2,45,1,2,37,1,3,46,2,3,43,1,2,30,1,2,43,1,2,1,16,16,0,7,7,0,1,1,38.71428571
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
35,1,2,30,1,2,0,0,3,33,1,3,39,1,2,34,2,2,33,2,2,2,16,13,3,6,6,1,1,1,37
39,1,2,42,1,2,37,1,3,32,1,3,44,1,2,37,1,2,34,1,2,0,16,16,0,7,7,0,1,1,38.14285714
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,44,1,2,45,1,3,46,1,3,44,1,2,42,1,2,40,1,2,0,16,16,0,7,7,0,1,1,43.28571429
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,2,41,1,2,34,1,3,36,1,3,40,1,2,30,1,2,36,2,2,1,16,16,0,7,7,0,1,1,35.57142857
46,1,2,41,1,2,45,1,3,44,1,3,44,1,2,41,1,2,44,1,2,0,16,16,0,7,7,0,1,1,41.78571429
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,30,1,2,47,1,3,38,1,3,33,1,2,40,1,2,30,2,2,1,16,16,0,7,7,0,1,1,38.21428571
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
32,1,2,33,1,2,34,1,3,39,1,3,47,1,2,32,1,2,41,1,2,0,16,16,0,7,7,0,1,1,37.07142857
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,42,1,2,46,1,3,30,1,3,50,2,2,34,3,2,34,2,2,3,16,16,0,7,7,0,2,3,33.11111111
35,1,2,31,1,2,33,1,3,37,1,3,35,1,2,30,1,2,32,1,2,0,16,16,0,7,7,0,1,1,35.22222222
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
